第 83 章
嘴里 瞅 着
瞅 着 老婆子
着 老婆子 笑
老婆子 笑 探春
笑 探春 骂道
探春 骂道 你
骂道 你 们
你 们 这些
们 这些 人
这些 人 如今
人 如今 越发
如今 越发 没
越发 没 了
没 了 王法
了 王法 了
王法 了 这里
了 这里 是
这里 是 你
是 你 骂人
你 骂人 的
骂人 的 地方
的 地方 儿
地方 儿 吗
儿 吗 老婆子
吗 老婆子 见
老婆子 见 是
见 是 探春
是 探春 连忙
探春 连忙 陪
连忙 陪 着
陪 着 笑脸
着 笑脸 儿
笑脸 儿 说道
儿 说道 刚才
说道 刚才 是
刚才 是 我的
是 我的 外孙女儿
我的 外孙女儿 看见
外孙女儿 看见 我
看见 我 来了
我 来了 他
来了 他 就
他 就 跟
就 跟 了
跟 了 来
了 来 我怕
来 我怕 他
我怕 他 闹
他 闹 所以
闹 所以 才
所以 才 吆喝
才 吆喝 他
吆喝 他 回去
他 回去 那里
回去 那里 敢
那里 敢 在
敢 在 这里
在 这里 骂人
这里 骂人 呢
骂人 呢 探春
呢 探春 道
探春 道 不用
道 不用 多
不用 多 说
多 说 了
说 了 快给我
了 快给我 都
快给我 都 出去
都 出去 这里
出去 这里 林姑娘
这里 林姑娘 身上
林姑娘 身上 不大好
身上 不大好 还
不大好 还 不快
还 不快 去
不快 去 么
去 么 老婆子
么 老婆子 答应
老婆子 答应 了
答应 了 几个
了 几个 是
几个 是 说着
是 说着 一
说着 一 扭身
一 扭身 去了
扭身 去了 那丫头
去了 那丫头 也
那丫头 也 就
也 就 跑
就 跑 了
跑 了 探春
了 探春 回来
探春 回来 看见
回来 看见 湘云
看见 湘云 拉着
湘云 拉着 黛玉
拉着 黛玉 的
黛玉 的 手
的 手 只管
手 只管 哭
只管 哭 紫鹃
哭 紫鹃 一
紫鹃 一 手抱着
一 手抱着 黛玉
手抱着 黛玉 一手
黛玉 一手 给
一手 给 黛玉
给 黛玉 揉
黛玉 揉 胸口
揉 胸口 黛玉
胸口 黛玉 的
黛玉 的 眼睛
的 眼睛 方
眼睛 方 渐渐
方 渐渐 的
渐渐 的 转过
的 转过 来了
转过 来了 探春
来了 探春 笑道
探春 笑道 想
笑道 想 是
想 是 听见
是 听见 老婆子
听见 老婆子 的话
老婆子 的话 你疑
的话 你疑 了
你疑 了 心
了 心 了
心 了 么
了 么 黛玉
么 黛玉 只
黛玉 只 摇摇头
只 摇摇头 儿
摇摇头 儿 探春
儿 探春 道
探春 道 他
道 他 是
他 是 骂
是 骂 他
骂 他 外孙女儿
他 外孙女儿 我
外孙女儿 我 才刚
我 才刚 也
才刚 也 听见
也 听见 了
听见 了 这
了 这 种
这 种 东西
种 东西 说话
东西 说话 再
说话 再 没有
再 没有 一点
没有 一点 道理
一点 道理 的
道理 的 他们
的 他们 懂得
他们 懂得 什么
懂得 什么 避讳
什么 避讳 黛玉
避讳 黛玉 听了
黛玉 听了 叹
听了 叹 了
叹 了 口气
了 口气 拉着
口气 拉着 探春
拉着 探春 的
探春 的 手道
的 手道 姐儿
手道 姐儿 叫
姐儿 叫 了
叫 了 一声
了 一声 又
一声 又 不
又 不 言语
不 言语 了
言语 了 探春
了 探春 又
探春 又 道
又 道 你别
道 你别 心烦
你别 心烦 我来
心烦 我来 看
我来 看 你
看 你 是
你 是 姊妹
是 姊妹 们
姊妹 们 应该
们 应该 的
应该 的 你
的 你 又
你 又 少人
又 少人 伏侍
少人 伏侍 只要
伏侍 只要 你
只要 你 安心
你 安心 肯
安心 肯 吃药
肯 吃药 心上
吃药 心上 把
心上 把 喜欢
把 喜欢 事儿
喜欢 事儿 想想
事儿 想想 能够
想想 能够 一天
能够 一天 一天
一天 一天 的
一天 的 硬朗
的 硬朗 起来
硬朗 起来 大家
起来 大家 依旧
大家 依旧 结社
依旧 结社 做
结社 做 诗
做 诗 岂
诗 岂 不好
岂 不好 呢
不好 呢 湘云
呢 湘云 道
湘云 道 可是
道 可是 三姐
可是 三姐 姐
三姐 姐 说的
姐 说的 那么
说的 那么 着
那么 着 不乐
着 不乐 黛玉
不乐 黛玉 哽咽
黛玉 哽咽 道
哽咽 道 你们
道 你们 只顾
你们 只顾 要
只顾 要 我
要 我 喜欢
我 喜欢 可怜
喜欢 可怜 我
可怜 我 那里
我 那里 赶得上
那里 赶得上 这
赶得上 这 日子
这 日子 只怕
日子 只怕 不
只怕 不 能够
不 能够 了
能够 了 探春
了 探春 道
探春 道 你
道 你 这话
你 这话 说的
这话 说的 太
说的 太 过了
太 过了 谁
过了 谁 没个
谁 没个 病儿
没个 病儿 灾儿
病儿 灾儿 的
灾儿 的 那里
的 那里 就
那里 就 想到
就 想到 这里
想到 这里 来了
这里 来了 你
来了 你 好生
你 好生 歇歇
好生 歇歇 儿
歇歇 儿 罢
儿 罢 我们
罢 我们 到
我们 到 老太太
到 老太太 那边
老太太 那边 回来
那边 回来 再看
回来 再看 你
再看 你 你
你 你 要
你 要 什么
要 什么 东西
什么 东西 只管
东西 只管 叫
只管 叫 紫鹃
叫 紫鹃 告诉
紫鹃 告诉 我
告诉 我 黛玉
我 黛玉 流泪
黛玉 流泪 道
流泪 道 好
道 好 妹妹
好 妹妹 你
妹妹 你 到
你 到 老太太
到 老太太 那里
老太太 那里 只说
那里 只说 我
只说 我 请安
我 请安 身
请安 身 上略
身 上略 有点
上略 有点 不好
有点 不好 不是
不好 不是 什么
不是 什么 大病
什么 大病 也
大病 也 不用
也 不用 老太太
不用 老太太 烦心
老太太 烦心 的
烦心 的 探春
的 探春 答应
探春 答应 道
答应 道 我
道 我 知道
我 知道 你
知道 你 只管
你 只管 养着
只管 养着 罢
养着 罢 说着
罢 说着 才
说着 才 同
才 同 湘云
同 湘云 出去
湘云 出去 了
出去 了 这里
了 这里 紫鹃
这里 紫鹃 扶
紫鹃 扶 着
扶 着 黛玉
着 黛玉 躺
黛玉 躺 在
躺 在 床上
在 床上 地下
床上 地下 诸事
地下 诸事 自
诸事 自 有雪雁
自 有雪雁 照料
有雪雁 照料 自己
照料 自己 只守
自己 只守 着
只守 着 傍边
着 傍边 看着
傍边 看着 黛
看着 黛 玉
黛 玉 又是
玉 又是 心酸
又是 心酸 又
心酸 又 不敢
又 不敢 哭泣
不敢 哭泣 那黛玉
哭泣 那黛玉 闭
那黛玉 闭 着眼
闭 着眼 躺
着眼 躺 了
躺 了 半晌
了 半晌 那里
半晌 那里 睡得
那里 睡得 着
睡得 着 觉得
着 觉得 园里
觉得 园里 头平
园里 头平 日
头平 日 只见
日 只见 寂寞
只见 寂寞 如今
寂寞 如今 躺
如今 躺 在
躺 在 床上
在 床上 偏听
床上 偏听 得
偏听 得 风声
得 风声 虫
风声 虫 鸣声
虫 鸣声 鸟
鸣声 鸟 语声
鸟 语声 人
语声 人 走
人 走 的
走 的 脚步声
的 脚步声 又
脚步声 又 像
又 像 远远
像 远远 的
远远 的 孩子
的 孩子 们
孩子 们 啼哭
们 啼哭 声
啼哭 声 一阵一阵
声 一阵一阵 的
一阵一阵 的 聒噪
的 聒噪 的
聒噪 的 烦躁
的 烦躁 起来
烦躁 起来 因叫
起来 因叫 紫鹃
因叫 紫鹃 放下
紫鹃 放下 帐子
放下 帐子 来
帐子 来 雪雁
来 雪雁 捧
雪雁 捧 了
捧 了 一碗
了 一碗 燕窝汤
一碗 燕窝汤 递给
燕窝汤 递给 紫鹃
递给 紫鹃 紫鹃
紫鹃 紫鹃 隔着
紫鹃 隔着 帐子
隔着 帐子 轻轻
帐子 轻轻 问道
轻轻 问道 姑娘
问道 姑娘 喝
姑娘 喝 一口
喝 一口 汤
一口 汤 罢
汤 罢 黛玉
罢 黛玉 微微
黛玉 微微 应
微微 应 了
应 了 一声
了 一声 紫鹃
一声 紫鹃 复将
紫鹃 复将 汤
复将 汤 递给
汤 递给 雪雁
递给 雪雁 自己
雪雁 自己 上来
自己 上来 搀扶
上来 搀扶 黛玉
搀扶 黛玉 坐起
黛玉 坐起 然后
坐起 然后 接过
然后 接过 汤
接过 汤 来
汤 来 搁
来 搁 在
搁 在 唇
在 唇 边试
唇 边试 了
边试 了 一试
了 一试 一手
一试 一手 搂
一手 搂 着
搂 着 黛玉
着 黛玉 肩臂
黛玉 肩臂 一手
肩臂 一手 端
一手 端 着
端 着 汤
着 汤 送到
汤 送到 唇边
送到 唇边 黛玉
唇边 黛玉 微微
黛玉 微微 睁眼
微微 睁眼 喝了
睁眼 喝了 两三口
喝了 两三口 便
两三口 便 摇摇头
便 摇摇头 儿
摇摇头 儿 不
儿 不 喝了
不 喝了 紫鹃
喝了 紫鹃 仍
紫鹃 仍 将
仍 将 碗
将 碗 递给
碗 递给 雪雁
递给 雪雁 轻轻
雪雁 轻轻 扶黛玉
轻轻 扶黛玉 睡下
扶黛玉 睡下 静
睡下 静 了
静 了 一
了 一 时
一 时 略觉
时 略觉 安顿
略觉 安顿 只听
安顿 只听 窗外
只听 窗外 悄悄
窗外 悄悄 问道
悄悄 问道 紫鹃
问道 紫鹃 妹妹
紫鹃 妹妹 在家
妹妹 在家 么
在家 么 雪雁
么 雪雁 连忙
雪雁 连忙 出来
连忙 出来 见
出来 见 是
见 是 袭人
是 袭人 因
袭人 因 悄悄
因 悄悄 说道
悄悄 说道 姐姐
说道 姐姐 屋里
姐姐 屋里 坐着
屋里 坐着 袭人
坐着 袭人 也
袭人 也 便
也 便 悄悄
便 悄悄 问道
悄悄 问道 姑娘
问道 姑娘 怎么着
姑娘 怎么着 一面
怎么着 一面 走
一面 走 一面
走 一面 雪
一面 雪 雁
雪 雁 告诉
雁 告诉 夜间
告诉 夜间 及
夜间 及 方才
及 方才 之事
方才 之事 袭人
之事 袭人 听了
袭人 听了 这话
听了 这话 也
这话 也 唬
也 唬 怔
唬 怔 了
怔 了 因
了 因 说道
因 说道 怪道
说道 怪道 刚才
怪道 刚才 翠缕
刚才 翠缕 到
翠缕 到 我
到 我 们
我 们 那边
们 那边 说
那边 说 你们
说 你们 姑娘
你们 姑娘 病了
姑娘 病了 唬
病了 唬 的
唬 的 宝二爷
的 宝二爷 连忙
宝二爷 连忙 打发
连忙 打发 我来
打发 我来 看看
我来 看看 是
看看 是 怎么样
是 怎么样 正说
怎么样 正说 着
正说 着 只
着 只 见
只 见 紫鹃
见 紫鹃 从
紫鹃 从 里间
从 里间 掀起
里间 掀起 帘子
掀起 帘子 望外
帘子 望外 看见
望外 看见 袭人
看见 袭人 招手
袭人 招手 儿
招手 儿 叫
儿 叫 他
叫 他 袭人
他 袭人 轻轻
袭人 轻轻 走
轻轻 走 过来
走 过来 问道
过来 问道 姑
问道 姑 娘
姑 娘 睡着
娘 睡着 了
睡着 了 吗
了 吗 紫鹃
吗 紫鹃 点点头
紫鹃 点点头 儿
点点头 儿 问道
儿 问道 姐姐
问道 姐姐 才
姐姐 才 听见
才 听见 说
听见 说 了
说 了 袭人
了 袭人 也
袭人 也 点点头
也 点点头 儿
点点头 儿 蹙
儿 蹙 着
蹙 着 眉道
着 眉道 终久
眉道 终久 怎么样
终久 怎么样 好
怎么样 好 呢
好 呢 那
呢 那 一位
那 一位 昨夜
一位 昨夜 也
昨夜 也 把
也 把 我
把 我 唬
我 唬 了
唬 了 个
了 个 半死
个 半死 儿
半死 儿 紫鹃
儿 紫鹃 忙
紫鹃 忙 问
忙 问 怎
问 怎 么
怎 么 了
么 了 袭人
了 袭人 道
袭人 道 昨日
道 昨日 晚上
昨日 晚上 睡觉
晚上 睡觉 还是
睡觉 还是 好好儿
还是 好好儿 的
好好儿 的 谁知
的 谁知 半夜里
谁知 半夜里 一叠
半夜里 一叠 连声
一叠 连声 的
连声 的 嚷
的 嚷 起
嚷 起 心疼
起 心疼 来
心疼 来 嘴里
来 嘴里 胡说白道
嘴里 胡说白道 只说
胡说白道 只说 好像
只说 好像 刀子
好像 刀子 割
刀子 割 了
割 了 去
了 去 的
去 的 似的
的 似的 直闹
似的 直闹 到
直闹 到 打亮
到 打亮 梆子
打亮 梆子 以后
梆子 以后 才
以后 才 好些
才 好些 了
好些 了 你说
了 你说 唬人
你说 唬人 不
唬人 不 唬人
不 唬人 今日
唬人 今日 不能
今日 不能 上学
不能 上学 还要
上学 还要 请
还要 请 大夫
请 大夫 来
大夫 来 吃药
来 吃药 呢
吃药 呢 正说
呢 正说 着
正说 着 只听
着 只听 黛玉
只听 黛玉 在
黛玉 在 帐
在 帐 子里
帐 子里 又
子里 又 咳嗽
又 咳嗽 起来
咳嗽 起来 紫鹃
起来 紫鹃 连忙
紫鹃 连忙 过来
连忙 过来 捧
过来 捧 痰
捧 痰 盒
痰 盒 儿接
盒 儿接 痰
儿接 痰 黛玉
痰 黛玉 微微
黛玉 微微 睁眼
微微 睁眼 问道
睁眼 问道 你合
问道 你合 谁
你合 谁 说话
谁 说话 呢
说话 呢 紫鹃
呢 紫鹃 道
紫鹃 道 袭人
道 袭人 姐姐
袭人 姐姐 来
姐姐 来 瞧
来 瞧 姑娘
瞧 姑娘 来了
姑娘 来了 说着
来了 说着 袭人
说着 袭人 已
袭人 已 走到
已 走到 床前
走到 床前 黛玉
床前 黛玉 命
黛玉 命 紫鹃
命 紫鹃 扶起
紫鹃 扶起 一手
扶起 一手 指着
一手 指着 床边
指着 床边 让
床边 让 袭人
让 袭人 坐下
袭人 坐下 袭人
坐下 袭人 侧身
袭人 侧身 坐
侧身 坐 了
坐 了 连忙
了 连忙 陪
连忙 陪 着
陪 着 笑
着 笑 劝
笑 劝 道
劝 道 姑娘
道 姑娘 倒
姑娘 倒 还
倒 还 是
还 是 躺
是 躺 着
躺 着 罢
着 罢 黛玉
罢 黛玉 道
黛玉 道 不妨
道 不妨 你们
不妨 你们 快别
你们 快别 这样
快别 这样 大惊小怪
这样 大惊小怪 的
大惊小怪 的 刚才
的 刚才 是
刚才 是 说
是 说 谁
说 谁 半夜里
谁 半夜里 心疼
半夜里 心疼 起来
心疼 起来 袭人
起来 袭人 道
袭人 道 是
道 是 宝二爷
是 宝二爷 偶然
宝二爷 偶然 魇
偶然 魇 住
魇 住 了
住 了 不是
了 不是 认真
不是 认真 怎么样
认真 怎么样 黛玉
怎么样 黛玉 会意
黛玉 会意 知道
会意 知道 是
知道 是 袭人
是 袭人 怕
袭人 怕 自己
怕 自己 又
自己 又 悬心
又 悬心 的
悬心 的 原故
的 原故 又
原故 又 感激
又 感激 又
感激 又 伤心
又 伤心 因
伤心 因 趁势
因 趁势 问道
趁势 问道 既是
问道 既是 魇
既是 魇 住
魇 住 了
住 了 不
了 不 听见
不 听见 他
听见 他 还说
他 还说 什么
还说 什么 袭人
什么 袭人 道
袭人 道 也
道 也 没
也 没 说
没 说 什么
说 什么 黛玉
什么 黛玉 点点头
黛玉 点点头 儿
点点头 儿 迟
儿 迟 了
迟 了 半日
了 半日 叹
半日 叹 了
叹 了 一声
了 一声 才
一声 才 说道
才 说道 你们
说道 你们 别
你们 别 告诉
别 告诉 宝二爷
告诉 宝二爷 说
宝二爷 说 我
说 我 不好
我 不好 看
不好 看 耽搁
看 耽搁 了
耽搁 了 他的
了 他的 工夫
他的 工夫 又
工夫 又 叫
又 叫 老爷
叫 老爷 生气
老爷 生气 袭
生气 袭 人
袭 人 答应
人 答应 了
答应 了 又
了 又 劝
又 劝 道
劝 道 姑娘
道 姑娘 还是
姑娘 还是 躺躺
还是 躺躺 歇歇
躺躺 歇歇 罢
歇歇 罢 黛玉
罢 黛玉 点头
黛玉 点头 命
点头 命 紫鹃
命 紫鹃 扶
紫鹃 扶 着
扶 着 歪
着 歪 下
歪 下 袭
下 袭 人
袭 人 不免
人 不免 坐在
不免 坐在 旁边
坐在 旁边 又
旁边 又 宽慰
又 宽慰 了
宽慰 了 几句
了 几句 然后
几句 然后 告辞
然后 告辞 回到
告辞 回到 怡红院
回到 怡红院 只说
怡红院 只说 黛玉
只说 黛玉 身上
黛玉 身上 略觉
身上 略觉 不受
略觉 不受 用
不受 用 也
用 也 没什么
也 没什么 大病
没什么 大病 宝玉
大病 宝玉 才
宝玉 才 放
才 放 了
放 了 心
了 心 且说
心 且说 探春
且说 探春 湘云
探春 湘云 出了
湘云 出了 潇湘
出了 潇湘 馆
潇湘 馆 一路
馆 一路 往
一路 往 贾母
往 贾母 这边
贾母 这边 来
这边 来 探春
来 探春 因
探春 因 嘱咐
因 嘱咐 湘云
嘱咐 湘云 道
湘云 道 妹妹
道 妹妹 回
妹妹 回 来
回 来 见
来 见 了
见 了 老太太
了 老太太 别像
老太太 别像 刚才
别像 刚才 那样
刚才 那样 冒冒失失
那样 冒冒失失 的
冒冒失失 的 了
的 了 湘云
了 湘云 点头
湘云 点头 笑道
点头 笑道 知道
笑道 知道 了
知道 了 我
了 我 头里
我 头里 是
头里 是 叫
是 叫 他
叫 他 唬
他 唬 的
唬 的 忘了
的 忘了 神
忘了 神 了
神 了 说着
了 说着 已到
说着 已到 贾母
已到 贾母 那边
贾母 那边 探春
那边 探春 因
探春 因 提起
因 提起 黛玉
提起 黛玉 的
黛玉 的 病来
的 病来 贾母
病来 贾母 听了
贾母 听了 自是
听了 自是 心烦
自是 心烦 因
心烦 因 说道
因 说道 偏是
说道 偏是 这
偏是 这 两个
这 两个 玉
两个 玉 儿多病
玉 儿多病 多灾
儿多病 多灾 的
多灾 的 林丫头
的 林丫头 一来二去
林丫头 一来二去 的
一来二去 的 大
的 大 了
大 了 他
了 他 这个
他 这个 身子
这个 身子 也
身子 也 要紧
也 要紧 我看
要紧 我看 那
我看 那 孩子
那 孩子 太是
孩子 太是 个
太是 个 心细
个 心细 众人
心细 众人 也
众人 也 不敢
也 不敢 答言
不敢 答言 贾母
答言 贾母 便
贾母 便 向
便 向 鸳鸯
向 鸳鸯 道
鸳鸯 道 你
道 你 告诉
你 告诉 他们
告诉 他们 明儿
他们 明儿 大夫
明儿 大夫 来
大夫 来 瞧了
来 瞧了 宝玉
瞧了 宝玉 叫
宝玉 叫 他
叫 他 再
他 再 到
再 到 林姑娘
到 林姑娘 那
林姑娘 那 屋里
那 屋里 去
屋里 去 鸳鸯
去 鸳鸯 答应
鸳鸯 答应 着
答应 着 出
着 出 来
出 来 告诉
来 告诉 了
告诉 了 婆子
了 婆子 们
婆子 们 婆子
们 婆子 们
婆子 们 自去
们 自去 传话
自去 传话 这里
传话 这里 探春
这里 探春 湘云
探春 湘云 就
湘云 就 跟着
就 跟着 贾母
跟着 贾母 吃
贾母 吃 了
吃 了 晚饭
了 晚饭 然后
晚饭 然后 同
然后 同 回
同 回 园中
回 园中 去
园中 去 不提
去 不提 到了
不提 到了 次日
到了 次日 大夫
次日 大夫 来了
大夫 来了 瞧了
来了 瞧了 宝玉
瞧了 宝玉 不过
宝玉 不过 说
不过 说 饮食
说 饮食 不
饮食 不 调
不 调 着
调 着 了
着 了 点儿
了 点儿 风邪
点儿 风邪 没
风邪 没 大
没 大 要紧
大 要紧 疏散
要紧 疏散 疏散
疏散 疏散 就好
疏散 就好 了
就好 了 这里
了 这里 王夫人
这里 王夫人 凤姐
王夫人 凤姐 等
凤姐 等 一面
等 一面 遣人
一面 遣人 拿
遣人 拿 了
拿 了 方子
了 方子 回
方子 回 贾母
回 贾母 一面
贾母 一面 使人到
一面 使人到 潇湘
使人到 潇湘 馆
潇湘 馆 告诉
馆 告诉 说
告诉 说 大夫
说 大夫 就
大夫 就 过来
就 过来 紫鹃
过来 紫鹃 答应
紫鹃 答应 了
答应 了 连忙
了 连忙 给
连忙 给 黛玉
给 黛玉 盖
黛玉 盖 好
盖 好 被窝
好 被窝 放下
被窝 放下 帐子
放下 帐子 雪
帐子 雪 雁
雪 雁 赶着
雁 赶着 收拾
赶着 收拾 房里
收拾 房里 的
房里 的 东西
的 东西 一时
东西 一时 贾琏陪
一时 贾琏陪 着
贾琏陪 着 大夫
着 大夫 进来
大夫 进来 了
进来 了 便
了 便 说道
便 说道 这位
说道 这位 老爷
这位 老爷 是
老爷 是 常来
是 常来 的
常来 的 姑娘
的 姑娘 们
姑娘 们 不用
们 不用 回避
不用 回避 老婆子
回避 老婆子 打
老婆子 打 起
打 起 帘子
起 帘子 贾琏
帘子 贾琏 让
贾琏 让 着
让 着 进入
着 进入 房中
进入 房中 坐下
房中 坐下 贾琏
坐下 贾琏 道
贾琏 道 紫鹃
道 紫鹃 姐姐
紫鹃 姐姐 你
姐姐 你 先
你 先 把
先 把 姑娘
把 姑娘 的
姑娘 的 病势
的 病势 向
病势 向 王老爷
向 王老爷 说
王老爷 说 说
说 说 王大夫
说 王大夫 道
王大夫 道 且慢
道 且慢 说
且慢 说 等
说 等 我诊
等 我诊 了
我诊 了 脉
了 脉 听
脉 听 我
听 我 说
我 说 了
说 了 看
了 看 是
看 是 对
是 对 不对
对 不对 若有
不对 若有 不合
若有 不合 的
不合 的 地方
的 地方 姑娘
地方 姑娘 们
姑娘 们 再
们 再 告诉
再 告诉 我
告诉 我 紫鹃
我 紫鹃 便
紫鹃 便 向
便 向 帐
向 帐 中
帐 中 扶出
中 扶出 黛
扶出 黛 玉
黛 玉 的
玉 的 一只
的 一只 手来
一只 手来 搁
手来 搁 在
搁 在 迎
在 迎 手上
迎 手上 紫鹃
手上 紫鹃 又
紫鹃 又 把
又 把 镯子
把 镯子 连
镯子 连 袖子
连 袖子 轻轻
袖子 轻轻 的
轻轻 的 撸
的 撸 起
撸 起 不
起 不 叫
不 叫 压住
叫 压住 了
压住 了 脉息
了 脉息 那
脉息 那 王大夫
那 王大夫 诊
王大夫 诊 了
诊 了 好
了 好 一会儿
好 一会儿 又
一会儿 又 换
又 换 那
换 那 只
那 只 手
只 手 也
手 也 诊
也 诊 了
诊 了 便同
了 便同 贾琏
便同 贾琏 出来
贾琏 出来 到
出来 到 外间
到 外间 屋里
外间 屋里 坐下
屋里 坐下 说
坐下 说 道
说 道 六脉
道 六脉 皆
六脉 皆 弦
皆 弦 因
弦 因 平日
因 平日 郁结
平日 郁结 所致
郁结 所致 说着
所致 说着 紫鹃
说着 紫鹃 也
紫鹃 也 出来
也 出来 站
出来 站 在
站 在 里间
在 里间 门口
里间 门口 那
门口 那 王大
那 王大 夫便
王大 夫便 向紫鹃
夫便 向紫鹃 道
向紫鹃 道 这
道 这 病
这 病 时常
病 时常 应得
时常 应得 头晕
应得 头晕 减
头晕 减 饮食
减 饮食 多梦
饮食 多梦 每到
多梦 每到 五更
每到 五更 必醒
五更 必醒 个
必醒 个 几次
个 几次 即
几次 即 日间
即 日间 听见
日间 听见 不干
听见 不干 自己
不干 自己 的
自己 的 事
的 事 也
事 也 必要
也 必要 动气
必要 动气 且
动气 且 多疑
且 多疑 多惧
多疑 多惧 不知者
多惧 不知者 疑为
不知者 疑为 性情
疑为 性情 乖诞
性情 乖诞 其实
乖诞 其实 因
其实 因 肝阴
因 肝阴 亏损
肝阴 亏损 心气
亏损 心气 衰耗
心气 衰耗 都是
衰耗 都是 这个
都是 这个 病
这个 病 在
病 在 那里
在 那里 作怪
那里 作怪 不知
作怪 不知 是否
不知 是否 紫鹃
是否 紫鹃 点点头
紫鹃 点点头 儿
点点头 儿 向
儿 向 贾
向 贾 琏
贾 琏 道
琏 道 说的
道 说的 很是
说的 很是 王太医
很是 王太医 道
王太医 道 既
道 既 这样
既 这样 就是了
这样 就是了 说毕
就是了 说毕 起身
说毕 起身 同
起身 同 贾琏
同 贾琏 往外
贾琏 往外 书
往外 书 房去
书 房去 开方子
房去 开方子 小厮
开方子 小厮 们
小厮 们 早已
们 早已 预备
早已 预备 下
预备 下 一张
下 一张 梅红单
一张 梅红单 帖
梅红单 帖 王太医
帖 王太医 吃
王太医 吃 了
吃 了 茶
了 茶 因
茶 因 提笔
因 提笔 先
提笔 先 写道
先 写道 六脉
写道 六脉 弦
六脉 弦 迟
弦 迟 素由
迟 素由 积郁
素由 积郁 左寸
积郁 左寸 无力
左寸 无力 心气
无力 心气 已衰
心气 已衰 关脉
已衰 关脉 独洪
关脉 独洪 肝邪
独洪 肝邪 偏旺
肝邪 偏旺 木气
偏旺 木气 不能
木气 不能 疏达
不能 疏达 势必
疏达 势必 上
势必 上 侵脾土
上 侵脾土 饮食无味
侵脾土 饮食无味 甚至
饮食无味 甚至 胜所
甚至 胜所 不胜
胜所 不胜 肺
不胜 肺 金定
肺 金定 受其殃
金定 受其殃 气不流
