第 110 章
母亲 风光 风光
风光 风光 凤丫头
风光 凤丫头 呢
凤丫头 呢 凤姐
呢 凤姐 本来
凤姐 本来 站
本来 站 在
站 在 贾母
在 贾母 旁边
贾母 旁边 赶忙
旁边 赶忙 走到
赶忙 走到 跟前
走到 跟前 说
跟前 说 在
说 在 这里
在 这里 呢
这里 呢 贾母
呢 贾母 道
贾母 道 我的
道 我的 儿
我的 儿 你
儿 你 是
你 是 太
是 太 聪明
太 聪明 了
聪明 了 将来
了 将来 修修
将来 修修 福罢
修修 福罢 我
福罢 我 也
我 也 没有
也 没有 修
没有 修 什么
修 什么 不过
什么 不过 心实
不过 心实 吃亏
心实 吃亏 那些
吃亏 那些 吃斋念佛
那些 吃斋念佛 的
吃斋念佛 的 事
的 事 我
事 我 也
我 也 不
也 不 大干
不 大干 就是
大干 就是 旧年
就是 旧年 叫人
旧年 叫人 写
叫人 写 了
写 了 些
了 些 金刚经
些 金刚经 送送
金刚经 送送 人
送送 人 不知
人 不知 送
不知 送 完
送 完 了
完 了 没有
了 没有 凤姐
没有 凤姐 道
凤姐 道 没有
道 没有 呢
没有 呢 贾母
呢 贾母 道
贾母 道 早该
道 早该 施舍
早该 施舍 完
施舍 完 了
完 了 才好
了 才好 我们
才好 我们 大老爷
我们 大老爷 和珍儿
大老爷 和珍儿 是
和珍儿 是 在
是 在 外头
在 外头 乐
外头 乐 了
乐 了 最
了 最 可恶
最 可恶 的
可恶 的 是
的 是 史
是 史 丫
史 丫 头
丫 头 没良心
头 没良心 怎么
没良心 怎么 总不来
怎么 总不来 瞧
总不来 瞧 我
瞧 我 鸳鸯
我 鸳鸯 等
鸳鸯 等 明知
等 明知 其故
明知 其故 都
其故 都 不
都 不 言语
不 言语 贾母
言语 贾母 又
贾母 又 瞧了
又 瞧了 一瞧
瞧了 一瞧 宝钗
一瞧 宝钗 叹
宝钗 叹 了
叹 了 口气
了 口气 只见
口气 只见 脸上
只见 脸上 发红
脸上 发红 贾政知
发红 贾政知 是
贾政知 是 回光返照
是 回光返照 即忙
回光返照 即忙 进
即忙 进 上
进 上 参汤
上 参汤 贾母
参汤 贾母 的
贾母 的 牙关
的 牙关 已经
牙关 已经 紧
已经 紧 了
紧 了 合
了 合 了
合 了 一回
了 一回 眼
一回 眼 又
眼 又 睁
又 睁 着
睁 着 满
着 满 屋里
满 屋里 瞧了
屋里 瞧了 一瞧
瞧了 一瞧 王夫人
一瞧 王夫人 宝钗
王夫人 宝钗 上去
宝钗 上去 轻轻
上去 轻轻 扶
轻轻 扶 着
扶 着 邢夫人
着 邢夫人 凤姐
邢夫人 凤姐 等
凤姐 等 便
等 便 忙
便 忙 穿衣
忙 穿衣 地下
穿衣 地下 婆子
地下 婆子 们
婆子 们 已
们 已 将
已 将 床
将 床 安设
床 安设 停当
安设 停当 铺
停当 铺 了
铺 了 被褥
了 被褥 听见
被褥 听见 贾母
听见 贾母 喉间
贾母 喉间 略
喉间 略 一
略 一 响动
一 响动 脸变
响动 脸变 笑容
脸变 笑容 竟是
笑容 竟是 去了
竟是 去了 享年
去了 享年 八十三岁
享年 八十三岁 众
八十三岁 众 婆子
众 婆子 疾忙
婆子 疾忙 停床
疾忙 停床 于是
停床 于是 贾政
于是 贾政 等
贾政 等 在外
等 在外 一边
在外 一边 跪
一边 跪 着
跪 着 邢夫人
着 邢夫人 等
邢夫人 等 在内
等 在内 一边
在内 一边 跪
一边 跪 着
跪 着 一齐
着 一齐 举起
一齐 举起 哀来
举起 哀来 外面
哀来 外面 家人
外面 家人 各样
家人 各样 预备
各样 预备 齐全
预备 齐全 只听
齐全 只听 里头
只听 里头 信儿
里头 信儿 一传
信儿 一传 出来
一传 出来 从
出来 从 荣府
从 荣府 大门
荣府 大门 起
大门 起 至
起 至 内宅
至 内宅 门
内宅 门 扇
门 扇 扇
扇 扇 大开
扇 大开 一色
大开 一色 净
一色 净 白纸
净 白纸 糊
白纸 糊 了
糊 了 孝棚
了 孝棚 高起
孝棚 高起 大
高起 大 门前
大 门前 的
门前 的 牌楼
的 牌楼 立时
牌楼 立时 竖起
立时 竖起 上下
竖起 上下 人
上下 人 等
人 等 登时
等 登时 成服
登时 成服 贾政
成服 贾政 报了
贾政 报了 丁
报了 丁 忧
丁 忧 礼部
忧 礼部 奏闻
礼部 奏闻 主
奏闻 主 上
主 上 深仁厚泽
上 深仁厚泽 念及
深仁厚泽 念及 世代
念及 世代 功勋
世代 功勋 又
功勋 又 系元妃
又 系元妃 祖母
系元妃 祖母 赏银
祖母 赏银 一千两
赏银 一千两 谕礼
一千两 谕礼 部
谕礼 部 主祭
部 主祭 家
主祭 家 人们
家 人们 各处
人们 各处 报丧
各处 报丧 众
报丧 众 亲友
众 亲友 虽知
亲友 虽知 贾家
虽知 贾家 势败
贾家 势败 今见
势败 今见 圣恩
今见 圣恩 隆重
圣恩 隆重 都
隆重 都 来
都 来 探丧
来 探丧 择了
探丧 择了 吉时
择了 吉时 成殓
吉时 成殓 停灵
成殓 停灵 正寝
停灵 正寝 贾赦
正寝 贾赦 不
贾赦 不 在家
不 在家 贾政
在家 贾政 为长
贾政 为长 宝玉
为长 宝玉 贾环
宝玉 贾环 贾兰
贾环 贾兰 是
贾兰 是 亲孙
是 亲孙 年纪
亲孙 年纪 又
年纪 又 小
又 小 都
小 都 应
都 应 守灵
应 守灵 贾
守灵 贾 琏
贾 琏 虽
琏 虽 也是
虽 也是 亲孙
也是 亲孙 带
亲孙 带 着
带 着 贾蓉
着 贾蓉 尚可
贾蓉 尚可 分派
尚可 分派 家人
分派 家人 办事
家人 办事 虽
办事 虽 请了
虽 请了 些
请了 些 男女
些 男女 外亲
男女 外亲 来
外亲 来 照应
来 照应 内里
照应 内里 邢
内里 邢 王二夫人
邢 王二夫人 李纨
王二夫人 李纨 凤姐
李纨 凤姐 宝钗
凤姐 宝钗 等
宝钗 等 是
等 是 应灵旁
是 应灵旁 哭泣
应灵旁 哭泣 的
哭泣 的 尤氏
的 尤氏 虽可
尤氏 虽可 照应
虽可 照应 他
照应 他 自
他 自 贾珍
自 贾珍 外出
贾珍 外出 依住
外出 依住 荣府
依住 荣府 一向
荣府 一向 总
一向 总 不
总 不 上前
不 上前 且
上前 且 又
且 又 荣府
又 荣府 的
荣府 的 事
的 事 不
事 不 甚
不 甚 谙练
甚 谙练 贾蓉
谙练 贾蓉 的
贾蓉 的 媳妇
的 媳妇 更
媳妇 更 不必
更 不必 说
不必 说 惜春
说 惜春 年
惜春 年 小
年 小 虽
小 虽 在
虽 在 这里
在 这里 长
这里 长 的
长 的 他于
的 他于 家事
他于 家事 全不
家事 全不 知道
全不 知道 所以
知道 所以 内里
所以 内里 竟无
内里 竟无 一人
竟无 一人 支持
一人 支持 只有
支持 只有 凤姐
只有 凤姐 可以
凤姐 可以 照
可以 照 管
照 管 里头
管 里头 的
里头 的 事
的 事 况
事 况 又
况 又 贾琏
又 贾琏 在外
贾琏 在外 作主
在外 作主 里外
作主 里外 他
里外 他 二人
他 二人 倒
二人 倒 也
倒 也 相宜
也 相宜 凤姐
相宜 凤姐 先前
凤姐 先前 仗着
先前 仗着 自己
仗着 自己 的
自己 的 才干
的 才干 原
才干 原 打量
原 打量 老太太
打量 老太太 死了
老太太 死了 他大有
死了 他大有 一番
他大有 一番 作用
一番 作用 邢王二
作用 邢王二 夫人
邢王二 夫人 等
夫人 等 本知
等 本知 他
本知 他 曾
他 曾 办过
曾 办过 秦氏
办过 秦氏 的
秦氏 的 事
的 事 必是
事 必是 妥当
必是 妥当 于是
妥当 于是 仍
于是 仍 叫
仍 叫 凤姐
叫 凤姐 总理
凤姐 总理 里头
总理 里头 的
里头 的 事
的 事 凤姐
事 凤姐 本不应
凤姐 本不应 辞
本不应 辞 自然
辞 自然 应
自然 应 了
应 了 心想
了 心想 这里
心想 这里 的
这里 的 事本
的 事本 是
事本 是 我
是 我 管
我 管 的
管 的 那些
的 那些 家人
那些 家人 更是
家人 更是 我
更是 我 手下
我 手下 的
手下 的 人
的 人 太太
人 太太 和
太太 和 珍大
和 珍大 嫂子
珍大 嫂子 的
嫂子 的 人
的 人 本来
人 本来 难
本来 难 使唤
难 使唤 如今
使唤 如今 他们
如今 他们 都
他们 都 去了
都 去了 银项
去了 银项 虽
银项 虽 没有
虽 没有 对牌
没有 对牌 这种
对牌 这种 银子
这种 银子 却是
银子 却是 现成
却是 现成 的
现成 的 外头
的 外头 的
外头 的 事
的 事 又是
事 又是 我们
又是 我们 那个
我们 那个 办
那个 办 虽说
办 虽说 我
虽说 我 现今
我 现今 身子
现今 身子 不好
身子 不好 想来
不好 想来 也
想来 也 不致
也 不致 落
不致 落 褒贬
落 褒贬 必比
褒贬 必比 宁府
必比 宁府 里
宁府 里 还
里 还 得
还 得 办些
得 办些 心下
办些 心下 已定
心下 已定 且
已定 且 待
且 待 明日
待 明日 接了
明日 接了 三
接了 三 后
三 后 日
后 日 一早
日 一早 分派
一早 分派 便叫
分派 便叫 周瑞家的
便叫 周瑞家的 传出
周瑞家的 传出 话
传出 话 去
话 去 将
去 将 花名册
将 花名册 取
花名册 取 上来
取 上来 凤姐
上来 凤姐 一一
凤姐 一一 的
一一 的 瞧了
的 瞧了 统共
瞧了 统共 男仆
统共 男仆 只有
男仆 只有 二十一
只有 二十一 人
二十一 人 女仆
人 女仆 只有
女仆 只有 十九人
只有 十九人 馀
十九人 馀 者
馀 者 俱
者 俱 是
俱 是 些
是 些 丫头
些 丫头 连
丫头 连 各房
连 各房 算上
各房 算上 也
算上 也 不过
也 不过 三十多
不过 三十多 人
三十多 人 难以
人 难以 派差
难以 派差 心里
派差 心里 想道
心里 想道 这回
想道 这回 老太
这回 老太 太
老太 太 的
太 的 事
的 事 倒
事 倒 没有
倒 没有 东府里
没有 东府里 的
东府里 的 人多
的 人多 又
人多 又 将
又 将 庄上
将 庄上 的
庄上 的 弄出
的 弄出 几个
弄出 几个 也
几个 也 不
也 不 敷
不 敷 差遣
敷 差遣 正在
差遣 正在 思算
正在 思算 只见
思算 只见 一个
只见 一个 小丫头
一个 小丫头 过来
小丫头 过来 说
过来 说 鸳鸯
说 鸳鸯 姐姐
鸳鸯 姐姐 请
姐姐 请 奶奶
请 奶奶 凤姐
奶奶 凤姐 只得
凤姐 只得 过去
只得 过去 只见
过去 只见 鸳鸯
只见 鸳鸯 哭
鸳鸯 哭 得
哭 得 泪人
得 泪人 一般
泪人 一般 一把
一般 一把 拉着
一把 拉着 凤姐儿
拉着 凤姐儿 说道
凤姐儿 说道 二奶奶
说道 二奶奶 请坐
二奶奶 请坐 我
请坐 我 给
我 给 二奶奶
给 二奶奶 磕个头
二奶奶 磕个头 虽
磕个头 虽 说服
虽 说服 中
说服 中 不
中 不 行礼
不 行礼 这个
行礼 这个 头
这个 头 是
头 是 要
是 要 磕
要 磕 的
磕 的 鸳鸯
的 鸳鸯 说着
鸳鸯 说着 跪下
说着 跪下 慌
跪下 慌 的
慌 的 凤姐
的 凤姐 赶忙
凤姐 赶忙 拉住
赶忙 拉住 说道
拉住 说道 这
说道 这 是
这 是 什么
是 什么 礼
什么 礼 有话
礼 有话 好好
有话 好好 的
好好 的 说
的 说 鸳鸯
说 鸳鸯 跪
鸳鸯 跪 着
跪 着 凤姐
着 凤姐 便
凤姐 便 拉
便 拉 起来
拉 起来 鸳鸯
起来 鸳鸯 说道
鸳鸯 说道 老太太
说道 老太太 的
老太太 的 事
的 事 一应
事 一应 内外
一应 内外 都是
内外 都是 二爷
都是 二爷 和
二爷 和 二奶奶
和 二奶奶 办
二奶奶 办 这种
办 这种 银子
这种 银子 是
银子 是 老太太
是 老太太 留下
老太太 留下 的
留下 的 老太太
的 老太太 这
老太太 这 一辈子
这 一辈子 也
一辈子 也 没
也 没 有
没 有 遭塌过
有 遭塌过 什么
遭塌过 什么 银钱
什么 银钱 如今
银钱 如今 临
如今 临 了
临 了 这件
了 这件 大事
这件 大事 必得
大事 必得 求
必得 求 二奶奶
求 二奶奶 体体面面
二奶奶 体体面面 的
体体面面 的 办
的 办 一办
办 一办 才好
一办 才好 我
才好 我 方才
我 方才 听见
方才 听见 老爷
听见 老爷 说
老爷 说 什么
说 什么 诗云
什么 诗云 子
诗云 子 曰
子 曰 我
曰 我 也
我 也 不
也 不 懂
不 懂 又说
懂 又说 什么
又说 什么 丧
什么 丧 与其
丧 与其 易
与其 易 宁戚
易 宁戚 我
宁戚 我 更
我 更 不
更 不 明白
不 明白 我
明白 我 问宝
我 问宝 二奶奶
问宝 二奶奶 说是
二奶奶 说是 老爷
说是 老爷 的
老爷 的 意思
的 意思 老太太
意思 老太太 的
老太太 的 丧事
的 丧事 只要
丧事 只要 悲切
只要 悲切 才
悲切 才 是
才 是 真孝
是 真孝 不必
真孝 不必 糜费
不必 糜费 图
糜费 图 好看
图 好看 的
好看 的 念头
的 念头 我想
念头 我想 老太太
我想 老太太 这样
老太太 这样 一个人
这样 一个人 怎么
一个人 怎么 不该
怎么 不该 体面
不该 体面 些
体面 些 我
些 我 虽
我 虽 是
虽 是 奴才
是 奴才 丫头
奴才 丫头 敢
丫头 敢 说
敢 说 什么
说 什么 只是
什么 只是 老太太
只是 老太太 疼
老太太 疼 二奶奶
疼 二奶奶 和
二奶奶 和 我
和 我 这
我 这 一场
这 一场 临死
一场 临死 了
临死 了 还
了 还 不
还 不 叫
不 叫 他
叫 他 风光
他 风光 风光
风光 风光 我想
风光 我想 二奶奶
我想 二奶奶 是
二奶奶 是 能
是 能 办
能 办 大事
办 大事 的
大事 的 故此
的 故此 我
故此 我 请
我 请 二奶奶
请 二奶奶 来
二奶奶 来 作个
来 作个 主意
作个 主意 我生
主意 我生 是
我生 是 跟
是 跟 老太太
跟 老太太 的
老太太 的 人
的 人 老太
人 老太 太
老太 太 死了
太 死了 我
死了 我 也是
我 也是 跟
也是 跟 老太太
跟 老太太 的
老太太 的 若是
的 若是 瞧
若是 瞧 不见
瞧 不见 老太太
不见 老太太 的
老太太 的 事
的 事 怎么办
事 怎么办 将来
怎么办 将来 怎么
将来 怎么 见
怎么 见 老太太
见 老太太 呢
老太太 呢 凤姐
呢 凤姐 听了
凤姐 听了 这话
听了 这话 来
这话 来 的
来 的 古怪
的 古怪 便说
古怪 便说 你
便说 你 放心
你 放心 要
放心 要 体面
要 体面 是
体面 是 不难
是 不难 的
不难 的 虽
的 虽 是
虽 是 老爷
是 老爷 口说
老爷 口说 要省
口说 要省 那
要省 那 势派
那 势派 也
势派 也 错
也 错 不得
错 不得 便
不得 便 拿
便 拿 这项
拿 这项 银子
这项 银子 都
银子 都 花
都 花 在
花 在 老太太
在 老太太 身上
老太太 身上 也是
身上 也是 该当
也是 该当 的
该当 的 鸳鸯
的 鸳鸯 道
鸳鸯 道 老太太
道 老太太 的
老太太 的 遗言
的 遗言 说
遗言 说 所有
说 所有 剩下
所有 剩下 的
剩下 的 东西
的 东西 是
东西 是 给
是 给 我们
给 我们 的
我们 的 二奶奶
的 二奶奶 倘或
二奶奶 倘或 用
倘或 用 着
用 着 不够
着 不够 只管
不够 只管 拿
只管 拿 这
拿 这 个
这 个 去
个 去 折变
去 折变 补上
折变 补上 就是
补上 就是 老爷
就是 老爷 说
老爷 说 什么
说 什么 也
什么 也 不好
也 不好 违了
不好 违了 老太太
违了 老太太 的
老太太 的 遗言
的 遗言 况且
遗言 况且 老太太
况且 老太太 分派
老太太 分派 的
分派 的 时
的 时 候
时 候 不是
候 不是 老爷
不是 老爷 在
老爷 在 这里
在 这里 听见
这里 听见 的
听见 的 么
的 么 凤姐
么 凤姐 道
凤姐 道 你
道 你 素来
你 素来 最
素来 最 明白
最 明白 的
明白 的 怎么
的 怎么 这会子
怎么 这会子 这样
这会子 这样 的
这样 的 着急起来
的 着急起来 了
着急起来 了 鸳鸯
了 鸳鸯 道
鸳鸯 道 不是
道 不是 我
不是 我 着急
我 着急 为的是
着急 为的是 大
为的是 大 太太
大 太太 是
太太 是 不管
是 不管 事
不管 事 的
事 的 老爷
的 老爷 是
老爷 是 怕
是 怕 招摇
怕 招摇 的
招摇 的 若是
的 若是 二奶奶
若是 二奶奶 心里
二奶奶 心里 也是
心里 也是 老爷
也是 老爷 的
老爷 的 想头
的 想头 说
想头 说 抄过
说 抄过 家
抄过 家 的
家 的 人家
的 人家 丧事
人家 丧事 还是
丧事 还是 这么
还是 这么 好
这么 好 将来
好 将来 又
将来 又 要
又 要 抄起来
要 抄起来 也
抄起来 也 就
也 就 不顾
就 不顾 起
不顾 起 老太太
起 老太太 来
老太太 来 怎么样
来 怎么样 呢
怎么样 呢 我
呢 我 呢
我 呢 是
呢 是 个
是 个 丫头
个 丫头 好歹
丫头 好歹 碍
好歹 碍 不
碍 不 着
不 着 到底
着 到底 是
到底 是 这里
是 这里 的
这里 的 声名
的 声名 凤姐
声名 凤姐 道
凤姐 道 我
道 我 知道
我 知道 了
知道 了 你
了 你 只管
你 只管 放心
只管 放心 有
放心 有 我
有 我 呢
我 呢 鸳鸯
呢 鸳鸯 千恩万谢
鸳鸯 千恩万谢 的
千恩万谢 的 托
的 托 了
托 了 凤姐
了 凤姐 那凤姐
凤姐 那凤姐 出来
那凤姐 出来 想道
出来 想道 鸳鸯
想道 鸳鸯 这
鸳鸯 这 东西
这 东西 好
东西 好 古怪
好 古怪 不知
古怪 不知 打
不知 打 了
打 了 什么
了 什么 主意
什么 主意 论理
主意 论理 老太太
论理 老太太 身
老太太 身 上
身 上 本该
上 本该 体面
本该 体面 些
体面 些 嗳
些 嗳 且
嗳 且 别管
且 别管 他
别管 他 只
他 只 按着
只 按着 咱们
按着 咱们 家
咱们 家 先前
家 先前 的
先前 的 样子
的 样子 办去
样子 办去 于是
办去 于是 叫旺
于是 叫旺 儿家
叫旺 儿家 的
儿家 的 来
的 来 把
来 把 话
把 话 传出去
话 传出去 请
传出去 请 二爷
请 二爷 进来
二爷 进来 不多时
进来 不多时 贾琏
不多时 贾琏 进来
贾琏 进来 说道
进来 说道 怎么
说道 怎么 找
怎么 找 我
找 我 你
我 你 在
你 在 里头
在 里头 照
里头 照 应着
照 应着 些
应着 些 就是了
些 就是了 横竖
就是了 横竖 作主
横竖 作主 是
作主 是 老爷
是 老爷 太太
老爷 太太 们
太太 们 他说
们 他说 怎么着
他说 怎么着 我们
怎么着 我们 就
我们 就 怎么着
就 怎么着 凤姐
怎么着 凤姐 道
凤姐 道 你
道 你 也
你 也 说起
也 说起 这个
说起 这个 话
这个 话 来了
话 来了 可不是
来了 可不是 鸳鸯
可不是 鸳鸯 说
鸳鸯 说 的话
说 的话 应验
的话 应验 了
应验 了 么
了 么 贾琏
么 贾琏 道
贾琏 道 什么
道 什么 鸳鸯
什么 鸳鸯 的话
鸳鸯 的话 凤姐
的话 凤姐 便
凤姐 便 将
便 将 鸳鸯
将 鸳鸯 请进去
鸳鸯 请进去 的话
请进去 的话 述
的话 述 了
述 了 一遍
了 一遍 贾琏
一遍 贾琏 道
贾琏 道 他们
道 他们 的话
他们 的话 算
的话 算 什么
算 什么 刚才
什么 刚才 二
刚才 二 老爷
二 老爷 叫
老爷 叫 我
叫 我 去
我 去 说
去 说 老太太
说 老太太 的
老太太 的 事
的 事 固要
事 固要 认真
固要 认真 办理
认真 办理 但是
办理 但是 知道
但是 知道 的
知道 的 呢
的 呢 说是
呢 说是 老太太
说是 老太太 自己
老太太 自己 结果
自己 结果 自己
结果 自己 不
自己 不 知道
不 知道 的
知道 的 只说
的 只说 咱们
只说 咱们 都
咱们 都 隐匿
都 隐匿 起来
隐匿 起来 了
起来 了 如今
了 如今 很
如今 很 宽裕
很 宽裕 老太太
宽裕 老太太 的
老太太 的 这种
的 这种 银子
这种 银子 用
银子 用 不了
用 不了 谁
不了 谁 还
谁 还 要么
还 要么 仍旧
要么 仍旧 该用
仍旧 该用 在
该用 在 老太太
在 老太太 身上
老太太 身上 老太太
身上 老太太 是
老太太 是 在
是 在 南边
在 南边 的
南边 的 虽
的 虽 有
虽 有 坟地
有 坟地 却
坟地 却 没有
却 没有 阴宅
没有 阴宅 老太
阴宅 老太 太
老太 太 的
太 的 灵
的 灵 是
灵 是 要
是 要 归
要 归 到
归 到 南边
到 南边 去
南边 去 的
去 的 留
的 留 这
留 这 银子
这 银子 在
银子 在 祖坟
在 祖坟 上
祖坟 上 盖起
上 盖起 些
盖起 些 房屋
些 房屋 来
房屋 来 再
来 再 馀
再 馀 下
馀 下 的
下 的 置买
的 置买 几顷
置买 几顷 祭田
几顷 祭田 咱们
祭田 咱们 回去
咱们 回去 也好
回去 也好 就是
也好 就是 不
就是 不 回去
不 回去 便叫
回去 便叫 那些
便叫 那些 贫穷
那些 贫穷 族
贫穷 族 中
族 中 住着
中 住着 也好
住着 也好 按时
也好 按时 按节
按时 按节 早晚
按节 早晚 上
早晚 上 香
上 香 时常
香 时常 祭扫
时常 祭扫 祭扫
祭扫 祭扫 你
祭扫 你 想
你 想 这些
想 这些 话
这些 话 可不是
话 可不是 正经
可不是 正经 主意
正经 主意 么
主意 么 据
么 据 你
据 你 的话
你 的话 难道
的话 难道 都
难道 都 花
都 花 了
花 了 罢
了 罢 凤姐
罢 凤姐 道
凤姐 道 银子
道 银子 发出
银子 发出 来了
发出 来了 没有
来了 没有 贾琏
没有 贾琏 道
贾琏 道 谁
道 谁 见过
谁 见过 银子
见过 银子 我
银子 我 听见
我 听见 咱们
听见 咱们 太太
咱们 太太 听见
太太 听见 了
听见 了 二
了 二 老爷
二 老爷 的话
老爷 的话 极力
的话 极力 的
极力 的 撺掇
的 撺掇 二
撺掇 二 太太
二 太太 和
太太 和 二
和 二 老爷
二 老爷 说
老爷 说 这是
说 这是 好
这是 好 主意
好 主意 叫
主意 叫 我
叫 我 怎么着
我 怎么着 现在
怎么着 现在 外头
现在 外头 棚杠
外头 棚杠 上
棚杠 上 要
上 要 支
要 支 几百
支 几百 银子
几百 银子 这会子
银子 这会子 还
这会子 还 没有
还 没有 发出
没有 发出 来
发出 来 我要
来 我要 去
我要 去 他们
去 他们 都说
他们 都说 有
都说 有 先叫
有 先叫 外头
先叫 外头 办
外头 办 了
办 了 回来
了 回来 再算
回来 再算 你
再算 你 想
你 想 这些
想 这些 奴才
这些 奴才 有钱
奴才 有钱 的
有钱 的 早
的 早 溜
早 溜 了
溜 了 按着
了 按着 册子
按着 册子 叫
册子 叫 去
叫 去 有
去 有 说
有 说 告病
说 告病 的
告病 的 有
的 有 说
有 说 下
说 下 庄子
下 庄子 去了
庄子 去了 的
去了 的 剩下
的 剩下 几个
剩下 几个 走不动
几个 走不动 的
走不动 的 只有
的 只有 赚钱
只有 赚钱 的
赚钱 的 能耐
的 能耐 还有
能耐 还有 赔钱
还有 赔钱 的
赔钱 的 本事
的 本事 么
本事 么 凤姐
么 凤姐 听
凤姐 听 了
听 了 呆
了 呆 了
呆 了 半天
了 半天 说道
半天 说道 这
说道 这 还
这 还 办
还 办 什么
办 什么 正说
什么 正说 着
正说 着 见
着 见 来了
见 来了 一个
来了 一个 丫头
一个 丫头 说
丫头 说 大
说 大 太太
大 太太 的话
太太 的话 问
的话 问 二奶奶
问 二奶奶 今儿
二奶奶 今儿 第三天
今儿 第三天 了
第三天 了 里
了 里 头
里 头 还
头 还 很乱
还 很乱 供
很乱 供 了
供 了 饭
了 饭 还
饭 还 叫
还 叫 亲戚
叫 亲戚 们
亲戚 们 等
们 等 着
等 着 吗
着 吗 叫
吗 叫 了
叫 了 半天
了 半天 上
半天 上 了
上 了 菜
了 菜 短
菜 短 了
短 了 饭
了 饭 这是
饭 这是 什么
这是 什么 办
什么 办 事
办 事 的
事 的 道理
的 道理 凤姐
道理 凤姐 急忙
凤姐 急忙 进去
急忙 进去 吆喝
进去 吆喝 人来
吆喝 人来 伺候
人来 伺候 将
伺候 将 就
将 就 着
就 着 把
着 把 早饭
把 早饭 打发
早饭 打发 了
打发 了 偏偏
了 偏偏 那日
偏偏 那日 人来
那日 人来 的
人来 的 多
的 多 里头
多 里头 的
里头 的 人
的 人 都
人 都 死眉瞪眼
都 死眉瞪眼 的
死眉瞪眼 的 凤姐
的 凤姐 只得
凤姐 只得 在
只得 在 那里
在 那里 照料
那里 照料 了
照料 了 一会子
了 一会子 又
一会子 又 惦记着
又 惦记着 派
惦记着 派 人
派 人 赶着
人 赶着 出来
赶着 出来 叫
出来 叫 了
叫 了 旺
了 旺 儿家
旺 儿家 的
儿家 的 传齐
的 传齐 了
传齐 了 家
了 家 下
家 下 女
下 女 人们
女 人们 一一
人们 一一 分派
一一 分派 了
分派 了 众人
了 众人 都
众人 都 答应
都 答应 着
答应 着 不动
着 不动 凤姐
不动 凤姐 道
凤姐 道 什么
道 什么 时候
什么 时候 还
时候 还 不供
还 不供 饭
不供 饭 众人
饭 众人 道
众人 道 传饭
道 传饭 是
传饭 是 容易
是 容易 的
容易 的 只要
的 只要 将
只要 将 里头
将 里头 的
里头 的 东西
的 东西 发出
东西 发出 来
发出 来 我们
来 我们 才好
我们 才好 照管
才好 照管 去
照管 去 凤姐
去 凤姐 道
凤姐 道 糊涂
道 糊涂 东西
糊涂 东西 派定
东西 派定 了
派定 了 你们
了 你们 少不得
你们 少不得 有的
少不得 有的 众人
有的 众人 只得
众人 只得 勉强
只得 勉强 应着
勉强 应着 凤姐
应着 凤姐 即往
凤姐 即往 上房
