第 105 章
本宅 上下 人
上下 人 等
人 等 一步
等 一步 不能
一步 不能 乱
不能 乱 走
乱 走 赵堂
走 赵堂 官便
赵堂 官便 转过
官便 转过 一副
转过 一副 脸来
一副 脸来 回
脸来 回 王爷
回 王爷 道
王爷 道 请爷
道 请爷 宣
请爷 宣 旨意
宣 旨意 就好
旨意 就好 动手
就好 动手 这些
动手 这些 番役
这些 番役 都
番役 都 撩
都 撩 衣
撩 衣 奋臂
衣 奋臂 专等
奋臂 专等 旨意
专等 旨意 西平王
旨意 西平王 慢慢
西平王 慢慢 的
慢慢 的 说道
的 说道 小王
说道 小王 奉旨
小王 奉旨 带领
奉旨 带领 锦衣
带领 锦衣 府
锦衣 府 赵全来
府 赵全来 查看
赵全来 查看 贾赦
查看 贾赦 家产
贾赦 家产 贾
家产 贾 赦
贾 赦 等
赦 等 听见
等 听见 俱
听见 俱 俯伏
俱 俯伏 在
俯伏 在 地
在 地 王爷
地 王爷 便
王爷 便 站
便 站 在
站 在 上头
在 上头 说
上头 说 有
说 有 旨意
有 旨意 贾赦
旨意 贾赦 交通
贾赦 交通 外官
交通 外官 依势
外官 依势 凌弱
依势 凌弱 辜负
凌弱 辜负 朕
辜负 朕 恩
朕 恩 有
恩 有 忝
有 忝 祖德
忝 祖德 着革
祖德 着革 去世
着革 去世 职
去世 职 钦此
职 钦此 赵堂官
钦此 赵堂官 一叠
赵堂官 一叠 声
一叠 声 叫
声 叫 拿下
叫 拿下 贾赦
拿下 贾赦 其
贾赦 其 馀
其 馀 皆
馀 皆 看守
皆 看守 维时
看守 维时 贾赦
维时 贾赦 贾政
贾赦 贾政 贾琏
贾政 贾琏 贾珍
贾琏 贾珍 贾蓉
贾珍 贾蓉 贾蔷
贾蓉 贾蔷 贾芝
贾蔷 贾芝 贾兰
贾芝 贾兰 俱
贾兰 俱 在
俱 在 惟
在 惟 宝玉
惟 宝玉 假
宝玉 假 说
假 说 有病
说 有病 在
有病 在 贾母
在 贾母 那边
贾母 那边 打混
那边 打混 贾环
打混 贾环 本来
贾环 本来 不大
本来 不大 见
不大 见 人
见 人 的
人 的 所以
的 所以 就将
所以 就将 现在
就将 现在 几人
现在 几人 看
几人 看 住
看 住 赵堂官
住 赵堂官 即
赵堂官 即 叫
即 叫 他的
叫 他的 家人
他的 家人 传齐
家人 传齐 司员
传齐 司员 带
司员 带 同番役
带 同番役 分头
同番役 分头 按房
分头 按房 查抄
按房 查抄 登帐
查抄 登帐 这一言
登帐 这一言 不打紧
这一言 不打紧 唬
不打紧 唬 得
唬 得 贾政
得 贾政 上下
贾政 上下 人
上下 人 等
人 等 面面相看
等 面面相看 喜得
面面相看 喜得 番役
喜得 番役 家人
番役 家人 摩拳擦掌
家人 摩拳擦掌 就要
摩拳擦掌 就要 往
就要 往 各处
往 各处 动手
各处 动手 西平王
动手 西平王 道
西平王 道 闻得
道 闻得 赦
闻得 赦 老
赦 老 与
老 与 政老
与 政老 同房
政老 同房 各
同房 各 爨
各 爨 的
爨 的 理应
的 理应 尊旨
理应 尊旨 查看
尊旨 查看 贾赦
查看 贾赦 的
贾赦 的 家资
的 家资 其馀且
家资 其馀且 按房
其馀且 按房 封锁
按房 封锁 我们
封锁 我们 复旨
我们 复旨 去
复旨 去 再候
去 再候 定夺
再候 定夺 赵堂官
定夺 赵堂官 站
赵堂官 站 起来
站 起来 说
起来 说 回
说 回 王爷
回 王爷 贾赦
王爷 贾赦 贾政
贾赦 贾政 并未
贾政 并未 分家
并未 分家 闻得
分家 闻得 他
闻得 他 侄儿
他 侄儿 贾琏
侄儿 贾琏 现在
贾琏 现在 承
现在 承 总管家
承 总管家 不能
总管家 不能 不尽
不能 不尽 行
不尽 行 查抄
行 查抄 西平王
查抄 西平王 听了
西平王 听了 也
听了 也 不
也 不 言语
不 言语 赵堂官
言语 赵堂官 便说
赵堂官 便说 贾
便说 贾 琏
贾 琏 贾赦
琏 贾赦 两处
贾赦 两处 须
两处 须 得
须 得 奴才
得 奴才 带领
奴才 带领 查抄
带领 查抄 才好
查抄 才好 西平王
才好 西平王 便说
西平王 便说 不必
便说 不必 忙
不必 忙 先
忙 先 传信
先 传信 后宅
传信 后宅 且
后宅 且 叫
且 叫 内
叫 内 眷
内 眷 回避
眷 回避 再查
回避 再查 不迟
再查 不迟 一
不迟 一 言
一 言 未了
言 未了 老
未了 老 赵家
老 赵家 奴番役
赵家 奴番役 已经
奴番役 已经 拉着
已经 拉着 本宅
拉着 本宅 家人
本宅 家人 领路
家人 领路 分头
领路 分头 查抄
分头 查抄 去
查抄 去 了
去 了 王爷
了 王爷 喝命
王爷 喝命 不许
喝命 不许 罗唣
不许 罗唣 待本爵
罗唣 待本爵 自行
待本爵 自行 查看
自行 查看 说着
查看 说着 便
说着 便 慢慢
便 慢慢 的
慢慢 的 站
的 站 起来
站 起来 吩咐
起来 吩咐 说
吩咐 说 跟
说 跟 我的
跟 我的 人
我的 人 一个
人 一个 不许动
一个 不许动 都
不许动 都 给
都 给 我
给 我 站
我 站 在
站 在 这里
在 这里 候着
这里 候着 回来
候着 回来 一齐
回来 一齐 瞧
一齐 瞧 着
瞧 着 登数
着 登数 正说
登数 正说 着
正说 着 只见
着 只见 锦衣
只见 锦衣 司官
锦衣 司官 跪
司官 跪 禀
跪 禀 说
禀 说 在内
说 在内 查出
在内 查出 御用
查出 御用 衣裙
御用 衣裙 并
衣裙 并 多少
并 多少 禁用
多少 禁用 之物
禁用 之物 不敢
之物 不敢 擅
不敢 擅 动
擅 动 回来
动 回来 请示
回来 请示 王爷
请示 王爷 一会子
王爷 一会子 又有
一会子 又有 一起
又有 一起 人来
一起 人来 拦住
人来 拦住 西平王
拦住 西平王 回说
西平王 回说 东跨
回说 东跨 所
东跨 所 抄
所 抄 出
抄 出 两箱
出 两箱 子
两箱 子 房地契
子 房地契 又
房地契 又 一箱
又 一箱 借票
一箱 借票 都是
借票 都是 违例
都是 违例 取利
违例 取利 的
取利 的 老赵
的 老赵 便说
老赵 便说 好
便说 好 个
好 个 重利
个 重利 盘剥
重利 盘剥 很该
盘剥 很该 全抄
很该 全抄 请
全抄 请 王爷
请 王爷 就此
王爷 就此 坐下
就此 坐下 叫
坐下 叫 奴才
叫 奴才 去
奴才 去 全
去 全 抄来
全 抄来 再候
抄来 再候 定夺
再候 定夺 罢
定夺 罢 说着
罢 说着 只见
说着 只见 王府
只见 王府 长史
王府 长史 来
长史 来 禀
来 禀 说
禀 说 守
说 守 门军
守 门军 传
门军 传 进来
传 进来 说
进来 说 主
说 主 上
主 上 特派
上 特派 北静王
特派 北静王 到
北静王 到 这里
到 这里 宣旨
这里 宣旨 请爷
宣旨 请爷 接去
请爷 接去 赵堂官
接去 赵堂官 听了
赵堂官 听了 心想
听了 心想 我
心想 我 好
我 好 晦气
好 晦气 碰着
晦气 碰着 这个
碰着 这个 酸王
这个 酸王 如今
酸王 如今 那位
如今 那位 来了
那位 来了 我
来了 我 就好
我 就好 施威
就好 施威 了
施威 了 一面
了 一面 想着
一面 想着 也
想着 也 迎
也 迎 出来
迎 出来 只见
出来 只见 北静王
只见 北静王 已到
北静王 已到 大厅
已到 大厅 就
大厅 就 向
就 向 外
向 外 站
外 站 着
站 着 说
着 说 有
说 有 旨意
有 旨意 锦衣
旨意 锦衣 府
锦衣 府 赵全
府 赵全 听
赵全 听 宣
听 宣 说
宣 说 奉旨
说 奉旨 着
奉旨 着 锦衣
着 锦衣 官惟提
锦衣 官惟提 贾赦
官惟提 贾赦 质审
贾赦 质审 馀
质审 馀 交
馀 交 西平王
交 西平王 遵旨
西平王 遵旨 查办
遵旨 查办 钦此
查办 钦此 西平王
钦此 西平王 领了
西平王 领了 旨意
领了 旨意 甚实
旨意 甚实 喜
甚实 喜 欢
喜 欢 便
欢 便 与
便 与 北静王
与 北静王 坐下
北静王 坐下 着
坐下 着 赵堂官
着 赵堂官 提取
赵堂官 提取 贾赦
提取 贾赦 回衙
贾赦 回衙 里头
回衙 里头 那些
里头 那些 查抄
那些 查抄 的
查抄 的 人
的 人 听得
人 听得 北静王
听得 北静王 到
北静王 到 俱
到 俱 一齐
俱 一齐 出来
一齐 出来 乃闻
出来 乃闻 赵堂官
乃闻 赵堂官 走
赵堂官 走 了
走 了 大家
了 大家 没趣
大家 没趣 只得
没趣 只得 侍立
只得 侍立 听候
侍立 听候 北静王
听候 北静王 便
北静王 便 拣选
便 拣选 两个
拣选 两个 诚实
两个 诚实 司官
诚实 司官 并
司官 并 十来个
并 十来个 老年
十来个 老年 番役
老年 番役 馀者
番役 馀者 一概
馀者 一概 逐出
一概 逐出 西
逐出 西 平王
西 平王 便说
平王 便说 我
便说 我 正
我 正 和
正 和 老
和 老 赵
老 赵 生气
赵 生气 幸得
生气 幸得 王爷
幸得 王爷 到来
王爷 到来 降旨
到来 降旨 不然
降旨 不然 这里
不然 这里 很
这里 很 吃大亏
很 吃大亏 北静王
吃大亏 北静王 说
北静王 说 我
说 我 在
我 在 朝内
在 朝内 听见
朝内 听见 王爷
听见 王爷 奉旨
王爷 奉旨 查抄
奉旨 查抄 贾宅
查抄 贾宅 我
贾宅 我 甚
我 甚 放心
甚 放心 谅
放心 谅 这里
谅 这里 不致
这里 不致 荼毒
不致 荼毒 不料
荼毒 不料 老赵
不料 老赵 这
老赵 这 么
这 么 混帐
么 混帐 但
混帐 但 不知
但 不知 现在
不知 现在 政老及
现在 政老及 宝玉
政老及 宝玉 在
宝玉 在 那里
在 那里 里面
那里 里面 不知
里面 不知 闹到
不知 闹到 怎么样
闹到 怎么样 了
怎么样 了 众人
了 众人 回禀
众人 回禀 贾
回禀 贾 政等
贾 政等 在
政等 在 下房
在 下房 看守
下房 看守 着
看守 着 里面
着 里面 已
里面 已 抄
已 抄 的
抄 的 乱腾腾
的 乱腾腾 了
乱腾腾 了 北静王
了 北静王 便
北静王 便 吩咐
便 吩咐 司员
吩咐 司员 快
司员 快 将
快 将 贾政
将 贾政 带来
贾政 带来 问
带来 问 话
问 话 众人
话 众人 领命
众人 领命 带了
领命 带了 上来
带了 上来 贾政
上来 贾政 跪下
贾政 跪下 不免
跪下 不免 含泪
不免 含泪 乞恩
含泪 乞恩 北静王
乞恩 北静王 便
北静王 便 起身
便 起身 拉着
起身 拉着 说
拉着 说 政
说 政 老
政 老 放心
老 放心 便
放心 便 将
便 将 旨意
将 旨意 说
旨意 说 了
说 了 贾政
了 贾政 感激涕零
贾政 感激涕零 望北
感激涕零 望北 又
望北 又 谢了恩
又 谢了恩 仍
谢了恩 仍 上来
仍 上来 听候
上来 听候 王爷
听候 王爷 道
王爷 道 政
道 政 老
政 老 方才
老 方才 老赵
方才 老赵 在
老赵 在 这里
在 这里 的
这里 的 时候
的 时候 番役
时候 番役 呈
番役 呈 禀
呈 禀 有
禀 有 禁用
有 禁用 之物
禁用 之物 并
之物 并 重利
并 重利 欠票
重利 欠票 我们
欠票 我们 也
我们 也 难
也 难 掩过
难 掩过 这
掩过 这 禁用
这 禁用 之物
禁用 之物 原
之物 原 备办
原 备办 贵妃
备办 贵妃 用
贵妃 用 的
用 的 我们
的 我们 声明
我们 声明 也
声明 也 无碍
也 无碍 独是
无碍 独是 借券
独是 借券 想个
借券 想个 什么
想个 什么 法儿
什么 法儿 才好
法儿 才好 如
才好 如 今政老且
如 今政老且 带
今政老且 带 司员
带 司员 实在
司员 实在 将
实在 将 赦
将 赦 老
赦 老 家产
老 家产 呈出
家产 呈出 也
呈出 也 就
也 就 完事
就 完事 切不可
完事 切不可 再有
切不可 再有 隐匿
再有 隐匿 自干
隐匿 自干 罪戾
自干 罪戾 贾政
罪戾 贾政 答应
贾政 答应 道
答应 道 犯官
道 犯官 再
犯官 再 不敢
再 不敢 但
不敢 但 犯官
但 犯官 祖父
犯官 祖父 遗产
祖父 遗产 并未
遗产 并未 分
并未 分 过
分 过 惟
过 惟 各人
惟 各人 所住
各人 所住 的
所住 的 房屋
的 房屋 有的
房屋 有的 东
有的 东 西便
东 西便 为己
西便 为己 有
为己 有 两王
有 两王 便说
两王 便说 这
便说 这 也
这 也 无妨
也 无妨 惟
无妨 惟 将
惟 将 赦
将 赦 老
赦 老 那边
老 那边 所有
那边 所有 的
所有 的 交出
的 交出 就是了
交出 就是了 又
就是了 又 吩咐
又 吩咐 司员
吩咐 司员 等
司员 等 依命
等 依命 行去
依命 行去 不许
行去 不许 胡乱
不许 胡乱 混动
胡乱 混动 司员
混动 司员 领命
司员 领命 去了
领命 去了 且说
去了 且说 贾母
且说 贾母 那边
贾母 那边 女眷
那边 女眷 也
女眷 也 摆
也 摆 家宴
摆 家宴 王夫人
家宴 王夫人 正在
王夫人 正在 那边
正在 那边 说
那边 说 宝玉
说 宝玉 不到
宝玉 不到 外头
不到 外头 看
外头 看 你
看 你 老子
你 老子 生气
老子 生气 凤姐
生气 凤姐 带病
凤姐 带病 哼哼唧唧
带病 哼哼唧唧 的
哼哼唧唧 的 说
的 说 我看
说 我看 宝玉
我看 宝玉 也
宝玉 也 不是
也 不是 怕人
不是 怕人 他
怕人 他 见
他 见 前头
见 前头 陪客
前头 陪客 的
陪客 的 人
的 人 也
人 也 不少
也 不少 了
不少 了 所以
了 所以 在
所以 在 这里
在 这里 照应
这里 照应 也是
照应 也是 有的
也是 有的 倘或
有的 倘或 老爷
倘或 老爷 想起
老爷 想起 里头
想起 里头 少
里头 少 个人
少 个人 在
个人 在 那里
在 那里 照应
那里 照应 太太
照应 太太 便
太太 便 把
便 把 宝兄弟
把 宝兄弟 献
宝兄弟 献 出去
献 出去 可不是
出去 可不是 好
可不是 好 贾母笑
好 贾母笑 道
贾母笑 道 凤丫头
道 凤丫头 病到
凤丫头 病到 这个
病到 这个 分儿
这个 分儿 这
分儿 这 张嘴
这 张嘴 还是
张嘴 还是 那么
还是 那么 尖巧
那么 尖巧 正说
尖巧 正说 到
正说 到 高兴
到 高兴 只
高兴 只 听见
只 听见 邢夫人
听见 邢夫人 那边
邢夫人 那边 的
那边 的 人
的 人 一直
人 一直 声
一直 声 的
声 的 嚷
的 嚷 进来
嚷 进来 说
进来 说 老太太
说 老太太 太太
老太太 太太 不
太太 不 不好
不 不好 了
不好 了 多多少少
了 多多少少 的
多多少少 的 穿靴
的 穿靴 带帽
穿靴 带帽 的
带帽 的 强
的 强 强盗
强 强盗 来了
强盗 来了 翻箱
来了 翻箱 倒
翻箱 倒 笼
倒 笼 的
笼 的 来
的 来 拿
来 拿 东西
拿 东西 贾母
东西 贾母 等
贾母 等 听
等 听 着
听 着 发呆
着 发呆 又见
发呆 又见 平儿
又见 平儿 披头散发
平儿 披头散发 拉着
披头散发 拉着 巧姐
拉着 巧姐 哭哭啼啼
巧姐 哭哭啼啼 的
哭哭啼啼 的 来说
的 来说 不好
来说 不好 了
不好 了 我
了 我 正
我 正 和
正 和 姐儿
和 姐儿 吃饭
姐儿 吃饭 只见
吃饭 只见 来旺
只见 来旺 被
来旺 被 人
被 人 拴着
人 拴着 进来
拴着 进来 说
进来 说 姑娘
说 姑娘 快快
姑娘 快快 传
快快 传 进去
传 进去 请
进去 请 太太
请 太太 们
太太 们 回避
们 回避 外头
回避 外头 王爷
外头 王爷 就
王爷 就 进
就 进 来
进 来 抄家
来 抄家 了
抄家 了 我
了 我 听了
我 听了 几乎
听了 几乎 唬
几乎 唬 死
唬 死 正要
死 正要 进房
正要 进房 拿
进房 拿 要紧
拿 要紧 的
要紧 的 东西
的 东西 被
东西 被 一伙
被 一伙 子人
一伙 子人 浑
子人 浑 推浑
浑 推浑 赶出来
推浑 赶出来 了
赶出来 了 这里
了 这里 该
这里 该 穿
该 穿 该
穿 该 带
该 带 的
带 的 快快
的 快快 的
快快 的 收拾
的 收拾 罢
收拾 罢 邢王二
罢 邢王二 夫人
邢王二 夫人 听得
夫人 听得 俱
听得 俱 魂飞天外
俱 魂飞天外 不知
魂飞天外 不知 怎样
不知 怎样 才好
怎样 才好 独见
才好 独见 凤姐
独见 凤姐 先前
凤姐 先前 圆
先前 圆 睁
圆 睁 两眼
睁 两眼 听
两眼 听 着
听 着 后来
着 后来 一仰
后来 一仰 身便
一仰 身便 栽倒
身便 栽倒 地下
栽倒 地下 贾母
地下 贾母 没有
贾母 没有 听完
没有 听完 便
听完 便 吓得
便 吓得 涕泪
吓得 涕泪 交流
涕泪 交流 连话
交流 连话 也
连话 也 说不出来
也 说不出来 那时
说不出来 那时 一
那时 一 屋子
一 屋子 人拉
屋子 人拉 这个
人拉 这个 扯
这个 扯 那个
扯 那个 正
那个 正 闹得
正 闹得 翻天覆地
闹得 翻天覆地 又
翻天覆地 又 听见
又 听见 一叠
听见 一叠 声嚷
一叠 声嚷 说
声嚷 说 叫
说 叫 里头
叫 里头 女眷
里头 女眷 们
女眷 们 回避
们 回避 王爷
回避 王爷 进来
王爷 进来 了
进来 了 宝钗宝玉
了 宝钗宝玉 等
宝钗宝玉 等 正在
等 正在 没法
正在 没法 只见
没法 只见 地下
只见 地下 这些
地下 这些 丫头
这些 丫头 婆子
丫头 婆子 乱拉乱
婆子 乱拉乱 扯
乱拉乱 扯 的
扯 的 时候
的 时候 贾琏
时候 贾琏 喘吁吁
贾琏 喘吁吁 的
喘吁吁 的 跑
的 跑 进来
跑 进来 说
进来 说 好了
说 好了 好了
好了 好了 幸亏
好了 幸亏 王爷
幸亏 王爷 救
王爷 救 了
救 了 我们
了 我们 了
我们 了 众人
了 众人 正
众人 正 要
正 要 问
要 问 他
问 他 贾琏
他 贾琏 见
贾琏 见 凤姐
见 凤姐 死
凤姐 死 在
死 在 地下
在 地下 哭
地下 哭 着
哭 着 乱叫
着 乱叫 又见
乱叫 又见 老太太
又见 老太太 吓坏
老太太 吓坏 了
吓坏 了 也
了 也 回
也 回 不过
回 不过 气来
不过 气来 更
气来 更 是
更 是 着急
是 着急 还
着急 还 亏了
还 亏了 平儿
亏了 平儿 将
平儿 将 凤姐
将 凤姐 叫醒
凤姐 叫醒 令人
叫醒 令人 扶
令人 扶 着
扶 着 老太太
着 老太太 也
老太太 也 苏醒
也 苏醒 了
苏醒 了 又
了 又 哭
又 哭 的
哭 的 气短
的 气短 神昏
气短 神昏 躺
神昏 躺 在
躺 在 炕上
在 炕上 李纨
炕上 李纨 再三
李纨 再三 宽慰
再三 宽慰 然后
宽慰 然后 贾琏
然后 贾琏 定神
贾琏 定神 将
定神 将 两王
将 两王 恩典
两王 恩典 说明
恩典 说明 惟恐
说明 惟恐 贾母邢
惟恐 贾母邢 夫人
贾母邢 夫人 知道
夫人 知道 贾赦
知道 贾赦 被
贾赦 被 拿
被 拿 又
拿 又 要
又 要 唬
要 唬 死
唬 死 且
死 且 暂
且 暂 不敢
暂 不敢 明说
不敢 明说 只得
明说 只得 出来
只得 出来 照料
出来 照料 自己
照料 自己 屋内
自己 屋内 一
屋内 一 进屋
一 进屋 门
进屋 门 只见
门 只见 箱
只见 箱 开柜
箱 开柜 破
开柜 破 物件
破 物件 抢得
物件 抢得 半空
抢得 半空 此时
半空 此时 急
此时 急 的
急 的 两眼
的 两眼 直竖
两眼 直竖 淌泪
直竖 淌泪 发呆
淌泪 发呆 听见
发呆 听见 外头
听见 外头 叫
外头 叫 只得
叫 只得 出来
只得 出来 见
出来 见 贾政同
见 贾政同 司员
贾政同 司员 登记
司员 登记 物件
登记 物件 一人
物件 一人 报说
一人 报说 枷
报说 枷 楠寿佛
枷 楠寿佛 一尊
楠寿佛 一尊 枷楠
一尊 枷楠 观音像
枷楠 观音像 一尊
观音像 一尊 佛座
一尊 佛座 一件
佛座 一件 枷楠
一件 枷楠 念珠
枷楠 念珠 二串
念珠 二串 金佛
二串 金佛 一堂
金佛 一堂 镀金
一堂 镀金 镜光
镀金 镜光 九件
镜光 九件 玉佛
九件 玉佛 三尊
玉佛 三尊 玉
三尊 玉 寿星
玉 寿星 八仙
寿星 八仙 一堂
八仙 一堂 枷楠
一堂 枷楠 金玉如意
枷楠 金玉如意 各二柄
金玉如意 各二柄 古
各二柄 古 磁瓶
古 磁瓶 炉
磁瓶 炉 十七
炉 十七 件
十七 件 古玩
件 古玩 软片
古玩 软片 共
软片 共 十四
共 十四 箱
十四 箱 玉缸
箱 玉缸 一口
玉缸 一口 小玉缸
一口 小玉缸 二件
小玉缸 二件 玉盘
二件 玉盘 二对
玉盘 二对 玻璃
二对 玻璃 大屏
玻璃 大屏 二架
大屏 二架 炕屏
二架 炕屏 二架
炕屏 二架 玻璃
二架 玻璃 盘
玻璃 盘 四件
盘 四件 玉盘
四件 玉盘 四件
玉盘 四件 玛瑙
四件 玛瑙 盘
玛瑙 盘 二件
盘 二件 淡
二件 淡 金盘
淡 金盘 四件
金盘 四件 金碗
四件 金碗 六对
金碗 六对 金抢
六对 金抢 碗
金抢 碗 八个
碗 八个 金匙
八个 金匙 四十把
金匙 四十把 银
四十把 银 大碗
银 大碗 银盘
大碗 银盘 各六
银盘 各六 十个
各六 十个 三
十个 三 镶
三 镶 金牙
镶 金牙 箸
金牙 箸 四把
箸 四把 镀金
四把 镀金 执壶
镀金 执壶 十二把
执壶 十二把 折盂
十二把 折盂 三
折盂 三 对
三 对 茶托
对 茶托 二件
茶托 二件 银碟
二件 银碟 银杯
银碟 银杯 一百
银杯 一百 六
一百 六 十件
六 十件 黑
十件 黑 狐皮
黑 狐皮 十八
狐皮 十八 张
十八 张 貂皮
张 貂皮 五十六
