第 16 章
来 林如海 已葬入
林如海 已葬入 祖茔
已葬入 祖茔 了
祖茔 了 诸事
了 诸事 停妥
诸事 停妥 贾琏
停妥 贾琏 这番
贾琏 这番 进京
这番 进京 若
进京 若 按
若 按 站
按 站 走时
站 走时 本该
走时 本该 出月
本该 出月 到家
出月 到家 因
到家 因 听见
因 听见 元春
听见 元春 喜信
元春 喜信 遂
喜信 遂 昼夜兼程
遂 昼夜兼程 而进
昼夜兼程 而进 一路
而进 一路 俱
一路 俱 各
俱 各 平安
各 平安 宝玉
平安 宝玉 只
宝玉 只 问
只 问 了
问 了 黛玉
了 黛玉 好
黛玉 好 馀者
好 馀者 也
馀者 也 就
也 就 不在意
就 不在意 了
不在意 了 好容易
了 好容易 盼到
好容易 盼到 明日
盼到 明日 午错
明日 午错 果报
午错 果报 琏
果报 琏 二爷
琏 二爷 和
二爷 和 林姑娘
和 林姑娘 进府
林姑娘 进府 了
进府 了 见面
了 见面 时
见面 时 彼此
时 彼此 悲喜
彼此 悲喜 交
悲喜 交 集
交 集 未免
集 未免 大哭
未免 大哭 一场
大哭 一场 又
一场 又 致庆慰
又 致庆慰 之词
致庆慰 之词 宝玉
之词 宝玉 细看
宝玉 细看 那黛玉
细看 那黛玉 时
那黛玉 时 越发
时 越发 出落
越发 出落 的
出落 的 超逸
的 超逸 了
超逸 了 黛玉
了 黛玉 又
黛玉 又 带了
又 带了 许多
带了 许多 书籍
许多 书籍 来
书籍 来 忙
来 忙 着
忙 着 打扫
着 打扫 卧室
打扫 卧室 安排
卧室 安排 器具
安排 器具 又
器具 又 将
又 将 些
将 些 纸笔
些 纸笔 等物
纸笔 等物 分送
等物 分送 与
分送 与 宝钗
与 宝钗 迎春
宝钗 迎春 宝玉
迎春 宝玉 等
宝玉 等 宝玉
等 宝玉 又
宝玉 又 将
又 将 北静王
将 北静王 所赠
北静王 所赠 苓
所赠 苓 香串
苓 香串 珍重
香串 珍重 取出
珍重 取出 来
取出 来 转送
来 转送 黛玉
转送 黛玉 黛玉
黛玉 黛玉 说
黛玉 说 什么
说 什么 臭
什么 臭 男
臭 男 人拿过
男 人拿过 的
人拿过 的 我
的 我 不要
我 不要 这
不要 这 东西
这 东西 遂
东西 遂 掷
遂 掷 还
掷 还 不取
还 不取 宝玉
不取 宝玉 只得
宝玉 只得 收回
只得 收回 暂且
收回 暂且 无
暂且 无 话
无 话 且说
话 且说 贾琏自
且说 贾琏自 回家
贾琏自 回家 见过
回家 见过 众人
见过 众人 回至
众人 回至 房中
回至 房中 正值
房中 正值 凤姐
正值 凤姐 事繁
凤姐 事繁 无
事繁 无 片刻
无 片刻 闲空
片刻 闲空 见
闲空 见 贾琏
见 贾琏 远
贾琏 远 路
远 路 归来
路 归来 少不得
归来 少不得 拨冗
少不得 拨冗 接待
拨冗 接待 因
接待 因 房内
因 房内 别
房内 别 无
别 无 外人
无 外人 便
外人 便 笑道
便 笑道 国舅
笑道 国舅 老爷
国舅 老爷 大喜
老爷 大喜 国舅
大喜 国舅 老爷
国舅 老爷 一路风尘
老爷 一路风尘 辛苦
一路风尘 辛苦 小
辛苦 小 的
小 的 听见
的 听见 昨日
听见 昨日 的
昨日 的 头
的 头 起
头 起 报马
起 报马 来说
报马 来说 今日
来说 今日 大驾
今日 大驾 归府
大驾 归府 略
归府 略 预备
略 预备 了
预备 了 一杯
了 一杯 水酒
一杯 水酒 掸尘
水酒 掸尘 不知
掸尘 不知 可赐
不知 可赐 光谬
可赐 光谬 领否
光谬 领否 贾琏
领否 贾琏 笑道
贾琏 笑道 岂敢
笑道 岂敢 岂敢
岂敢 岂敢 多承
岂敢 多承 多承
多承 多承 一面
多承 一面 平儿
一面 平儿 与
平儿 与 众
与 众 丫鬟
众 丫鬟 参见
丫鬟 参见 毕
参见 毕 端上
毕 端上 茶来
端上 茶来 贾琏
茶来 贾琏 遂
贾琏 遂 问别
遂 问别 后
问别 后 家中
后 家中 诸事
家中 诸事 又
诸事 又 谢
又 谢 凤姐
谢 凤姐 的
凤姐 的 辛苦
的 辛苦 凤姐
辛苦 凤姐 道
凤姐 道 我
道 我 那里
我 那里 管
那里 管 的
管 的 上
的 上 这些
上 这些 事来
这些 事来 见识
事来 见识 又
见识 又 浅
又 浅 嘴
浅 嘴 又
嘴 又 笨
又 笨 心
笨 心 又
心 又 直
又 直 人家
直 人家 给
人家 给 个
给 个 棒槌
个 棒槌 我
棒槌 我 就
我 就 拿着
就 拿着 认作
拿着 认作 针
认作 针 了
针 了 脸
了 脸 又
脸 又 软
又 软 搁不住
软 搁不住 人家
搁不住 人家 给
人家 给 两句
给 两句 好
两句 好 话儿
好 话儿 况且
话儿 况且 又
况且 又 没
又 没 经过
没 经过 事
经过 事 胆子
事 胆子 又
胆子 又 小
又 小 太太
小 太太 略有
太太 略有 点
略有 点 不
点 不 舒服
不 舒服 就
舒服 就 吓的
就 吓的 也
吓的 也 睡不着
也 睡不着 了
睡不着 了 我苦
了 我苦 辞过
我苦 辞过 几回
辞过 几回 太太
几回 太太 不许
太太 不许 倒
不许 倒 说
倒 说 我
说 我 图
我 图 受用
图 受用 不肯
受用 不肯 学
不肯 学 习
学 习 那里
习 那里 知道
那里 知道 我
知道 我 是
我 是 捻
是 捻 着
捻 着 把
着 把 汗
把 汗 儿
汗 儿 呢
儿 呢 一句
呢 一句 也
一句 也 不敢
也 不敢 多
不敢 多 说
多 说 一步
说 一步 也
一步 也 不敢
也 不敢 妄行
不敢 妄行 你
妄行 你 是
你 是 知道
是 知道 的
知道 的 咱们
的 咱们 家
咱们 家 所有
家 所有 的
所有 的 这些
的 这些 管家
这些 管家 奶奶
管家 奶奶 那
奶奶 那 一个
那 一个 是
一个 是 好缠
是 好缠 的
好缠 的 错
的 错 一点儿
错 一点儿 他们
一点儿 他们 就
他们 就 笑话
就 笑话 打趣
笑话 打趣 偏
打趣 偏 一点
偏 一点 儿
一点 儿 他们
儿 他们 就
他们 就 指桑骂槐
就 指桑骂槐 的
指桑骂槐 的 抱怨
的 抱怨 坐山
抱怨 坐山 看虎斗
坐山 看虎斗 借刀杀人
看虎斗 借刀杀人 引风吹火
借刀杀人 引风吹火 站
引风吹火 站 干岸儿
站 干岸儿 推倒
干岸儿 推倒 了
推倒 了 油瓶
了 油瓶 儿
油瓶 儿 不
儿 不 扶
不 扶 都是
扶 都是 全挂子
都是 全挂子 的
全挂子 的 本事
的 本事 况且
本事 况且 我
况且 我 又
我 又 年轻
又 年轻 不压
年轻 不压 人
不压 人 怨不得
人 怨不得 不
怨不得 不 把
不 把 我
把 我 搁
我 搁 在
搁 在 眼里
在 眼里 更
眼里 更 可笑
更 可笑 那府
可笑 那府 里蓉
那府 里蓉 儿媳妇
里蓉 儿媳妇 死了
儿媳妇 死了 珍
死了 珍 大哥
珍 大哥 再三
大哥 再三 在
再三 在 太太
在 太太 跟前
太太 跟前 跪
跟前 跪 着
跪 着 讨情
着 讨情 只要
讨情 只要 请
只要 请 我
请 我 帮
我 帮 他
帮 他 几天
他 几天 我
几天 我 再
我 再 四
再 四 推辞
四 推辞 太太
推辞 太太 做
太太 做 情应
做 情应 了
情应 了 只得
了 只得 从命
只得 从命 到底
从命 到底 叫
到底 叫 我
叫 我 闹
我 闹 了
闹 了 个
了 个 马仰人翻
个 马仰人翻 更
马仰人翻 更 不成
更 不成 个
不成 个 体统
个 体统 至今
体统 至今 珍
至今 珍 大哥
珍 大哥 还
大哥 还 抱怨
还 抱怨 后悔
抱怨 后悔 呢
后悔 呢 你
呢 你 明儿
你 明儿 见
明儿 见 了
见 了 他
了 他 好歹
他 好歹 赔释
好歹 赔释 赔释
赔释 赔释 就
赔释 就 说
就 说 我
说 我 年轻
我 年轻 原
年轻 原 没
原 没 见过世面
没 见过世面 谁
见过世面 谁 叫
谁 叫 大爷
叫 大爷 错委
大爷 错委 了
错委 了 他
了 他 呢
他 呢 说着
呢 说着 只听
说着 只听 外间
只听 外间 有人
外间 有人 说话
有人 说话 凤姐
说话 凤姐 便
凤姐 便 问
便 问 是
问 是 谁
是 谁 平儿
谁 平儿 进来
平儿 进来 回道
进来 回道 姨太太
回道 姨太太 打
姨太太 打 发
打 发 香菱
发 香菱 妹子
香菱 妹子 来
妹子 来 问
来 问 我
问 我 一句
我 一句 话
一句 话 我
话 我 已经
我 已经 说
已经 说 了
说 了 打发
了 打发 他
打发 他 回去
他 回去 了
回去 了 贾琏
了 贾琏 笑道
贾琏 笑道 正是
笑道 正是 呢
正是 呢 我
呢 我 才
我 才 见
才 见 姨妈
见 姨妈 去
姨妈 去 和
去 和 一个
和 一个 年轻
一个 年轻 的
年轻 的 小媳妇
的 小媳妇 子刚
小媳妇 子刚 走
子刚 走 了
走 了 个
了 个 对
个 对 脸儿
对 脸儿 长得
脸儿 长得 好
长得 好 齐整
好 齐整 模样儿
齐整 模样儿 我想
模样儿 我想 咱们
我想 咱们 家
咱们 家 没
家 没 这个
没 这个 人
这个 人 哪
人 哪 说话
哪 说话 时问
说话 时问 姨妈
时问 姨妈 才
姨妈 才 知道
才 知道 是
知道 是 打官司
是 打官司 的
打官司 的 那
的 那 小丫头
那 小丫头 子
小丫头 子 叫
子 叫 什么
叫 什么 香菱
什么 香菱 的
香菱 的 竟
的 竟 给
竟 给 薛大
给 薛大 傻子
薛大 傻子 作了
傻子 作了 屋里人
作了 屋里人 开了
屋里人 开了 脸
开了 脸 越
脸 越 发出
越 发出 挑
发出 挑 的
挑 的 标致
的 标致 了
标致 了 那
了 那 薛大
那 薛大 傻子
薛大 傻子 真
傻子 真 玷辱
真 玷辱 了
玷辱 了 他
了 他 凤姐
他 凤姐 把
凤姐 把 嘴
把 嘴 一撇
嘴 一撇 道
一撇 道 哎
道 哎 往
哎 往 苏杭
往 苏杭 走
苏杭 走 了
走 了 一趟
了 一趟 回来
一趟 回来 也
回来 也 该
也 该 见
该 见 点
见 点 世面
点 世面 了
世面 了 还是
了 还是 这么
还是 这么 眼馋
这么 眼馋 肚饱
眼馋 肚饱 的
肚饱 的 你
的 你 要
你 要 爱
要 爱 他
爱 他 不值
他 不值 什么
不值 什么 我
什么 我 拿
我 拿 平儿
拿 平儿 换
平儿 换 了
换 了 他
了 他 来
他 来 好不好
来 好不好 那
好不好 那 薛
那 薛 老大
薛 老大 也是
老大 也是 吃
也是 吃 着
吃 着 碗
着 碗 里
碗 里 瞧
里 瞧 着
瞧 着 锅里
着 锅里 的
锅里 的 这
的 这 一年
这 一年 来
一年 来 的
来 的 时候
的 时候 他
时候 他 为
他 为 香菱
为 香菱 儿
香菱 儿 不能
儿 不能 到手
不能 到手 和
到手 和 姑妈
和 姑妈 打
姑妈 打 了
打 了 多少
了 多少 饥荒
多少 饥荒 姑妈
饥荒 姑妈 看着
姑妈 看着 香菱
看着 香菱 的
香菱 的 模样儿
的 模样儿 好
模样儿 好 还是
好 还是 小事
还是 小事 因
小事 因 他
因 他 做人
他 做人 行事
做人 行事 又
行事 又 比
又 比 别的
比 别的 女孩子
别的 女孩子 不同
女孩子 不同 温柔
不同 温柔 安静
温柔 安静 差不多
安静 差不多 儿
差不多 儿 的
儿 的 主子
的 主子 姑娘
主子 姑娘 还
姑娘 还 跟不上
还 跟不上 他
跟不上 他 才
他 才 摆酒
才 摆酒 请客
摆酒 请客 的
请客 的 费事
的 费事 明堂正道
费事 明堂正道 给
明堂正道 给 他
给 他 做了
他 做了 屋里人
做了 屋里人 过了
屋里人 过了 没
过了 没 半月
没 半月 也
半月 也 没事人
也 没事人 一大堆
没事人 一大堆 了
一大堆 了 一语
了 一语 未了
一语 未了 二门
未了 二门 上
二门 上 的
上 的 小厮
的 小厮 传报
小厮 传报 老爷
传报 老爷 在
老爷 在 大书
在 大书 房里
大书 房里 等
房里 等 着
等 着 二爷
着 二爷 呢
二爷 呢 贾琏
呢 贾琏 听了
贾琏 听了 忙忙
听了 忙忙 整衣
忙忙 整衣 出去
整衣 出去 这里
出去 这里 凤姐
这里 凤姐 因问
凤姐 因问 平儿
因问 平儿 方才
平儿 方才 姑妈
方才 姑妈 有
姑妈 有 什么
有 什么 事
什么 事 巴巴儿
事 巴巴儿 的
巴巴儿 的 打发
的 打发 香菱
打发 香菱 来
香菱 来 平儿
来 平儿 道
平儿 道 那里
道 那里 来
那里 来 的
来 的 香菱
的 香菱 是
香菱 是 我
是 我 借
我 借 他
借 他 暂撒个
他 暂撒个 谎儿
暂撒个 谎儿 奶奶
谎儿 奶奶 瞧
奶奶 瞧 旺儿
瞧 旺儿 嫂子
旺儿 嫂子 越发
嫂子 越发 连
越发 连 个
连 个 算计
个 算计 儿
算计 儿 也
儿 也 没
也 没 了
没 了 说着
了 说着 又
说着 又 走
又 走 至
走 至 凤姐
至 凤姐 身边
凤姐 身边 悄悄
身边 悄悄 说道
悄悄 说道 那项
说道 那项 利银早
那项 利银早 不
利银早 不 送来
不 送来 晚
送来 晚 不
晚 不 送来
不 送来 这会
送来 这会 子
这会 子 二爷
子 二爷 在家
二爷 在家 他
在家 他 偏
他 偏 送
偏 送 这个
送 这个 来了
这个 来了 幸亏
来了 幸亏 我
幸亏 我 在
我 在 堂屋
在 堂屋 里
堂屋 里 碰见
里 碰见 了
碰见 了 不然
了 不然 他
不然 他 走
他 走 了
走 了 来回
了 来回 奶奶
来回 奶奶 叫
奶奶 叫 二爷
叫 二爷 要是
二爷 要是 知道
要是 知道 了
知道 了 咱们
了 咱们 二爷
咱们 二爷 那
二爷 那 脾气
那 脾气 油锅
脾气 油锅 里
油锅 里 的
里 的 还要
的 还要 捞
还要 捞 出来
捞 出来 花呢
出来 花呢 知道
花呢 知道 奶奶
知道 奶奶 有了
奶奶 有了 体己
有了 体己 他
体己 他 还
他 还 不大
还 不大 着
不大 着 胆子
着 胆子 花
胆子 花 么
花 么 所以
么 所以 我
所以 我 赶着
我 赶着 接过
赶着 接过 来
接过 来 叫
来 叫 我
叫 我 说
我 说 了
说 了 他
了 他 两句
他 两句 谁知
两句 谁知 奶奶
谁知 奶奶 偏
奶奶 偏 听见
偏 听见 了
听见 了 为什么
了 为什么 当着
为什么 当着 二爷
当着 二爷 我
二爷 我 才
我 才 只
才 只 说是
只 说是 香菱
说是 香菱 来了
香菱 来了 呢
来了 呢 凤姐
呢 凤姐 听了
凤姐 听了 笑道
听了 笑道 我
笑道 我 说
我 说 呢
说 呢 姑妈
呢 姑妈 知道
姑妈 知道 你
知道 你 二爷
你 二爷 来了
二爷 来了 忽剌巴儿
来了 忽剌巴儿 的
忽剌巴儿 的 打发
的 打发 个
打发 个 屋里人
个 屋里人 来
屋里人 来 原来
来 原来 是
原来 是 你
是 你 这
你 这 蹄子
这 蹄子 闹鬼
蹄子 闹鬼 说着
闹鬼 说着 贾琏
说着 贾琏 已
贾琏 已 进来
已 进来 了
进来 了 凤姐
了 凤姐 命
凤姐 命 摆上
命 摆上 酒
摆上 酒 馔
酒 馔 来
馔 来 夫妻
来 夫妻 对
夫妻 对 坐
对 坐 凤姐
坐 凤姐 虽善
凤姐 虽善 饮
虽善 饮 却
饮 却 不敢
却 不敢 任兴
不敢 任兴 正喝
任兴 正喝 着
正喝 着 见
着 见 贾琏
见 贾琏 的
贾琏 的 乳母
的 乳母 赵嬷嬷
乳母 赵嬷嬷 走来
赵嬷嬷 走来 贾琏凤
走来 贾琏凤 姐忙
贾琏凤 姐忙 让
姐忙 让 吃酒
让 吃酒 叫
吃酒 叫 他
叫 他 上
他 上 炕去
上 炕去 赵嬷嬷
炕去 赵嬷嬷 执意
赵嬷嬷 执意 不肯
执意 不肯 平儿
不肯 平儿 等
平儿 等 早于
等 早于 炕沿
早于 炕沿 设下
炕沿 设下 一几
设下 一几 摆一
一几 摆一 脚踏
摆一 脚踏 赵嬷嬷
脚踏 赵嬷嬷 在
赵嬷嬷 在 脚踏
在 脚踏 上
脚踏 上 坐
