第 87 章
接了 进来 黛玉
进来 黛玉 在
黛玉 在 屋里
在 屋里 已
屋里 已 听见
已 听见 了
听见 了 吩咐
了 吩咐 雪雁
吩咐 雪雁 告诉
雪雁 告诉 那
告诉 那 老婆子
那 老婆子 回去
老婆子 回去 说
回去 说 叫
说 叫 他
叫 他 费心
他 费心 雪雁
费心 雪雁 出来
雪雁 出来 说
出来 说 了
说 了 老婆子
了 老婆子 自去
老婆子 自去 这里
自去 这里 雪雁
这里 雪雁 将
雪雁 将 黛玉
将 黛玉 的
黛玉 的 碗
的 碗 箸
碗 箸 安放
箸 安放 在
安放 在 小
在 小 几儿
小 几儿 上
几儿 上 因问
上 因问 黛玉
因问 黛玉 道
黛玉 道 还有
道 还有 咱们
还有 咱们 南来
咱们 南来 的
南来 的 五香
的 五香 大头菜
五香 大头菜 拌些
大头菜 拌些 麻油
拌些 麻油 醋
麻油 醋 可好
醋 可好 么
可好 么 黛玉
么 黛玉 道
黛玉 道 也
道 也 使得
也 使得 只
使得 只 不必
只 不必 累坠
不必 累坠 了
累坠 了 一面
了 一面 盛上
一面 盛上 粥
盛上 粥 来
粥 来 黛玉
来 黛玉 吃
黛玉 吃 了
吃 了 半碗
了 半碗 用
半碗 用 羹匙
用 羹匙 舀
羹匙 舀 了
舀 了 两口
了 两口 汤
两口 汤 喝
汤 喝 就
喝 就 搁下
就 搁下 了
搁下 了 两个
了 两个 丫鬟
两个 丫鬟 撤
丫鬟 撤 下来
撤 下来 了
下来 了 拭净
了 拭净 了
拭净 了 小
了 小 几
小 几 端下去
几 端下去 又
端下去 又 换上
又 换上 一张
换上 一张 常放
一张 常放 的
常放 的 小
的 小 几
小 几 黛
几 黛 玉漱
黛 玉漱 了
玉漱 了 口
了 口 盥
口 盥 了
盥 了 手
了 手 便道
手 便道 紫鹃
便道 紫鹃 添
紫鹃 添 了
添 了 香
了 香 了
香 了 没有
了 没有 紫鹃
没有 紫鹃 道
紫鹃 道 就
道 就 添
就 添 去
添 去 黛玉
去 黛玉 道
黛玉 道 你们
道 你们 就
你们 就 把
就 把 那
把 那 汤合
那 汤合 粥
汤合 粥 吃
粥 吃 了
吃 了 罢
了 罢 味儿
罢 味儿 还好
味儿 还好 且
还好 且 是
且 是 干净
是 干净 待
干净 待 我
待 我 自己
我 自己 添香
自己 添香 罢
添香 罢 两个
罢 两个 人
两个 人 答应
人 答应 了
答应 了 在
了 在 外间
在 外间 自吃
外间 自吃 去了
自吃 去了 这里
去了 这里 黛玉
这里 黛玉 添
黛玉 添 了
添 了 香
了 香 自己
香 自己 坐着
自己 坐着 才
坐着 才 要
才 要 拿
要 拿 本书
拿 本书 看
本书 看 只听
看 只听 得
只听 得 园内
得 园内 的
园内 的 风自
的 风自 西边
风自 西边 直透到
西边 直透到 东
直透到 东 边
东 边 穿过
边 穿过 树枝
穿过 树枝 都
树枝 都 在
都 在 那里
在 那里 唏
那里 唏 哗喇
唏 哗喇 不住
哗喇 不住 的
不住 的 响
的 响 一会儿
响 一会儿 檐下
一会儿 檐下 的
檐下 的 铁马
的 铁马 也
铁马 也 只管
也 只管 叮叮当当
只管 叮叮当当 的
叮叮当当 的 乱
的 乱 敲起来
乱 敲起来 一时
敲起来 一时 雪雁
一时 雪雁 先
雪雁 先 吃
先 吃 完
吃 完 了
完 了 进来
了 进来 伺候
进来 伺候 黛玉
伺候 黛玉 便
黛玉 便 问道
便 问道 天气
问道 天气 冷
天气 冷 了
冷 了 我
了 我 前日
我 前日 叫
前日 叫 你们
叫 你们 把
你们 把 那些
把 那些 小毛
那些 小毛 儿
小毛 儿 衣裳
儿 衣裳 晾
衣裳 晾 晾
晾 晾 可
晾 可 曾
可 曾 晾
曾 晾 过
晾 过 没有
过 没有 雪雁
没有 雪雁 道
雪雁 道 都
道 都 晾
都 晾 过了
晾 过了 黛玉
过了 黛玉 道
黛玉 道 你
道 你 拿
你 拿 一件
拿 一件 来
一件 来 我
来 我 披
我 披 披
披 披 雪雁
披 雪雁 走
雪雁 走 去
走 去 将
去 将 一包
将 一包 小毛
一包 小毛 衣裳
小毛 衣裳 抱来
衣裳 抱来 打开
抱来 打开 毡包
打开 毡包 给
毡包 给 黛玉
给 黛玉 自拣
黛玉 自拣 只见
自拣 只见 内中
只见 内中 夹
内中 夹 着
夹 着 个
着 个 绢
个 绢 包儿
绢 包儿 黛玉
包儿 黛玉 伸手
黛玉 伸手 拿起
伸手 拿起 打开
拿起 打开 看时
打开 看时 却是
看时 却是 宝玉
却是 宝玉 病时
宝玉 病时 送来
病时 送来 的
送来 的 旧
的 旧 绢子
旧 绢子 自己
绢子 自己 题
自己 题 的
题 的 诗
的 诗 上面
诗 上面 泪痕
上面 泪痕 犹在
泪痕 犹在 里头
犹在 里头 却
里头 却 包着
却 包着 那
包着 那 剪
那 剪 破
剪 破 了
破 了 的
了 的 香囊
的 香囊 扇袋
香囊 扇袋 并
扇袋 并 宝玉
并 宝玉 通灵玉
宝玉 通灵玉 上
通灵玉 上 的
上 的 穗子
的 穗子 原来
穗子 原来 晾
原来 晾 衣裳
晾 衣裳 时
衣裳 时 从
时 从 箱
从 箱 中
箱 中 检出
中 检出 紫鹃
检出 紫鹃 恐怕
紫鹃 恐怕 遗失
恐怕 遗失 了
遗失 了 遂
了 遂 夹
遂 夹 在
夹 在 这
在 这 毡包
这 毡包 里
毡包 里 的
里 的 这
的 这 黛玉
这 黛玉 不
黛玉 不 看则
不 看则 已
看则 已 看了
已 看了 时
看了 时 也
时 也 不
也 不 说穿
不 说穿 那
说穿 那 一件
那 一件 衣裳
一件 衣裳 手里
衣裳 手里 只
手里 只 拿着
只 拿着 那
拿着 那 两方
那 两方 手帕
两方 手帕 呆呆
手帕 呆呆 的
呆呆 的 看
的 看 那
看 那 旧诗
那 旧诗 看了
旧诗 看了 一回
看了 一回 不
一回 不 觉得
不 觉得 簌簌泪下
觉得 簌簌泪下 紫鹃
簌簌泪下 紫鹃 刚
紫鹃 刚 从
刚 从 外间
从 外间 进来
外间 进来 只见
进来 只见 雪雁
只见 雪雁 正
雪雁 正 捧着
正 捧着 一
捧着 一 毡包
一 毡包 衣裳
毡包 衣裳 在
衣裳 在 傍边
在 傍边 呆立
傍边 呆立 小几上
呆立 小几上 却
小几上 却 搁着
却 搁着 剪破
搁着 剪破 了
剪破 了 的
了 的 香囊
的 香囊 和
香囊 和 两三截儿
和 两三截儿 扇袋
两三截儿 扇袋 并
扇袋 并 那
并 那 铰
那 铰 拆
铰 拆 了
拆 了 的
了 的 穗子
的 穗子 黛玉
穗子 黛玉 手中
黛玉 手中 却
手中 却 拿着
却 拿着 两方
拿着 两方 旧
两方 旧 帕子
旧 帕子 上
帕子 上 边
上 边 写着
边 写着 字迹
写着 字迹 在
字迹 在 那里
在 那里 对着
那里 对着 滴泪
对着 滴泪 呢
滴泪 呢 正是
呢 正是 失意人
正是 失意人 逢
失意人 逢 失意
逢 失意 事
失意 事 新啼
事 新啼 痕间
新啼 痕间 旧啼痕
痕间 旧啼痕 紫鹃
旧啼痕 紫鹃 见
紫鹃 见 了
见 了 这样
了 这样 知是
这样 知是 他
知是 他 触物伤情
他 触物伤情 感怀
触物伤情 感怀 旧事
感怀 旧事 料道
旧事 料道 劝
料道 劝 也
劝 也 无益
也 无益 只得
无益 只得 笑
只得 笑 着
笑 着 道
着 道 姑娘
道 姑娘 还
姑娘 还 看
还 看 那些
看 那些 东西
那些 东西 作
东西 作 什么
作 什么 那
什么 那 都是
那 都是 那
都是 那 几年
那 几年 宝二爷
几年 宝二爷 和
宝二爷 和 姑娘
和 姑娘 小时
姑娘 小时 一时
小时 一时 好了
一时 好了 一时
好了 一时 恼
一时 恼 了
恼 了 闹
了 闹 出来
闹 出来 的
出来 的 笑话
的 笑话 儿
笑话 儿 要
儿 要 像
要 像 如今
像 如今 这样
如今 这样 厮
这样 厮 抬
厮 抬 厮敬
抬 厮敬 的
厮敬 的 那里
的 那里 能
那里 能 把
能 把 这些
把 这些 东西
这些 东西 白遭
东西 白遭 塌
白遭 塌 了
塌 了 呢
了 呢 紫鹃
呢 紫鹃 这话
紫鹃 这话 原给
这话 原给 黛玉
原给 黛玉 开心
黛玉 开心 不料
开心 不料 这
不料 这 几句话
这 几句话 更
几句话 更 提起
更 提起 黛玉
提起 黛玉 初
黛玉 初 来时
初 来时 和
来时 和 宝玉
和 宝玉 的
宝玉 的 旧事
的 旧事 来
旧事 来 一发
来 一发 珠泪
一发 珠泪 连
珠泪 连 绵
连 绵 起来
绵 起来 紫鹃
起来 紫鹃 又
紫鹃 又 劝
又 劝 道
劝 道 雪雁
道 雪雁 这里
雪雁 这里 等
这里 等 着
等 着 呢
着 呢 姑娘
呢 姑娘 披上
姑娘 披上 一件
披上 一件 罢
一件 罢 那黛玉
罢 那黛玉 才
那黛玉 才 把
才 把 手帕
把 手帕 撂
手帕 撂 下
撂 下 紫鹃
下 紫鹃 连忙
