第 94 章
若 再有 一点
再有 一点 不好
一点 不好 风
不好 风 声
风 声 连老
声 连老 姑子
连老 姑子 一块儿
姑子 一块儿 撵出去
一块儿 撵出去 贾琏
撵出去 贾琏 一一
贾琏 一一 答应
一一 答应 了
答应 了 出去
了 出去 将
出去 将 王夫人
将 王夫人 的话
王夫人 的话 告诉
的话 告诉 赖大
告诉 赖大 说
赖大 说 太太
说 太太 的
太太 的 主意
的 主意 叫
主意 叫 你
叫 你 这么
你 这么 办
这么 办 办完
办 办完 了
办完 了 告诉
了 告诉 我
告诉 我 去
我 去 回
去 回 太太
回 太太 你
太太 你 快
你 快 办
快 办 去罢
办 去罢 回来
去罢 回来 老爷
回来 老爷 来
老爷 来 你
来 你 也
你 也 按着
也 按着 太太
按着 太太 的话
太太 的话 回去
的话 回去 赖大
回去 赖大 听说
赖大 听说 便道
听说 便道 我们
便道 我们 太太
我们 太太 真正
太太 真正 是
真正 是 个
是 个 佛心
个 佛心 这班
佛心 这班 东西
这班 东西 还
东西 还 着
还 着 人
着 人 送
人 送 回去
送 回去 既是
回去 既是 太太
既是 太太 好
太太 好 心
好 心 不得不
心 不得不 挑个
不得不 挑个 好人
挑个 好人 芹
好人 芹 哥儿
芹 哥儿 竟
哥儿 竟 交给
竟 交给 二爷
交给 二爷 开发
二爷 开发 了
开发 了 罢
了 罢 那贴
罢 那贴 帖
那贴 帖 儿
帖 儿 的
儿 的 奴才
的 奴才 想法
奴才 想法 儿
想法 儿 查出
儿 查出 来
查出 来 重重的
来 重重的 收拾
重重的 收拾 他
收拾 他 才好
他 才好 贾琏
才好 贾琏 点头
贾琏 点头 说
点头 说 是
说 是 了
是 了 即刻
了 即刻 将
即刻 将 贾芹
将 贾芹 发落
贾芹 发落 赖大
发落 赖大 也
赖大 也 赶着
也 赶着 把
赶着 把 女尼
把 女尼 等
女尼 等 领出
等 领出 按着
领出 按着 主意
按着 主意 办
主意 办 去了
办 去了 晚上
去了 晚上 贾政回
晚上 贾政回 来
贾政回 来 贾琏
来 贾琏 赖大
贾琏 赖大 回
赖大 回 明贾政
回 明贾政 贾政
明贾政 贾政 本是
贾政 本是 省
本是 省 事
省 事 的
事 的 人
的 人 听了
人 听了 也
听了 也 便
也 便 撂
便 撂 开手
撂 开手 了
开手 了 独有
了 独有 那些
独有 那些 无赖
那些 无赖 之徒
无赖 之徒 听得
之徒 听得 贾府
听得 贾府 发出
贾府 发出 二十四个
发出 二十四个 女孩子
二十四个 女孩子 来
女孩子 来 那个
来 那个 不想
那个 不想 究竟
不想 究竟 那些
究竟 那些 人
那些 人 能够
人 能够 回家
能够 回家 不能
回家 不能 未知
不能 未知 着落
未知 着落 亦
着落 亦 难
亦 难 虚拟
难 虚拟 且说
虚拟 且说 紫鹃
且说 紫鹃 因
紫鹃 因 黛玉
因 黛玉 渐好
黛玉 渐好 园中
渐好 园中 无事
园中 无事 听见
无事 听见 女尼
听见 女尼 等
女尼 等 预备
等 预备 宫内
预备 宫内 使唤
宫内 使唤 不知
使唤 不知 何事
不知 何事 便
何事 便 到
便 到 贾
到 贾 母
贾 母 那边
母 那边 打听
那边 打听 打听
打听 打听 恰遇
打听 恰遇 着
恰遇 着 鸳鸯
着 鸳鸯 下来
鸳鸯 下来 闲着
下来 闲着 坐下
闲着 坐下 说闲话
坐下 说闲话 儿
说闲话 儿 提起
儿 提起 女尼
提起 女尼 的
女尼 的 事
的 事 鸳鸯
事 鸳鸯 诧异
鸳鸯 诧异 道
诧异 道 我
道 我 并
我 并 没有
并 没有 听见
没有 听见 回来
听见 回来 问问
回来 问问 二奶奶
问问 二奶奶 就
二奶奶 就 知道
就 知道 了
知道 了 正说
了 正说 着
正说 着 只见
着 只见 傅试
只见 傅试 家
傅试 家 两个
家 两个 女人
两个 女人 过来
女人 过来 请
过来 请 贾母
请 贾母 的
贾母 的 安
的 安 鸳鸯
安 鸳鸯 要
鸳鸯 要 陪
要 陪 了
陪 了 上去
了 上去 那
上去 那 两个
那 两个 女人
两个 女人 因
女人 因 贾母正
因 贾母正 睡晌
贾母正 睡晌 觉
睡晌 觉 就
觉 就 与
就 与 鸳鸯
与 鸳鸯 说
鸳鸯 说 了
说 了 一
了 一 声儿
一 声儿 回去
声儿 回去 了
回去 了 紫鹃
了 紫鹃 问
紫鹃 问 这是
问 这是 谁家
这是 谁家 差来
谁家 差来 的
差来 的 鸳鸯
的 鸳鸯 道
鸳鸯 道 好
道 好 讨人嫌
好 讨人嫌 家里
讨人嫌 家里 有了
家里 有了 一
有了 一 个
一 个 女孩儿
个 女孩儿 长
女孩儿 长 的
长 的 好些
的 好些 儿
好些 儿 就
儿 就 献宝
就 献宝 的
献宝 的 似的
的 似的 常在
似的 常在 老太太
常在 老太太 跟前
老太太 跟前 夸
跟前 夸 他们
夸 他们 姑娘
他们 姑娘 怎么
姑娘 怎么 长
怎么 长 的
长 的 好
的 好 心地
好 心地 儿
心地 儿 怎么
儿 怎么 好
怎么 好 礼貌
好 礼貌 上
礼貌 上 又
上 又 好
又 好 说话
好 说话 儿
说话 儿 又
儿 又 简绝
又 简绝 做
简绝 做 活计
做 活计 儿
活计 儿 手儿
儿 手儿 又
手儿 又 巧
又 巧 会
巧 会 写会算
会 写会算 尊
写会算 尊 长
尊 长 上头
长 上头 最
上头 最 孝敬
最 孝敬 的
孝敬 的 就是
的 就是 待
就是 待 下人
待 下人 也是
下人 也是 极
也是 极 和平
极 和平 的
和平 的 来了
的 来了 就
来了 就 编
就 编 这么
编 这么 一大
这么 一大 套
一大 套 常说
套 常说 给
常说 给 老太
给 老太 太
老太 太 听
太 听 我
听 我 听
我 听 着
听 着 很烦
着 很烦 这
很烦 这 几个
这 几个 老婆子
几个 老婆子 真
老婆子 真 讨人嫌
真 讨人嫌 我们
讨人嫌 我们 老太太
我们 老太太 偏爱
老太太 偏爱 听
偏爱 听 那些
听 那些 个
那些 个 话
个 话 老太太
话 老太太 也罢
老太太 也罢 了
也罢 了 还有
了 还有 宝玉
还有 宝玉 素
宝玉 素 常见
素 常见 了
常见 了 老婆子
了 老婆子 便
老婆子 便 很
便 很 厌烦
很 厌烦 的
厌烦 的 偏见
的 偏见 了
偏见 了 他们
了 他们 家
他们 家 的
家 的 老婆子
的 老婆子 就
老婆子 就 不
就 不 厌烦
不 厌烦 你说
厌烦 你说 奇不奇
你说 奇不奇 前儿
奇不奇 前儿 还
前儿 还 来说
还 来说 他们
来说 他们 姑娘
他们 姑娘 现有
姑娘 现有 多少
现有 多少 人家
多少 人家 儿来
人家 儿来 求亲
儿来 求亲 他们
求亲 他们 老爷
他们 老爷 总
老爷 总 不肯
总 不肯 应
不肯 应 心里
应 心里 只要
心里 只要 和
只要 和 咱们
和 咱们 这样
咱们 这样 人家
这样 人家 作亲
人家 作亲 才
作亲 才 肯
才 肯 夸奖
肯 夸奖 一回
夸奖 一回 奉承
一回 奉承 一回
奉承 一回 把
一回 把 老太太
把 老太太 的
老太太 的 心
的 心 都说
心 都说 活
都说 活 了
活 了 紫鹃
了 紫鹃 听了
紫鹃 听了 一呆
听了 一呆 便
一呆 便 假意
便 假意 道
假意 道 若
道 若 老太太
若 老太太 喜欢
老太太 喜欢 为什么
喜欢 为什么 不
为什么 不 就
不 就 给
就 给 宝玉
给 宝玉 定
宝玉 定 了
定 了 呢
了 呢 鸳
呢 鸳 鸯
鸳 鸯 正要
鸯 正要 说出
正要 说出 原故
说出 原故 听见
原故 听见 上头
听见 上头 说
上头 说 老太太
说 老太太 醒
老太太 醒 了
醒 了 鸳鸯
了 鸳鸯 赶着
鸳鸯 赶着 上去
赶着 上去 紫鹃
上去 紫鹃 只得
紫鹃 只得 起身
只得 起身 出
起身 出 来
出 来 回到
来 回到 园里
回到 园里 一头
园里 一头 走
一头 走 一头
走 一头 想道
一头 想道 天下
想道 天下 莫非
天下 莫非 只有
莫非 只有 一个
只有 一个 宝玉
一个 宝玉 你
宝玉 你 也
你 也 想
也 想 他
想 他 我
他 我 也
我 也 想
也 想 他
想 他 我们
他 我们 家
我们 家 的
家 的 那
的 那 一位
那 一位 越发
一位 越发 痴心
越发 痴心 起来
痴心 起来 了
起来 了 看
了 看 他的
看 他的 那个
他的 那个 神情
那个 神情 儿
神情 儿 是
儿 是 一定
是 一定 在
一定 在 宝玉
在 宝玉 身上
宝玉 身上 的
身上 的 了
的 了 三番两次
了 三番两次 的
三番两次 的 病
的 病 可不是
病 可不是 为着
可不是 为着 这个
为着 这个 是
这个 是 什么
是 什么 这
什么 这 家里
这 家里 金
家里 金 的
金 的 银
的 银 的
银 的 还
的 还 闹
还 闹 不清
闹 不清 再添
不清 再添 上
再添 上 一个
上 一个 什么
一个 什么 傅
什么 傅 姑娘
傅 姑娘 更
姑娘 更 了
更 了 不得了
了 不得了 我看
不得了 我看 宝玉
我看 宝玉 的
宝玉 的 心
的 心 也
心 也 在
也 在 我们
在 我们 那
我们 那 一位
那 一位 的
一位 的 身上
的 身上 啊
身上 啊 听
啊 听 着
听 着 鸳鸯
着 鸳鸯 的话
鸳鸯 的话 竟是
的话 竟是 见
竟是 见 一个
见 一个 爱
一个 爱 一个
爱 一个 的
一个 的 这
的 这 不是
这 不是 我们
不是 我们 姑娘
我们 姑娘 白操
姑娘 白操 了
白操 了 心
了 心 了
心 了 吗
了 吗 紫鹃
吗 紫鹃 本是
紫鹃 本是 想
本是 想 着
想 着 黛玉
着 黛玉 往
黛玉 往 下
往 下 一想
下 一想 连
一想 连 自己
连 自己 也
自己 也 不得
也 不得 主意
不得 主意 了
主意 了 不免
了 不免 神
不免 神 都
神 都 痴
都 痴 了
痴 了 要
了 要 想
要 想 叫
想 叫 黛玉
叫 黛玉 不用
黛玉 不用 瞎操心
不用 瞎操心 呢
瞎操心 呢 又
呢 又 恐怕
又 恐怕 他
恐怕 他 烦恼
他 烦恼 要是
烦恼 要是 看着
要是 看着 他
看着 他 这样
他 这样 又
这样 又 可怜见
又 可怜见 儿
可怜见 儿 的
儿 的 左思右想
的 左思右想 一时
左思右想 一时 烦躁
一时 烦躁 起来
烦躁 起来 自己
起来 自己 啐
自己 啐 自己
啐 自己 道
自己 道 你
道 你 替人
你 替人 耽
替人 耽 什么
耽 什么 忧
什么 忧 就是
忧 就是 林姑娘
就是 林姑娘 真配
林姑娘 真配 了
真配 了 宝玉
了 宝玉 他的
宝玉 他的 那
他的 那 性情
那 性情 儿
性情 儿 也是
儿 也是 难
也是 难 伏侍
难 伏侍 的
伏侍 的 宝玉
的 宝玉 性情
宝玉 性情 虽好
性情 虽好 又是
虽好 又是 贪多嚼不烂
又是 贪多嚼不烂 的
贪多嚼不烂 的 我
的 我 倒
我 倒 劝
倒 劝 人
劝 人 不必
人 不必 瞎操心
不必 瞎操心 我
瞎操心 我 自己
我 自己 才
自己 才 是
才 是 瞎
是 瞎 操心
瞎 操心 呢
操心 呢 从今以后
呢 从今以后 我
从今以后 我 尽
我 尽 我的
尽 我的 心
我的 心 伏侍
心 伏侍 姑娘
伏侍 姑娘 其
姑娘 其 馀
其 馀 的
馀 的 事全
的 事全 不管
事全 不管 这么
不管 这么 一想
这么 一想 心里
一想 心里 倒
心里 倒 觉
倒 觉 清净
觉 清净 回到
清净 回到 潇湘
回到 潇湘 馆来
潇湘 馆来 见
馆来 见 黛玉
见 黛玉 独自一人
黛玉 独自一人 坐在
独自一人 坐在 炕上
坐在 炕上 理
炕上 理 从前
理 从前 做过
从前 做过 的
做过 的 诗文
的 诗文 词稿
诗文 词稿 抬头
词稿 抬头 见
抬头 见 紫鹃
见 紫鹃 进来
紫鹃 进来 便
进来 便 问
便 问 你
问 你 到
你 到 那里
到 那里 去了
那里 去了 紫鹃
去了 紫鹃 道
紫鹃 道 今儿
道 今儿 瞧了
今儿 瞧了 瞧
瞧了 瞧 姐妹
瞧 姐妹 们
姐妹 们 去
们 去 黛玉
去 黛玉 道
黛玉 道 可是
道 可是 找
可是 找 袭人
找 袭人 姐姐
袭人 姐姐 去
姐姐 去 么
去 么 紫鹃
么 紫鹃 道
紫鹃 道 我
道 我 找
我 找 他
找 他 做
他 做 什么
做 什么 黛玉
什么 黛玉 一想
黛玉 一想 这话
一想 这话 怎
这话 怎 么
怎 么 顺嘴
么 顺嘴 说
顺嘴 说 出来
说 出来 了
出来 了 呢
了 呢 反觉
呢 反觉 不好意思
反觉 不好意思 便
不好意思 便 啐
便 啐 道
啐 道 你
道 你 找
你 找 不
找 不 找
不 找 与
找 与 我
与 我 什么
我 什么 相干
什么 相干 倒
相干 倒 茶
倒 茶 去
茶 去 罢
去 罢 紫鹃
罢 紫鹃 也
紫鹃 也 心里
也 心里 暗笑
心里 暗笑 出来
暗笑 出来 倒
出来 倒 茶
倒 茶 只听
茶 只听 园里
只听 园里 一叠
园里 一叠 声乱
一叠 声乱 嚷
声乱 嚷 不知
嚷 不知 何故
不知 何故 一面倒
何故 一面倒 茶
一面倒 茶 一
茶 一 面
一 面 叫人
面 叫人 去
叫人 去 打听
去 打听 回来
打听 回来 说道
回来 说道 怡红院
说道 怡红院 里
怡红院 里 的
里 的 海棠
的 海棠 本来
海棠 本来 萎了
本来 萎了 几棵
萎了 几棵 也
几棵 也 没人
也 没人 去
没人 去 浇灌
去 浇灌 他
浇灌 他 昨
他 昨 日
昨 日 宝玉
日 宝玉 走
宝玉 走 去
走 去 瞧
去 瞧 见
瞧 见 枝头
见 枝头 上
枝头 上 好像
上 好像 有了
好像 有了 朵儿
有了 朵儿 似的
朵儿 似的 人
似的 人 都
人 都 不信
都 不信 没有
不信 没有 理他
没有 理他 忽然
理他 忽然 今日
忽然 今日 开
今日 开 的
开 的 很
的 很 好
很 好 的
好 的 海棠花
的 海棠花 众人
海棠花 众人 诧异
众人 诧异 都
诧异 都 争着
都 争着 去
争着 去 看
去 看 连
看 连 老太太
连 老太太 太太
老太太 太太 都
太太 都 哄动
都 哄动 了
哄动 了 来
了 来 瞧
来 瞧 花儿
瞧 花儿 呢
花儿 呢 所以
呢 所以 大
所以 大 奶奶
大 奶奶 叫人
奶奶 叫人 收拾
叫人 收拾 园里
收拾 园里 的
园里 的 树叶子
的 树叶子 这些
树叶子 这些 人
这些 人 在
人 在 那里
在 那里 传唤
那里 传唤 黛玉
传唤 黛玉 也
黛玉 也 听见
也 听见 了
听见 了 知道
了 知道 老
知道 老 太太
老 太太 来
太太 来 便
来 便 更
便 更 了
更 了 衣
了 衣 叫
衣 叫 雪雁
叫 雪雁 去
雪雁 去 打听
去 打听 若是
打听 若是 老太太
若是 老太太 来了
老太太 来了 即来
来了 即来 告诉
即来 告诉 我
告诉 我 雪雁
我 雪雁 去
雪雁 去 不
去 不 多时
不 多时 便
多时 便 跑
便 跑 来说
跑 来说 老太太
来说 老太太 太太
老太太 太太 好些
太太 好些 人
好些 人 都
人 都 来了
都 来了 请
来了 请 姑娘
请 姑娘 就
姑娘 就 去罢
就 去罢 黛玉
去罢 黛玉 略
黛玉 略 自照
略 自照 了
自照 了 一
了 一 照镜子
一 照镜子 掠
照镜子 掠 了
掠 了 一掠
了 一掠 鬓发
一掠 鬓发 便
鬓发 便 扶
便 扶 着
扶 着 紫鹃
着 紫鹃 到
紫鹃 到 怡红院
到 怡红院 来
怡红院 来 已见
来 已见 老太太
已见 老太太 坐在
老太太 坐在 宝玉
坐在 宝玉 常卧
宝玉 常卧 的
常卧 的 榻
的 榻 上
榻 上 黛玉
上 黛玉 便
黛玉 便 说道
便 说道 请
说道 请 老太太
请 老太太 安
老太太 安 退后
安 退后 便
退后 便 见
便 见 了
见 了 邢王二
了 邢王二 夫人
邢王二 夫人 回来
夫人 回来 与
回来 与 李纨
与 李纨 探春
李纨 探春 惜春
探春 惜春 邢岫烟
惜春 邢岫烟 彼此
邢岫烟 彼此 问
彼此 问 了
问 了 好
了 好 只有
好 只有 凤姐
只有 凤姐 因病未来
凤姐 因病未来 史湘云
因病未来 史湘云 因
史湘云 因 他
因 他 叔叔
他 叔叔 调任
叔叔 调任 回京
调任 回京 接了
回京 接了 家
接了 家 去
家 去 薛宝琴
去 薛宝琴 跟
薛宝琴 跟 他
跟 他 姐姐
他 姐姐 家去
姐姐 家去 住
家去 住 了
住 了 李家姐妹
了 李家姐妹 因见
李家姐妹 因见 园内
因见 园内 多事
园内 多事 李婶娘
多事 李婶娘 带了
李婶娘 带了 在外
带了 在外 居住
在外 居住 所
居住 所 以
所 以 黛玉
以 黛玉 今日
黛玉 今日 见
今日 见 的
见 的 只有
的 只有 数人
只有 数人 大家
数人 大家 说
大家 说 笑
说 笑 了
笑 了 一回
了 一回 讲究
一回 讲究 这
讲究 这 花开
这 花开 得
花开 得 古怪
得 古怪 贾母
古怪 贾母 道
贾母 道 这
道 这 花儿
这 花儿 应
花儿 应 在
应 在 三月
在 三月 里
三月 里 开
里 开 的
开 的 如
的 如 今
如 今 虽
今 虽 是
虽 是 十一月
是 十一月 因
十一月 因 节气
因 节气 迟
节气 迟 还
迟 还 算
还 算 十月
算 十月 应着
十月 应着 小阳春
应着 小阳春 的
小阳春 的 天气
的 天气 因为
天气 因为 和暖
因为 和暖 开花
和暖 开花 也是
开花 也是 有
也是 有 的
有 的 王夫人
的 王夫人 道
王夫人 道 老太太
道 老太太 见
老太太 见 的
见 的 多
的 多 说得
多 说得 是
说得 是 也
是 也 不
也 不 为
不 为 奇
为 奇 邢夫人
奇 邢夫人 道
邢夫人 道 我
道 我 听见
我 听见 这
听见 这 花
这 花 已经
花 已经 萎了
已经 萎了 一年
萎了 一年 怎么
一年 怎么 这回
怎么 这回 不
这回 不 应
不 应 时候
应 时候 儿
时候 儿 开了
儿 开了 必
开了 必 有个
必 有个 原故
有个 原故 李纨
原故 李纨 笑道
李纨 笑道 老太太
笑道 老太太 和
老太太 和 太太
和 太太 说的
太太 说的 都是
说的 都是 据
都是 据 我的
据 我的 糊涂
我的 糊涂 想头
糊涂 想头 必是
想头 必是 宝玉
必是 宝玉 有
宝玉 有 喜事
有 喜事 来了
喜事 来了 此花
来了 此花 先来
此花 先来 报信
先来 报信 探春
报信 探春 虽
探春 虽 不
虽 不 言语
不 言语 心里
言语 心里 想道
心里 想道 必非
想道 必非 好
必非 好 兆
好 兆 大凡
兆 大凡 顺者昌
大凡 顺者昌 逆者
顺者昌 逆者 亡
逆者 亡 草木
亡 草木 知运
草木 知运 不
知运 不 时而
不 时而 发
时而 发 必是
发 必是 妖孽
必是 妖孽 但
妖孽 但 只
但 只 不好
只 不好 说
不好 说 出来
说 出来 独有
