第 116 章
送玉 的 和尚
的 和尚 坐着
和尚 坐着 便施
坐着 便施 了
便施 了 礼
了 礼 那
礼 那 和尚
那 和尚 忙
和尚 忙 站
忙 站 起身
站 起身 来
起身 来 拉
来 拉 着
拉 着 宝玉
着 宝玉 就
宝玉 就 走
就 走 宝玉
走 宝玉 跟
宝玉 跟 了
跟 了 和尚
了 和尚 觉得
和尚 觉得 身轻
觉得 身轻 如叶
身轻 如叶 飘飘摇摇
如叶 飘飘摇摇 也
飘飘摇摇 也 没出
也 没出 大门
没出 大门 不知
大门 不知 从
不知 从 那里
从 那里 走出
那里 走出 来了
走出 来了 行
来了 行 了
行 了 一程
了 一程 到了
一程 到了 个
到了 个 荒野
个 荒野 地方
荒野 地方 远远
地方 远远 的
远远 的 望见
的 望见 一座
望见 一座 牌楼
一座 牌楼 好像
牌楼 好像 曾
好像 曾 到
曾 到 过
到 过 的
过 的 正要
的 正要 问
正要 问 那
问 那 和尚
那 和尚 只见
和尚 只见 恍恍惚惚
只见 恍恍惚惚 又
恍恍惚惚 又 来了
又 来了 一个
来了 一个 女人
一个 女人 宝玉
女人 宝玉 心里
宝玉 心里 想道
心里 想道 这样
想道 这样 旷野
这样 旷野 地方
旷野 地方 那得
地方 那得 有如
那得 有如 此
有如 此 的
此 的 丽人
的 丽人 必是
丽人 必是 神仙
必是 神仙 下界
神仙 下界 了
下界 了 宝玉
了 宝玉 想着
宝玉 想着 走近
想着 走近 前来
走近 前来 细细
前来 细细 一看
细细 一看 竟
一看 竟 有些
竟 有些 认得
有些 认得 的
认得 的 只是
的 只是 一时
只是 一时 想不起来
一时 想不起来 见
想不起来 见 那
见 那 女人
那 女人 合
女人 合 和尚
合 和尚 打
和尚 打 了
打 了 一个
了 一个 照面
一个 照面 就
照面 就 不见
就 不见 了
不见 了 宝玉
了 宝玉 一想
宝玉 一想 竟是
一想 竟是 尤
竟是 尤 三姐
尤 三姐 的
三姐 的 样子
的 样子 越发
样子 越发 纳闷
越发 纳闷 怎么
纳闷 怎么 他
怎么 他 也
他 也 在
也 在 这里
在 这里 又
这里 又 要
又 要 问时
要 问时 那
问时 那 和尚
那 和尚 早拉着
和尚 早拉着 宝玉
早拉着 宝玉 过了
宝玉 过了 牌楼
过了 牌楼 只见
牌楼 只见 牌上
只见 牌上 写着
牌上 写着 真如
写着 真如 福地
真如 福地 四个
福地 四个 大字
四个 大字 两边
大字 两边 一副
两边 一副 对联
一副 对联 乃是
对联 乃是 假去
乃是 假去 真来
假去 真来 真胜假
真来 真胜假 无
真胜假 无 原有
无 原有 是
原有 是 有
是 有 非
有 非 无
非 无 转过
无 转过 牌坊
转过 牌坊 便是
牌坊 便是 一座
便是 一座 宫门
一座 宫门 门上
宫门 门上 也
门上 也 横书
也 横书 着
横书 着 四个
着 四个 大字
四个 大字 道
大字 道 福善祸淫
道 福善祸淫 又有
福善祸淫 又有 一副
又有 一副 对
一副 对 联
对 联 大
联 大 书云
大 书云 过去
书云 过去 未来
过去 未来 莫谓
未来 莫谓 智
莫谓 智 贤能
智 贤能 打破
贤能 打破 前因后果
打破 前因后果 须知
前因后果 须知 亲近
须知 亲近 不
亲近 不 相逢
不 相逢 宝玉
相逢 宝玉 看了
宝玉 看了 心下
看了 心下 想道
心下 想道 原来如此
想道 原来如此 我
原来如此 我 倒要
我 倒要 问问
倒要 问问 因果
问问 因果 来
因果 来 去
来 去 的
去 的 事
的 事 了
事 了 这么
了 这么 一想
这么 一想 只
一想 只 见
只 见 鸳鸯
见 鸳鸯 站
鸳鸯 站 在
站 在 那里
在 那里 招手
那里 招手 儿
招手 儿 叫
儿 叫 他
叫 他 宝玉
他 宝玉 想道
宝玉 想道 我
想道 我 走
我 走 了
走 了 半日
了 半日 原
半日 原 不曾
原 不曾 出
不曾 出 园子
出 园子 怎么
园子 怎么 改
怎么 改 了
改 了 样儿
了 样儿 了
样儿 了 呢
了 呢 赶着
呢 赶着 要合
赶着 要合 鸳鸯
要合 鸳鸯 说话
鸳鸯 说话 岂知
说话 岂知 一转眼
岂知 一转眼 便
一转眼 便 不见
便 不见 了
不见 了 心里
了 心里 不免
心里 不免 疑惑
不免 疑惑 起来
疑惑 起来 走
起来 走 到
走 到 鸳鸯
到 鸳鸯 站
鸳鸯 站 的
站 的 地方
的 地方 儿
地方 儿 乃是
儿 乃是 一溜
乃是 一溜 配殿
一溜 配殿 各处
配殿 各处 都
各处 都 有
都 有 匾额
有 匾额 宝玉
匾额 宝玉 无心
宝玉 无心 去
无心 去 看
去 看 只
看 只 向
只 向 鸳鸯
向 鸳鸯 立
鸳鸯 立 的
立 的 所在
的 所在 奔去
所在 奔去 见
奔去 见 那
见 那 一间
那 一间 配殿
一间 配殿 的
配殿 的 门
的 门 半
门 半 掩
半 掩 半开
掩 半开 宝玉
半开 宝玉 也
宝玉 也 不敢造次
也 不敢造次 进去
不敢造次 进去 心里
进去 心里 正要
心里 正要 问
正要 问 那
问 那 和尚
那 和尚 一声
和尚 一声 回过头来
一声 回过头来 和尚
回过头来 和尚 早已
和尚 早已 不见
早已 不见 了
不见 了 宝玉
了 宝玉 恍惚
宝玉 恍惚 见
恍惚 见 那
见 那 殿宇
那 殿宇 巍峨
殿宇 巍峨 绝非
巍峨 绝非 大观园
绝非 大观园 景象
大观园 景象 便
景象 便 立住
便 立住 脚
立住 脚 抬头
脚 抬头 看
抬头 看 那
看 那 匾额
那 匾额 上
匾额 上 写道
上 写道 引觉
写道 引觉 情痴
引觉 情痴 两边
情痴 两边 写的
两边 写的 对联
写的 对联 道
对联 道 喜笑
道 喜笑 悲哀
喜笑 悲哀 都是
悲哀 都是 假
都是 假 贪求
假 贪求 思慕
贪求 思慕 总因
思慕 总因 痴
总因 痴 宝玉
痴 宝玉 看了
宝玉 看了 便
看了 便 点头
便 点头 叹息
点头 叹息 想要
叹息 想要 进去
想要 进去 找
进去 找 鸳鸯
找 鸳鸯 问
鸳鸯 问 他
问 他 是
他 是 什么
是 什么 所在
什么 所在 细细
所在 细细 想来
细细 想来 甚
想来 甚 是
甚 是 熟识
是 熟识 便
熟识 便 仗着
便 仗着 胆子
仗着 胆子 推门
胆子 推门 进去
推门 进去 满屋
进去 满屋 一瞧
满屋 一瞧 并
一瞧 并 不见
并 不见 鸳鸯
不见 鸳鸯 里头
鸳鸯 里头 只是
里头 只是 黑漆漆
只是 黑漆漆 的
黑漆漆 的 心下
的 心下 害怕
心下 害怕 正
害怕 正 要
正 要 退出
要 退出 见
退出 见 有
见 有 十数个
有 十数个 大橱
十数个 大橱 橱门
大橱 橱门 半
橱门 半 掩
半 掩 宝玉
掩 宝玉 忽然
宝玉 忽然 想起
忽然 想起 我
想起 我 少时
我 少时 做梦
少时 做梦 曾
做梦 曾 到
曾 到 过
到 过 这样
过 这样 个
这样 个 地方
个 地方 如今
地方 如今 能够
如今 能够 亲身
能够 亲身 到
亲身 到 此
到 此 也是
此 也是 大幸
也是 大幸 恍惚
大幸 恍惚 间
恍惚 间 把
间 把 找
把 找 鸳鸯
找 鸳鸯 的
鸳鸯 的 念头
的 念头 忘了
念头 忘了 便
忘了 便 仗着
便 仗着 胆子
仗着 胆子 把
胆子 把 上首
把 上首 大橱
上首 大橱 开了
大橱 开了 橱门
开了 橱门 一瞧
橱门 一瞧 见
一瞧 见 有
见 有 好几本
有 好几本 册子
好几本 册子 心里
册子 心里 更觉
心里 更觉 喜欢
更觉 喜欢 想道
喜欢 想道 大凡
想道 大凡 人
大凡 人 做梦
人 做梦 说是
做梦 说是 假
说是 假 的
假 的 岂知
的 岂知 有
岂知 有 这
有 这 梦
这 梦 便
梦 便 有
便 有 这事
有 这事 我常
这事 我常 说
我常 说 还要
说 还要 做
还要 做 这个
做 这个 梦
这个 梦 再
梦 再 不能
再 不能 的
不能 的 不料
的 不料 今儿
不料 今儿 被
今儿 被 我
被 我 找
我 找 着
找 着 了
着 了 但
了 但 不知
但 不知 那
不知 那 册子
那 册子 是
册子 是 那个
是 那个 见过
那个 见过 的
见过 的 不是
的 不是 伸手
不是 伸手 在
伸手 在 上头
在 上头 取
上头 取 了
取 了 一本
了 一本 册上
一本 册上 写着
册上 写着 金陵
写着 金陵 十二钗
金陵 十二钗 正册
十二钗 正册 宝玉
正册 宝玉 拿着
宝玉 拿着 一
拿着 一 想道
一 想道 我
想道 我 恍惚
我 恍惚 记得
恍惚 记得 是
记得 是 那个
是 那个 只恨
那个 只恨 记得
只恨 记得 不
记得 不 清楚
不 清楚 便
清楚 便 打开
便 打开 头
打开 头 一页
头 一页 看
一页 看 去
看 去 见
去 见 上头
见 上头 有画
上头 有画 但是
有画 但是 画迹
但是 画迹 模糊
画迹 模糊 再
模糊 再 瞧
再 瞧 不
瞧 不 出来
不 出来 后面
出来 后面 有
后面 有 几行
有 几行 字迹
几行 字迹 也
字迹 也 不
也 不 清楚
不 清楚 尚可
清楚 尚可 摹拟
尚可 摹拟 便
摹拟 便 细细的
便 细细的 看
细细的 看 去
看 去 见
去 见 有
见 有 什么
有 什么 玉带
什么 玉带 上头
玉带 上头 有个
上头 有个 好像
有个 好像 林
好像 林 字
林 字 心里
字 心里 想道
心里 想道 莫不是
想道 莫不是 说
莫不是 说 林妹妹
说 林妹妹 罢
林妹妹 罢 便
罢 便 认真
便 认真 看
认真 看 去
看 去 底下
去 底下 又有
底下 又有 金簪
又有 金簪 雪里
金簪 雪里 四字
雪里 四字 诧异
四字 诧异 道
诧异 道 怎么
道 怎么 又
怎么 又 像
又 像 他的
像 他的 名字
他的 名字 呢
名字 呢 复将
呢 复将 前后
复将 前后 四句
前后 四句 合
四句 合 起来
合 起来 一
起来 一 念道
一 念道 也
念道 也 没有
也 没有 什么
没有 什么 道理
什么 道理 只是
道理 只是 暗藏
只是 暗藏 着
暗藏 着 他
着 他 两个
他 两个 名字
两个 名字 并不
名字 并不 为奇
并不 为奇 独有
为奇 独有 那
独有 那 怜
那 怜 字
怜 字 叹
字 叹 字
叹 字 不好
字 不好 这是
不好 这是 怎么
这是 怎么 解
怎么 解 想
解 想 到
想 到 那里
到 那里 又
那里 又 啐
又 啐 道
啐 道 我
道 我 是
我 是 偷
是 偷 着
偷 着 看
着 看 若
看 若 只管
若 只管 呆
只管 呆 想
呆 想 起来
想 起来 倘
起来 倘 有人
倘 有人 来
有人 来 又
来 又 看
又 看 不成
看 不成 了
不成 了 遂
了 遂 往后
遂 往后 看
往后 看 也
看 也 无暇
也 无暇 细玩
无暇 细玩 那
细玩 那 画图
那 画图 只
画图 只 从头
只 从头 看
从头 看 去
看 去 看到
去 看到 尾上
看到 尾上 有
尾上 有 几句
有 几句 词
几句 词 什么
词 什么 虎
什么 虎 兔
虎 兔 相逢
兔 相逢 大
相逢 大 梦归
大 梦归 一句
梦归 一句 便
一句 便 恍然大悟
便 恍然大悟 道
恍然大悟 道 是
道 是 了
是 了 果然
了 果然 机关
果然 机关 不爽
机关 不爽 这
不爽 这 必是
这 必是 元春
必是 元春 姐姐
元春 姐姐 了
姐姐 了 若
了 若 都是
若 都是 这样
都是 这样 明白
这样 明白 我要
明白 我要 抄
我要 抄 了
抄 了 去
了 去 细
去 细 玩起来
细 玩起来 那些
玩起来 那些 姊妹
那些 姊妹 们
姊妹 们 的
们 的 寿夭
的 寿夭 穷通
寿夭 穷通 没有
穷通 没有 不知
没有 不知 的
不知 的 了
的 了 我
了 我 回去
我 回去 自
回去 自 不肯
自 不肯 泄漏
不肯 泄漏 只
泄漏 只 做
只 做 一个
做 一个 未卜先知
一个 未卜先知 的
未卜先知 的 人
的 人 也
人 也 省
也 省 了
省 了 多少
了 多少 闲想
多少 闲想 又
闲想 又 向
又 向 各处
向 各处 一瞧
各处 一瞧 并
一瞧 并 没有
并 没有 笔砚
没有 笔砚 又
笔砚 又 恐人来
又 恐人来 只得
恐人来 只得 忙
只得 忙 着
忙 着 看
着 看 去
看 去 只见
去 只见 图上
只见 图上 影影
图上 影影 有
影影 有 一个
有 一个 放风筝
一个 放风筝 的
放风筝 的 人儿
的 人儿 也
人儿 也 无心
也 无心 去
无心 去 看
去 看 急急
看 急急 的
急急 的 将那
的 将那 十二首
将那 十二首 诗词
十二首 诗词 都
诗词 都 看遍
都 看遍 了
看遍 了 也有
了 也有 一看
也有 一看 便知
一看 便知 的
便知 的 也有
的 也有 一想
也有 一想 便
一想 便 得
便 得 的
得 的 也有
的 也有 不
也有 不 大明
不 大明 白
大明 白 的
白 的 心下
的 心下 牢牢记
心下 牢牢记 着
牢牢记 着 一面
着 一面 叹息
一面 叹息 一面
叹息 一面 又
一面 又 取
又 取 那
取 那 金陵
那 金陵 又副册
金陵 又副册 一看
又副册 一看 看到
一看 看到 堪羡
看到 堪羡 优
堪羡 优 伶
优 伶 有福
伶 有福 谁知
有福 谁知 公子
谁知 公子 无缘
公子 无缘 先前
无缘 先前 不
先前 不 懂
不 懂 见
懂 见 上面
见 上面 尚有
上面 尚有 花席
尚有 花席 的
花席 的 影子
的 影子 便大惊
影子 便大惊 痛哭
便大惊 痛哭 起来
痛哭 起来 待要
起来 待要 往后
待要 往后 再看
往后 再看 听见
再看 听见 有人
听见 有人 说道
有人 说道 你
说道 你 又
你 又 发呆
又 发呆 了
发呆 了 林妹妹
了 林妹妹 请
林妹妹 请 你
请 你 呢
你 呢 好似
呢 好似 鸳鸯
好似 鸳鸯 的
鸳鸯 的 声气
的 声气 回头
声气 回头 却
回头 却 不见
却 不见 人
不见 人 心中
人 心中 正自
心中 正自 惊疑
正自 惊疑 忽
惊疑 忽 鸳鸯
忽 鸳鸯 在
鸳鸯 在 门外
在 门外 招手
门外 招手 宝玉
招手 宝玉 一见
宝玉 一见 喜得
一见 喜得 赶出来
喜得 赶出来 但见
赶出来 但见 鸳鸯
但见 鸳鸯 在
鸳鸯 在 前
在 前 影影绰绰
前 影影绰绰 的
影影绰绰 的 走
的 走 只是
走 只是 赶不上
只是 赶不上 宝玉
赶不上 宝玉 叫
宝玉 叫 道
叫 道 好
道 好 姐姐
好 姐姐 等等
姐姐 等等 我
等等 我 那
我 那 鸳
那 鸳 鸯
鸳 鸯 并
鸯 并 不理
并 不理 只顾
不理 只顾 前
只顾 前 走
前 走 宝玉
走 宝玉 无奈
宝玉 无奈 尽力
无奈 尽力 赶去
尽力 赶去 忽见
赶去 忽见 别有
忽见 别有 一
别有 一 洞天
一 洞天 楼阁
洞天 楼阁 高耸
楼阁 高耸 殿角玲
高耸 殿角玲 珑
殿角玲 珑 且
珑 且 有
且 有 好些
有 好些 宫女
好些 宫女 隐约
宫女 隐约 其间
隐约 其间 宝玉
其间 宝玉 贪看
宝玉 贪看 景致
贪看 景致 竟
景致 竟 将
竟 将 鸳鸯
将 鸳鸯 忘了
鸳鸯 忘了 宝玉
忘了 宝玉 顺步
宝玉 顺步 走入
顺步 走入 一座
走入 一座 宫
一座 宫 门
宫 门 内有
门 内有 奇花异卉
内有 奇花异卉 都
奇花异卉 都 也
都 也 认
也 认 不
认 不 明白
不 明白 惟有
明白 惟有 白石
惟有 白石 花栏
白石 花栏 围着
花栏 围着 一颗
围着 一颗 青草
一颗 青草 叶
青草 叶 头上
叶 头上 略有
头上 略有 红色
略有 红色 但
红色 但 不知
但 不知 是
不知 是 何名
是 何名 草
何名 草 这样
草 这样 矜贵
这样 矜贵 只见
矜贵 只见 微风
只见 微风 动处
微风 动处 那
动处 那 青草
那 青草 已
青草 已 摆
已 摆 摇
摆 摇 不休
摇 不休 虽说
不休 虽说 是
虽说 是 一枝
是 一枝 小草
一枝 小草 又
小草 又 无
又 无 花朵
无 花朵 其
花朵 其 妩媚
其 妩媚 之态
妩媚 之态 不禁
之态 不禁 心动
不禁 心动 神怡
心动 神怡 魂消魄丧
神怡 魂消魄丧 宝玉
魂消魄丧 宝玉 只管
宝玉 只管 呆呆
只管 呆呆 的
呆呆 的 看着
的 看着 只
看着 只 听见
只 听见 旁边
听见 旁边 有
旁边 有 一人
有 一人 说道
一人 说道 你
说道 你 是
你 是 那里
是 那里 来
那里 来 的
来 的 蠢物
的 蠢物 在
蠢物 在 此
在 此 窥探
此 窥探 仙草
窥探 仙草 宝玉
仙草 宝玉 听了
宝玉 听了 吃
听了 吃 了
吃 了 一惊
了 一惊 回头
一惊 回头 看时
回头 看时 却是
看时 却是 一位
却是 一位 仙女
一位 仙女 便
仙女 便 施礼
便 施礼 道
施礼 道 我
道 我 找
我 找 鸳鸯
找 鸳鸯 姐姐
鸳鸯 姐姐 误入
姐姐 误入 仙境
误入 仙境 恕
仙境 恕 我
恕 我 冒
我 冒 昧
冒 昧 之罪
昧 之罪 请问
之罪 请问 神仙姐姐
请问 神仙姐姐 这里
神仙姐姐 这里 是
这里 是 何
是 何 地方
何 地方 怎么
地方 怎么 我
怎么 我 鸳鸯
我 鸳鸯 姐姐
鸳鸯 姐姐 到
姐姐 到 此
到 此 还
此 还 说是
还 说是 林妹妹
说是 林妹妹 叫
林妹妹 叫 我
叫 我 望
我 望 乞
望 乞 明示
乞 明示 那
明示 那 人道
那 人道 谁知
人道 谁知 你
谁知 你 的
你 的 姐姐
的 姐姐 妹妹
姐姐 妹妹 我
妹妹 我 是
我 是 看管
是 看管 仙草
看管 仙草 的
仙草 的 不许
的 不许 凡人
不许 凡人 在
凡人 在 此
在 此 逗留
此 逗留 宝玉
逗留 宝玉 欲
宝玉 欲 待要
欲 待要 出来
待要 出来 又
出来 又 舍不得
又 舍不得 只得
舍不得 只得 央告
只得 央告 道
央告 道 神仙姐姐
道 神仙姐姐 既是
神仙姐姐 既是 那
既是 那 管理
那 管理 仙草
管理 仙草 的
仙草 的 必然
的 必然 是
必然 是 花神
是 花神 姐姐
花神 姐姐 了
姐姐 了 但
了 但 不知
但 不知 这草
不知 这草 有何
这草 有何 好处
有何 好处 那
好处 那 仙女
那 仙女 道
仙女 道 你
道 你 要
你 要 知道
要 知道 这草
知道 这草 说
这草 说 起来
说 起来 话长
起来 话长 着
话长 着 呢
着 呢 那
呢 那 草本
那 草本 在
草本 在 灵
在 灵 河岸
灵 河岸 上
河岸 上 名曰
上 名曰 绛珠
名曰 绛珠 草
绛珠 草 因
草 因 那时
因 那时 萎败
那时 萎败 幸得
萎败 幸得 一个
幸得 一个 神瑛侍者
一个 神瑛侍者 日以
神瑛侍者 日以 甘
日以 甘 露
甘 露 灌溉
露 灌溉 得以
灌溉 得以 长生
得以 长生 后来
长生 后来 降凡
后来 降凡 历劫
降凡 历劫 还
历劫 还 报了
还 报了 灌溉
报了 灌溉 之恩
灌溉 之恩 今
之恩 今 返归
今 返归 真境
返归 真境 所以
真境 所以 警幻仙子
所以 警幻仙子 命
警幻仙子 命 我
命 我 看管
我 看管 不令蜂
看管 不令蜂 缠蝶恋
不令蜂 缠蝶恋 宝玉
缠蝶恋 宝玉 听了
宝玉 听了 不解
听了 不解 一心
不解 一心 疑定
一心 疑定 必是
疑定 必是 遇见
必是 遇见 了
遇见 了 花神
了 花神 了
花神 了 今日
了 今日 断
今日 断 不可
断 不可 当面错过
不可 当面错过 便
当面错过 便 问
便 问 管
问 管 这草
管 这草 的
这草 的 是
的 是 神仙姐姐
是 神仙姐姐 了
神仙姐姐 了 还有
了 还有 无数
还有 无数 名花
无数 名花 必有
名花 必有 专管
必有 专管 的
专管 的 我
的 我 也
我 也 不敢
也 不敢 烦问
不敢 烦问 只有
烦问 只有 看管
只有 看管 芙蓉花
看管 芙蓉花 的
芙蓉花 的 是
的 是 那位
是 那位 神仙
那位 神仙 那
神仙 那 仙女
那 仙女 道
仙女 道 我
道 我 却
我 却 不知
却 不知 除
不知 除 是
除 是 我主
是 我主 人方晓
我主 人方晓 宝玉
人方晓 宝玉 便
宝玉 便 问道
便 问道 姐姐
问道 姐姐 的
姐姐 的 主人
的 主人 是
主人 是 谁
是 谁 那
谁 那 仙女
那 仙女 道
仙女 道 我
道 我 主人
我 主人 是
主人 是 潇湘
是 潇湘 妃子
潇湘 妃子 宝玉
妃子 宝玉 听
宝玉 听 道
听 道 是
道 是 了
是 了 你
了 你 不
你 不 知道
不 知道 这位
知道 这位 妃子
这位 妃子 就是
妃子 就是 我的
就是 我的 表妹
我的 表妹 林黛玉
表妹 林黛玉 那
林黛玉 那 仙女
那 仙女 道
仙女 道 胡
道 胡 说
胡 说 此地
说 此地 乃
此地 乃 上界
乃 上界 神女
上界 神女 之
神女 之 所
之 所 虽号
所 虽号 为
虽号 为 潇湘
为 潇湘 妃子
潇湘 妃子 并
妃子 并 不是
并 不是 娥
不是 娥 皇女英
娥 皇女英 之辈
皇女英 之辈 何得
之辈 何得 与
何得 与 凡人
与 凡人 有
凡人 有 亲
有 亲 你
亲 你 少来
你 少来 混说
少来 混说 瞧
混说 瞧 着
瞧 着 叫
着 叫 力士
叫 力士 打
力士 打 你
打 你 出去
你 出去 宝玉
出去 宝玉 听了
宝玉 听了 发怔
听了 发怔 只觉
发怔 只觉 自形
只觉 自形 秽浊
自形 秽浊 正要
秽浊 正要 退出
正要 退出 又
退出 又 听见
又 听见 有人
听见 有人 赶来
有人 赶来 说道
赶来 说道 里面
说道 里面 叫
里面 叫 请
叫 请 神瑛侍者
请 神瑛侍者 那
神瑛侍者 那 人道
那 人道 我
人道 我 奉命
我 奉命 等
奉命 等 了
等 了 好些
了 好些 时
好些 时 总
时 总 不见
总 不见 有
不见 有 神瑛侍者
有 神瑛侍者 过来
神瑛侍者 过来 你
过来 你 叫
你 叫 我
叫 我 那
我 那 里
那 里 请
里 请 去
请 去 那
去 那 一个
那 一个 笑道
一个 笑道 才
笑道 才 退去
才 退去 的
退去 的 不是
的 不是 么
不是 么 那
么 那 侍女
那 侍女 慌忙
侍女 慌忙 赶出来
慌忙 赶出来 说
赶出来 说 请
说 请 神瑛
请 神瑛 侍者
神瑛 侍者 回来
侍者 回来 宝玉
回来 宝玉 只
宝玉 只 道是
只 道是 问
道是 问 别人
问 别人 又怕
别人 又怕 被
又怕 被 人
被 人 追赶
人 追赶 只得
追赶 只得 踉跄
只得 踉跄 而
踉跄 而 逃
而 逃 正
逃 正 走时
正 走时 只见
走时 只见 一
只见 一 人
一 人 手提
人 手提 宝剑
手提 宝剑 迎面
宝剑 迎面 拦住
迎面 拦住 说
拦住 说 那里
说 那里 走
那里 走 吓得
走 吓得 宝玉
吓得 宝玉 惊惶无措
宝玉 惊惶无措 仗着
惊惶无措 仗着 胆
仗着 胆 抬头
胆 抬头 一看
抬头 一看 却
一看 却 不是
却 不是 别人
不是 别人 就是
别人 就是 尤三姐
就是 尤三姐 宝玉
尤三姐 宝玉 见
宝玉 见 了
见 了 略定些
了 略定些 神
略定些 神 央告
神 央告 道
央告 道 姐姐
道 姐姐 怎么
姐姐 怎么 你
怎么 你 也
你 也 来
也 来 逼
来 逼 起
逼 起 我
起 我 来了
我 来了 那
来了 那 人道
那 人道 你们
人道 你们 弟兄
你们 弟兄 没有
弟兄 没有 一个
没有 一个 好人
一个 好人 败人
好人 败人 名节
败人 名节 破人
名节 破人 婚姻
破人 婚姻 今儿
婚姻 今儿 你
今儿 你 到
你 到 这里
到 这里 是
这里 是 不
是 不 饶
不 饶 你
饶 你 的
你 的 了
的 了 宝玉
了 宝玉 听了
宝玉 听了 话头
听了 话头 不好
话头 不好 正自
不好 正自 着急
正自 着急 只听
着急 只听 后面
只听 后面 有人
后面 有人 叫
有人 叫 道
叫 道 姐
道 姐 姐
姐 姐 快快
姐 快快 拦住
快快 拦住 不要
拦住 不要 放
不要 放 他
放 他 走
他 走 了
走 了 尤三姐
了 尤三姐 道
尤三姐 道 我
道 我 奉
我 奉 妃子
奉 妃子 之命
妃子 之命 等候
之命 等候 已久
等候 已久 今儿
已久 今儿 见
今儿 见 了
见 了 必定
了 必定 要
必定 要 一剑
要 一剑 斩断
一剑 斩断 你
斩断 你 的
你 的 尘缘
的 尘缘 宝玉
尘缘 宝玉 听了
宝玉 听了 益发
听了 益发 着
益发 着 忙
着 忙 又
忙 又 不
又 不 懂
不 懂 这些
懂 这些 话
这些 话 到底
话 到底 是
到底 是 什么
是 什么 意思
什么 意思 只得
意思 只得 回头
只得 回头 要
回头 要 跑
要 跑 岂知
跑 岂知 身后
岂知 身后 说话
身后 说话 的
说话 的 并非
的 并非 别人
并非 别人 却是
别人 却是 晴雯
却是 晴雯 宝玉
晴雯 宝玉 一见
宝玉 一见 悲喜交集
一见 悲喜交集 便说
悲喜交集 便说 我
便说 我 一个
我 一个 人
一个 人 走
人 走 迷
走 迷 了
迷 了 道儿
了 道儿 遇见
道儿 遇见 仇人
遇见 仇人 我要
仇人 我要 逃回
我要 逃回 却
逃回 却 不见
却 不见 你们
不见 你们 一人
你们 一人 跟着
一人 跟着 我
跟着 我 如今
我 如今 好了
如今 好了 晴雯
好了 晴雯 姐
晴雯 姐 姐
姐 姐 快快
姐 快快 的
快快 的 带
的 带 我
带 我 回家
我 回家 去罢
回家 去罢 晴雯
去罢 晴雯 道
晴雯 道 侍者
道 侍者 不必
侍者 不必 多疑
不必 多疑 我非
多疑 我非 晴雯
我非 晴雯 我
晴雯 我 是
我 是 奉
是 奉 妃子
奉 妃子 之
妃子 之 命
之 命 特来
命 特来 请
特来 请 你
请 你 一会
你 一会 并
一会 并 不难
并 不难 为
