第 7 章
不成 宝钗笑 道
宝钗笑 道 那里
道 那里 的话
那里 的话 只
的话 只 因
只 因 我
因 我 那宗病
我 那宗病 又
那宗病 又 发
又 发 了
发 了 所以
了 所以 且
所以 且 静养
且 静养 两天
静养 两天 周瑞家的
两天 周瑞家的 道
周瑞家的 道 正是
道 正是 呢
正是 呢 姑娘
呢 姑娘 到底
姑娘 到底 有
到底 有 什么
有 什么 病根儿
什么 病根儿 也
病根儿 也 该
也 该 趁早
该 趁早 请个
趁早 请个 大夫
请个 大夫 认真
大夫 认真 医治
认真 医治 医治
医治 医治 小小的
医治 小小的 年纪
小小的 年纪 儿倒
年纪 儿倒 作下个
儿倒 作下个 病根儿
作下个 病根儿 也
病根儿 也 不是
也 不是 玩
不是 玩 的
玩 的 呢
的 呢 宝钗
呢 宝钗 听说
宝钗 听说 笑道
听说 笑道 再别
笑道 再别 提起
再别 提起 这个
提起 这个 病
这个 病 也
病 也 不知
也 不知 请了
不知 请了 多少
请了 多少 大夫
多少 大夫 吃
大夫 吃 了
吃 了 多少
了 多少 药
多少 药 花
药 花 了
花 了 多少钱
了 多少钱 总
多少钱 总 不见
总 不见 一点
不见 一点 效验
一点 效验 儿
效验 儿 后来
儿 后来 还
后来 还 亏了
还 亏了 一个
亏了 一个 和
一个 和 尚
和 尚 专治
尚 专治 无名
专治 无名 的
无名 的 病症
的 病症 因请
病症 因请 他
因请 他 看了
他 看了 他说
看了 他说 我
他说 我 这
我 这 是从
这 是从 胎里
是从 胎里 带来
胎里 带来 的
带来 的 一股
的 一股 热毒
一股 热毒 幸而
热毒 幸而 我先
幸而 我先 天壮
我先 天壮 还
天壮 还 不相干
还 不相干 要是
不相干 要是 吃
要是 吃 凡
吃 凡 药
凡 药 是
药 是 不中用
是 不中用 的
不中用 的 他
的 他 就
他 就 说
就 说 了
说 了 个
了 个 海上
个 海上 仙
海上 仙 方儿
仙 方儿 又
方儿 又 给
又 给 了
给 了 一包
了 一包 末药
一包 末药 作
末药 作 引子
作 引子 异香
引子 异香 异气
异香 异气 的
异气 的 他说
的 他说 犯
他说 犯 了
犯 了 时
了 时 吃
时 吃 一丸
吃 一丸 就好
一丸 就好 了
就好 了 倒
了 倒 也
倒 也 奇怪
也 奇怪 这倒
奇怪 这倒 效验
这倒 效验 些
效验 些 周瑞
些 周瑞 家
周瑞 家 的
家 的 因
的 因 问道
因 问道 不知
问道 不知 是
不知 是 什么
是 什么 方儿
什么 方儿 姑娘
方儿 姑娘 说
姑娘 说 了
说 了 我们
了 我们 也好
我们 也好 记着
也好 记着 说
记着 说 给
说 给 人
给 人 知道
人 知道 要
知道 要 遇见
要 遇见 这
遇见 这 样病
这 样病 也是
样病 也是 行好
也是 行好 的
行好 的 事
的 事 宝钗笑
事 宝钗笑 道
宝钗笑 道 不问
道 不问 这
不问 这 方儿
这 方儿 还好
方儿 还好 若
还好 若 问
若 问 这
问 这 方儿
这 方儿 真
方儿 真 把
真 把 人
把 人 琐碎
人 琐碎 死
琐碎 死 了
死 了 东西
了 东西 药料
东西 药料 一概
药料 一概 却
一概 却 都
却 都 有限
都 有限 最
有限 最 难得
最 难得 是
难得 是 可巧
是 可巧 二字
可巧 二字 要
二字 要 春天
要 春天 开
春天 开 的
开 的 白牡丹
的 白牡丹 花蕊
白牡丹 花蕊 十二
花蕊 十二 两
十二 两 夏天
两 夏天 开
夏天 开 的
开 的 白
的 白 荷花
白 荷花 蕊
荷花 蕊 十二两
蕊 十二两 秋天
十二两 秋天 的
秋天 的 白芙蓉
的 白芙蓉 蕊
白芙蓉 蕊 十二两
蕊 十二两 冬天
十二两 冬天 的
冬天 的 白
的 白 梅花
白 梅花 蕊
梅花 蕊 十二两
蕊 十二两 将
十二两 将 这
将 这 四样
这 四样 花蕊
四样 花蕊 于
花蕊 于 次年
于 次年 春分
次年 春分 这
春分 这 一天
这 一天 晒干
一天 晒干 和
晒干 和 在
和 在 末药
在 末药 一处
末药 一处 一齐
一处 一齐 研好
一齐 研好 又
研好 又 要
又 要 雨水
要 雨水 这日
雨水 这日 的
这日 的 天落水
的 天落水 十二
天落水 十二 钱
十二 钱 周瑞家的
钱 周瑞家的 笑道
周瑞家的 笑道 嗳呀
笑道 嗳呀 这么
嗳呀 这么 说
这么 说 就
说 就 得
就 得 三年
得 三年 的
三年 的 工夫
的 工夫 呢
工夫 呢 倘或
呢 倘或 雨水
倘或 雨水 这日
雨水 这日 不下雨
这日 不下雨 可
不下雨 可 又
可 又 怎么着
又 怎么着 呢
怎么着 呢 宝钗笑
呢 宝钗笑 道
宝钗笑 道 所以
道 所以 了
所以 了 那里
了 那里 有
那里 有 这么
有 这么 可巧
这么 可巧 的
可巧 的 雨
的 雨 也
雨 也 只好
也 只好 再
只好 再 等
再 等 罢了
等 罢了 还要
罢了 还要 白露
还要 白露 这日
白露 这日 的
这日 的 露水
的 露水 十二
露水 十二 钱
十二 钱 霜降
钱 霜降 这日
霜降 这日 的
这日 的 霜
的 霜 十二
霜 十二 钱
十二 钱 小雪
钱 小雪 这日
小雪 这日 的
这日 的 雪
的 雪 十二
雪 十二 钱
十二 钱 把
钱 把 这
把 这 四样
这 四样 水
四样 水 调匀
水 调匀 了
调匀 了 丸
了 丸 了
丸 了 龙眼
了 龙眼 大
龙眼 大 的
大 的 丸子
的 丸子 盛在
丸子 盛在 旧磁坛
盛在 旧磁坛 里
旧磁坛 里 埋
里 埋 在
埋 在 花根
在 花根 底下
花根 底下 若发
底下 若发 了
若发 了 病
了 病 的
病 的 时候
的 时候 儿
时候 儿 拿
儿 拿 出来
拿 出来 吃
出来 吃 一丸
吃 一丸 用
一丸 用 一钱
用 一钱 二分
一钱 二分 黄柏
二分 黄柏 煎
黄柏 煎 汤
煎 汤 送
汤 送 下
送 下 周瑞家的
下 周瑞家的 听了
周瑞家的 听了 笑道
听了 笑道 阿弥陀佛
笑道 阿弥陀佛 真巧
阿弥陀佛 真巧 死了
真巧 死了 人
死了 人 等
人 等 十年
等 十年 还
十年 还 未必
还 未必 碰
未必 碰 的
碰 的 全
的 全 呢
全 呢 宝钗
呢 宝钗 道
宝钗 道 竟好
道 竟好 自他
竟好 自他 去
自他 去 后
去 后 一二
后 一二 年间
一二 年间 可巧
年间 可巧 都
可巧 都 得
都 得 了
得 了 好容易
了 好容易 配成
好容易 配成 一料
配成 一料 如今
一料 如今 从家
如今 从家 里
从家 里 带了
里 带了 来
带了 来 现埋
来 现埋 在
现埋 在 梨花
在 梨花 树底下
梨花 树底下 周瑞家的
树底下 周瑞家的 又
周瑞家的 又 道
又 道 这药
道 这药 有
这药 有 名字
有 名字 没有
名字 没有 呢
没有 呢 宝钗
呢 宝钗 道
宝钗 道 有
道 有 也是
有 也是 那
也是 那 和尚
那 和尚 说的
和尚 说的 叫作
说的 叫作 冷
叫作 冷 香丸
冷 香丸 周瑞家的
香丸 周瑞家的 听了
周瑞家的 听了 点头
听了 点头 儿
点头 儿 因
儿 因 又说
因 又说 这
又说 这 病发
这 病发 了
病发 了 时
了 时 到底
时 到底 怎么着
到底 怎么着 宝钗
怎么着 宝钗 道
宝钗 道 也
道 也 不觉
也 不觉 什么
不觉 什么 不过
什么 不过 只喘嗽
不过 只喘嗽 些
只喘嗽 些 吃
些 吃 一丸
吃 一丸 也
一丸 也 就
也 就 罢
就 罢 了
罢 了 周瑞家的
了 周瑞家的 还要
周瑞家的 还要 说话
还要 说话 时
说话 时 忽
时 忽 听
忽 听 王夫人
听 王夫人 问道
王夫人 问道 谁
问道 谁 在
谁 在 里头
在 里头 周瑞家的
里头 周瑞家的 忙
周瑞家的 忙 出来
忙 出来 答应
出来 答应 了
答应 了 便
了 便 回
便 回 了
回 了 刘
了 刘 老老
刘 老老 之事
老老 之事 略待
之事 略待 半刻
略待 半刻 见
半刻 见 王夫人
见 王夫人 无
王夫人 无 话
无 话 方欲
话 方欲 退出
方欲 退出 去
退出 去 薛姨妈
去 薛姨妈 忽
薛姨妈 忽 又
忽 又 笑道
又 笑道 你
笑道 你 且
你 且 站住
且 站住 我
站住 我 有
我 有 一件
有 一件 东西
一件 东西 你
东西 你 带了
你 带了 去罢
带了 去罢 说着
去罢 说着 便叫
说着 便叫 香菱
便叫 香菱 帘
香菱 帘 栊
帘 栊 响处
栊 响处 才
响处 才 和
才 和 金钏儿
和 金钏儿 玩
金钏儿 玩 的
玩 的 那个
的 那个 小丫头
那个 小丫头 进来
小丫头 进来 问
进来 问 太太
问 太太 叫
太太 叫 我
叫 我 做
我 做 什么
做 什么 薛姨妈
什么 薛姨妈 道
薛姨妈 道 把
道 把 那
把 那 匣子
那 匣子 里
匣子 里 的
里 的 花儿
的 花儿 拿来
花儿 拿来 香菱
拿来 香菱 答应
香菱 答应 了
答应 了 向
了 向 那边
向 那边 捧
那边 捧 了
捧 了 个
了 个 小
个 小 锦匣
小 锦匣 儿来
锦匣 儿来 薛姨妈
儿来 薛姨妈 道
薛姨妈 道 这是
道 这是 宫里
这是 宫里 头作
宫里 头作 的
头作 的 新鲜
的 新鲜 花样儿
新鲜 花样儿 堆纱花
花样儿 堆纱花 十二枝
堆纱花 十二枝 昨儿
十二枝 昨儿 我想
昨儿 我想 起来
我想 起来 白放
起来 白放 着
白放 着 可惜
着 可惜 旧
可惜 旧 了
旧 了 何不
了 何不 给
何不 给 他们
给 他们 姐妹
他们 姐妹 们
姐妹 们 戴
们 戴 去
戴 去 昨儿
去 昨儿 要
昨儿 要 送
要 送 去
送 去 偏
去 偏 又
偏 又 忘了
又 忘了 你
忘了 你 今儿
你 今儿 来得
今儿 来得 巧
来得 巧 就
巧 就 带了
就 带了 去罢
带了 去罢 你家
去罢 你家 的
你家 的 三位
的 三位 姑
三位 姑 娘
姑 娘 每位
娘 每位 两枝
每位 两枝 下剩
两枝 下剩 六枝
下剩 六枝 送
六枝 送 林姑娘
送 林姑娘 两枝
林姑娘 两枝 那
两枝 那 四枝
那 四枝 给
四枝 给 凤姐儿
给 凤姐儿 罢
凤姐儿 罢 王夫人
罢 王夫人 道
王夫人 道 留着
道 留着 给
留着 给 宝丫头
给 宝丫头 戴
宝丫头 戴 也罢
戴 也罢 了
也罢 了 又
了 又 想着
又 想着 他们
想着 他们 薛姨妈
他们 薛姨妈 道
薛姨妈 道 姨太太
道 姨太太 不知
姨太太 不知 宝丫头
不知 宝丫头 怪
宝丫头 怪 着
怪 着 呢
着 呢 他
呢 他 从
他 从 来
从 来 不
来 不 爱
不 爱 这些
爱 这些 花儿
这些 花儿 粉儿
花儿 粉儿 的
粉儿 的 说着
的 说着 周瑞家的
说着 周瑞家的 拿
周瑞家的 拿 了
拿 了 匣子
了 匣子 走出
匣子 走出 房门
走出 房门 见
房门 见 金钏儿
见 金钏儿 仍
金钏儿 仍 在
仍 在 那里
在 那里 晒
那里 晒 日阳儿
晒 日阳儿 周瑞家的
日阳儿 周瑞家的 问道
周瑞家的 问道 那香菱
问道 那香菱 小丫头
那香菱 小丫头 子
小丫头 子 可
子 可 就是
可 就是 时常
就是 时常 说的
时常 说的 临
说的 临 上京
临 上京 时买
上京 时买 的
时买 的 为
的 为 他
为 他 打
他 打 人命官司
打 人命官司 的
人命官司 的 那个
的 那个 小丫头
那个 小丫头 吗
小丫头 吗 金钏儿
吗 金钏儿 道
金钏儿 道 可不
道 可不 就是
可不 就是 他
就是 他 正说
他 正说 着
正说 着 只见
着 只见 香菱
只见 香菱 笑嘻嘻
香菱 笑嘻嘻 的
笑嘻嘻 的 走来
的 走来 周瑞
走来 周瑞 家
周瑞 家 的
家 的 便
的 便 拉
便 拉 了
拉 了 他的
了 他的 手
他的 手 细细的
手 细细的 看了
细细的 看了 一回
看了 一回 因向
一回 因向 金钏儿
因向 金钏儿 笑道
金钏儿 笑道 这个
笑道 这个 模样儿
这个 模样儿 竟
模样儿 竟 有些
竟 有些 像
有些 像 咱
像 咱 们
咱 们 东府里
们 东府里 的
东府里 的 小蓉
的 小蓉 奶奶
小蓉 奶奶 的
奶奶 的 品格
的 品格 儿
品格 儿 金钏儿
儿 金钏儿 道
金钏儿 道 我
道 我 也
我 也 这么
也 这么 说
这么 说 呢
说 呢 周瑞家的
呢 周瑞家的 又问
周瑞家的 又问 香
又问 香 菱
香 菱 你
菱 你 几岁
你 几岁 投身
几岁 投身 到
投身 到 这里
到 这里 又问
这里 又问 你
又问 你 父母
你 父母 在
父母 在 那里
在 那里 呢
那里 呢 今年
呢 今年 十几
今年 十几 了
十几 了 本处
了 本处 是
本处 是 那里
是 那里 的
那里 的 人
的 人 香菱
人 香菱 听
香菱 听 问
听 问 摇头
问 摇头 说
摇头 说 不
说 不 记得
不 记得 了
记得 了 周瑞家的
了 周瑞家的 和
周瑞家的 和 金钏儿
和 金钏儿 听了
金钏儿 听了 倒
听了 倒 反为
倒 反为 叹息
反为 叹息 了
叹息 了 一回
了 一回 一时
一回 一时 周瑞家的
一时 周瑞家的 携花
周瑞家的 携花 至
携花 至 王夫人
至 王夫人 正房
王夫人 正房 后
正房 后 原来
后 原来 近日
原来 近日 贾母
近日 贾母 说
贾母 说 孙女
说 孙女 们
孙女 们 太
们 太 多
太 多 一处
多 一处 挤
一处 挤 着
挤 着 倒
着 倒 不便
倒 不便 只留
不便 只留 宝玉
只留 宝玉 黛玉
宝玉 黛玉 二人
黛玉 二人 在
二人 在 这边
在 这边 解闷
这边 解闷 却
解闷 却 将
却 将 迎春
将 迎春 探春
迎春 探春 惜春
探春 惜春 三人
惜春 三人 移到
三人 移到 王夫人
移到 王夫人 这边
王夫人 这边 房后
这边 房后 三间
房后 三间 抱厦
三间 抱厦 内
抱厦 内 居住
内 居住 令
居住 令 李纨
令 李纨 陪伴
李纨 陪伴 照管
陪伴 照管 如今
照管 如今 周瑞家的
如今 周瑞家的 故
周瑞家的 故 顺路
故 顺路 先往
顺路 先往 这里
先往 这里 来
这里 来 只见
来 只见 几
只见 几 个
几 个 小丫头
个 小丫头 都
小丫头 都 在
都 在 抱厦
在 抱厦 内
抱厦 内 默坐
内 默坐 听
默坐 听 着
听 着 呼唤
着 呼唤 迎春
呼唤 迎春 的
迎春 的 丫鬟
的 丫鬟 司棋
丫鬟 司棋 和
司棋 和 探春
和 探春 的
探春 的 丫鬟
的 丫鬟 侍书
丫鬟 侍书 二人
侍书 二人 正
二人 正 掀帘子
正 掀帘子 出来
掀帘子 出来 手里
出来 手里 都
手里 都 捧着
都 捧着 茶盘
捧着 茶盘 茶钟
茶盘 茶钟 周瑞家的
茶钟 周瑞家的 便知
周瑞家的 便知 他
便知 他 姐妹
他 姐妹 在
姐妹 在 一处
在 一处 坐着
一处 坐着 也
坐着 也 进入
也 进入 房内
进入 房内 只见
房内 只见 迎春
只见 迎春 探春
迎春 探春 二人
探春 二人 正在
二人 正在 窗
正在 窗 下围棋
窗 下围棋 周瑞家的
下围棋 周瑞家的 将
周瑞家的 将 花
将 花 送
花 送 上
送 上 说明
上 说明 原故
说明 原故 二人
原故 二人 忙
二人 忙 住
忙 住 了
住 了 棋
了 棋 都
棋 都 欠身
都 欠身 道谢
欠身 道谢 命
道谢 命 丫鬟
命 丫鬟 们
丫鬟 们 收了
们 收了 周瑞家的
收了 周瑞家的 答应
周瑞家的 答应 了
答应 了 因说
了 因说 四
因说 四 姑娘
四 姑娘 不在
姑娘 不在 房里
不在 房里 只怕
房里 只怕 在
只怕 在 老太太
在 老太太 那边
老太太 那边 呢
那边 呢 丫鬟
呢 丫鬟 们
丫鬟 们 道
们 道 在
道 在 那
在 那 屋里
那 屋里 不是
屋里 不是 周瑞家的
不是 周瑞家的 听了
周瑞家的 听了 便
听了 便 往
便 往 这边
往 这边 屋里
这边 屋里 来
屋里 来 只见
来 只见 惜春
只见 惜春 正同
惜春 正同 水月庵
正同 水月庵 的
水月庵 的 小姑子
的 小姑子 智能
小姑子 智能 儿
智能 儿 两个
儿 两个 一处
两个 一处 玩耍
一处 玩耍 呢
玩耍 呢 见
呢 见 周瑞家的
见 周瑞家的 进来
周瑞家的 进来 便
进来 便 问
便 问 他
问 他 何事
他 何事 周瑞家的
何事 周瑞家的 将
周瑞家的 将 花
将 花 匣
花 匣 打
匣 打 开
打 开 说明
开 说明 原故
说明 原故 惜春
原故 惜春 笑道
惜春 笑道 我
笑道 我 这里
我 这里 正
这里 正 和
正 和 智能
和 智能 儿
智能 儿 说
儿 说 我
说 我 明儿
我 明儿 也
明儿 也 要
也 要 剃
要 剃 了
剃 了 头
了 头 跟
头 跟 他
跟 他 作
他 作 姑子
作 姑子 去
姑子 去 呢
去 呢 可巧
呢 可巧 又
可巧 又 送了
又 送了 花来
送了 花来 要
花来 要 剃
要 剃 了
剃 了 头
了 头 可
头 可 把
可 把 花儿
把 花儿 戴
花儿 戴 在
戴 在 那里
在 那里 呢
那里 呢 说着
呢 说着 大家
说着 大家 取笑
大家 取笑 一回
取笑 一回 惜春
一回 惜春 命
惜春 命 丫鬟
命 丫鬟 收了
丫鬟 收了 周瑞家的
收了 周瑞家的 因问
周瑞家的 因问 智能
因问 智能 儿
智能 儿 你
儿 你 是
你 是 什么
是 什么 时候
什么 时候 来
时候 来 的
来 的 你
的 你 师父
你 师父 那
师父 那 秃
那 秃 歪
秃 歪 剌
歪 剌 那
剌 那 里
那 里 去了
里 去了 智能
去了 智能 儿道
智能 儿道 我们
儿道 我们 一
我们 一 早就
一 早就 来了
早就 来了 我
来了 我 师父
我 师父 见过
师父 见过 太太
见过 太太 就
太太 就 往于
就 往于 老爷
往于 老爷 府
老爷 府 里
府 里 去了
里 去了 叫
去了 叫 我
叫 我 在
我 在 这里
在 这里 等
这里 等 他
等 他 呢
他 呢 周瑞家的
呢 周瑞家的 又
周瑞家的 又 道
又 道 十五
道 十五 的
十五 的 月例
的 月例 香供
月例 香供 银子
香供 银子 可得
银子 可得 了
可得 了 没有
了 没有 智能
没有 智能 儿道
智能 儿道 不
儿道 不 知道
不 知道 惜春
知道 惜春 便
惜春 便 问
便 问 周瑞家的
问 周瑞家的 如今
周瑞家的 如今 各庙
如今 各庙 月例
各庙 月例 银子
月例 银子 是
银子 是 谁
是 谁 管
谁 管 着
管 着 周瑞
着 周瑞 家
周瑞 家 的
家 的 道
的 道 余
道 余 信管
余 信管 着
信管 着 惜春
着 惜春 听了
惜春 听了 笑道
听了 笑道 这
笑道 这 就是了
这 就是了 他
就是了 他 师父
他 师父 一来
师父 一来 了
一来 了 余信家的
了 余信家的 就
余信家的 就 赶
就 赶 上来
赶 上来 和
上来 和 他
和 他 师父
他 师父 咕唧
师父 咕唧 了
咕唧 了 半日
了 半日 想必
半日 想必 就是
想必 就是 为
就是 为 这个
为 这个 事
这个 事 了
事 了 那
了 那 周瑞家的
那 周瑞家的 又
周瑞家的 又 和
又 和 智能
和 智能 儿
智能 儿 唠叨
儿 唠叨 了
唠叨 了 一回
了 一回 便
一回 便 往
便 往 凤姐
往 凤姐 处来
凤姐 处来 穿过
处来 穿过 了
穿过 了 夹道
了 夹道 子
夹道 子 从
子 从 李纨
从 李纨 后
李纨 后 窗下
后 窗下 越过
窗下 越过 西
越过 西 花墙
西 花墙 出西
花墙 出西 角门
出西 角门 进
角门 进 凤姐
进 凤姐 院中
凤姐 院中 走
院中 走 至
走 至 堂屋
至 堂屋 只见
堂屋 只见 小丫头
只见 小丫头 丰儿
小丫头 丰儿 坐在
丰儿 坐在 房
坐在 房 门槛
房 门槛 儿上
门槛 儿上 见
儿上 见 周瑞家的
见 周瑞家的 来了
周瑞家的 来了 连忙
来了 连忙 的
连忙 的 摆手
的 摆手 儿
摆手 儿 叫
儿 叫 他
叫 他 往东
他 往东 屋里
往东 屋里 去
屋里 去 周瑞家的
去 周瑞家的 会意
周瑞家的 会意 忙
会意 忙 着
忙 着 蹑
着 蹑 手
蹑 手 蹑脚
手 蹑脚 儿
蹑脚 儿 的
儿 的 往
的 往 东边
往 东边 屋里
东边 屋里 来
屋里 来 只见
来 只见 奶子
只见 奶子 拍
奶子 拍 着
拍 着 大
着 大 姐儿
大 姐儿 睡觉
姐儿 睡觉 呢
睡觉 呢 周瑞家的
呢 周瑞家的 悄悄儿
周瑞家的 悄悄儿 问道
悄悄儿 问道 二
问道 二 奶奶
二 奶奶 睡
奶奶 睡 中觉
睡 中觉 呢
中觉 呢 吗
呢 吗 也
吗 也 该
也 该 清醒
该 清醒 了
清醒 了 奶子
了 奶子 笑
奶子 笑 着
笑 着 撇着
着 撇着 嘴
撇着 嘴 摇头
嘴 摇头 儿
摇头 儿 正问
儿 正问 着
正问 着 只听
着 只听 那边
只听 那边 微
那边 微 有
微 有 笑声
有 笑声 儿
笑声 儿 却是
儿 却是 贾琏
却是 贾琏 的
贾琏 的 声音
的 声音 接着
声音 接着 房门
接着 房门 响
房门 响 平儿拿
响 平儿拿 着
平儿拿 着 大
着 大 铜盆
大 铜盆 出来
铜盆 出来 叫人
出来 叫人 舀水
叫人 舀水 平儿
舀水 平儿 便进
平儿 便进 这边
便进 这边 来
这边 来 见
来 见 了
见 了 周瑞家的
了 周瑞家的 便
周瑞家的 便 问
便 问 你
问 你 老人家
你 老人家 又来
老人家 又来 作
又来 作 什么
作 什么 周瑞家的
什么 周瑞家的 忙
周瑞家的 忙 起身
忙 起身 拿
起身 拿 匣子
拿 匣子 给
匣子 给 他
给 他 看
他 看 道
看 道 送
道 送 花儿
送 花儿 来了
花儿 来了 平儿
来了 平儿 听了
平儿 听了 便
听了 便 打开
便 打开 匣子
打开 匣子 拿
匣子 拿 了
拿 了 四枝
了 四枝 抽身
四枝 抽身 去了
抽身 去了 半刻
去了 半刻 工夫
半刻 工夫 手里
工夫 手里 拿出
手里 拿出 两枝
拿出 两枝 来
两枝 来 先叫
来 先叫 彩明来
先叫 彩明来 吩咐
彩明来 吩咐 送到
吩咐 送到 那边
送到 那边 府
那边 府 里
府 里 给
里 给 小蓉大
给 小蓉大 奶奶
小蓉大 奶奶 戴
奶奶 戴 的
戴 的 次
的 次 后方
次 后方 命
后方 命 周瑞家的
命 周瑞家的 回去
周瑞家的 回去 道谢
回去 道谢 周瑞家的
道谢 周瑞家的 这才
周瑞家的 这才 往
这才 往 贾母
往 贾母 这边
贾母 这边 来
这边 来 过了
来 过了 穿堂
过了 穿堂 顶头
穿堂 顶头 忽见
顶头 忽见 他的
忽见 他的 女孩儿
他的 女孩儿 打扮
女孩儿 打扮 着
打扮 着 才
着 才 从
才 从 他婆
从 他婆 家来
他婆 家来 周瑞家的
家来 周瑞家的 忙
周瑞家的 忙 问
忙 问 你
问 你 这会子
你 这会子 跑
这会子 跑 来作
跑 来作 什么
来作 什么 他
什么 他 女孩儿
他 女孩儿 说
女孩儿 说 妈
说 妈 一向
妈 一向 身上
一向 身上 好
身上 好 我
好 我 在
我 在 家里
在 家里 等
家里 等 了
等 了 这
了 这 半日
这 半日 妈竟
半日 妈竟 不
妈竟 不 去
不 去 什么
去 什么 事情
什么 事情 这么
事情 这么 忙的
这么 忙的 不
忙的 不 回家
不 回家 我等
回家 我等 烦
我等 烦 了
烦 了 自己
了 自己 先到
自己 先到 了
先到 了 老太太
了 老太太 跟前
老太太 跟前 请了
跟前 请了 安
请了 安 了
安 了 这会子
了 这会子 请
这会子 请 太太
请 太太 的
太太 的 安去
的 安去 妈
安去 妈 还有
妈 还有 什么
还有 什么 不了
什么 不了 的
不了 的 差事
的 差事 手里
差事 手里 是
手里 是 什
是 什 么
什 么 东西
么 东西 周瑞家的
东西 周瑞家的 笑道
周瑞家的 笑道 嗳
笑道 嗳 今儿
嗳 今儿 偏偏
今儿 偏偏 来了
偏偏 来了 个
来了 个 刘
个 刘 老老
刘 老老 我
老老 我 自己
我 自己 多事
自己 多事 为
多事 为 他
为 他 跑
他 跑 了
跑 了 半日
了 半日 这会子
半日 这会子 叫
这会子 叫 姨太太
叫 姨太太 看见
姨太太 看见 了
看见 了 叫
了 叫 送
叫 送 这
送 这 几枝
这 几枝 花儿
几枝 花儿 给
花儿 给 姑娘
给 姑娘 奶奶
姑娘 奶奶 们
奶奶 们 去
们 去 这
去 这 还
这 还 没有
还 没有 送
没有 送 完
送 完 呢
完 呢 你
呢 你 今儿
你 今儿 来
今儿 来 一定
来 一定 有
一定 有 什么
有 什么 事情
什么 事情 他
事情 他 女孩儿
他 女孩儿 笑道
女孩儿 笑道 你
笑道 你 老人家
你 老人家 倒会
老人家 倒会 猜
倒会 猜 一猜
猜 一猜 就
一猜 就 猜
就 猜 着
猜 着 了
