第 17 章
游幸 时 再
时 再 请
再 请 定名
请 定名 岂
定名 岂 不
岂 不 两全
不 两全 贾政听
两全 贾政听 了
贾政听 了 道
了 道 所
道 所 见
所 见 不差
见 不差 我们
不差 我们 今日
我们 今日 且
今日 且 看看
且 看看 去
看看 去 只管
去 只管 题
只管 题 了
题 了 若妥
了 若妥 便
若妥 便 用
便 用 若
用 若 不妥
若 不妥 将雨村
不妥 将雨村 请来
将雨村 请来 令
请来 令 他
令 他 再
他 再 拟
再 拟 众人
拟 众人 笑道
众人 笑道 老爷
笑道 老爷 今日
老爷 今日 一
今日 一 拟定
一 拟定 佳
拟定 佳 何必
佳 何必 又
何必 又 待雨村
又 待雨村 贾政笑
待雨村 贾政笑 道
贾政笑 道 你们
道 你们 不知
你们 不知 我
不知 我 自幼
我 自幼 于
自幼 于 花鸟
于 花鸟 山水
花鸟 山水 题咏
山水 题咏 上
题咏 上 就
上 就 平平的
就 平平的 如今
平平的 如今 上
如今 上 了
上 了 年纪
了 年纪 且
年纪 且 案牍
且 案牍 劳烦
案牍 劳烦 于
劳烦 于 这
于 这 怡情悦性
这 怡情悦性 的
怡情悦性 的 文章
的 文章 更
文章 更 生疏
更 生疏 了
生疏 了 便拟
了 便拟 出来
便拟 出来 也
出来 也 不免
也 不免 迂腐
不免 迂腐 反使
迂腐 反使 花柳
反使 花柳 园亭
花柳 园亭 因而
园亭 因而 减色
因而 减色 转
减色 转 没意思
转 没意思 众
没意思 众 清客
众 清客 道
清客 道 这
道 这 也
这 也 无妨
也 无妨 我们
无妨 我们 大家
我们 大家 看了
大家 看了 公拟
看了 公拟 各举
公拟 各举 所长
各举 所长 优则
所长 优则 存
优则 存 之
存 之 劣则
之 劣则 删
劣则 删 之
删 之 未为
之 未为 不可
未为 不可 贾政道
不可 贾政道 此论
贾政道 此论 极
此论 极 是
极 是 且
是 且 喜
且 喜 今日
喜 今日 天气
今日 天气 和暖
天气 和暖 大家
和暖 大家 去
大家 去 逛逛
去 逛逛 说着
逛逛 说着 起身
说着 起身 引
起身 引 众人
引 众人 前往
众人 前往 贾珍先
前往 贾珍先 去
贾珍先 去 园中
去 园中 知会
园中 知会 可巧
知会 可巧 近日
可巧 近日 宝玉
近日 宝玉 因
宝玉 因 思念
因 思念 秦钟
思念 秦钟 忧伤
秦钟 忧伤 不已
忧伤 不已 贾母
不已 贾母 常
贾母 常 命人
常 命人 带
命人 带 他
带 他 到
他 到 新
到 新 园子
新 园子 里
园子 里 来
里 来 玩耍
来 玩耍 此
玩耍 此 时
此 时 也
时 也 才
也 才 进去
才 进去 忽见
进去 忽见 贾珍
忽见 贾珍 来了
贾珍 来了 和
来了 和 他
和 他 笑道
他 笑道 你
笑道 你 还
你 还 不快
还 不快 出去
不快 出去 呢
出去 呢 一会子
呢 一会子 老爷
一会子 老爷 就
老爷 就 来了
就 来了 宝玉
来了 宝玉 听了
宝玉 听了 带
听了 带 着
带 着 奶娘
着 奶娘 小厮
奶娘 小厮 们
小厮 们 一溜烟
们 一溜烟 跑
一溜烟 跑 出园
跑 出园 来
出园 来 方
来 方 转过
方 转过 弯
转过 弯 顶头
弯 顶头 看见
顶头 看见 贾政
看见 贾政 引着
贾政 引着 众客
引着 众客 来了
众客 来了 躲
来了 躲 之
躲 之 不及
之 不及 只得
不及 只得 一旁
只得 一旁 站住
一旁 站住 贾政
站住 贾政 近来
贾政 近来 闻得代儒
近来 闻得代儒 称赞
闻得代儒 称赞 他
称赞 他 专能
他 专能 对
专能 对 对
对 对 虽不喜
对 虽不喜 读书
虽不喜 读书 却
读书 却 有些
却 有些 歪才
有些 歪才 所以
歪才 所以 此时
所以 此时 便命
此时 便命 他
便命 他 跟
他 跟 入
跟 入 园中
入 园中 意欲
园中 意欲 试
意欲 试 他
试 他 一试
他 一试 宝玉
一试 宝玉 未知
宝玉 未知 何意
未知 何意 只得
何意 只得 随往
只得 随往 刚至
随往 刚至 园门
刚至 园门 只见
园门 只见 贾珍
只见 贾珍 带领
贾珍 带领 许多
带领 许多 执事
许多 执事 人
执事 人 旁边
人 旁边 侍立
旁边 侍立 贾政道
侍立 贾政道 你
贾政道 你 且
你 且 把
且 把 园门
把 园门 关上
园门 关上 我们
关上 我们 先瞧
我们 先瞧 外面
先瞧 外面 再
外面 再 进去
再 进去 贾珍命
进去 贾珍命 人
贾珍命 人 将门
人 将门 关上
将门 关上 贾政先
关上 贾政先 秉正
贾政先 秉正 看门
秉正 看门 只见
看门 只见 正门
只见 正门 五间
正门 五间 上面
五间 上面 筒瓦
上面 筒瓦 泥鳅
筒瓦 泥鳅 脊
泥鳅 脊 那门
脊 那门 栏窗
那门 栏窗 俱是
栏窗 俱是 细雕
俱是 细雕 时
细雕 时 新花样
时 新花样 并无
新花样 并无 朱粉
并无 朱粉 涂饰
朱粉 涂饰 一色
涂饰 一色 水磨
一色 水磨 群墙
水磨 群墙 下面
群墙 下面 白石
下面 白石 台阶
白石 台阶 凿成
台阶 凿成 西番莲
凿成 西番莲 花样
西番莲 花样 左右
花样 左右 一望
左右 一望 雪白
一望 雪白 粉墙
雪白 粉墙 下面
粉墙 下面 虎皮
下面 虎皮 石砌
虎皮 石砌 成
石砌 成 纹理
成 纹理 不
纹理 不 落
不 落 富丽
落 富丽 俗套
富丽 俗套 自是
俗套 自是 喜欢
自是 喜欢 遂命
喜欢 遂命 开门
遂命 开门 进去
开门 进去 只见
进去 只见 一带
只见 一带 翠嶂
一带 翠嶂 挡
翠嶂 挡 在
挡 在 面前
在 面前 众
面前 众 清客
众 清客 都
清客 都 道
都 道 好
道 好 山
好 山 好山
山 好山 贾政道
好山 贾政道 非此
贾政道 非此 一山
非此 一山 一
一山 一 进来
一 进来 园中
进来 园中 所有
园中 所有 之景悉
所有 之景悉 入
之景悉 入 目中
入 目中 更
目中 更 有
更 有 何趣
有 何趣 众人
何趣 众人 都
众人 都 道
都 道 极是
道 极是 非
极是 非 胸中
非 胸中 大有
胸中 大有 丘壑
大有 丘壑 焉能
丘壑 焉能 想到
焉能 想到 这里
想到 这里 说毕
这里 说毕 往前
说毕 往前 一望
往前 一望 见
一望 见 白石
见 白石 或
白石 或 如
或 如 鬼怪
如 鬼怪 或似
鬼怪 或似 猛兽
或似 猛兽 纵横
猛兽 纵横 拱立
纵横 拱立 上面
拱立 上面 苔藓
上面 苔藓 斑驳
苔藓 斑驳 或
斑驳 或 藤萝
或 藤萝 掩映
藤萝 掩映 其中
掩映 其中 微露
其中 微露 羊
微露 羊 肠
羊 肠 小径
肠 小径 贾政道
小径 贾政道 我们
贾政道 我们 就
我们 就 从此
就 从此 小径
从此 小径 游去
小径 游去 回来
游去 回来 由
回来 由 那
由 那 一边
那 一边 出去
一边 出去 方可
出去 方可 遍览
方可 遍览 说毕
遍览 说毕 命
说毕 命 贾珍
命 贾珍 前导
贾珍 前导 自己
前导 自己 扶
自己 扶 了
扶 了 宝玉
了 宝玉 逶迤
宝玉 逶迤 走进
逶迤 走进 山口
走进 山口 抬头
山口 抬头 忽见
抬头 忽见 山上
忽见 山上 有
山上 有 镜面
有 镜面 白石
镜面 白石 一块
白石 一块 正是
一块 正是 迎面
正是 迎面 留题
迎面 留题 处
留题 处 贾政回
处 贾政回 头
贾政回 头 笑道
头 笑道 诸公
笑道 诸公 请
诸公 请 看
请 看 此处
看 此处 题以
此处 题以 何名
题以 何名 方妙
何名 方妙 众人
方妙 众人 听说
众人 听说 也有
听说 也有 说
也有 说 该题
说 该题 叠翠
该题 叠翠 二字
叠翠 二字 的
二字 的 也有
的 也有 说
也有 说 该题
说 该题 锦嶂
该题 锦嶂 的
锦嶂 的 又有
的 又有 说
又有 说 赛
说 赛 香炉
赛 香炉 的
香炉 的 又有
的 又有 说
又有 说 小
说 小 终南
小 终南 的
终南 的 种种
的 种种 名色
种种 名色 不止
名色 不止 几十个
不止 几十个 原来
几十个 原来 众客
原来 众客 心中
众客 心中 早知
心中 早知 贾
早知 贾 政要
贾 政要 试
政要 试 宝玉
试 宝玉 的
宝玉 的 才情
的 才情 故此
才情 故此 只
故此 只 将
只 将 些
将 些 俗套
些 俗套 敷衍
俗套 敷衍 宝玉
敷衍 宝玉 也
宝玉 也 知此意
也 知此意 贾政听
知此意 贾政听 了
贾政听 了 便
了 便 回头
便 回头 命
回头 命 宝玉
命 宝玉 拟来
宝玉 拟来 宝
拟来 宝 玉道
宝 玉道 尝
玉道 尝 听见
尝 听见 古人
听见 古人 说
古人 说 编新
说 编新 不如
编新 不如 述
不如 述 旧
述 旧 刻古终
旧 刻古终 胜雕
刻古终 胜雕 今
胜雕 今 况
今 况 这里
况 这里 并非
这里 并非 主山
并非 主山 正景
主山 正景 原
正景 原 无可
原 无可 题
无可 题 不过
题 不过 是
不过 是 探景
是 探景 的
探景 的 一
的 一 进步
一 进步 耳
进步 耳 莫如
耳 莫如 直书
莫如 直书 古人
直书 古人 曲径通幽
古人 曲径通幽 这旧
曲径通幽 这旧 句
这旧 句 在上
句 在上 倒
在上 倒 也
倒 也 大方
也 大方 众人
大方 众人 听了
众人 听了 赞道
听了 赞道 是
赞道 是 极
是 极 好极
极 好极 二世
好极 二世 兄
二世 兄 天分
兄 天分 高
天分 高 才情
高 才情 远
才情 远 不
远 不 似
不 似 我们
似 我们 读腐
我们 读腐 了
读腐 了 书
了 书 的
书 的 贾政笑
的 贾政笑 道
贾政笑 道 不当
道 不当 过奖
不当 过奖 他
过奖 他 他
他 他 年
他 年 小
年 小 的
小 的 人
的 人 不过
人 不过 以一知
不过 以一知 充十用
以一知 充十用 取笑
充十用 取笑 罢了
取笑 罢了 再
罢了 再 俟
再 俟 选拟
俟 选拟 说着
选拟 说着 进入
说着 进入 石洞
进入 石洞 只见
石洞 只见 佳木
只见 佳木 茏葱
佳木 茏葱 奇花
茏葱 奇花 烂漫
奇花 烂漫 一带
烂漫 一带 清流
一带 清流 从
清流 从 花木
从 花木 深处
花木 深处 泻于
深处 泻于 石隙
泻于 石隙 之下
石隙 之下 再进
之下 再进 数步
再进 数步 渐向
数步 渐向 北边
渐向 北边 平坦
北边 平坦 宽
平坦 宽 豁
宽 豁 两边
豁 两边 飞楼
两边 飞楼 插空
飞楼 插空 雕
插空 雕 甍
雕 甍 绣
甍 绣 槛
绣 槛 皆
槛 皆 隐于
皆 隐于 山坳
隐于 山坳 树
山坳 树 杪
树 杪 之间
杪 之间 俯而视
之间 俯而视 之
俯而视 之 但见
之 但见 青溪
但见 青溪 泻玉
青溪 泻玉 石
泻玉 石 磴
石 磴 穿
磴 穿 云
穿 云 白石
云 白石 为栏
白石 为栏 环抱
为栏 环抱 池沼
环抱 池沼 石桥
池沼 石桥 三港
石桥 三港 兽面
三港 兽面 衔
兽面 衔 吐
衔 吐 桥上
吐 桥上 有
桥上 有 亭
有 亭 贾政
亭 贾政 与
贾政 与 诸人
与 诸人 到
诸人 到 亭
到 亭 内
亭 内 坐
内 坐 了
坐 了 问
了 问 诸公
问 诸公 以何题
诸公 以何题 此
以何题 此 诸人
此 诸人 都说
诸人 都说 当日
都说 当日 欧阳
当日 欧阳 公
欧阳 公 醉翁亭记
公 醉翁亭记 有云
醉翁亭记 有云 有亭翼然
有云 有亭翼然 就
有亭翼然 就 名
就 名 翼然
名 翼然 罢
翼然 罢 贾政笑
罢 贾政笑 道
贾政笑 道 翼
道 翼 然
翼 然 虽佳
然 虽佳 但
虽佳 但 此亭
但 此亭 压水而成
此亭 压水而成 还须
压水而成 还须 偏于
还须 偏于 水
偏于 水 题为
水 题为 称
题为 称 依
称 依 我
依 我 拙裁
我 拙裁 欧阳
拙裁 欧阳 公句
欧阳 公句 泻于
公句 泻于 两
泻于 两 峰
两 峰 之间
峰 之间 竟用
之间 竟用 他
竟用 他 这
他 这 一个
这 一个 泻
一个 泻 字
泻 字 有
字 有 一
有 一 客道
一 客道 是
客道 是 极
是 极 是
极 是 极
是 极 竟是
极 竟是 泻玉
竟是 泻玉 二
泻玉 二 字妙
二 字妙 贾政
字妙 贾政 拈须
贾政 拈须 寻思
拈须 寻思 因叫
寻思 因叫 宝玉
因叫 宝玉 也
宝玉 也 拟
也 拟 一个
拟 一个 来
一个 来 宝玉
来 宝玉 回道
宝玉 回道 老爷
回道 老爷 方才
老爷 方才 所说
方才 所说 已
所说 已 是
已 是 但
是 但 如今
但 如今 追究
如今 追究 了
追究 了 去
了 去 似乎
去 似乎 当日
似乎 当日 欧阳
当日 欧阳 公题
欧阳 公题 酿泉用
公题 酿泉用 一
酿泉用 一 泻
一 泻 字
泻 字 则
字 则 妥
则 妥 今日
妥 今日 此泉
今日 此泉 也
此泉 也 用
也 用 泻
用 泻 字
泻 字 似乎
字 似乎 不妥
似乎 不妥 况
不妥 况 此处
况 此处 既
此处 既 为
既 为 省亲
为 省亲 别墅
省亲 别墅 亦
别墅 亦 当依
亦 当依 应制
当依 应制 之体
应制 之体 用
之体 用 此等
用 此等 字亦似
此等 字亦似 粗陋
字亦似 粗陋 不雅
粗陋 不雅 求
不雅 求 再
求 再 拟
再 拟 蕴藉
拟 蕴藉 含蓄
蕴藉 含蓄 者
含蓄 者 贾政笑
者 贾政笑 道
贾政笑 道 诸公
道 诸公 听
诸公 听 此论
听 此论 何如
此论 何如 方才
何如 方才 众人
方才 众人 编新
众人 编新 你说
编新 你说 不如
你说 不如 述古
不如 述古 如今
述古 如今 我们
如今 我们 述古
我们 述古 你
述古 你 又说
你 又说 粗陋
又说 粗陋 不妥
粗陋 不妥 你
不妥 你 且说
你 且说 你
且说 你 的
你 的 宝玉
的 宝玉 道
宝玉 道 用
道 用 泻玉
用 泻玉 二字
泻玉 二字 则
二字 则 不
则 不 若
不 若 沁芳
若 沁芳 二字
沁芳 二字 岂
二字 岂 不
岂 不 新雅
不 新雅 贾政
新雅 贾政 拈须
贾政 拈须 点头
拈须 点头 不语
点头 不语 众人
不语 众人 都
众人 都 忙
都 忙 迎合
忙 迎合 称
迎合 称 赞
称 赞 宝玉
赞 宝玉 才情
宝玉 才情 不凡
才情 不凡 贾政道
不凡 贾政道 匾上
贾政道 匾上 二字
匾上 二字 容易
二字 容易 再作
容易 再作 一副
再作 一副 七言
一副 七言 对来
七言 对来 宝玉
对来 宝玉 四
宝玉 四 顾一望
四 顾一望 机上
顾一望 机上 心来
机上 心来 乃
心来 乃 念道
乃 念道 绕堤
念道 绕堤 柳
绕堤 柳 借三篙
柳 借三篙 翠
借三篙 翠 隔岸
翠 隔岸 花分
隔岸 花分 一脉
花分 一脉 香
一脉 香 贾政听
香 贾政听 了
贾政听 了 点头
了 点头 微笑
点头 微笑 众人
微笑 众人 又
众人 又 称赞
又 称赞 了
称赞 了 一番
了 一番 于是
一番 于是 出亭
于是 出亭 过池
出亭 过池 一山
过池 一山 一石
一山 一石 一花
一石 一花 一木
一花 一木 莫不
一木 莫不 着意
莫不 着意 观览
着意 观览 忽
观览 忽 抬头
忽 抬头 见
抬头 见 前面
见 前面 一带
前面 一带 粉垣
一带 粉垣 数楹
粉垣 数楹 修舍
数楹 修舍 有
修舍 有 千百
有 千百 竿
千百 竿 翠竹
竿 翠竹 遮映
翠竹 遮映 众人
遮映 众人 都
众人 都 道
都 道 好
道 好 个
好 个 所在
个 所在 于是
所在 于是 大家
于是 大家 进入
大家 进入 只见
进入 只见 进
只见 进 门
进 门 便是
门 便是 曲折
便是 曲折 游廊
曲折 游廊 阶下
游廊 阶下 石子
阶下 石子 漫成
石子 漫成 甬路
漫成 甬路 上面
甬路 上面 小小
上面 小小 三间
小小 三间 房舍
三间 房舍 两明
房舍 两明 一暗
两明 一暗 里面
一暗 里面 都是
里面 都是 合
都是 合 着
合 着 地步
着 地步 打
地步 打 的
打 的 床
的 床 几
床 几 椅案
几 椅案 从
椅案 从 里间
从 里间 房里
里间 房里 又有
房里 又有 一小
又有 一小 门
一小 门 出去
门 出去 却是
出去 却是 后园
却是 后园 有大株
后园 有大株 梨花
有大株 梨花 阔
梨花 阔 叶
阔 叶 芭蕉
叶 芭蕉 又有
芭蕉 又有 两间
又有 两间 小小
两间 小小 退步
小小 退步 后
退步 后 院墙
后 院墙 下
院墙 下 忽开
下 忽开 一隙
忽开 一隙 得泉
一隙 得泉 一派
得泉 一派 开沟
一派 开沟 尺许
开沟 尺许 灌入
尺许 灌入 墙内
灌入 墙内 绕阶缘
墙内 绕阶缘 屋至
绕阶缘 屋至 前院
屋至 前院 盘旋
前院 盘旋 竹下
盘旋 竹下 而出
竹下 而出 贾政笑
而出 贾政笑 道
贾政笑 道 这
道 这 一处
这 一处 倒
一处 倒 还好
倒 还好 若能
还好 若能 月夜
若能 月夜 至此
月夜 至此 窗下
至此 窗下 读书
窗下 读书 也
读书 也 不枉
也 不枉 虚生
不枉 虚生 一世
虚生 一世 说着
一世 说着 便
说着 便 看
便 看 宝玉
看 宝玉 唬
宝玉 唬 的
唬 的 宝玉
的 宝玉 忙
宝玉 忙 垂
忙 垂 了
垂 了 头
了 头 众人
头 众人 忙用
众人 忙用 闲话
忙用 闲话 解说
闲话 解说 又
解说 又 二客
又 二客 说
二客 说 此处
说 此处 的
此处 的 匾
的 匾 该题
匾 该题 四个
该题 四个 字
四个 字 贾政笑
字 贾政笑 问
贾政笑 问 那四字
问 那四字 一个
那四字 一个 道是
一个 道是 淇
道是 淇 水
淇 水 遗风
水 遗风 贾政道
遗风 贾政道 俗
贾政道 俗 又
俗 又 一个
又 一个 道是
一个 道是 睢园
道是 睢园 遗迹
睢园 遗迹 贾政道
遗迹 贾政道 也
贾政道 也 俗
也 俗 贾珍
俗 贾珍 在
贾珍 在 旁
在 旁 说道
旁 说道 还是
说道 还是 宝兄弟
还是 宝兄弟 拟
宝兄弟 拟 一个
拟 一个 罢
一个 罢 贾政道
罢 贾政道 他
贾政道 他 未曾
他 未曾 做
未曾 做 先
做 先 要
先 要 议论
要 议论 人家
议论 人家 的
人家 的 好歹
的 好歹 可见
好歹 可见 是
可见 是 个
是 个 轻薄
个 轻薄 东西
轻薄 东西 众
东西 众 客道
众 客道 议论
客道 议论 的
议论 的 是
的 是 也
是 也 无奈
也 无奈 他何
无奈 他何 贾政忙
他何 贾政忙 道
贾政忙 道 休
道 休 如此
休 如此 纵
如此 纵 了
纵 了 他
了 他 因
他 因 说道
因 说道 今日
说道 今日 任
今日 任 你
任 你 狂为乱道
你 狂为乱道 等
狂为乱道 等 说出
等 说出 议论
说出 议论 来
议论 来 方许
来 方许 你
方许 你 做
你 做 方才
做 方才 众人
方才 众人 说
众人 说 的
说 的 可
的 可 有
可 有 使得
有 使得 的
使得 的 没有
的 没有 宝玉
没有 宝玉 见
宝玉 见 问
见 问 便
问 便 答道
便 答道 都
答道 都 似
都 似 不妥
似 不妥 贾政
不妥 贾政 冷笑
贾政 冷笑 道
冷笑 道 怎么
道 怎么 不妥
怎么 不妥 宝玉
不妥 宝玉 道
宝玉 道 这是
道 这是 第一处
这是 第一处 行幸
第一处 行幸 之
行幸 之 所
之 所 必须
所 必须 颂圣
必须 颂圣 方可
颂圣 方可 若用
方可 若用 四字
若用 四字 的
四字 的 匾
的 匾 又有
匾 又有 古
又有 古 人
古 人 现成
人 现成 的
现成 的 何必
的 何必 再
何必 再 做
再 做 贾政道
做 贾政道 难道
贾政道 难道 淇
难道 淇 水
淇 水 睢园
水 睢园 不是
睢园 不是 古人
不是 古人 的
古人 的 宝玉
的 宝玉 道
宝玉 道 这太板
道 这太板 了
这太板 了 莫若
了 莫若 有凤来仪
莫若 有凤来仪 四字
有凤来仪 四字 众人
四字 众人 都哄然
众人 都哄然 叫妙
都哄然 叫妙 贾政
叫妙 贾政 点头
贾政 点头 道
点头 道 畜
道 畜 生
畜 生 畜生
生 畜生 可谓
畜生 可谓 管窥蠡测
可谓 管窥蠡测 矣
管窥蠡测 矣 因命
矣 因命 再题
因命 再题 一联
再题 一联 来
一联 来 宝玉
来 宝玉 便
宝玉 便 念道
便 念道 宝鼎
念道 宝鼎 茶闲烟
宝鼎 茶闲烟 尚绿
茶闲烟 尚绿 幽窗
尚绿 幽窗 棋
幽窗 棋 罢
棋 罢 指犹凉
罢 指犹凉 贾政
指犹凉 贾政 摇头
贾政 摇头 道
摇头 道 也
道 也 未
也 未 见长
未 见长 说毕
见长 说毕 引
说毕 引 人
引 人 出来
人 出来 方欲
出来 方欲 走时
方欲 走时 忽
走时 忽 想起
忽 想起 一事
想起 一事 来
一事 来 问
来 问 贾珍
问 贾珍 道
贾珍 道 这些
道 这些 院落
这些 院落 屋宇
院落 屋宇 并
屋宇 并 几案
并 几案 桌椅
几案 桌椅 都
桌椅 都 算
都 算 有了
算 有了 还有
有了 还有 那些
还有 那些 帐幔
那些 帐幔 帘子
帐幔 帘子 并
帘子 并 陈设
并 陈设 玩器
陈设 玩器 古董
玩器 古董 可
古董 可 也
可 也 都是
也 都是 一处
都是 一处 一处
一处 一处 合式
一处 合式 配
合式 配 就
配 就 的
就 的 么
的 么 贾珍
么 贾珍 回
贾珍 回 道
回 道 那
道 那 陈设
那 陈设 的
陈设 的 东西
的 东西 早已
东西 早已 添
早已 添 了
添 了 许多
了 许多 自然
许多 自然 临期
自然 临期 合式
临期 合式 陈设
合式 陈设 帐幔
陈设 帐幔 帘子
帐幔 帘子 昨日
帘子 昨日 听见
昨日 听见 琏
听见 琏 兄
琏 兄 弟说
兄 弟说 还
弟说 还 不全
还 不全 那
不全 那 原是
那 原是 一起
原是 一起 工程
一起 工程 之时
工程 之时 就
之时 就 画了
就 画了 各处
画了 各处 的
各处 的 图样
的 图样 量准
图样 量准 尺寸
量准 尺寸 就
尺寸 就 打发
就 打发 人办
打发 人办 去
人办 去 的
去 的 想必
的 想必 昨日
想必 昨日 得
昨日 得 了
得 了 一半
了 一半 贾政听
一半 贾政听 了
贾政听 了 便知
了 便知 此事
便知 此事 不是
此事 不是 贾珍
不是 贾珍 的
贾珍 的 首尾
的 首尾 便叫
首尾 便叫 人去
便叫 人去 唤
人去 唤 贾琏
唤 贾琏 一时
贾琏 一时 来了
一时 来了 贾政问
来了 贾政问 他
贾政问 他 共有
他 共有 几宗
共有 几宗 现今
几宗 现今 得
现今 得 了
得 了 几宗
了 几宗 尚欠
几宗 尚欠 几宗
尚欠 几宗 贾琏
几宗 贾琏 见
贾琏 见 问
见 问 忙
问 忙 向
忙 向 靴
向 靴 筒
靴 筒 内
筒 内 取出
内 取出 靴掖
取出 靴掖 里
靴掖 里 装
里 装 的
装 的 一个纸
的 一个纸 折略
一个纸 折略 节来
折略 节来 看了
节来 看了 一看
看了 一看 回道
一看 回道 妆
回道 妆 蟒
妆 蟒 洒
蟒 洒 堆
洒 堆 刻丝
堆 刻丝 弹墨
刻丝 弹墨 并
弹墨 并 各色
并 各色 绸绫
各色 绸绫 大小
绸绫 大小 幔子
大小 幔子 一百二十
幔子 一百二十 架
一百二十 架 昨日
架 昨日 得
昨日 得 了
得 了 八十
了 八十 架
八十 架 下欠
架 下欠 四十
下欠 四十 架
四十 架 帘子
架 帘子 二百
帘子 二百 挂
二百 挂 昨日
挂 昨日 俱得
昨日 俱得 了
俱得 了 外有
了 外有 猩猩
外有 猩猩 毡帘
猩猩 毡帘 二百
毡帘 二百 挂
二百 挂 湘妃竹
挂 湘妃竹 帘
湘妃竹 帘 一百
帘 一百 挂
一百 挂 金丝
挂 金丝 藤红漆
金丝 藤红漆 竹帘
藤红漆 竹帘 一百
竹帘 一百 挂
一百 挂 黑漆
挂 黑漆 竹
黑漆 竹 帘
竹 帘 一百
帘 一百 挂
一百 挂 五彩
挂 五彩 线络盘
五彩 线络盘 花帘
线络盘 花帘 二百
花帘 二百 挂
二百 挂 每样
挂 每样 得
每样 得 了
得 了 一半
了 一半 也
一半 也 不过
也 不过 秋天
不过 秋天 都
秋天 都 全
都 全 了
全 了 椅
了 椅 搭
椅 搭 桌
搭 桌 围
桌 围 床裙
围 床裙 杌
床裙 杌 套
杌 套 每分
套 每分 一千二百
每分 一千二百 件
一千二百 件 也有
件 也有 了
也有 了 一面
了 一面 说
一面 说 一面
说 一面 走
一面 走 忽见
走 忽见 青山
忽见 青山 斜阻
青山 斜阻 转过
斜阻 转过 山
转过 山 怀中
山 怀中 隐隐
怀中 隐隐 露出
隐隐 露出 一带
露出 一带 黄泥
一带 黄泥 墙
黄泥 墙 墙上
墙 墙上 皆
墙上 皆 用稻
皆 用稻 茎
用稻 茎 掩护
茎 掩护 有
掩护 有 几百
有 几百 枝
