第 59 章
都 给 了
给 了 琴
了 琴 妹妹
琴 妹妹 了
妹妹 了 因说
了 因说 颦儿
因说 颦儿 配
颦儿 配 了
配 了 许多
了 许多 我
许多 我 正要
我 正要 要
正要 要 他些
要 他些 来
他些 来 因
来 因 今年
因 今年 竟
今年 竟 没
竟 没 发痒
没 发痒 就
发痒 就 忘了
就 忘了 因命
忘了 因命 莺儿
因命 莺儿 去取
莺儿 去取 些
去取 些 来
些 来 莺儿
来 莺儿 应
莺儿 应 了
应 了 才
了 才 去
才 去 时
去 时 蕊官
时 蕊官 便说
蕊官 便说 我
便说 我 和
我 和 你
和 你 去
你 去 顺便
去 顺便 瞧瞧
顺便 瞧瞧 藕官
瞧瞧 藕官 说着
藕官 说着 径
说着 径 同莺儿
径 同莺儿 出了
同莺儿 出了 蘅
出了 蘅 芜院
蘅 芜院 二人
芜院 二人 你言
二人 你言 我语
你言 我语 一面
我语 一面 行走
一面 行走 一面
行走 一面 说
一面 说 笑
说 笑 不觉
笑 不觉 到了
不觉 到了 柳叶渚
到了 柳叶渚 顺着
柳叶渚 顺着 柳堤
顺着 柳堤 走来
柳堤 走来 因见
走来 因见 叶
因见 叶 才
叶 才 点
才 点 碧
点 碧 丝若
碧 丝若 垂金
丝若 垂金 莺儿
垂金 莺儿 便
莺儿 便 笑道
便 笑道 你
笑道 你 会
你 会 拿
会 拿 这
拿 这 柳条
这 柳条 子编
柳条 子编 东西
子编 东西 不会
东西 不会 蕊官
不会 蕊官 笑道
蕊官 笑道 编
笑道 编 什么
编 什么 东西
什么 东西 莺儿
东西 莺儿 道
莺儿 道 什么
道 什么 编
什么 编 不得
编 不得 玩
不得 玩 的
玩 的 使
的 使 的
使 的 都
的 都 可
都 可 等
可 等 我
等 我 摘些
我 摘些 下来
摘些 下来 带
下来 带 着
带 着 这
着 这 叶子
这 叶子 编
叶子 编 一个
编 一个 花篮
一个 花篮 掐
花篮 掐 了
掐 了 各色
了 各色 花儿
各色 花儿 放在
花儿 放在 里头
放在 里头 才
里头 才 是
才 是 好玩
是 好玩 呢
好玩 呢 说着
呢 说着 且
说着 且 不
且 不 去取
不 去取 硝
去取 硝 只
硝 只 伸手
只 伸手 采
伸手 采 了
采 了 许多
了 许多 嫩
许多 嫩 条命
嫩 条命 蕊官
条命 蕊官 拿着
蕊官 拿着 他
拿着 他 却
他 却 一
却 一 行走
一 行走 一行
行走 一行 编
一行 编 花篮
编 花篮 随路
花篮 随路 见
随路 见 花
见 花 便
花 便 采一
便 采一 二枝
采一 二枝 编出
二枝 编出 一个
编出 一个 玲珑
一个 玲珑 过梁
玲珑 过梁 的
过梁 的 篮子
的 篮子 枝上
篮子 枝上 自有
枝上 自有 本来
自有 本来 翠叶
本来 翠叶 满布
翠叶 满布 将
满布 将 花放上
将 花放上 却
花放上 却 也
却 也 别致
也 别致 有趣
别致 有趣 喜得
有趣 喜得 蕊官
喜得 蕊官 笑
蕊官 笑 说
笑 说 好
说 好 姐姐
好 姐姐 给
姐姐 给 了
给 了 我
了 我 罢
我 罢 莺儿
罢 莺儿 道
莺儿 道 这
道 这 一个
这 一个 送
一个 送 咱们
送 咱们 林姑娘
咱们 林姑娘 回来
林姑娘 回来 咱们
回来 咱们 再
咱们 再 多
再 多 采些
多 采些 编
采些 编 几个
编 几个 大家
几个 大家 玩
大家 玩 说着
玩 说着 来至
说着 来至 潇湘
来至 潇湘 馆
潇湘 馆 中
馆 中 黛玉
中 黛玉 也
黛玉 也 正晨妆
也 正晨妆 见
正晨妆 见 了
见 了 这
了 这 篮子
这 篮子 便
篮子 便 笑
便 笑 说
笑 说 这
说 这 个
这 个 新鲜
个 新鲜 花篮
新鲜 花篮 是
花篮 是 谁
是 谁 编
谁 编 的
编 的 莺儿
的 莺儿 说
莺儿 说 我编
说 我编 的
我编 的 送给
的 送给 姑娘
送给 姑娘 玩
姑娘 玩 的
玩 的 黛玉
的 黛玉 接了
黛玉 接了 笑道
接了 笑道 怪道人
笑道 怪道人 人赞
怪道人 人赞 你
人赞 你 的
你 的 手巧
的 手巧 这
手巧 这 玩意儿
这 玩意儿 却
玩意儿 却 也
却 也 别致
也 别致 一面
别致 一面 瞧了
一面 瞧了 一面
瞧了 一面 便叫
一面 便叫 紫鹃
便叫 紫鹃 挂
紫鹃 挂 在
挂 在 那里
在 那里 莺儿
那里 莺儿 又
莺儿 又 问候
又 问候 薛姨妈
问候 薛姨妈 方
薛姨妈 方 和黛玉
方 和黛玉 要
和黛玉 要 硝
要 硝 黛玉
硝 黛玉 忙命
黛玉 忙命 紫鹃
忙命 紫鹃 去
紫鹃 去 包
去 包 了
包 了 一包
了 一包 递给
一包 递给 莺儿
递给 莺儿 黛玉
莺儿 黛玉 又
黛玉 又 说道
又 说道 我
说道 我 好了
我 好了 今日
好了 今日 要
今日 要 出去
要 出去 逛逛
出去 逛逛 你
逛逛 你 回去
你 回去 说
回去 说 给
说 给 姐姐
给 姐姐 不用
姐姐 不用 过来
不用 过来 问候
过来 问候 妈妈
问候 妈妈 也
妈妈 也 不敢
也 不敢 劳他
不敢 劳他 过来
劳他 过来 我
过来 我 梳
我 梳 了
梳 了 头
了 头 和
头 和 妈妈
和 妈妈 都
妈妈 都 往
都 往 那里
往 那里 去
那里 去 吃饭
去 吃饭 大家
吃饭 大家 热闹
大家 热闹 些
热闹 些 莺儿
些 莺儿 答应
莺儿 答应 了
答应 了 出来
了 出来 便
出来 便 到
便 到 紫鹃
到 紫鹃 房中
紫鹃 房中 找
房中 找 蕊官
找 蕊官 只见
蕊官 只见 蕊官
只见 蕊官 却
蕊官 却 与
却 与 藕官
与 藕官 二人
藕官 二人 正说
二人 正说 得
正说 得 高兴
得 高兴 不能
高兴 不能 相舍
不能 相舍 莺儿
相舍 莺儿 便
莺儿 便 笑
便 笑 说
笑 说 姑娘
说 姑娘 也
姑娘 也 去
也 去 呢
去 呢 藕官
呢 藕官 先同
藕官 先同 去
先同 去 等
去 等 着
等 着 不好
着 不好 吗
不好 吗 紫鹃
吗 紫鹃 听见
紫鹃 听见 如此
听见 如此 说
如此 说 便
说 便 也
便 也 说道
也 说道 这话
说道 这话 倒
这话 倒 很是
倒 很是 他
很是 他 这里
他 这里 淘气
这里 淘气 的
淘气 的 可厌
的 可厌 一面
可厌 一面 说
一面 说 一面
说 一面 便
一面 便 将
便 将 黛玉
将 黛玉 的
黛玉 的 匙
的 匙 箸
匙 箸 用
箸 用 了
用 了 一块
了 一块 洋巾
一块 洋巾 包
洋巾 包 了
包 了 交给
了 交给 藕官
交给 藕官 道
藕官 道 你
道 你 先带
你 先带 了
先带 了 这个
了 这个 去
这个 去 也
去 也 算
也 算 一趟
算 一趟 差
一趟 差 了
差 了 藕官
了 藕官 接
藕官 接 了
接 了 笑嘻嘻
了 笑嘻嘻 同
笑嘻嘻 同 他
同 他 二人
他 二人 出来
二人 出来 一径
出来 一径 顺着
一径 顺着 柳堤
顺着 柳堤 走来
柳堤 走来 莺儿
走来 莺儿 便
莺儿 便 又
便 又 采些
又 采些 柳条
采些 柳条 索性
柳条 索性 坐在
索性 坐在 山石
坐在 山石 上
山石 上 编起来
上 编起来 又
编起来 又 命
又 命 蕊官
命 蕊官 先
蕊官 先 送了
先 送了 硝去
送了 硝去 再来
硝去 再来 他
再来 他 二人
他 二人 只顾
二人 只顾 爱看
只顾 爱看 他编
爱看 他编 那里
他编 那里 舍得
那里 舍得 去
舍得 去 莺儿
去 莺儿 只
莺儿 只 管
只 管 催
管 催 说
催 说 你们
说 你们 再不去
你们 再不去 我
再不去 我 就
我 就 不编
就 不编 了
不编 了 藕官
了 藕官 便说
藕官 便说 同
便说 同 你
同 你 去了
你 去了 再快
去了 再快 回来
再快 回来 二人
回来 二人 方
二人 方 去了
方 去了 这里
去了 这里 莺儿
这里 莺儿 正编
莺儿 正编 只见
正编 只见 何妈
只见 何妈 的
何妈 的 女儿
的 女儿 春燕
女儿 春燕 走来
春燕 走来 笑
走来 笑 问
笑 问 姐姐
问 姐姐 编
姐姐 编 什么
编 什么 呢
什么 呢 正说
呢 正说 着
正说 着 蕊
着 蕊 官藕官
蕊 官藕官 也
官藕官 也 到了
也 到了 春燕
到了 春燕 便
春燕 便 向
便 向 藕
向 藕 官道
藕 官道 前日
官道 前日 你
前日 你 到底
你 到底 烧
到底 烧 了
烧 了 什么
了 什么 纸
什么 纸 叫
纸 叫 我
叫 我 姨妈
我 姨妈 看见
姨妈 看见 了
看见 了 要告
了 要告 你
要告 你 没
你 没 告成
没 告成 倒
告成 倒 被
倒 被 宝玉
被 宝玉 赖
宝玉 赖 了
赖 了 他
了 他 好些
他 好些 不是
好些 不是 气得
不是 气得 他
气得 他 一五一十
他 一五一十 告诉
一五一十 告诉 我妈
告诉 我妈 你们
我妈 你们 在
你们 在 外头
在 外头 二三年
外头 二三年 了
二三年 了 积
了 积 了
积 了 些
了 些 什么
些 什么 仇恨
什么 仇恨 如今
仇恨 如今 还
如今 还 不
还 不 解开
不 解开 藕官
解开 藕官 冷笑
藕官 冷笑 道
冷笑 道 有
道 有 什么
有 什么 仇恨
什么 仇恨 他们
仇恨 他们 不知足
他们 不知足 反怨
不知足 反怨 我们
反怨 我们 在
我们 在 外头
在 外头 这
外头 这 两年
这 两年 不知
两年 不知 赚
不知 赚 了
赚 了 我们
了 我们 多少
我们 多少 东西
多少 东西 你说
东西 你说 说
你说 说 可
说 可 有的
可 有的 没
有的 没 的
没 的 春燕
的 春燕 也
春燕 也 笑道
也 笑道 他
笑道 他 是
他 是 我的
是 我的 姨妈
我的 姨妈 也
姨妈 也 不好
也 不好 向着
不好 向着 外人
向着 外人 反说
外人 反说 他的
反说 他的 怨不得
他的 怨不得 宝玉
怨不得 宝玉 说
宝玉 说 女孩
说 女孩 儿未
女孩 儿未 出嫁
儿未 出嫁 是
出嫁 是 颗
是 颗 无价宝
颗 无价宝 珠
无价宝 珠 出了
珠 出了 嫁
出了 嫁 不知
嫁 不知 怎么
不知 怎么 就
怎么 就 变出
就 变出 许多
变出 许多 不好
许多 不好 的
不好 的 毛病
的 毛病 儿来
毛病 儿来 再
儿来 再 老
再 老 了
老 了 更
了 更 不是
更 不是 珠子
不是 珠子 竟是
珠子 竟是 鱼
竟是 鱼 眼睛
鱼 眼睛 了
眼睛 了 分明
了 分明 一个人
分明 一个人 怎么
一个人 怎么 变出
怎么 变出 三样
变出 三样 来
三样 来 这话
来 这话 虽
这话 虽 是
虽 是 混帐
是 混帐 话
混帐 话 想
话 想 起来
想 起来 真不错
起来 真不错 别人
真不错 别人 不
别人 不 知道
不 知道 只说
知道 只说 我妈
只说 我妈 和
我妈 和 姨妈
和 姨妈 他
姨妈 他 老姐儿
他 老姐儿 两个
老姐儿 两个 如今
两个 如今 越
如今 越 老
越 老 了
老 了 越
了 越 把
越 把 钱
把 钱 看
钱 看 的
看 的 真
的 真 了
真 了 先是
了 先是 老姐儿
先是 老姐儿 两个
老姐儿 两个 在家
两个 在家 抱怨
在家 抱怨 没个
抱怨 没个 差使
没个 差使 进益
差使 进益 幸亏
进益 幸亏 有了
幸亏 有了 这
有了 这 园子
这 园子 把
园子 把 我
把 我 挑
我 挑 进来
挑 进来 可
进来 可 巧
可 巧 把
巧 把 我
把 我 分到
我 分到 怡红院
分到 怡红院 家里
怡红院 家里 省
家里 省 了
省 了 我
了 我 一个人
我 一个人 的
一个人 的 费用
的 费用 不算
费用 不算 外
不算 外 每月
外 每月 还有
每月 还有 四五百
还有 四五百 钱
四五百 钱 的
钱 的 馀
的 馀 剩
馀 剩 这
剩 这 也
这 也 还说
也 还说 不够
还说 不够 后来
不够 后来 老姐儿
后来 老姐儿 两个
老姐儿 两个 都
两个 都 派
都 派 到
派 到 梨
到 梨 香院
梨 香院 去
香院 去 照看
去 照看 他们
照看 他们 藕官
他们 藕官 认了
藕官 认了 我
认了 我 姨妈
我 姨妈 芳官
姨妈 芳官 认了
芳官 认了 我
认了 我 妈
我 妈 这
妈 这 几年
这 几年 着实
几年 着实 宽绰
着实 宽绰 了
宽绰 了 如今
了 如今 挪
如今 挪 进来
挪 进来 也
进来 也 算
也 算 撂
算 撂 开手
撂 开手 了
开手 了 还
了 还 只
还 只 无厌
只 无厌 你说
无厌 你说 可笑
你说 可笑 不可
可笑 不可 笑
不可 笑 接着
笑 接着 我妈
接着 我妈 和芳官
我妈 和芳官 又
和芳官 又 吵
又 吵 了
吵 了 一场
了 一场 又
一场 又 要
又 要 给
要 给 宝玉
给 宝玉 吹
宝玉 吹 汤
吹 汤 讨个
汤 讨个 没趣儿
讨个 没趣儿 幸亏
没趣儿 幸亏 园里
幸亏 园里 的
园里 的 人多
的 人多 没人
人多 没人 记
没人 记 的
记 的 清楚
的 清楚 谁
清楚 谁 是
谁 是 谁
是 谁 的
谁 的 亲故
的 亲故 要
亲故 要 有人
要 有人 记得
有人 记得 我们
记得 我们 一家子
我们 一家子 叫
一家子 叫 人家
叫 人家 看着
人家 看着 什么
看着 什么 意思
什么 意思 呢
意思 呢 你
呢 你 这会子
你 这会子 又
这会子 又 跑
又 跑 了
跑 了 来
了 来 弄
来 弄 这个
弄 这个 这
这个 这 一带
这 一带 地方
一带 地方 上
地方 上 的
上 的 东西
的 东西 都是
东西 都是 我
都是 我 姑妈
我 姑妈 管着
姑妈 管着 他
管着 他 一得
他 一得 了
一得 了 这
了 这 地
这 地 每日
地 每日 起
每日 起 早睡
起 早睡 晚
早睡 晚 自己
晚 自己 辛苦
自己 辛苦 了
辛苦 了 还
了 还 不算
还 不算 每日
不算 每日 逼
每日 逼 着
逼 着 我们
着 我们 来
我们 来 照看
来 照看 生怕
照看 生怕 有人
生怕 有人 遭塌
有人 遭塌 我
遭塌 我 又怕
我 又怕 误
又怕 误 了
误 了 我的
了 我的 差使
我的 差使 如今
差使 如今 我们
如今 我们 进来
我们 进来 了
进来 了 老
了 老 姑嫂
老 姑嫂 两个
姑嫂 两个 照看
两个 照看 得谨
照看 得谨 谨慎
得谨 谨慎 慎
谨慎 慎 一根
慎 一根 草
一根 草 也
草 也 不
也 不 许人
不 许人 乱动
许人 乱动 你
乱动 你 还
你 还 掐
还 掐 这些
掐 这些 好
这些 好 花儿
好 花儿 又
花儿 又 折
又 折 他的
折 他的 嫩
他的 嫩 树枝
嫩 树枝 子
树枝 子 他们
子 他们 即刻
他们 即刻 就
即刻 就 来
就 来 你
来 你 看
你 看 他们
看 他们 抱怨
他们 抱怨 莺儿
抱怨 莺儿 道
莺儿 道 别人
道 别人 折
别人 折 掐
折 掐 使不得
掐 使不得 独我
使不得 独我 使得
独我 使得 自从
使得 自从 分
自从 分 了
分 了 地基
了 地基 之后
地基 之后 各
之后 各 房里
各 房里 每日
房里 每日 皆
每日 皆 有
皆 有 分例
有 分例 的
分例 的 不用
的 不用 算
不用 算 单算
算 单算 花草
单算 花草 玩意儿
花草 玩意儿 谁
玩意儿 谁 管
谁 管 什么
管 什么 每日
什么 每日 谁
每日 谁 就
谁 就 把
就 把 各
把 各 房里
各 房里 姑娘
房里 姑娘 丫头
姑娘 丫头 戴
丫头 戴 的
戴 的 必要
的 必要 各
必要 各 色送些
各 色送些 折枝
色送些 折枝 去
折枝 去 另
去 另 有
另 有 插
有 插 瓶
插 瓶 的
瓶 的 惟有
的 惟有 我们
惟有 我们 姑娘
我们 姑娘 说
姑娘 说 了
说 了 一概
了 一概 不用
一概 不用 送
不用 送 等
送 等 要
等 要 什么
要 什么 再
什么 再 和
再 和 你
和 你 要
你 要 究竟
要 究竟 总没要
究竟 总没要 过
总没要 过 一次
过 一次 我
一次 我 今
我 今 便
今 便 掐些
便 掐些 他们
掐些 他们 也
他们 也 不好意思
也 不好意思 说的
不好意思 说的 一
说的 一 言
一 言 未了
言 未了 他
未了 他 姑妈
他 姑妈 果然
姑妈 果然 拄
果然 拄 了
拄 了 拐杖
了 拐杖 走来
拐杖 走来 莺儿
走来 莺儿 春燕
莺儿 春燕 等
春燕 等 忙
等 忙 让
忙 让 坐
让 坐 那婆子
坐 那婆子 见采
那婆子 见采 了
见采 了 许多
了 许多 嫩
许多 嫩 柳
嫩 柳 又见
柳 又见 藕官
又见 藕官 等
藕官 等 采
等 采 了
采 了 许多
了 许多 鲜花
许多 鲜花 心里
鲜花 心里 便
心里 便 不
便 不 受用
不 受用 看着
受用 看着 莺儿
看着 莺儿 编弄
莺儿 编弄 又
编弄 又 不好
又 不好 说
不好 说 什么
说 什么 便说
什么 便说 春燕
便说 春燕 道
春燕 道 我
道 我 叫
我 叫 你
叫 你 来
你 来 照看
来 照看 照看
照看 照看 你
照看 你 就
你 就 贪
就 贪 着
贪 着 玩
着 玩 不
玩 不 去了
不 去了 倘或
去了 倘或 叫
倘或 叫 起
叫 起 你
起 你 来
你 来 你
来 你 又说
你 又说 我
又说 我 使
我 使 你
使 你 了
你 了 拿
了 拿 我作
拿 我作 隐身草
我作 隐身草 儿
隐身草 儿 你
儿 你 来乐
你 来乐 春燕
来乐 春燕 道
春燕 道 你
道 你 老人家
你 老人家 又
老人家 又 使
又 使 我
使 我 又怕
我 又怕 这会子
又怕 这会子 反说
这会子 反说 我
反说 我 难道
我 难道 把
难道 把 我
把 我 劈
我 劈 八瓣子
劈 八瓣子 不成
八瓣子 不成 莺儿
不成 莺儿 笑道
莺儿 笑道 姑妈
笑道 姑妈 你
姑妈 你 别信
你 别信 小燕儿
别信 小燕儿 的话
小燕儿 的话 这
的话 这 都
这 都 是
都 是 他
是 他 摘下来
他 摘下来 烦
摘下来 烦 我
烦 我 给
我 给 他
给 他 编
他 编 我
编 我 撵
我 撵 他
撵 他 他
他 他 不
他 不 去
不 去 春燕
去 春燕 笑道
春燕 笑道 你
笑道 你 可少
你 可少 玩儿
可少 玩儿 你
玩儿 你 只顾
你 只顾 玩
只顾 玩 他
玩 他 老人家
他 老人家 就
老人家 就 认真
就 认真 的
认真 的 那婆子
的 那婆子 本是
那婆子 本是 愚夯
本是 愚夯 之辈
愚夯 之辈 兼
之辈 兼 之
兼 之 年迈
之 年迈 昏
年迈 昏 惟利是命
昏 惟利是命 一概
惟利是命 一概 情面
一概 情面 不管
情面 不管 正
不管 正 心疼
正 心疼 肝断
心疼 肝断 无计可施
肝断 无计可施 听
无计可施 听 莺儿
听 莺儿 如此
莺儿 如此 说
如此 说 便
说 便 倚老卖老
便 倚老卖老 拿起
倚老卖老 拿起 拄杖
拿起 拄杖 向
拄杖 向 春燕
向 春燕 身上
春燕 身上 击
身上 击 了
击 了 几下
了 几下 骂道
几下 骂道 小
骂道 小 蹄子
小 蹄子 我
蹄子 我 说着
我 说着 你
说着 你 你
你 你 还
你 还 和
还 和 我
和 我 强嘴
我 强嘴 儿
强嘴 儿 呢
儿 呢 你
呢 你 妈
你 妈 恨
妈 恨 的
恨 的 牙痒痒
的 牙痒痒 要
牙痒痒 要 撕
要 撕 你
撕 你 的
你 的 肉
的 肉 吃
肉 吃 呢
吃 呢 你
呢 你 还
你 还 和
还 和 我
和 我 梆子
我 梆子 似的
梆子 似的 打
似的 打 得
打 得 春燕
得 春燕 又
春燕 又 愧
又 愧 又
愧 又 急
又 急 因哭
急 因哭 道
因哭 道 莺儿
道 莺儿 姐姐
莺儿 姐姐 玩话
姐姐 玩话 你
玩话 你 就
你 就 认真
就 认真 打
认真 打 我
打 我 我妈
我 我妈 为什么
我妈 为什么 恨
为什么 恨 我
恨 我 又
我 又 没烧
又 没烧 糊
没烧 糊 了
糊 了 洗脸水
了 洗脸水 有
洗脸水 有 什么
有 什么 不是
什么 不是 莺儿
不是 莺儿 本
莺儿 本 是
本 是 玩话
是 玩话 忽见
玩话 忽见 婆子
忽见 婆子 认真
婆子 认真 动
认真 动 了
动 了 气
了 气 忙
气 忙 上前
忙 上前 拉住
上前 拉住 笑道
拉住 笑道 我
笑道 我 才
我 才 是
才 是 玩话
是 玩话 你
玩话 你 老人家
你 老人家 打
老人家 打 他
打 他 这
他 这 不是
这 不是 臊
不是 臊 我
臊 我 了
我 了 吗
了 吗 那婆子
吗 那婆子 道
那婆子 道 姑娘
道 姑娘 你
姑娘 你 别管
你 别管 我们
别管 我们 的
我们 的 事
的 事 难道
事 难道 为
难道 为 姑娘
为 姑娘 在
姑娘 在 这里
在 这里 不许
这里 不许 我们
不许 我们 管
我们 管 孩子
管 孩子 不成
孩子 不成 莺儿
不成 莺儿 听
莺儿 听 这般
听 这般 蠢话
这般 蠢话 便
蠢话 便 赌气
便 赌气 红了脸
赌气 红了脸 撒
红了脸 撒 了
撒 了 手
了 手 冷笑
手 冷笑 道
冷笑 道 你
道 你 要
你 要 管
要 管 那一刻
管 那一刻 管
那一刻 管 不得
管 不得 偏
不得 偏 我
偏 我 说
我 说 了
说 了 一句
了 一句 玩话
一句 玩话 就
玩话 就 管
就 管 他
管 他 了
他 了 我看
了 我看 你
我看 你 管去
你 管去 说着
管去 说着 便
说着 便 坐下
便 坐下 仍
坐下 仍 编柳
仍 编柳 篮子
编柳 篮子 偏
篮子 偏 又
偏 又 春燕
又 春燕 的
春燕 的 娘
的 娘 出来
娘 出来 找
出来 找 他
找 他 喊道
他 喊道 你
喊道 你 不来
你 不来 舀水
不来 舀水 在
舀水 在 那里
