第 66 章
过学 倒 难
倒 难 为
难 为 他
为 他 认得
他 认得 几个
认得 几个 字
几个 字 每日
字 每日 又
每日 又 不
又 不 习文
不 习文 又
习文 又 不
又 不 学武
不 学武 又怕
学武 又怕 见
又怕 见 人
见 人 只
人 只 爱
只 爱 在
爱 在 丫头
在 丫头 群儿
丫头 群儿 里
群儿 里 闹
里 闹 再者
闹 再者 也
再者 也 没个
也 没个 刚
没个 刚 气儿
刚 气儿 有
气儿 有 一遭
有 一遭 见
一遭 见 了
见 了 我们
了 我们 喜欢
我们 喜欢 时
喜欢 时 没
时 没 上
没 上 没
上 没 下
没 下 大家
下 大家 乱
大家 乱 玩
乱 玩 一阵
玩 一阵 不
一阵 不 喜欢
不 喜欢 各自
喜欢 各自 走
各自 走 了
走 了 他
了 他 也
他 也 不理
也 不理 人
不理 人 我们
人 我们 坐着
我们 坐着 卧着
坐着 卧着 见
卧着 见 了
见 了 他
了 他 也
他 也 不理
也 不理 他
不理 他 他
他 他 也
他 也 不
也 不 责备
不 责备 因此
责备 因此 没人
因此 没人 怕
没人 怕 他
怕 他 只管
他 只管 随便
只管 随便 都
随便 都 过
都 过 的
过 的 去
的 去 尤三姐
去 尤三姐 笑道
尤三姐 笑道 主子
笑道 主子 宽
主子 宽 了
宽 了 你们
了 你们 又
你们 又 这样
又 这样 严了
这样 严了 又
严了 又 抱怨
又 抱怨 可知
抱怨 可知 你们
可知 你们 难缠
你们 难缠 尤二姐
难缠 尤二姐 道
尤二姐 道 我们
道 我们 看
我们 看 他
看 他 倒好
他 倒好 原来
倒好 原来 这样
原来 这样 可惜
这样 可惜 了
可惜 了 儿
了 儿 的
儿 的 一个
的 一个 好
一个 好 胎子
好 胎子 尤三姐
胎子 尤三姐 道
尤三姐 道 姐姐
道 姐姐 信
姐姐 信 他
信 他 胡说
他 胡说 咱们
胡说 咱们 也
咱们 也 不是
也 不是 见
不是 见 过
见 过 一面
过 一面 两面
一面 两面 的
两面 的 行事
的 行事 言谈
行事 言谈 吃喝
言谈 吃喝 原
吃喝 原 有些
原 有些 女儿
有些 女儿 气
女儿 气 的
气 的 自然
的 自然 是
自然 是 天天
是 天天 只
天天 只 在
只 在 里头
在 里头 惯
里头 惯 了
惯 了 的
了 的 要
的 要 说
要 说 糊涂
说 糊涂 那些
糊涂 那些 儿
那些 儿 糊涂
儿 糊涂 姐姐
糊涂 姐姐 记得
姐姐 记得 穿孝
记得 穿孝 时
穿孝 时 咱们
时 咱们 同
咱们 同 在
同 在 一处
在 一处 那日
一处 那日 正是
那日 正是 和尚
正是 和尚 们
和尚 们 进来
们 进来 绕
进来 绕 棺
绕 棺 咱们
棺 咱们 都
咱们 都 在
都 在 那里
在 那里 站
那里 站 着
站 着 他
着 他 只
他 只 站
只 站 在
站 在 头里
在 头里 挡
头里 挡 着
挡 着 人
着 人 人
人 人 说
人 说 他
说 他 不知
他 不知 礼
不知 礼 又
礼 又 没
又 没 眼色
没 眼色 过后
眼色 过后 他
过后 他 没悄
他 没悄 悄
没悄 悄 的
悄 的 告诉
的 告诉 咱们
告诉 咱们 说
咱们 说 姐姐
说 姐姐 们
姐姐 们 不
们 不 知道
不 知道 我
知道 我 并
我 并 不是
并 不是 没
不是 没 眼色
没 眼色 想
眼色 想 和尚
想 和尚 们
和尚 们 的
们 的 那样
的 那样 腌
那样 腌 只
腌 只 恐怕
只 恐怕 气味
恐怕 气味 熏
气味 熏 了
熏 了 姐姐
了 姐姐 们
姐姐 们 接着
们 接着 他
接着 他 吃
他 吃 茶
吃 茶 姐姐
茶 姐姐 又
姐姐 又 要
又 要 茶
要 茶 那个
茶 那个 老婆子
那个 老婆子 就
老婆子 就 拿
就 拿 了
拿 了 他的
了 他的 碗
他的 碗 去
碗 去 倒
去 倒 他
倒 他 赶忙
他 赶忙 说
赶忙 说 那碗
说 那碗 是
那碗 是 腌
是 腌 的
腌 的 另
的 另 洗
另 洗 了
洗 了 再
了 再 斟来
再 斟来 这
斟来 这 两件
这 两件 上
两件 上 我
上 我 冷
我 冷 眼看
冷 眼看 去
眼看 去 原来
去 原来 他
原来 他 在
他 在 女孩儿
在 女孩儿 跟前
女孩儿 跟前 不管
跟前 不管 什么
不管 什么 都
什么 都 过
都 过 的
过 的 去
的 去 只
去 只 不大
只 不大 合
不大 合 外人
合 外人 的
外人 的 式
的 式 所以
式 所以 他们
所以 他们 不
他们 不 知道
不 知道 尤
知道 尤 二姐
尤 二姐 听说
二姐 听说 笑道
听说 笑道 依
笑道 依 你说
依 你说 你
你说 你 两个
你 两个 已
两个 已 是
已 是 情投意合
是 情投意合 了
情投意合 了 竟
了 竟 把
竟 把 你
把 你 许
你 许 了
许 了 他
了 他 岂
他 岂 不好
岂 不好 三
不好 三 姐见
三 姐见 有
姐见 有 兴儿
有 兴儿 不便
兴儿 不便 说话
不便 说话 只
说话 只 低
只 低 了
低 了 头
了 头 磕
头 磕 瓜子儿
磕 瓜子儿 兴儿
瓜子儿 兴儿 笑道
兴儿 笑道 若论
笑道 若论 模样儿
若论 模样儿 行为
模样儿 行为 倒是
行为 倒是 一对
倒是 一对 儿
一对 儿 好人
儿 好人 只是
好人 只是 他
只是 他 已经
他 已经 有了
已经 有了 人
有了 人 了
人 了 只是
了 只是 没有
只是 没有 露形儿
没有 露形儿 将来
露形儿 将来 准是
将来 准是 林姑娘
准是 林姑娘 定
林姑娘 定 了
定 了 的
了 的 因
的 因 林姑娘
因 林姑娘 多病
林姑娘 多病 二则
多病 二则 都
二则 都 还
都 还 小
还 小 所以
小 所以 还
所以 还 没办
还 没办 呢
没办 呢 再
呢 再 过
再 过 三二年
过 三二年 老太太
三二年 老太太 便
老太太 便 一开
便 一开 言
一开 言 那
言 那 是
那 是 再
是 再 无
再 无 不准
无 不准 的
不准 的 了
的 了 大家
了 大家 正
大家 正 说话
正 说话 只见
说话 只见 隆儿
只见 隆儿 又
隆儿 又 来了
又 来了 说
来了 说 老爷
说 老爷 有事
老爷 有事 是
有事 是 件
是 件 机密
件 机密 大事
机密 大事 要遣
大事 要遣 二爷
要遣 二爷 往
二爷 往 平安
往 平安 州
平安 州 去
州 去 不过
去 不过 三五日
不过 三五日 就
三五日 就 起身
就 起身 来回
起身 来回 得
来回 得 十五六天
得 十五六天 的
十五六天 的 工夫
的 工夫 今儿
工夫 今儿 不能
今儿 不能 来了
不能 来了 请
来了 请 老奶奶
请 老奶奶 早
老奶奶 早 和
早 和 二
和 二 姨儿
二 姨儿 定
姨儿 定 了
定 了 那件事
了 那件事 明日
那件事 明日 爷来
明日 爷来 好
爷来 好 做
好 做 定夺
做 定夺 说着
定夺 说着 带了
说着 带了 兴儿
带了 兴儿 也
兴儿 也 回去
也 回去 了
回去 了 这里
了 这里 尤二姐
这里 尤二姐 命
尤二姐 命 掩
命 掩 了
掩 了 门
了 门 早睡
门 早睡 下
早睡 下 了
下 了 盘问
了 盘问 他
盘问 他 妹子
他 妹子 一夜
妹子 一夜 至
一夜 至 次日
至 次日 午后
次日 午后 贾琏方
午后 贾琏方 来了
贾琏方 来了 尤二姐
来了 尤二姐 因劝
尤二姐 因劝 他
因劝 他 说
他 说 既有
说 既有 正事
既有 正事 何必
正事 何必 忙忙
何必 忙忙 又来
忙忙 又来 千万别
又来 千万别 为
千万别 为 我
为 我 误事
我 误事 贾琏
误事 贾琏 道
贾琏 道 也
道 也 没什么
也 没什么 事
没什么 事 只是
事 只是 偏偏
只是 偏偏 的
偏偏 的 又
的 又 出来
又 出来 了
出来 了 一件
了 一件 远差
一件 远差 出了
远差 出了 月儿
出了 月儿 就
月儿 就 起身
就 起身 得
起身 得 半月
得 半月 工夫
半月 工夫 才
工夫 才 来
才 来 尤二姐
来 尤二姐 道
尤二姐 道 既
道 既 如此
既 如此 你
如此 你 只管
你 只管 放心
只管 放心 前去
放心 前去 这里
前去 这里 一应
这里 一应 不用
一应 不用 你
不用 你 惦记
你 惦记 三妹妹
惦记 三妹妹 他
三妹妹 他 从
他 从 不会
从 不会 朝
不会 朝 更
朝 更 暮
更 暮 改
暮 改 的
改 的 他
的 他 已择定
他 已择定 了
已择定 了 人
了 人 你
人 你 只要
你 只要 依他
只要 依他 就是了
依他 就是了 贾琏忙
就是了 贾琏忙 问
贾琏忙 问 是
问 是 谁
是 谁 二姐
谁 二姐 笑道
二姐 笑道 这
笑道 这 人
这 人 此刻
人 此刻 不在
此刻 不在 这里
不在 这里 不知
这里 不知 多早晚
不知 多早晚 才
多早晚 才 来
才 来 呢
来 呢 也
呢 也 难
也 难 为
难 为 他的
为 他的 眼力
他的 眼力 他
眼力 他 自己
他 自己 说
自己 说 了
说 了 这人
了 这人 一
这人 一 年
一 年 不来
年 不来 他
不来 他 等
他 等 一年
等 一年 十年
一年 十年 不
十年 不 来
不 来 等
来 等 十年
等 十年 若
十年 若 这人
若 这人 死了
这人 死了 再不来
死了 再不来 了
再不来 了 他
了 他 情愿
他 情愿 剃
情愿 剃 了
剃 了 头
了 头 当
头 当 姑子
当 姑子 去
姑子 去 吃常斋
去 吃常斋 念佛
吃常斋 念佛 再
念佛 再 不
再 不 嫁人
不 嫁人 贾琏
嫁人 贾琏 问
贾琏 问 到底
问 到底 是
到底 是 谁
是 谁 这样
谁 这样 动
这样 动 他的
动 他的 心
他的 心 二姐
心 二姐 儿
二姐 儿 笑道
儿 笑道 说来话长
笑道 说来话长 五年
说来话长 五年 前
五年 前 我们
前 我们 老
我们 老 娘家
老 娘家 做生日
娘家 做生日 妈妈
做生日 妈妈 和
妈妈 和 我们
和 我们 到
我们 到 那里
到 那里 给
那里 给 老娘
给 老娘 拜寿
老娘 拜寿 他家
拜寿 他家 请了
他家 请了 一起
请了 一起 玩戏
一起 玩戏 的
玩戏 的 人
的 人 也
人 也 都是
也 都是 好人家
都是 好人家 子弟
好人家 子弟 里头
子弟 里头 有个
里头 有个 装
有个 装 小生
装 小生 的
小生 的 叫做
的 叫做 柳湘莲
叫做 柳湘莲 如
柳湘莲 如 今
如 今 要是
今 要是 他
要是 他 才
他 才 嫁
才 嫁 旧年
嫁 旧年 闻得
旧年 闻得 这人
闻得 这人 惹
这人 惹 了
惹 了 祸
了 祸 逃走
祸 逃走 了
逃走 了 不知
了 不知 回来
不知 回来 了
回来 了 不曾
了 不曾 贾琏
不曾 贾琏 听了
贾琏 听了 道
听了 道 怪
道 怪 道
怪 道 呢
道 呢 我
呢 我 说是
我 说是 个
说是 个 什么
个 什么 人
什么 人 原来
人 原来 是
原来 是 他
是 他 果然
他 果然 眼力
果然 眼力 不错
眼力 不错 你
不错 你 不
你 不 知道
不 知道 那柳
知道 那柳 老二
那柳 老二 那样
老二 那样 一个
那样 一个 标
一个 标 致人
标 致人 最是
致人 最是 冷面
最是 冷面 冷心
冷面 冷心 的
冷心 的 差不多
的 差不多 的
差不多 的 人
的 人 他
人 他 都
他 都 无情无义
都 无情无义 他
无情无义 他 最
他 最 和
最 和 宝玉
和 宝玉 合的来
宝玉 合的来 去年
合的来 去年 因
去年 因 打
因 打 了
打 了 薛呆子
了 薛呆子 他
薛呆子 他 不好意思
他 不好意思 见
不好意思 见 我们
见 我们 的
我们 的 不知
的 不知 那里
不知 那里 去了
那里 去了 一向
去了 一向 没
一向 没 来
没 来 听见
来 听见 有人
听见 有人 说来
有人 说来 了
说来 了 不知
了 不知 是
不知 是 真是假
是 真是假 一
真是假 一 问宝玉
一 问宝玉 的
问宝玉 的 小厮
的 小厮 们
小厮 们 就
们 就 知道
就 知道 了
知道 了 倘或
了 倘或 不
倘或 不 来时
不 来时 他
来时 他 是
他 是 萍踪浪迹
是 萍踪浪迹 知道
萍踪浪迹 知道 几年
知道 几年 才
几年 才 来
才 来 岂不白
来 岂不白 耽搁
岂不白 耽搁 了
耽搁 了 大事
了 大事 二姐
大事 二姐 道
二姐 道 我们
道 我们 这三
我们 这三 丫头
这三 丫头 说的
丫头 说的 出来
说的 出来 干
出来 干 的
干 的 出来
的 出来 他
出来 他 怎么
他 怎么 说
怎么 说 只
说 只 依
只 依 他
依 他 便
他 便 了
便 了 二人
了 二人 正说
二人 正说 之间
正说 之间 只见
之间 只见 三姐
只见 三姐 走来
三姐 走来 说道
走来 说道 姐夫
说道 姐夫 你
姐夫 你 也
你 也 不
也 不 知道
不 知道 我们
知道 我们 是
我们 是 什么
是 什么 人
什么 人 今日
人 今日 和
今日 和 你说
和 你说 罢
你说 罢 你
罢 你 只
你 只 放心
只 放心 我们
放心 我们 不是
我们 不是 那
不是 那 心口
那 心口 两样
心口 两样 的
两样 的 人
的 人 说
人 说 什么
说 什么 是
什么 是 什么
是 什么 若
什么 若 有了
若 有了 姓
有了 姓 柳
姓 柳 的
柳 的 来
的 来 我
来 我 便
我 便 嫁
便 嫁 他
嫁 他 从
他 从 今儿
从 今儿 起
今儿 起 我
起 我 吃
我 吃 常斋
吃 常斋 念佛
常斋 念佛 伏侍
念佛 伏侍 母亲
伏侍 母亲 等
母亲 等 来了
等 来了 嫁
来了 嫁 了
嫁 了 他
了 他 去
他 去 若
去 若 一百年
若 一百年 不
一百年 不 来
不 来 我
来 我 自己
我 自己 修行
自己 修行 去了
修行 去了 说着
去了 说着 将
说着 将 头上
将 头上 一根
头上 一根 玉簪
一根 玉簪 拔下来
玉簪 拔下来 磕作
拔下来 磕作 两段
磕作 两段 说
两段 说 一句
说 一句 不真
一句 不真 就
不真 就 合
就 合 这
合 这 簪子
这 簪子 一样
簪子 一样 说着
一样 说着 回房
说着 回房 去了
回房 去了 真个
去了 真个 竟
真个 竟 非礼
竟 非礼 不
非礼 不 动
不 动 非礼
动 非礼 不
非礼 不 言
不 言 起来
言 起来 贾琏
起来 贾琏 无
贾琏 无 了
无 了 法
了 法 只得
法 只得 和
只得 和 二姐
和 二姐 商议
二姐 商议 了
商议 了 一回
了 一回 家务
一回 家务 复
家务 复 回家
复 回家 和
回家 和 凤姐
和 凤姐 商议
凤姐 商议 起身
商议 起身 之事
起身 之事 一面
之事 一面 着
一面 着 人
着 人 问
人 问 焙茗
问 焙茗 焙茗
焙茗 焙茗 说
焙茗 说 竟
说 竟 不
竟 不 知道
不 知道 大约
知道 大约 没
大约 没 来
没 来 若
来 若 来了
若 来了 必是
来了 必是 我
必是 我 知道
我 知道 的
知道 的 一面
的 一面 又问
一面 又问 他的
又问 他的 街坊
他的 街坊 也说
街坊 也说 没
也说 没 来
没 来 贾琏
来 贾琏 只得
贾琏 只得 回复
只得 回复 了
回复 了 二
了 二 姐儿
二 姐儿 至
姐儿 至 起身
至 起身 之日
起身 之日 已近
之日 已近 前两天
已近 前两天 便说
前两天 便说 起身
便说 起身 却
起身 却 先往
却 先往 二
先往 二 姐儿
二 姐儿 这边
姐儿 这边 来
这边 来 住
来 住 两夜
住 两夜 从
两夜 从 这里
从 这里 再悄
这里 再悄 悄
再悄 悄 的
悄 的 长行
的 长行 果见
长行 果见 三
果见 三 姐儿
三 姐儿 竟像
姐儿 竟像 又
竟像 又 换
又 换 了
换 了 一个人
了 一个人 的
一个人 的 似的
的 似的 又见
似的 又见 二
又见 二 姐儿
二 姐儿 持家
姐儿 持家 勤慎
持家 勤慎 自是
勤慎 自是 不消
自是 不消 惦记
不消 惦记 是
惦记 是 日
是 日 一早
日 一早 出
一早 出 城
出 城 竟奔
城 竟奔 平安
竟奔 平安 州
平安 州 大道
州 大道 晓行夜住
大道 晓行夜住 渴饮
晓行夜住 渴饮 饥餐
渴饮 饥餐 方走
饥餐 方走 了
方走 了 三日
了 三日 那
三日 那 日正
那 日正 走
日正 走 之间
走 之间 顶头
之间 顶头 来了
顶头 来了 一群
来了 一群 驮子
一群 驮子 内中
驮子 内中 一伙
内中 一伙 主仆
一伙 主仆 十来
主仆 十来 匹马
十来 匹马 走
匹马 走 的
走 的 近
的 近 了
近 了 一
了 一 看时
一 看时 不是
看时 不是 别人
不是 别人 就是
别人 就是 薛蟠
就是 薛蟠 和
薛蟠 和 柳湘莲
和 柳湘莲 来了
柳湘莲 来了 贾琏
来了 贾琏 深
贾琏 深 为
深 为 奇怪
为 奇怪 忙
奇怪 忙 伸马迎
忙 伸马迎 了
伸马迎 了 上来
了 上来 大家
上来 大家 一齐
大家 一齐 相
一齐 相 见
相 见 说些
见 说些 别后
说些 别后 寒温
别后 寒温 便入
寒温 便入 一
便入 一 酒店
一 酒店 歇下
酒店 歇下 共
歇下 共 叙谈
共 叙谈 叙谈
叙谈 叙谈 贾琏
叙谈 贾琏 因
贾琏 因 笑道
因 笑道 闹过
笑道 闹过 之后
闹过 之后 我
之后 我 们
我 们 忙
们 忙 着
忙 着 请
着 请 你
请 你 两个
你 两个 和解
两个 和解 谁知
和解 谁知 柳
谁知 柳 二弟
柳 二弟 踪迹
二弟 踪迹 全无
踪迹 全无 怎么
全无 怎么 你们
怎么 你们 两个
你们 两个 今日
两个 今日 倒
今日 倒 在
倒 在 一处
在 一处 了
一处 了 薛
了 薛 蟠
薛 蟠 笑道
蟠 笑道 天下
笑道 天下 竟有
天下 竟有 这样
竟有 这样 奇事
这样 奇事 我
奇事 我 和
我 和 伙计
和 伙计 贩
伙计 贩 了
贩 了 货物
了 货物 自
货物 自 春天
自 春天 起身
春天 起身 往回
起身 往回 里
往回 里 走
里 走 一路
走 一路 平安
一路 平安 谁知
平安 谁知 前儿
谁知 前儿 到了
前儿 到了 平安
到了 平安 州
平安 州 地面
州 地面 遇见
地面 遇见 一伙
遇见 一伙 强盗
一伙 强盗 已
强盗 已 将
已 将 东西
将 东西 劫去
东西 劫去 不想
劫去 不想 柳
不想 柳 二弟
柳 二弟 从
二弟 从 那
从 那 边
那 边 来了
边 来了 方把
来了 方把 贼人
方把 贼人 赶散
贼人 赶散 夺回
赶散 夺回 货物
夺回 货物 还
货物 还 救
还 救 了
救 了 我们
了 我们 的
我们 的 性命
的 性命 我谢
性命 我谢 他
我谢 他 又
他 又 不受
又 不受 所以
不受 所以 我们
所以 我们 结拜
我们 结拜 了
结拜 了 生死
了 生死 兄弟
生死 兄弟 如今
兄弟 如今 一路
如今 一路 进京
一路 进京 从此
进京 从此 后
从此 后 我们
后 我们 是
我们 是 亲弟兄
是 亲弟兄 一般
亲弟兄 一般 到
一般 到 前面
到 前面 岔口
前面 岔口 上
岔口 上 分路
上 分路 他
分路 他 就
他 就 分路
就 分路 往南
分路 往南 二百里
往南 二百里 有
二百里 有 他
有 他 一个
他 一个 姑妈
一个 姑妈 家
姑妈 家 他
家 他 去
他 去 望候
去 望候 望候
望候 望候 我
望候 我 先进
我 先进 京去
先进 京去 安置
京去 安置 了
安置 了 我的
了 我的 事
我的 事 然后
事 然后 给
然后 给 他
给 他 寻
他 寻 一所
寻 一所 房子
一所 房子 寻
房子 寻 一门
寻 一门 好
一门 好 亲事
好 亲事 大家
亲事 大家 过
大家 过 起来
过 起来 贾琏
起来 贾琏 听了
贾琏 听了 道
听了 道 原来如此
道 原来如此 倒好
原来如此 倒好 只是
倒好 只是 我们
只是 我们 白悬
我们 白悬 了
白悬 了 几日
了 几日 心
几日 心 因
心 因 又
因 又 说道
又 说道 方才
说道 方才 说
方才 说 给
说 给 柳
给 柳 二弟
柳 二弟 提亲
二弟 提亲 我
提亲 我 正
我 正 有
正 有 一门
有 一门 好
一门 好 亲事
好 亲事 堪配
亲事 堪配 二弟
堪配 二弟 说着
二弟 说着 便
说着 便 将
便 将 自己
将 自己 娶
自己 娶 尤氏
娶 尤氏 如今
尤氏 如今 又
如今 又 要
又 要 发嫁
要 发嫁 小姨子
发嫁 小姨子 一节
小姨子 一节 说
一节 说 了
说 了 出
了 出 来
出 来 只
来 只 不
只 不 说
不 说 尤三姐
说 尤三姐 自择
尤三姐 自择 之语
自择 之语 又
之语 又 嘱
又 嘱 薛蟠
嘱 薛蟠 且
薛蟠 且 不可
且 不可 告诉
不可 告诉 家里
告诉 家里 等生
家里 等生 了
等生 了 儿子
了 儿子 自然
儿子 自然 是
自然 是 知道
是 知道 的
知道 的 薛蟠
的 薛蟠 听了
薛蟠 听了 大喜
听了 大喜 说
大喜 说 早该
说 早该 如此
早该 如此 这
如此 这 都是
这 都是 舍
都是 舍 表妹
舍 表妹 之
表妹 之 过
之 过 湘莲
过 湘莲 忙
湘莲 忙 笑道
忙 笑道 你
笑道 你 又
你 又 忘情
又 忘情 了
忘情 了 还
了 还 不
还 不 住口
不 住口 薛蟠忙
住口 薛蟠忙 止住
薛蟠忙 止住 不语
止住 不语 便说
不语 便说 既是
便说 既是 这
既是 这 等
这 等 这门
等 这门 亲事
这门 亲事 定
亲事 定 要
定 要 做
要 做 的
做 的 湘莲
的 湘莲 道
湘莲 道 我本
道 我本 有
我本 有 愿
有 愿 定
愿 定 要
定 要 一个
要 一个 绝色
一个 绝色 的
绝色 的 女子
的 女子 如今
女子 如今 既是
如今 既是 贵
既是 贵 昆仲
贵 昆仲 高谊
昆仲 高谊 顾
高谊 顾 不
顾 不 得
不 得 许多
得 许多 了
许多 了 任凭
了 任凭 定夺
任凭 定夺 我
定夺 我 无不
我 无不 从命
无不 从命 贾琏
从命 贾琏 笑道
贾琏 笑道 如今
笑道 如今 口说无凭
如今 口说无凭 等
口说无凭 等 柳
等 柳 二弟
柳 二弟 一见
二弟 一见 便知
一见 便知 我
便知 我 这
我 这 内娣
这 内娣 的
内娣 的 品貌
的 品貌 是
品貌 是 古今
是 古今 有一无二
古今 有一无二 的
有一无二 的 了
的 了 湘莲
了 湘莲 听了
湘莲 听了 大喜
听了 大喜 说
大喜 说 既
说 既 如此
既 如此 说
如此 说 等弟
说 等弟 探过
等弟 探过 姑母
探过 姑母 不过
姑母 不过 一月
不过 一月 内
一月 内 就
内 就 进京
就 进京 的
进京 的 那时
的 那时 再定
那时 再定 如何
再定 如何 贾琏
如何 贾琏 笑道
贾琏 笑道 你
笑道 你 我
你 我 一
我 一 言为定
一 言为定 只是
言为定 只是 我
只是 我 信不过
我 信不过 二弟
信不过 二弟 你
二弟 你 是
你 是 萍踪浪迹
是 萍踪浪迹 倘然
萍踪浪迹 倘然 去了
倘然 去了 不
去了 不 来
不 来 岂
来 岂 不误
岂 不误 了
不误 了 人家
了 人家 一辈子
人家 一辈子 的
一辈子 的 大事
的 大事 须
大事 须 得
须 得 留
得 留 一个
留 一个 定礼
一个 定礼 湘莲
定礼 湘莲 道
湘莲 道 大丈夫
道 大丈夫 岂
大丈夫 岂 有失
岂 有失 信之理
有失 信之理 小弟
信之理 小弟 素系
小弟 素系 寒贫
素系 寒贫 况且
寒贫 况且 在
况且 在 客中
在 客中 那里
客中 那里 能有
那里 能有 定礼
能有 定礼 薛蟠
定礼 薛蟠 道
薛蟠 道 我
道 我 这里
我 这里 现成
这里 现成 就备
现成 就备 一分
就备 一分 二哥
一分 二哥 带
二哥 带 去
带 去 贾琏
去 贾琏 道
贾琏 道 也
道 也 不用
也 不用 金银珠宝
不用 金银珠宝 须
金银珠宝 须 是
须 是 二弟
是 二弟 亲身
二弟 亲身 自有
亲身 自有 的
自有 的 东西
的 东西 不论
东西 不论 贵贱
不论 贵贱 不过
贵贱 不过 带
不过 带 去
带 去 取信
去 取信 耳
取信 耳 湘莲
耳 湘莲 道
湘莲 道 既
道 既 如此
既 如此 说
如此 说 弟无别物
说 弟无别物 囊中
弟无别物 囊中 还有
囊中 还有 一把
还有 一把 鸳鸯
一把 鸳鸯 剑
鸳鸯 剑 乃弟
剑 乃弟 家中
乃弟 家中 传代
家中 传代 之宝
传代 之宝 弟
之宝 弟 也
弟 也 不敢
也 不敢 擅用
不敢 擅用 只是
擅用 只是 随身
只是 随身 收藏
随身 收藏 着
收藏 着 二哥
着 二哥 就
二哥 就 请
就 请 拿去
请 拿去 为定
拿去 为定 弟纵系
为定 弟纵系 水流花落
弟纵系 水流花落 之性
水流花落 之性 亦
之性 亦 断
亦 断 不
断 不 舍此
不 舍此 剑
舍此 剑 说毕
剑 说毕 大家
说毕 大家 又
大家 又 饮
又 饮 了
饮 了 几杯
了 几杯 方
几杯 方 各自
方 各自 上马
各自 上马 作别
上马 作别 起程
作别 起程 去了
起程 去了 且说
去了 且说 贾琏
且说 贾琏 一日
贾琏 一日 到了
一日 到了 平安
到了 平安 州
平安 州 见
州 见 了
见 了 节度
了 节度 完
节度 完 了
完 了 公事
了 公事 因
公事 因 又
因 又 嘱咐
又 嘱咐 他
嘱咐 他 十月
他 十月 前后
十月 前后 务要
前后 务要 还
务要 还 来
还 来 一次
来 一次 贾琏领
一次 贾琏领 命
贾琏领 命 次日
命 次日 连忙
次日 连忙 取路
连忙 取路 回家
取路 回家 先到
回家 先到 尤二姐
先到 尤二姐 那边
尤二姐 那边 且说
那边 且说 二
且说 二 姐儿
二 姐儿 操持家务
姐儿 操持家务 十分
