第 65 章
这些 丫鬟 小厮
丫鬟 小厮 吃
小厮 吃 酒
吃 酒 又
酒 又 和
又 和 那
和 那 小厮
那 小厮 们
小厮 们 打牙
们 打牙 撂
打牙 撂 嘴儿
撂 嘴儿 的
嘴儿 的 玩笑
的 玩笑 讨
玩笑 讨 他们
讨 他们 的
他们 的 喜欢
的 喜欢 准备
喜欢 准备 在
准备 在 贾珍
在 贾珍 前
贾珍 前 讨好
前 讨好 儿
讨好 儿 正在
儿 正在 吃
正在 吃 的
吃 的 高兴
的 高兴 忽
高兴 忽 听见
忽 听见 扣门
听见 扣门 的
扣门 的 声儿
的 声儿 鲍二
声儿 鲍二 的
鲍二 的 女人
的 女人 忙
女人 忙 出来
忙 出来 开门
出来 开门 看时
开门 看时 见
看时 见 是
见 是 贾琏
是 贾琏 下
贾琏 下 马
下 马 问
马 问 有事
问 有事 无事
有事 无事 鲍二
无事 鲍二 女人
鲍二 女人 便
女人 便 悄悄的
便 悄悄的 告诉
悄悄的 告诉 他说
告诉 他说 大爷
他说 大爷 在
大爷 在 这里
在 这里 西
这里 西 院里
西 院里 呢
院里 呢 贾琏
呢 贾琏 听
贾琏 听 了
听 了 便
了 便 至
便 至 卧房
至 卧房 见
卧房 见 尤二姐
见 尤二姐 和
尤二姐 和 两个
和 两个 小丫头
两个 小丫头 在
小丫头 在 房中
在 房中 呢
房中 呢 见
呢 见 他
见 他 来了
他 来了 脸上
来了 脸上 却
脸上 却 有些
却 有些 讪讪
有些 讪讪 的
讪讪 的 贾琏
的 贾琏 反推
贾琏 反推 不知
反推 不知 只命
不知 只命 快
只命 快 拿
快 拿 酒来
拿 酒来 咱们
酒来 咱们 吃
咱们 吃 两杯
吃 两杯 好
两杯 好 睡觉
好 睡觉 我
睡觉 我 今日
我 今日 乏
今日 乏 了
乏 了 二
了 二 姐儿
二 姐儿 忙
姐儿 忙 忙
忙 忙 陪笑
忙 陪笑 接衣
陪笑 接衣 捧茶
接衣 捧茶 问长问短
捧茶 问长问短 贾琏
问长问短 贾琏 喜的
贾琏 喜的 心痒
喜的 心痒 难受
心痒 难受 一时
难受 一时 鲍二
一时 鲍二 的
鲍二 的 女人
的 女人 端上
女人 端上 酒来
端上 酒来 二人
酒来 二人 对饮
二人 对饮 两个
对饮 两个 小丫头
两个 小丫头 在
小丫头 在 地下
在 地下 伏侍
地下 伏侍 贾琏
伏侍 贾琏 的
贾琏 的 心腹
的 心腹 小童
心腹 小童 隆儿
小童 隆儿 拴马
隆儿 拴马 去
拴马 去 瞧见
去 瞧见 有了
瞧见 有了 一匹
有了 一匹 马
一匹 马 细
马 细 瞧一瞧
细 瞧一瞧 知是
瞧一瞧 知是 贾珍
知是 贾珍 的
贾珍 的 心下
的 心下 会意
心下 会意 也
会意 也 来
也 来 厨下
来 厨下 只见
厨下 只见 喜儿
只见 喜儿 寿儿
喜儿 寿儿 两个
寿儿 两个 正在
两个 正在 那里
正在 那里 坐着
那里 坐着 吃酒
坐着 吃酒 见
吃酒 见 他
见 他 来了
他 来了 也
来了 也 都
也 都 会意
都 会意 笑
会意 笑 道
笑 道 你
道 你 这会子
你 这会子 来
这会子 来 的
来 的 巧
的 巧 我们
巧 我们 因
我们 因 赶不上
因 赶不上 爷
赶不上 爷 的
爷 的 马
的 马 恐怕
马 恐怕 犯夜
恐怕 犯夜 往
犯夜 往 这里
往 这里 来
这里 来 借个
来 借个 地方
借个 地方 儿
地方 儿 睡
儿 睡 一夜
睡 一夜 隆儿
一夜 隆儿 便
隆儿 便 笑道
便 笑道 我
笑道 我 是
我 是 二爷
是 二爷 使
二爷 使 我
使 我 送
我 送 月
送 月 银
月 银 的
银 的 交给
的 交给 了
交给 了 奶奶
了 奶奶 我
奶奶 我 也
我 也 不
也 不 回去
不 回去 了
回去 了 鲍二
了 鲍二 的
鲍二 的 女人
的 女人 便道
女人 便道 咱们
便道 咱们 这里
咱们 这里 有的是
这里 有的是 炕
有的是 炕 为什么
炕 为什么 大家
为什么 大家 不
大家 不 睡
不 睡 呢
睡 呢 喜儿
呢 喜儿 便说
喜儿 便说 我们
便说 我们 吃
我们 吃 多
吃 多 了
多 了 你
了 你 来
你 来 吃
来 吃 一钟
吃 一钟 隆儿
一钟 隆儿 才
隆儿 才 坐下
才 坐下 端起
坐下 端起 酒来
端起 酒来 忽
酒来 忽 听
忽 听 马棚
听 马棚 内闹
马棚 内闹 将
内闹 将 起来
将 起来 原来
起来 原来 二马
原来 二马 同槽
二马 同槽 不能
同槽 不能 相容
不能 相容 互蹄
相容 互蹄 蹶
互蹄 蹶 起来
蹶 起来 隆儿
起来 隆儿 等
隆儿 等 慌
等 慌 的
慌 的 忙
的 忙 放下
忙 放下 酒杯
放下 酒杯 出来
酒杯 出来 喝住
出来 喝住 另
喝住 另 拴
另 拴 好了
拴 好了 进来
好了 进来 鲍二
进来 鲍二 的
鲍二 的 女人
的 女人 笑道
女人 笑道 好
笑道 好 儿子
好 儿子 们
儿子 们 就
们 就 睡
就 睡 罢
睡 罢 我
罢 我 可
我 可 去了
可 去了 三个
去了 三个 拦着
三个 拦着 不肯
拦着 不肯 叫
不肯 叫 走
叫 走 又
走 又 亲嘴
又 亲嘴 摸乳
亲嘴 摸乳 口里
摸乳 口里 乱
口里 乱 嘈
乱 嘈 了
嘈 了 一回
了 一回 才
一回 才 放
才 放 他
放 他 出去
他 出去 这里
出去 这里 喜儿
这里 喜儿 喝了
喜儿 喝了 几杯
喝了 几杯 已
几杯 已 是
已 是 楞
是 楞 子眼
楞 子眼 了
子眼 了 隆儿寿
了 隆儿寿 儿
隆儿寿 儿 关了门
儿 关了门 回头见
关了门 回头见 喜儿
回头见 喜儿 直挺挺
喜儿 直挺挺 的
直挺挺 的 躺
的 躺 在
躺 在 炕上
在 炕上 二人
炕上 二人 便
二人 便 推
便 推 他说
推 他说 好
他说 好 兄弟
好 兄弟 起来
兄弟 起来 好生
起来 好生 睡
好生 睡 只顾
睡 只顾 你
只顾 你 一个人
你 一个人 舒服
一个人 舒服 我们
舒服 我们 就
我们 就 苦
就 苦 了
苦 了 那
了 那 喜儿
那 喜儿 便
喜儿 便 说道
便 说道 咱们
说道 咱们 今儿
咱们 今儿 可
今儿 可 要
可 要 公公
要 公公 道
公公 道 道
道 道 贴
道 贴 一
贴 一 炉子
一 炉子 烧饼
炉子 烧饼 了
烧饼 了 隆儿寿
了 隆儿寿 儿见
隆儿寿 儿见 他
儿见 他 醉
他 醉 了
醉 了 也
了 也 不理
也 不理 他
不理 他 吹
他 吹 了
吹 了 灯
了 灯 将
灯 将 就
将 就 卧下
就 卧下 二姐
卧下 二姐 听见
二姐 听见 马闹
听见 马闹 心下
马闹 心下 着实
心下 着实 不安
着实 不安 只管
不安 只管 用
只管 用 言语
用 言语 混乱
言语 混乱 贾琏
混乱 贾琏 那
贾琏 那 贾琏
那 贾琏 吃
贾琏 吃 了
吃 了 几杯
了 几杯 春兴
几杯 春兴 发作
春兴 发作 便命
发作 便命 收了
便命 收了 酒果
收了 酒果 掩门
酒果 掩门 宽衣
掩门 宽衣 二姐
宽衣 二姐 只
二姐 只 穿着
只 穿着 大红
穿着 大红 小袄
大红 小袄 散
小袄 散 挽
散 挽 乌云
挽 乌云 满脸春色
乌云 满脸春色 比
满脸春色 比 白日
比 白日 更增
白日 更增 了
更增 了 俏丽
了 俏丽 贾琏
俏丽 贾琏 搂
贾琏 搂 着
搂 着 他
着 他 笑道
他 笑道 人人
笑道 人人 都说
人人 都说 我们
都说 我们 那
我们 那 夜叉
那 夜叉 婆俊
夜叉 婆俊 如今
婆俊 如今 我
如今 我 看来
我 看来 给
看来 给 你
给 你 拾
你 拾 鞋
拾 鞋 也
鞋 也 不要
也 不要 二
不要 二 姐儿
二 姐儿 道
姐儿 道 我
道 我 虽
我 虽 标致
虽 标致 却
标致 却 没
却 没 品行
没 品行 看来
品行 看来 倒是
看来 倒是 不
倒是 不 标致
不 标致 的
标致 的 好
的 好 贾
好 贾 琏
贾 琏 忙
琏 忙 说
忙 说 怎么
说 怎么 说
怎么 说 这个
说 这个 话
这个 话 我
话 我 不
我 不 懂
不 懂 二姐
懂 二姐 滴泪
二姐 滴泪 说道
滴泪 说道 你们
说道 你们 拿
你们 拿 我作
拿 我作 糊涂人
我作 糊涂人 待
糊涂人 待 什
待 什 么
什 么 事
么 事 我
事 我 不
我 不 知道
不 知道 我
知道 我 如今
我 如今 和
如今 和 你
和 你 作了
你 作了 两个
作了 两个 月
两个 月 的
月 的 夫妻
的 夫妻 日子
夫妻 日子 虽浅
日子 虽浅 我
虽浅 我 也
我 也 知
也 知 你
知 你 不是
你 不是 糊涂人
不是 糊涂人 我生
糊涂人 我生 是
我生 是 你
是 你 的
你 的 人
的 人 死
人 死 是
死 是 你
是 你 的
你 的 鬼
的 鬼 如今
鬼 如今 既
如今 既 做了
既 做了 夫妻
做了 夫妻 终身
夫妻 终身 我
终身 我 靠
我 靠 你
靠 你 岂敢
你 岂敢 瞒
岂敢 瞒 藏
瞒 藏 一个
藏 一个 字
一个 字 我
字 我 算是
我 算是 有
算是 有 倚
有 倚 有
倚 有 靠
有 靠 了
靠 了 将来
了 将来 我
将来 我 妹子
我 妹子 怎么
妹子 怎么 是
怎么 是 个
是 个 结果
个 结果 据
结果 据 我
据 我 看来
我 看来 这个
看来 这个 形景儿
这个 形景儿 也
形景儿 也 不是
也 不是 常策
不是 常策 要
常策 要 想
要 想 长久
想 长久 的
长久 的 法儿
的 法儿 才好
法儿 才好 贾琏
才好 贾琏 听了
贾琏 听了 笑道
听了 笑道 你
笑道 你 放心
你 放心 我
放心 我 不是
我 不是 那
不是 那 拈酸吃醋
那 拈酸吃醋 的
拈酸吃醋 的 人
的 人 你
人 你 前头
你 前头 的
前头 的 事
的 事 我
事 我 也
我 也 知道
也 知道 你
知道 你 倒
你 倒 不用
倒 不用 含糊
不用 含糊 着
含糊 着 如今
着 如今 你
如今 你 跟
你 跟 了
跟 了 我
了 我 来
我 来 大哥
来 大哥 跟前
大哥 跟前 自然
跟前 自然 倒要
自然 倒要 拘起
倒要 拘起 形迹
拘起 形迹 来了
形迹 来了 依
来了 依 我的
依 我的 主意
我的 主意 不如
主意 不如 叫
不如 叫 三
叫 三 姨儿
三 姨儿 也
姨儿 也 合
也 合 大哥
合 大哥 成
大哥 成 了
成 了 好事
了 好事 彼此
好事 彼此 两
彼此 两 无碍
两 无碍 索性
无碍 索性 大家
索性 大家 吃个
大家 吃个 杂会
吃个 杂会 汤
杂会 汤 你
汤 你 想
你 想 怎么样
想 怎么样 二姐
怎么样 二姐 一面
二姐 一面 拭泪
一面 拭泪 一面
拭泪 一面 说道
一面 说道 虽然
说道 虽然 你
虽然 你 有
你 有 这个
有 这个 好意
这个 好意 头
好意 头 一件
头 一件 三妹妹
一件 三妹妹 脾气
三妹妹 脾气 不好
脾气 不好 第二件
不好 第二件 也
第二件 也 怕
也 怕 大爷
怕 大爷 脸上
大爷 脸上 下不来
脸上 下不来 贾琏
下不来 贾琏 道
贾琏 道 这个
道 这个 无妨
这个 无妨 我
无妨 我 这会子
我 这会子 就
这会子 就 过去
就 过去 索性
过去 索性 破
索性 破 了
破 了 例
了 例 就
例 就 完
就 完 了
完 了 说着
了 说着 乘着
说着 乘着 酒兴
乘着 酒兴 便
酒兴 便 往西
便 往西 院中
往西 院中 来
院中 来 只见
来 只见 窗内
只见 窗内 灯烛辉煌
窗内 灯烛辉煌 贾琏便
灯烛辉煌 贾琏便 推门
贾琏便 推门 进去
推门 进去 说
进去 说 大爷
说 大爷 在
大爷 在 这里
在 这里 呢
这里 呢 兄弟
呢 兄弟 来
兄弟 来 请安
来 请安 贾珍
请安 贾珍 听
贾珍 听 是
听 是 贾琏
是 贾琏 的
贾琏 的 声音
的 声音 唬
声音 唬 了
唬 了 一
了 一 跳
一 跳 见
跳 见 贾琏
见 贾琏 进来
贾琏 进来 不觉
进来 不觉 羞惭
不觉 羞惭 满面
羞惭 满面 尤老娘
满面 尤老娘 也
尤老娘 也 觉
也 觉 不好意思
觉 不好意思 贾琏
不好意思 贾琏 笑道
贾琏 笑道 这有
笑道 这有 什么
这有 什么 呢
什么 呢 咱们
呢 咱们 弟兄
咱们 弟兄 从前
弟兄 从前 是
从前 是 怎么样
是 怎么样 来
怎么样 来 大哥
来 大哥 为
大哥 为 我
为 我 操心
我 操心 我
操心 我 粉身碎骨
我 粉身碎骨 感激不尽
粉身碎骨 感激不尽 大哥
感激不尽 大哥 要
大哥 要 多心
要 多心 我
多心 我 倒
我 倒 不安
倒 不安 了
不安 了 从此
了 从此 还求
从此 还求 大哥
还求 大哥 照常
大哥 照常 才好
照常 才好 不然
才好 不然 兄弟
不然 兄弟 宁可
兄弟 宁可 绝后
宁可 绝后 再
绝后 再 不敢
再 不敢 到
不敢 到 此处
到 此处 来了
此处 来了 说着
来了 说着 便
说着 便 要
便 要 跪
要 跪 下
跪 下 慌
下 慌 的
慌 的 贾珍
的 贾珍 连忙
贾珍 连忙 搀
连忙 搀 起来
搀 起来 只说
起来 只说 兄弟
只说 兄弟 怎么
兄弟 怎么 说
怎么 说 我
说 我 无不
我 无不 领命
无不 领命 贾琏忙
领命 贾琏忙 命人
贾琏忙 命人 看
命人 看 酒来
看 酒来 我
酒来 我 和
我 和 大哥
和 大哥 吃
大哥 吃 两杯
吃 两杯 因
两杯 因 又
因 又 笑嘻嘻
又 笑嘻嘻 向
笑嘻嘻 向 三
向 三 姐儿
三 姐儿 道
姐儿 道 三妹妹
道 三妹妹 为什么
三妹妹 为什么 不合
为什么 不合 大哥
不合 大哥 吃个
大哥 吃个 双钟儿
吃个 双钟儿 我
双钟儿 我 也
我 也 敬
也 敬 一杯
敬 一杯 给
一杯 给 大哥
给 大哥 合
大哥 合 三妹妹
合 三妹妹 道喜
三妹妹 道喜 三
道喜 三 姐儿
三 姐儿 听了
姐儿 听了 这话
听了 这话 就
这话 就 跳
就 跳 起来
跳 起来 站
起来 站 在
站 在 炕上
在 炕上 指着
炕上 指着 贾琏
指着 贾琏 冷笑
贾琏 冷笑 道
