第 96 章
一时 穷极 无奈
穷极 无奈 才
无奈 才 想
才 想 出
想 出 这个
出 这个 没脸
这个 没脸 的
没脸 的 营生
的 营生 来
营生 来 那玉
来 那玉 是
那玉 是 我
是 我 借钱
我 借钱 做
借钱 做 的
做 的 我
的 我 也
我 也 不敢
也 不敢 要
不敢 要 了
要 了 只得
了 只得 孝敬
只得 孝敬 府
孝敬 府 里
府 里 的
里 的 哥儿
的 哥儿 玩
哥儿 玩 罢
玩 罢 说毕
罢 说毕 又
说毕 又 连连
又 连连 磕
连连 磕 头
磕 头 贾琏
头 贾琏 啐
贾琏 啐 道
啐 道 你
道 你 这个
你 这个 不知死活
这个 不知死活 的
不知死活 的 东西
的 东西 这府
东西 这府 里
这府 里 希罕
里 希罕 你
希罕 你 的
你 的 那
的 那 扔
那 扔 不了
扔 不了 的
不了 的 浪
的 浪 东西
浪 东西 正闹
东西 正闹 着
正闹 着 只见
着 只见 赖大
只见 赖大 进来
赖大 进来 陪
进来 陪 着
陪 着 笑
着 笑 向
笑 向 贾琏
向 贾琏 道
贾琏 道 二爷
道 二爷 别生气
二爷 别生气 了
别生气 了 靠
了 靠 他
靠 他 算个
他 算个 什么
算个 什么 东西
什么 东西 饶
东西 饶 了
饶 了 他
了 他 叫
他 叫 他
叫 他 滚出去
他 滚出去 罢
滚出去 罢 贾琏
罢 贾琏 道
贾琏 道 实在
道 实在 可恶
实在 可恶 赖大
可恶 赖大 贾琏
赖大 贾琏 作好作歹
贾琏 作好作歹 众人
作好作歹 众人 在外
众人 在外 头
在外 头 都
头 都 说道
都 说道 糊涂
说道 糊涂 狗
糊涂 狗 攮
狗 攮 的
攮 的 还
的 还 不
还 不 给
不 给 爷
给 爷 和
爷 和 赖
和 赖 大爷
赖 大爷 磕头
大爷 磕头 呢
磕头 呢 快快
呢 快快 的
快快 的 滚
的 滚 罢
滚 罢 还
罢 还 等
还 等 窝心
等 窝心 脚
窝心 脚 呢
脚 呢 那
呢 那 人
那 人 赶忙
人 赶忙 磕
赶忙 磕 了
磕 了 两个
了 两个 头
两个 头 抱头鼠窜
头 抱头鼠窜 而去
抱头鼠窜 而去 从此
而去 从此 街上
从此 街上 闹动
街上 闹动 了
闹动 了 贾宝玉
了 贾宝玉 弄出
贾宝玉 弄出 假
弄出 假 宝玉
假 宝玉 来
宝玉 来 且说
来 且说 贾政
且说 贾政 那日
贾政 那日 拜客
那日 拜客 回来
拜客 回来 众人
回来 众人 因为
众人 因为 灯节
因为 灯节 底下
灯节 底下 恐怕
底下 恐怕 贾政
恐怕 贾政 生气
贾政 生气 已
生气 已 过去
已 过去 的
过去 的 事
的 事 了
事 了 便
了 便 也
便 也 都
也 都 不肯
都 不肯 回
不肯 回 只
回 只 因元妃
只 因元妃 的
因元妃 的 事
的 事 忙碌
事 忙碌 了
忙碌 了 好些
了 好些 时
好些 时 近日
时 近日 宝玉
近日 宝玉 又
宝玉 又 病
又 病 着
病 着 虽
着 虽 有
虽 有 旧例
有 旧例 家宴
旧例 家宴 大家
家宴 大家 无兴
大家 无兴 也无
无兴 也无 有
也无 有 可记
有 可记 之事
可记 之事 到了
之事 到了 正月
到了 正月 十七日
正月 十七日 王夫人
十七日 王夫人 正盼
王夫人 正盼 王子腾
正盼 王子腾 来京
王子腾 来京 只见
来京 只见 凤姐
只见 凤姐 进来
凤姐 进来 回说
进来 回说 今日
回说 今日 二爷
今日 二爷 在
二爷 在 外
在 外 听得
外 听得 有人
听得 有人 传说
有人 传说 我们
传说 我们 家
我们 家 大老爷
家 大老爷 赶着
大老爷 赶着 进京
赶着 进京 离城
进京 离城 只
离城 只 二百多里
只 二百多里 地
二百多里 地 在
地 在 路上
在 路上 没
路上 没 了
没 了 太太
了 太太 听见
太太 听见 了
听见 了 没有
了 没有 王夫人
没有 王夫人 吃惊
王夫人 吃惊 道
吃惊 道 我
道 我 没有
我 没有 听见
没有 听见 老爷
听见 老爷 昨晚
老爷 昨晚 也
昨晚 也 没有
也 没有 说起
没有 说起 到底
说起 到底 在
到底 在 那里
在 那里 听见
那里 听见 的
听见 的 凤姐
的 凤姐 道
凤姐 道 说是
道 说是 在
说是 在 枢密
在 枢密 张老爷
枢密 张老爷 家
张老爷 家 听见
家 听见 的
听见 的 王夫人
的 王夫人 怔
王夫人 怔 了
怔 了 半天
了 半天 那
半天 那 眼泪
那 眼泪 早
眼泪 早 流下来
早 流下来 了
流下来 了 因
了 因 拭泪
因 拭泪 说道
拭泪 说道 回来
说道 回来 再
回来 再 叫琏儿
再 叫琏儿 索性
叫琏儿 索性 打听
索性 打听 明白
打听 明白 了
明白 了 来
了 来 告诉
来 告诉 我
告诉 我 凤姐
我 凤姐 答应
凤姐 答应 去
答应 去 了
去 了 王夫人
了 王夫人 不免
王夫人 不免 暗里
不免 暗里 落泪
暗里 落泪 悲女
落泪 悲女 哭弟
悲女 哭弟 又
哭弟 又 为
又 为 宝玉
为 宝玉 耽忧
宝玉 耽忧 如此
耽忧 如此 连三接二
如此 连三接二 都是
连三接二 都是 不
都是 不 随意
不 随意 的
随意 的 事
的 事 那里
事 那里 搁得住
那里 搁得住 便
搁得住 便 有些
便 有些 心口
有些 心口 疼痛
心口 疼痛 起来
疼痛 起来 又
起来 又 加
又 加 贾琏
加 贾琏 打听
贾琏 打听 明白
打听 明白 了
明白 了 来
了 来 说道
来 说道 舅太
说道 舅太 爷
舅太 爷 是
爷 是 赶路
是 赶路 劳乏
赶路 劳乏 偶然
劳乏 偶然 感冒
偶然 感冒 风寒
感冒 风寒 到了
风寒 到了 十里
到了 十里 屯
十里 屯 地方
屯 地方 延医
地方 延医 调治
延医 调治 无奈
调治 无奈 这个
无奈 这个 地方
这个 地方 没有
地方 没有 名
没有 名 医
名 医 误用
医 误用 了
误用 了 药
了 药 一剂
药 一剂 就
一剂 就 死了
就 死了 但
死了 但 不知
但 不知 家眷
不知 家眷 可
家眷 可 到了
可 到了 那里
到了 那里 没有
那里 没有 王夫人
没有 王夫人 听了
王夫人 听了 一阵
听了 一阵 心
一阵 心 酸
心 酸 便
酸 便 心口
便 心口 疼得
心口 疼得 坐不住
疼得 坐不住 叫
坐不住 叫 彩云
叫 彩云 等
彩云 等 扶
等 扶 了
扶 了 上
了 上 炕
上 炕 还
炕 还 扎挣
还 扎挣 着
扎挣 着 叫
着 叫 贾琏
叫 贾琏 去
贾琏 去 回
去 回 了
回 了 贾政
了 贾政 即速
贾政 即速 收拾
即速 收拾 行装
收拾 行装 迎到
行装 迎到 那里
迎到 那里 帮着
那里 帮着 料理
帮着 料理 完毕
料理 完毕 即刻
完毕 即刻 回来
即刻 回来 告诉
回来 告诉 我们
告诉 我们 好
我们 好 叫
好 叫 你
叫 你 媳妇儿
你 媳妇儿 放心
媳妇儿 放心 贾琏
放心 贾琏 不敢
贾琏 不敢 违拗
不敢 违拗 只得
违拗 只得 辞
只得 辞 了
辞 了 贾政
了 贾政 起身
贾政 起身 贾政
起身 贾政 早已
贾政 早已 知道
早已 知道 心里
知道 心里 很
心里 很 不
很 不 受用
不 受用 又
受用 又 知
又 知 宝玉
知 宝玉 失玉
宝玉 失玉 以后
失玉 以后 神志
以后 神志 昏愦
神志 昏愦 医药
昏愦 医药 无效
医药 无效 又
无效 又 值
又 值 王夫人
值 王夫人 心疼
王夫人 心疼 那年
心疼 那年 正值
那年 正值 京察
正值 京察 工部
京察 工部 将
工部 将 贾政
将 贾政 保列
贾政 保列 一等
保列 一等 二月
一等 二月 吏部
二月 吏部 带领
吏部 带领 引见
带领 引见 皇上
引见 皇上 念
皇上 念 贾政
念 贾政 勤俭
贾政 勤俭 谨慎
勤俭 谨慎 即放
谨慎 即放 了
即放 了 江西
了 江西 粮道
江西 粮道 即日
粮道 即日 谢恩
即日 谢恩 已
谢恩 已 奏明
已 奏明 起程
奏明 起程 日期
起程 日期 虽有
日期 虽有 众
虽有 众 亲朋
众 亲朋 贺喜
亲朋 贺喜 贾政
贺喜 贾政 也
贾政 也 无心
也 无心 应酬
无心 应酬 只念
应酬 只念 家中
只念 家中 人口
家中 人口 不宁
人口 不宁 又
不宁 又 不敢
又 不敢 耽延
不敢 耽延 在家
耽延 在家 正在
在家 正在 无计可施
正在 无计可施 只
无计可施 只 听见
只 听见 贾
听见 贾 母
贾 母 那边
母 那边 叫
那边 叫 请
叫 请 老爷
请 老爷 贾政
老爷 贾政 即忙
贾政 即忙 进去
即忙 进去 看见
进去 看见 王夫人
看见 王夫人 带
王夫人 带 着
带 着 病
着 病 也
病 也 在
也 在 那里
在 那里 便
那里 便 向
便 向 贾母
向 贾母 请
贾母 请 了
请 了 安
了 安 贾母
安 贾母 叫
贾母 叫 他
叫 他 坐下
他 坐下 便说
坐下 便说 你
便说 你 不
你 不 日
不 日 就要
日 就要 赴任
就要 赴任 我
赴任 我 有
我 有 多少
有 多少 话
多少 话 与
话 与 你说
与 你说 不知
你说 不知 你
不知 你 听
你 听 不
听 不 听
不 听 说着
听 说着 掉
说着 掉 下
掉 下 泪来
下 泪来 贾政忙
泪来 贾政忙 站
贾政忙 站 起来
站 起来 说道
起来 说道 老太太
说道 老太太 有话
老太太 有话 只管
有话 只管 吩咐
只管 吩咐 儿子
吩咐 儿子 怎敢
儿子 怎敢 不
怎敢 不 遵命
不 遵命 呢
遵命 呢 贾母
呢 贾母 哽咽
贾母 哽咽 着
哽咽 着 说道
着 说道 我
说道 我 今年
我 今年 八十一岁
今年 八十一岁 的
八十一岁 的 人
的 人 了
人 了 你
了 你 又
你 又 要
又 要 做
要 做 外任
做 外任 去
外任 去 偏有
去 偏有 你
偏有 你 大哥
你 大哥 在家
大哥 在家 你
在家 你 又
你 又 不能
又 不能 告亲
不能 告亲 老
告亲 老 你
老 你 这
你 这 一去
这 一去 了
一去 了 我
了 我 所
我 所 疼
所 疼 的
疼 的 只有
的 只有 宝玉
只有 宝玉 偏偏
宝玉 偏偏 的
偏偏 的 又
的 又 病得
又 病得 糊
病得 糊 涂
糊 涂 还
涂 还 不
还 不 知道
不 知道 怎么样
知道 怎么样 呢
怎么样 呢 我
呢 我 昨日
我 昨日 叫赖升
昨日 叫赖升 媳妇
叫赖升 媳妇 出去
媳妇 出去 叫人
出去 叫人 给
叫人 给 宝玉
给 宝玉 算
宝玉 算 算命
算 算命 这
算命 这 先生
这 先生 算得
先生 算得 好
算得 好 灵
好 灵 说
灵 说 要
说 要 娶
要 娶 了
娶 了 金命
了 金命 的
金命 的 人
的 人 帮扶
人 帮扶 他
帮扶 他 必要
他 必要 冲冲喜
必要 冲冲喜 才好
冲冲喜 才好 不然
才好 不然 只怕
不然 只怕 保不住
只怕 保不住 我
保不住 我 知道
我 知道 你
知道 你 不信
你 不信 那些
不信 那些 话
那些 话 所以
话 所以 教
所以 教 你
教 你 来
你 来 商量
来 商量 你
商量 你 的
你 的 媳妇
的 媳妇 也
媳妇 也 在
也 在 这里
在 这里 你们
这里 你们 两个
你们 两个 也
两个 也 商量
也 商量 商量
商量 商量 还是
商量 还是 要
还是 要 宝玉
要 宝玉 好
宝玉 好 呢
好 呢 还是
呢 还是 随
还是 随 他
随 他 去
他 去 呢
去 呢 贾政陪
呢 贾政陪 笑
贾政陪 笑 说道
笑 说道 老太太
说道 老太太 当初
老太太 当初 疼
当初 疼 儿子
疼 儿子 这么
儿子 这么 疼
这么 疼 的
疼 的 难
的 难 道
难 道 做
道 做 儿子
做 儿子 的
儿子 的 就
的 就 不
就 不 疼
不 疼 自己
疼 自己 的
自己 的 儿子
的 儿子 不成
儿子 不成 么
不成 么 只为
么 只为 宝玉
只为 宝玉 不
宝玉 不 上进
不 上进 所以
上进 所以 时常
所以 时常 恨
时常 恨 他
恨 他 也
他 也 不过
也 不过 是
不过 是 恨铁不成钢
是 恨铁不成钢 的
恨铁不成钢 的 意思
的 意思 老太太
意思 老太太 既要
老太太 既要 给
既要 给 他
给 他 成家
他 成家 这
成家 这 也是
这 也是 该当
也是 该当 的
该当 的 岂
的 岂 有
岂 有 逆
有 逆 着
逆 着 老太太
着 老太太 不
老太太 不 疼
不 疼 他的
疼 他的 理
他的 理 如今
理 如今 宝玉
如今 宝玉 病
宝玉 病 着
病 着 儿子
着 儿子 也是
儿子 也是 不
也是 不 放心
不 放心 因
放心 因 老太太
因 老太太 不
老太太 不 叫
不 叫 他
叫 他 见
他 见 我
见 我 所以
我 所以 儿子
所以 儿子 也
儿子 也 不
也 不 敢
不 敢 言语
敢 言语 我
言语 我 到底
我 到底 瞧瞧
到底 瞧瞧 宝玉
瞧瞧 宝玉 是
宝玉 是 个
是 个 什么
个 什么 病
什么 病 王夫人
病 王夫人 见
王夫人 见 贾政
见 贾政 说着
贾政 说着 也
说着 也 有些
也 有些 眼圈儿
有些 眼圈儿 红
眼圈儿 红 知道
红 知道 心里
知道 心里 是
心里 是 疼
是 疼 的
疼 的 便叫
的 便叫 袭人
便叫 袭人 扶
袭人 扶 了
扶 了 宝玉
了 宝玉 来
宝玉 来 宝玉
来 宝玉 见
宝玉 见 了
见 了 他
了 他 父亲
他 父亲 袭人
父亲 袭人 叫
袭人 叫 他
叫 他 请安
他 请安 他
请安 他 便
他 便 请了
便 请了 个安
请了 个安 贾
个安 贾 政见
贾 政见 他
政见 他 脸面
他 脸面 很瘦
脸面 很瘦 目光
很瘦 目光 无神
目光 无神 大有
无神 大有 疯
大有 疯 傻
疯 傻 之状
傻 之状 便叫
之状 便叫 人
便叫 人 扶
人 扶 了
扶 了 进去
了 进去 便
进去 便 想到
便 想到 自己
想到 自己 也是
自己 也是 望
也是 望 六
望 六 的
六 的 人
的 人 了
人 了 如今
了 如今 又
如今 又 放
又 放 外任
放 外任 不
外任 不 知道
不 知道 几年
知道 几年 回来
几年 回来 倘或
回来 倘或 这
倘或 这 孩子
这 孩子 果然
孩子 果然 不好
果然 不好 一则
不好 一则 年老
一则 年老 无嗣
年老 无嗣 虽说
无嗣 虽说 有
虽说 有 孙子
有 孙子 到底
孙子 到底 隔
到底 隔 了
隔 了 一
了 一 层
一 层 二则
层 二则 老太太
二则 老太太 最疼
老太太 最疼 的
最疼 的 是
的 是 宝玉
是 宝玉 若有
宝玉 若有 差错
若有 差错 可不是
差错 可不是 我的
可不是 我的 罪名
我的 罪名 更重
罪名 更重 了
更重 了 瞧瞧
了 瞧瞧 王夫人
瞧瞧 王夫人 一包
王夫人 一包 眼泪
一包 眼泪 又
眼泪 又 想到
又 想到 他
想到 他 身上
他 身上 复站
身上 复站 起来
复站 起来 说
起来 说 老太太
说 老太太 这么
老太太 这么 大
这么 大 年纪
大 年纪 想法
年纪 想法 儿疼
想法 儿疼 孙子
儿疼 孙子 做
孙子 做 儿子
做 儿子 的
儿子 的 还敢
的 还敢 违拗
还敢 违拗 老太太
违拗 老太太 主意
老太太 主意 该
主意 该 怎么
该 怎么 便
怎么 便 怎么
便 怎么 就是了
怎么 就是了 但
就是了 但 只
但 只 姨太太
只 姨太太 那边
姨太太 那边 不知
那边 不知 说
不知 说 明白
说 明白 了
明白 了 没有
了 没有 王夫人
没有 王夫人 便道
王夫人 便道 姨太太
便道 姨太太 是
姨太太 是 早应
是 早应 了
早应 了 的
了 的 只为
的 只为 蟠儿
只为 蟠儿 的
蟠儿 的 事
的 事 没有
事 没有 结案
没有 结案 所以
结案 所以 这些
所以 这些 时
这些 时 总
时 总 没
总 没 提起
没 提起 贾政又
提起 贾政又 道
贾政又 道 这
道 这 就是
这 就是 第一层
就是 第一层 的
第一层 的 难处
的 难处 他
难处 他 哥哥
他 哥哥 在
哥哥 在 监里
在 监里 妹子
监里 妹子 怎么
妹子 怎么 出嫁
怎么 出嫁 况且
出嫁 况且 贵妃
况且 贵妃 的
贵妃 的 事
的 事 虽
事 虽 不禁
虽 不禁 婚嫁
不禁 婚嫁 宝玉
婚嫁 宝玉 应照
宝玉 应照 已
应照 已 出嫁
已 出嫁 的
出嫁 的 姐姐
的 姐姐 有
姐姐 有 九个
有 九个 月
九个 月 的
月 的 功服
的 功服 此时
功服 此时 也
此时 也 难
也 难 娶
难 娶 亲
娶 亲 再者
亲 再者 我的
再者 我的 起身
我的 起身 日期
起身 日期 已经
日期 已经 奏明
已经 奏明 不敢
奏明 不敢 耽搁
不敢 耽搁 这
耽搁 这 几天
这 几天 怎么办
几天 怎么办 呢
怎么办 呢 贾母
呢 贾母 想
贾母 想 了
想 了 一想
了 一想 说的
一想 说的 果然
说的 果然 不错
果然 不错 若是
不错 若是 等
若是 等 这
等 这 几件事
这 几件事 过去
几件事 过去 他
过去 他 父亲
他 父亲 又
父亲 又 走
又 走 了
走 了 倘或
了 倘或 这
倘或 这 病
这 病 一天
病 一天 重似
一天 重似 一天
重似 一天 怎么
一天 怎么 好
怎么 好 只
好 只 可
只 可 越些
可 越些 礼办
越些 礼办 了
礼办 了 才好
了 才好 想定
才好 想定 主意
想定 主意 便
主意 便 说道
便 说道 你
说道 你 若
你 若 给
若 给 他
给 他 办
他 办 呢
办 呢 我
呢 我 自然
我 自然 有
自然 有 个
有 个 道理
个 道理 包管
道理 包管 都
包管 都 碍
都 碍 不
碍 不 着
不 着 姨太太
着 姨太太 那边
姨太太 那边 我
那边 我 和
我 和 你
和 你 媳妇
你 媳妇 亲自
媳妇 亲自 过去
亲自 过去 求
过去 求 他
求 他 蟠儿
他 蟠儿 那里
蟠儿 那里 我央
那里 我央 蝌儿
我央 蝌儿 去
蝌儿 去 告诉
去 告诉 他
告诉 他 说是
他 说是 要
说是 要 救
要 救 宝玉
救 宝玉 的
宝玉 的 命
的 命 诸事
命 诸事 将
诸事 将 就
将 就 自然
就 自然 应
自然 应 的
应 的 若
的 若 说服
若 说服 里
说服 里 娶亲
里 娶亲 当真
娶亲 当真 使
当真 使 不得
使 不得 况且
不得 况且 宝玉
况且 宝玉 病
宝玉 病 着
病 着 也
着 也 不可
也 不可 叫
不可 叫 他
叫 他 成亲
他 成亲 不过
成亲 不过 是
不过 是 冲冲喜
是 冲冲喜 我们
冲冲喜 我们 两家
我们 两家 愿意
两家 愿意 孩子
愿意 孩子 们
孩子 们 又
们 又 有
又 有 金玉
有 金玉 的
金玉 的 道理
的 道理 婚是
道理 婚是 不用
婚是 不用 合
不用 合 的
合 的 了
的 了 即
了 即 挑
即 挑 了
挑 了 好日子
了 好日子 按着
好日子 按着 咱们
按着 咱们 家分儿
咱们 家分儿 过了
家分儿 过了 礼
过了 礼 趁
礼 趁 着
趁 着 挑个
着 挑个 娶亲
挑个 娶亲 日子
娶亲 日子 一概
日子 一概 鼓乐
一概 鼓乐 不用
鼓乐 不用 倒
不用 倒 按
倒 按 宫里
按 宫里 的
宫里 的 样子
的 样子 用
样子 用 十二
用 十二 对
十二 对 提灯
对 提灯 一乘八人
提灯 一乘八人 轿子
一乘八人 轿子 抬
轿子 抬 了
抬 了 来
了 来 照
来 照 南边
照 南边 规矩
南边 规矩 拜
规矩 拜 了
拜 了 堂
了 堂 一样
堂 一样 坐床
一样 坐床 撒
坐床 撒 帐
撒 帐 可不是
帐 可不是 算
可不是 算 娶
算 娶 了
娶 了 亲
了 亲 了
亲 了 么
了 么 宝丫头
么 宝丫头 心地
宝丫头 心地 明
心地 明 白
明 白 是
白 是 不用
是 不用 虑
不用 虑 的
虑 的 内中
的 内中 又有
内中 又有 袭人
又有 袭人 也
袭人 也 还是
也 还是 个
还是 个 妥妥当当
个 妥妥当当 的
妥妥当当 的 孩子
的 孩子 再有
孩子 再有 个
再有 个 明白人
个 明白人 常劝
明白人 常劝 他
常劝 他 更好
他 更好 他
更好 他 又
他 又 和
又 和 宝丫头
和 宝丫头 合的来
宝丫头 合的来 再者
合的来 再者 姨太太
再者 姨太太 曾说
姨太太 曾说 宝丫头
曾说 宝丫头 的
宝丫头 的 金锁
的 金锁 也
金锁 也 有个
也 有个 和尚
有个 和尚 说
和尚 说 过
说 过 只
过 只 等
只 等 有
等 有 玉
有 玉 的
玉 的 便是
的 便是 婚姻
便是 婚姻 焉知
婚姻 焉知 宝丫头
焉知 宝丫头 过来
宝丫头 过来 不因
过来 不因 金锁
不因 金锁 倒
金锁 倒 招出
倒 招出 他
招出 他 那块
他 那块 玉来
那块 玉来 也定
玉来 也定 不得
也定 不得 从此
不得 从此 一天
从此 一天 好似
一天 好似 一天
好似 一天 岂不是
一天 岂不是 大家
岂不是 大家 的
大家 的 造化
的 造化 这会子
造化 这会子 只要
这会子 只要 立刻
只要 立刻 收拾
立刻 收拾 屋子
收拾 屋子 铺排
屋子 铺排 起来
铺排 起来 这
起来 这 屋子
这 屋子 是
屋子 是 要
是 要 你
要 你 派
你 派 的
派 的 一概
的 一概 亲友
一概 亲友 不请
亲友 不请 也
不请 也 不排
也 不排 筵席
不排 筵席 待
筵席 待 宝玉
待 宝玉 好了
宝玉 好了 过了
好了 过了 功服
过了 功服 然后
功服 然后 再
然后 再 摆
再 摆 席
摆 席 请
席 请 人
请 人 这么着
人 这么着 都
这么着 都 赶
都 赶 的
赶 的 上
的 上 你
上 你 也
你 也 看见
也 看见 了
看见 了 他们
了 他们 小两口儿
他们 小两口儿 的
小两口儿 的 事
的 事 也好
事 也好 放心
也好 放心 着
放心 着 去
着 去 贾政听
去 贾政听 了
贾政听 了 原
了 原 不
原 不 愿意
不 愿意 只是
愿意 只是 贾母
只是 贾母 做主
贾母 做主 不敢
做主 不敢 违命
不敢 违命 勉强
违命 勉强 陪笑
勉强 陪笑 说道
陪笑 说道 老太太
说道 老太太 想
老太太 想 得
想 得 极
得 极 是
极 是 也
是 也 很
也 很 妥当
很 妥当 只是
妥当 只是 要
只是 要 吩咐
要 吩咐 家下
吩咐 家下 众人
家下 众人 不许
众人 不许 吵嚷
不许 吵嚷 得
吵嚷 得 里外
得 里外 皆知
里外 皆知 这要
皆知 这要 耽
这要 耽 不是
耽 不是 的
不是 的 姨太太
的 姨太太 那边
姨太太 那边 只怕
那边 只怕 不肯
只怕 不肯 若是
不肯 若是 果真
若是 果真 应
果真 应 了
应 了 也
了 也 只好
也 只好 按着
只好 按着 老太太
按着 老太太 的
老太太 的 主意
的 主意 办去
主意 办去 贾母
办去 贾母 道
贾母 道 姨太太
道 姨太太 那里
姨太太 那里 有
那里 有 我
有 我 呢
我 呢 你
呢 你 去罢
你 去罢 贾政
去罢 贾政 答应
贾政 答应 出来
答应 出来 心中
出来 心中 好
心中 好 不自在
好 不自在 因
不自在 因 赴任
因 赴任 事多
赴任 事多 部
事多 部 里领
部 里领 凭
里领 凭 亲友们
凭 亲友们 荐
亲友们 荐 人
荐 人 种种
人 种种 应酬
种种 应酬 不
应酬 不 绝
不 绝 竟
绝 竟 把
竟 把 宝玉
把 宝玉 的
宝玉 的 事
的 事 听凭
事 听凭 贾母
听凭 贾母 交与
贾母 交与 王夫人
交与 王夫人 凤姐儿
王夫人 凤姐儿 了
凤姐儿 了 惟
了 惟 将
惟 将 荣禧堂
将 荣禧堂 后身
荣禧堂 后身 王夫人
后身 王夫人 内屋
王夫人 内屋 旁边
内屋 旁边 一大
旁边 一大 跨所
一大 跨所 二十
跨所 二十 馀
二十 馀 间
馀 间 房屋
间 房屋 指
房屋 指 与
指 与 宝玉
与 宝玉 馀者
宝玉 馀者 一概
馀者 一概 不管
一概 不管 贾母
不管 贾母 定
贾母 定 了
定 了 主意
了 主意 叫人
主意 叫人 告诉
叫人 告诉 他
告诉 他 去
他 去 贾政
去 贾政 只说
贾政 只说 很
只说 很 好
很 好 此
好 此 是
此 是 后
是 后 话
后 话 且说
话 且说 宝玉
且说 宝玉 见过
宝玉 见过 贾政
见过 贾政 袭人
贾政 袭人 扶回
袭人 扶回 里间
扶回 里间 炕上
里间 炕上 因
炕上 因 贾政
因 贾政 在外
贾政 在外 无人
在外 无人 敢
无人 敢 与
敢 与 宝玉
与 宝玉 说话
宝玉 说话 宝
说话 宝 玉便
宝 玉便 昏昏沉沉
玉便 昏昏沉沉 的
昏昏沉沉 的 睡去
的 睡去 贾母
睡去 贾母 与
贾母 与 贾政
与 贾政 所说
贾政 所说 的话
所说 的话 宝玉
的话 宝玉 一句
宝玉 一句 也
一句 也 没有
也 没有 听见
没有 听见 袭人
听见 袭人 等
袭人 等 却静静
等 却静静 儿
却静静 儿 的
儿 的 听得
的 听得 明白
听得 明白 头里
明白 头里 虽
头里 虽 也
虽 也 听得
也 听得 些
听得 些 风声
些 风声 到底
风声 到底 影响
到底 影响 只
影响 只 不见
只 不见 宝钗
不见 宝钗 过了
宝钗 过了 却
过了 却 也
却 也 有些
也 有些 信真
有些 信真 今日
信真 今日 听了
今日 听了 这些
听了 这些 话
这些 话 心里
话 心里 方才
心里 方才 水落归漕
方才 水落归漕 倒
水落归漕 倒 也
倒 也 喜欢
也 喜欢 心里
喜欢 心里 想道
心里 想道 果然
想道 果然 上头
果然 上头 的
上头 的 眼力
的 眼力 不
眼力 不 错
不 错 这才配
错 这才配 的
这才配 的 是
的 是 我
是 我 也
我 也 造化
也 造化 若
造化 若 他
若 他 来了
他 来了 我
来了 我 可以
我 可以 卸
可以 卸 了
卸 了 好些
了 好些 担子
好些 担子 但是
担子 但是 这
但是 这 一位
这 一位 的
一位 的 心里
的 心里 只有
心里 只有 一个
只有 一个 林姑娘
一个 林姑娘 幸亏
林姑娘 幸亏 他
幸亏 他 没有
他 没有 听见
没有 听见 若
听见 若 知道
若 知道 了
知道 了 又
了 又 不知
又 不知 要
不知 要 闹
要 闹 到
