第 31 章
不开 的 好
的 好 故
好 故 此人
故 此人 以为
此人 以为 欢喜
以为 欢喜 时
欢喜 时 他
时 他 反
他 反 以为
反 以为 悲恸
以为 悲恸 那宝玉
悲恸 那宝玉 的
那宝玉 的 性情
的 性情 只愿
性情 只愿 人
只愿 人 常聚
人 常聚 不
常聚 不 散
不 散 花常开
散 花常开 不谢
花常开 不谢 及
不谢 及 到
及 到 筵
到 筵 散花
筵 散花 谢
散花 谢 虽
谢 虽 有
虽 有 万种
有 万种 悲伤
万种 悲伤 也
悲伤 也 就
也 就 没奈何
就 没奈何 了
没奈何 了 因此
了 因此 今日
因此 今日 之
今日 之 筵
之 筵 大家
筵 大家 无兴散
大家 无兴散 了
无兴散 了 黛玉
了 黛玉 还
黛玉 还 不觉
还 不觉 怎么
不觉 怎么 着
怎么 着 倒是
着 倒是 宝玉
倒是 宝玉 心中
宝玉 心中 闷闷不乐
心中 闷闷不乐 回至
闷闷不乐 回至 房中
回至 房中 长吁短叹
房中 长吁短叹 偏偏
长吁短叹 偏偏 晴雯
偏偏 晴雯 上来
晴雯 上来 换
上来 换 衣裳
换 衣裳 不防
衣裳 不防 又
不防 又 把
又 把 扇子
把 扇子 失了
扇子 失了 手掉
失了 手掉 在
手掉 在 地下
在 地下 将
地下 将 骨子
将 骨子 跌折
骨子 跌折 宝玉
跌折 宝玉 因叹
宝玉 因叹 道
因叹 道 蠢才
道 蠢才 蠢才
蠢才 蠢才 将来
蠢才 将来 怎么样
将来 怎么样 明日
怎么样 明日 你
明日 你 自己
你 自己 当家立业
自己 当家立业 难道
当家立业 难道 也是
难道 也是 这么
也是 这么 顾前不顾后
这么 顾前不顾后 的
顾前不顾后 的 晴雯
的 晴雯 冷笑
晴雯 冷笑 道
冷笑 道 二爷
道 二爷 近来
二爷 近来 气大
近来 气大 的
气大 的 很
的 很 行动
很 行动 就
行动 就 给
就 给 脸子
给 脸子 瞧
脸子 瞧 前儿
瞧 前儿 连
前儿 连 袭人
连 袭人 都
袭人 都 打
都 打 了
打 了 今儿
了 今儿 又来
今儿 又来 寻
又来 寻 我的
寻 我的 不是
我的 不是 要
不是 要 踢
要 踢 要
踢 要 打
要 打 凭爷
打 凭爷 去
凭爷 去 就是
去 就是 跌
就是 跌 了
跌 了 扇子
了 扇子 也
扇子 也 算
也 算 不
算 不 的
不 的 什么
的 什么 大事
什么 大事 先时
大事 先时 候儿
先时 候儿 什么
候儿 什么 玻璃缸
什么 玻璃缸 玛瑙
玻璃缸 玛瑙 碗
玛瑙 碗 不知
碗 不知 弄坏了
不知 弄坏了 多少
弄坏了 多少 也
多少 也 没见
也 没见 个
没见 个 大气
个 大气 儿
大气 儿 这会子
儿 这会子 一把
这会子 一把 扇子
一把 扇子 就
扇子 就 这么着
就 这么着 何苦
这么着 何苦 来
何苦 来 呢
来 呢 嫌
呢 嫌 我们
嫌 我们 就
我们 就 打发
就 打发 了
打发 了 我们
了 我们 再
我们 再 挑好
再 挑好 的
挑好 的 使
的 使 好离好散
使 好离好散 的
好离好散 的 倒
的 倒 不好
倒 不好 宝玉
不好 宝玉 听了
宝玉 听了 这些
听了 这些 话
这些 话 气
话 气 的
气 的 浑身
的 浑身 乱战
浑身 乱战 因
乱战 因 说道
因 说道 你
说道 你 不用
你 不用 忙
不用 忙 将来
忙 将来 横竖
将来 横竖 有散
横竖 有散 的
有散 的 日子
的 日子 袭人
日子 袭人 在
袭人 在 那边
在 那边 早已
那边 早已 听见
早已 听见 忙
听见 忙 赶过来
忙 赶过来 向宝玉
赶过来 向宝玉 道
向宝玉 道 好好儿
道 好好儿 的
好好儿 的 又
的 又 怎么
又 怎么 了
怎么 了 可是
了 可是 我
可是 我 说的
我 说的 一时
说的 一时 我
一时 我 不到
我 不到 就
不到 就 有
就 有 事故
有 事故 儿
事故 儿 晴雯
儿 晴雯 听了
晴雯 听了 冷笑
听了 冷笑 道
冷笑 道 姐姐
道 姐姐 既会
姐姐 既会 说
既会 说 就
说 就 该
就 该 早来
该 早来 呀
早来 呀 省
呀 省 了
省 了 我
了 我 们
我 们 惹
们 惹 的
惹 的 生气
的 生气 自古以来
生气 自古以来 就
自古以来 就 只是
就 只是 你
只是 你 一个人
你 一个人 会
一个人 会 伏侍
会 伏侍 我们
伏侍 我们 原
我们 原 不会
原 不会 伏侍
不会 伏侍 因为
伏侍 因为 你
因为 你 伏侍
你 伏侍 的
伏侍 的 好
的 好 为什么
好 为什么 昨儿
为什么 昨儿 才
昨儿 才 挨
才 挨 窝心
挨 窝心 脚
窝心 脚 啊
脚 啊 我们
啊 我们 不会
我们 不会 伏侍
不会 伏侍 的
伏侍 的 明日
的 明日 还
明日 还 不知
还 不知 犯
不知 犯 什么
犯 什么 罪
什么 罪 呢
罪 呢 袭人
呢 袭人 听了
袭人 听了 这话
听了 这话 又是
这话 又是 恼
又是 恼 又是
恼 又是 愧
又是 愧 待
愧 待 要说
待 要说 几句
要说 几句 又见
几句 又见 宝玉
又见 宝玉 已经
宝玉 已经 气
已经 气 的
气 的 黄
的 黄 了
黄 了 脸
了 脸 少不得
脸 少不得 自己
少不得 自己 忍
自己 忍 了
忍 了 性子
了 性子 道
性子 道 好
道 好 妹妹
好 妹妹 你
妹妹 你 出去
你 出去 逛逛
出去 逛逛 儿
逛逛 儿 原是
儿 原是 我们
原是 我们 的
我们 的 不是
的 不是 晴雯
不是 晴雯 听
晴雯 听 他说
听 他说 我们
他说 我们 两字
我们 两字 自然
两字 自然 是
自然 是 他
是 他 和
他 和 宝玉
和 宝玉 了
宝玉 了 不觉
了 不觉 又
不觉 又 添
又 添 了
添 了 醋意
了 醋意 冷笑
醋意 冷笑 几声
冷笑 几声 道
几声 道 我
道 我 倒
我 倒 不
倒 不 知道
不 知道 你们
知道 你们 是
你们 是 谁
是 谁 别
谁 别 叫
别 叫 我
叫 我 替
我 替 你们
替 你们 害臊
你们 害臊 了
害臊 了 你们
了 你们 鬼鬼祟祟
你们 鬼鬼祟祟 干
鬼鬼祟祟 干 的
干 的 那些
的 那些 事
那些 事 也
事 也 瞒不过
也 瞒不过 我
瞒不过 我 去
我 去 不是
去 不是 我
不是 我 说
我 说 正
说 正 经
正 经 明公正道
经 明公正道 的
明公正道 的 连
的 连 个
连 个 姑娘
个 姑娘 还
姑娘 还 没
还 没 挣
没 挣 上去
挣 上去 呢
上去 呢 也
呢 也 不过
也 不过 和
不过 和 我
和 我 似的
我 似的 那里
似的 那里 就
那里 就 称
就 称 起
称 起 我们
起 我们 来
我们 来 了
来 了 袭人
了 袭人 羞得
袭人 羞得 脸
羞得 脸 紫
脸 紫 涨起来
紫 涨起来 想想
涨起来 想想 原是
想想 原是 自己
原是 自己 把
自己 把 话
把 话 说错
话 说错 了
说错 了 宝玉
了 宝玉 一面
宝玉 一面 说道
一面 说道 你们
说道 你们 气
你们 气 不
气 不 忿
不 忿 我
忿 我 明日
我 明日 偏
明日 偏 抬举
偏 抬举 他
抬举 他 袭人
他 袭人 忙
袭人 忙 拉
忙 拉 了
拉 了 宝玉
了 宝玉 的
宝玉 的 手道
的 手道 他
手道 他 一个
他 一个 糊涂人
一个 糊涂人 你
糊涂人 你 和
你 和 他
和 他 分证什
他 分证什 么
分证什 么 况且
么 况且 你
况且 你 素日
你 素日 又是
素日 又是 有
又是 有 担待
有 担待 的
担待 的 比
的 比 这
比 这 大
这 大 的
大 的 过去
的 过去 了
过去 了 多少
了 多少 今日
多少 今日 是
今日 是 怎么
是 怎么 了
怎么 了 晴雯
了 晴雯 冷笑
晴雯 冷笑 道
冷笑 道 我
道 我 原是
我 原是 糊涂人
原是 糊涂人 那里
糊涂人 那里 配
那里 配 和
配 和 我
和 我 说话
我 说话 我
说话 我 不过
我 不过 奴才
不过 奴才 罢
奴才 罢 咧
罢 咧 袭人
咧 袭人 听说
袭人 听说 道
听说 道 姑
道 姑 娘
姑 娘 到底
娘 到底 是
到底 是 和
是 和 我
和 我 拌嘴
我 拌嘴 是
拌嘴 是 和
是 和 二爷
和 二爷 拌嘴
二爷 拌嘴 呢
拌嘴 呢 要是
呢 要是 心里
要是 心里 恼
心里 恼 我
恼 我 你
我 你 只
你 只 和
只 和 我
和 我 说
我 说 不犯
说 不犯 着
不犯 着 当着
着 当着 二
当着 二 爷吵
二 爷吵 要是
爷吵 要是 恼
要是 恼 二爷
恼 二爷 不该
二爷 不该 这么
不该 这么 吵
这么 吵 的
吵 的 万人
的 万人 知道
万人 知道 我
知道 我 才
我 才 也
才 也 不过
也 不过 为了
不过 为了 事
为了 事 进来
事 进来 劝开
进来 劝开 了
劝开 了 大
了 大 家
大 家 保重
家 保重 姑娘
保重 姑娘 倒
姑娘 倒 寻上
倒 寻上 我的
寻上 我的 晦气
我的 晦气 又
晦气 又 不
又 不 像是
不 像是 恼
像是 恼 我
恼 我 又
我 又 不
又 不 像是
不 像是 恼
像是 恼 二爷
恼 二爷 夹枪带棒
二爷 夹枪带棒 终久
夹枪带棒 终久 是
终久 是 个
是 个 什么
个 什么 主意
什么 主意 我
主意 我 就
我 就 不
就 不 说
不 说 让
说 让 你说
让 你说 去
你说 去 说着
去 说着 便
说着 便 往外
便 往外 走
往外 走 宝玉
走 宝玉 向
宝玉 向 晴雯
向 晴雯 道
晴雯 道 你
道 你 也
你 也 不
也 不 用
不 用 生气
用 生气 我
生气 我 也
我 也 猜
也 猜 着
猜 着 你
着 你 的
你 的 心事
的 心事 了
心事 了 我
了 我 回
我 回 太太
回 太太 去
太太 去 你
去 你 也
你 也 大
也 大 了
大 了 打发
了 打发 你
打发 你 出去
你 出去 可
出去 可 好不好
可 好不好 晴雯
好不好 晴雯 听了
晴雯 听了 这话
听了 这话 不觉
这话 不觉 越伤
不觉 越伤 起
越伤 起 心来
起 心来 含泪
心来 含泪 说道
含泪 说道 我
说道 我 为什么
我 为什么 出去
为什么 出去 要
出去 要 嫌
要 嫌 我
嫌 我 变着
我 变着 法儿
变着 法儿 打发
法儿 打发 我
打发 我 去
我 去 也
去 也 不
也 不 能够
不 能够 的
能够 的 宝玉
的 宝玉 道
宝玉 道 我
道 我 何曾
我 何曾 经过
何曾 经过 这样
经过 这样 吵闹
这样 吵闹 一定
吵闹 一定 是
一定 是 你
是 你 要
你 要 出来
要 出来 了
出来 了 不如
了 不如 回
不如 回 太太
回 太太 打发
太太 打发 你
打发 你 去罢
你 去罢 说着
去罢 说着 站
说着 站 起来
站 起来 就要
起来 就要 走
就要 走 袭人
走 袭人 忙
袭人 忙 回身
忙 回身 拦住
回身 拦住 笑道
拦住 笑道 往
笑道 往 那里
往 那里 去
那里 去 宝玉
去 宝玉 道
宝玉 道 回
道 回 太太
回 太太 去
太太 去 袭人
去 袭人 笑道
袭人 笑道 好
笑道 好 没意思
好 没意思 认真
没意思 认真 的
认真 的 去
的 去 回
去 回 你
回 你 也
你 也 不
也 不 怕臊
不 怕臊 了
怕臊 了 他
了 他 就是
他 就是 他
就是 他 认真
他 认真 要
认真 要 去
要 去 也
去 也 等
也 等 把
等 把 这气
把 这气 下去
这气 下去 了
下去 了 等
了 等 无事
等 无事 中
无事 中 说话
中 说话 儿回
说话 儿回 了
儿回 了 太太
了 太太 也
太太 也 不迟
也 不迟 这会子
不迟 这会子 急急
这会子 急急 的
急急 的 当
的 当 一件
当 一件 正经事
一件 正经事 去
正经事 去 回
去 回 岂
回 岂 不
岂 不 叫
不 叫 太太
叫 太太 犯疑
太太 犯疑 宝玉
犯疑 宝玉 道
宝玉 道 太太
道 太太 必
太太 必 不
必 不 犯疑
不 犯疑 我
犯疑 我 只
我 只 明说
只 明说 是
明说 是 他
是 他 闹
他 闹 着
闹 着 要
着 要 去
要 去 的
去 的 晴雯
的 晴雯 哭道
晴雯 哭道 我
哭道 我 多早晚
我 多早晚 闹
多早晚 闹 着
闹 着 要
着 要 去了
要 去了 饶生
去了 饶生 了
饶生 了 气
了 气 还
气 还 拿
还 拿 话
拿 话 压派
话 压派 我
压派 我 只管
我 只管 去
只管 去 回
去 回 我
回 我 一头
我 一头 碰
一头 碰 死了
碰 死了 也
死了 也 不出
也 不出 这
不出 这 门儿
这 门儿 宝玉
门儿 宝玉 道
宝玉 道 这
道 这 又
这 又 奇
又 奇 了
奇 了 你
了 你 又
你 又 不
又 不 去
不 去 你
去 你 又
你 又 只管
又 只管 闹
只管 闹 我
闹 我 经不起
我 经不起 这么
经不起 这么 吵
这么 吵 不如
吵 不如 去了
不如 去了 倒
去了 倒 干净
倒 干净 说着
干净 说着 一定
说着 一定 要
一定 要 去
要 去 回
去 回 袭
回 袭 人见
袭 人见 拦不住
人见 拦不住 只得
拦不住 只得 跪下
只得 跪下 了
跪下 了 碧痕
了 碧痕 秋纹
碧痕 秋纹 麝月
秋纹 麝月 等
麝月 等 众
等 众 丫鬟
众 丫鬟 见
丫鬟 见 吵闹
见 吵闹 的
吵闹 的 利害
的 利害 都
利害 都 鸦雀无闻
都 鸦雀无闻 的
鸦雀无闻 的 在
的 在 外头
在 外头 听
外头 听 消息
听 消息 这会子
消息 这会子 听见
这会子 听见 袭人
听见 袭人 跪下
袭人 跪下 央求
跪下 央求 便
央求 便 一齐
便 一齐 进来
一齐 进来 都
进来 都 跪下
都 跪下 了
跪下 了 宝玉
了 宝玉 忙
宝玉 忙 把
忙 把 袭
把 袭 人拉
袭 人拉 起来
人拉 起来 叹
起来 叹 了
叹 了 一声
了 一声 在
一声 在 床上
在 床上 坐下
床上 坐下 叫
坐下 叫 众人
叫 众人 起去
众人 起去 向
起去 向 袭人
向 袭人 道
袭人 道 叫
道 叫 我
叫 我 怎么样
我 怎么样 才好
怎么样 才好 这个
才好 这个 心使
这个 心使 碎
心使 碎 了
碎 了 也
了 也 没人
也 没人 知道
没人 知道 说着
知道 说着 不觉
说着 不觉 滴下
不觉 滴下 泪来
滴下 泪来 袭人
泪来 袭人 见
袭人 见 宝玉
见 宝玉 流下泪来
宝玉 流下泪来 自己
流下泪来 自己 也
自己 也 就
也 就 哭
就 哭 了
哭 了 晴雯
了 晴雯 在
晴雯 在 旁
在 旁 哭
旁 哭 着
哭 着 方欲
着 方欲 说话
方欲 说话 只见
说话 只见 黛玉
只见 黛玉 进来
黛玉 进来 晴雯
进来 晴雯 便
晴雯 便 出去
便 出去 了
出去 了 黛玉
了 黛玉 笑道
黛玉 笑道 大节
笑道 大节 下
大节 下 怎么
下 怎么 好好儿
怎么 好好儿 的
好好儿 的 哭
的 哭 起来
哭 起来 了
起来 了 难道
了 难道 是
难道 是 为争
是 为争 粽子
为争 粽子 吃
粽子 吃 争恼
吃 争恼 了
争恼 了 不成
了 不成 宝玉
不成 宝玉 和
宝玉 和 袭人
和 袭人 都
袭人 都 扑
都 扑 嗤
扑 嗤 的
嗤 的 一笑
的 一笑 黛玉
一笑 黛玉 道
黛玉 道 二
道 二 哥哥
二 哥哥 你
哥哥 你 不
你 不 告诉
不 告诉 我
告诉 我 我
我 我 不问
我 不问 就
不问 就 知道
就 知道 了
知道 了 一面
了 一面 说
一面 说 一面
说 一面 拍
一面 拍 着
拍 着 袭人
着 袭人 的
袭人 的 肩膀
的 肩膀 笑道
肩膀 笑道 好
笑道 好 嫂子
好 嫂子 你
嫂子 你 告诉
你 告诉 我
告诉 我 必定
我 必定 是
必定 是 你们
是 你们 两口儿
你们 两口儿 拌
两口儿 拌 了
拌 了 嘴
了 嘴 了
嘴 了 告诉
了 告诉 妹妹
告诉 妹妹 替
妹妹 替 你们
替 你们 和息和息
你们 和息和息 袭人
和息和息 袭人 推他
袭人 推他 道
推他 道 姑娘
道 姑娘 你
姑娘 你 闹
你 闹 什么
闹 什么 我们
什么 我们 一个
我们 一个 丫头
一个 丫头 姑娘
丫头 姑娘 只是
姑娘 只是 混说
只是 混说 黛玉
混说 黛玉 笑道
黛玉 笑道 你说
笑道 你说 你
你说 你 是
你 是 丫头
是 丫头 我
丫头 我 只
我 只 拿
只 拿 你
拿 你 当
你 当 嫂子
当 嫂子 待
嫂子 待 宝玉
待 宝玉 道
宝玉 道 你何
道 你何 苦来
你何 苦来 替
苦来 替 他
替 他 招
他 招 骂
招 骂 呢
骂 呢 饶
呢 饶 这么着
饶 这么着 还有
这么着 还有 人
还有 人 说闲话
人 说闲话 还
说闲话 还 搁得住
还 搁得住 你
搁得住 你 来说
你 来说 这些
来说 这些 个
这些 个 袭人
个 袭人 笑道
袭人 笑道 姑娘
笑道 姑娘 你
姑娘 你 不
你 不 知道
不 知道 我的
知道 我的 心
我的 心 除非
心 除非 一口气
除非 一口气 不
一口气 不 来
不 来 死了
来 死了 倒也罢了
死了 倒也罢了 黛玉
倒也罢了 黛玉 笑道
黛玉 笑道 你
笑道 你 死了
你 死了 别人
死了 别人 不知
别人 不知 怎么样
不知 怎么样 我
怎么样 我 先
我 先 就
先 就 哭死了
就 哭死了 宝玉
哭死了 宝玉 笑道
宝玉 笑道 你
笑道 你 死了
你 死了 我
死了 我 做
我 做 和尚
做 和尚 去
和尚 去 袭人
去 袭人 道
袭人 道 你
道 你 老实
你 老实 些
老实 些 儿
些 儿 罢
儿 罢 何苦
罢 何苦 还
何苦 还 混说
还 混说 黛玉
混说 黛玉 将
黛玉 将 两个
将 两个 指头
两个 指头 一伸
指头 一伸 抿着嘴
一伸 抿着嘴 儿
抿着嘴 儿 笑道
儿 笑道 做了
笑道 做了 两个
做了 两个 和尚
两个 和尚 了
和尚 了 我
了 我 从今以后
我 从今以后 都
从今以后 都 记着
都 记着 你
记着 你 做
你 做 和尚
做 和尚 的
和尚 的 遭数儿
的 遭数儿 宝玉
遭数儿 宝玉 听了
宝玉 听了 知道
听了 知道 是
知道 是 点
是 点 他
点 他 前日
他 前日 的话
前日 的话 自己
的话 自己 一笑
自己 一笑 也
一笑 也 就
也 就 罢了
就 罢了 一时
罢了 一时 黛玉
一时 黛玉 去了
黛玉 去了 就
去了 就 有人
就 有人 来说
有人 来说 薛大爷
来说 薛大爷 请
薛大爷 请 宝玉
请 宝玉 只得
宝玉 只得 去了
只得 去了 原来
去了 原来 是
原来 是 吃酒
是 吃酒 不
吃酒 不 能
不 能 推辞
能 推辞 只得
推辞 只得 尽席
只得 尽席 而
尽席 而 散
而 散 晚间
散 晚间 回来
晚间 回来 已
回来 已 带了
已 带了 几分
带了 几分 酒
几分 酒 踉跄
酒 踉跄 来至
踉跄 来至 自己
来至 自己 院内
自己 院内 只见
院内 只见 院中
只见 院中 早
院中 早 把
早 把 乘凉
把 乘凉 的
乘凉 的 枕
的 枕 榻
枕 榻 设下
榻 设下 榻
设下 榻 上
榻 上 有
上 有 个人
有 个人 睡着
个人 睡着 宝玉
睡着 宝玉 只当
宝玉 只当 是
只当 是 袭人
是 袭人 一面
袭人 一面 在
一面 在 榻
在 榻 沿上
榻 沿上 坐下
沿上 坐下 一
坐下 一 面推
一 面推 他
面推 他 问道
他 问道 疼
问道 疼 的
疼 的 好些
的 好些 了
好些 了 只见
了 只见 那
只见 那 人
那 人 翻身
人 翻身 起来
翻身 起来 说
起来 说 何苦
说 何苦 来
何苦 来 又
来 又 招
又 招 我
招 我 宝玉
我 宝玉 一看
宝玉 一看 原来
一看 原来 不是
原来 不是 袭人
不是 袭人 却是
袭人 却是 晴雯
却是 晴雯 宝玉
晴雯 宝玉 将
宝玉 将 他
将 他 一拉
他 一拉 拉
一拉 拉 在
拉 在 身旁
在 身旁 坐下
身旁 坐下 笑道
坐下 笑道 你
笑道 你 的
你 的 性子
的 性子 越发
性子 越发 惯娇
越发 惯娇 了
惯娇 了 早起
了 早起 就是
早起 就是 跌
就是 跌 了
跌 了 扇子
了 扇子 我
扇子 我 不过
我 不过 说
不过 说 了
说 了 那么
了 那么 两句
那么 两句 你
两句 你 就
你 就 说
就 说 上
说 上 那些
上 那些 话
那些 话 你说
话 你说 我
你说 我 也罢
我 也罢 了
也罢 了 袭人
了 袭人 好意
袭人 好意 劝
好意 劝 你
劝 你 又
你 又 刮拉上
又 刮拉上 他
刮拉上 他 你
他 你 自己
你 自己 想想
自己 想想 该不该
想想 该不该 晴雯
该不该 晴雯 道
晴雯 道 怪
道 怪 热
怪 热 的
热 的 拉拉扯扯
的 拉拉扯扯 的
