第 29 章
贾母 坐一乘 八
坐一乘 八 人大
八 人大 轿
人大 轿 李氏
轿 李氏 凤姐
李氏 凤姐 薛姨妈
凤姐 薛姨妈 每
薛姨妈 每 人一
每 人一 乘四人
人一 乘四人 轿
乘四人 轿 宝钗
轿 宝钗 黛玉
宝钗 黛玉 二人
黛玉 二人 共
二人 共 坐
共 坐 一辆
坐 一辆 翠盖
一辆 翠盖 珠缨
翠盖 珠缨 八宝
珠缨 八宝 车
八宝 车 迎春
车 迎春 探春
迎春 探春 惜春
探春 惜春 三人
惜春 三人 共
三人 共 坐
共 坐 一辆
坐 一辆 朱轮
一辆 朱轮 华盖
朱轮 华盖 车
华盖 车 然后
车 然后 贾母
然后 贾母 的
贾母 的 丫头
的 丫头 鸳鸯
丫头 鸳鸯 鹦鹉
鸳鸯 鹦鹉 琥珀
鹦鹉 琥珀 珍珠
琥珀 珍珠 黛玉
珍珠 黛玉 的
黛玉 的 丫头
的 丫头 紫鹃
丫头 紫鹃 雪雁
紫鹃 雪雁 鹦哥
雪雁 鹦哥 宝钗
鹦哥 宝钗 的
宝钗 的 丫头
的 丫头 莺儿
丫头 莺儿 文杏
莺儿 文杏 迎春
文杏 迎春 的
迎春 的 丫头
的 丫头 司棋
丫头 司棋 绣橘
司棋 绣橘 探春
绣橘 探春 的
探春 的 丫头
的 丫头 侍书
丫头 侍书 翠墨
侍书 翠墨 惜春
翠墨 惜春 的
惜春 的 丫头
的 丫头 入画
丫头 入画 彩屏
入画 彩屏 薛姨妈
彩屏 薛姨妈 的
薛姨妈 的 丫头
的 丫头 同喜
丫头 同喜 同贵
同喜 同贵 外带
同贵 外带 香菱
外带 香菱 香菱
香菱 香菱 的
香菱 的 丫头
的 丫头 臻儿
丫头 臻儿 李氏
臻儿 李氏 的
李氏 的 丫头
的 丫头 素云
丫头 素云 碧
素云 碧 月
碧 月 凤姐儿
月 凤姐儿 的
凤姐儿 的 丫头
的 丫头 平儿
丫头 平儿 丰儿
平儿 丰儿 小红
丰儿 小红 并
小红 并 王夫人
并 王夫人 的
王夫人 的 两个
的 两个 丫头
两个 丫头 金钏
丫头 金钏 彩云
金钏 彩云 也
彩云 也 跟
也 跟 了
跟 了 凤姐儿
了 凤姐儿 来
凤姐儿 来 奶子
来 奶子 抱
奶子 抱 着
抱 着 大
着 大 姐儿
大 姐儿 另
姐儿 另 在
另 在 一辆
在 一辆 车上
一辆 车上 还有
车上 还有 几个
还有 几个 粗
几个 粗 使
粗 使 的
使 的 丫头
的 丫头 连
丫头 连 上
连 上 各房
上 各房 的
各房 的 老嬷嬷
的 老嬷嬷 奶妈
老嬷嬷 奶妈 子
奶妈 子 并
子 并 跟着
并 跟着 出门
跟着 出门 的
出门 的 媳妇子
的 媳妇子 们
媳妇子 们 黑压压
们 黑压压 的
黑压压 的 站
的 站 了
站 了 一街
了 一街 的
一街 的 车
的 车 那
车 那 街上
那 街上 的
街上 的 人
的 人 见
人 见 是
见 是 贾府
是 贾府 去
贾府 去 烧香
去 烧香 都
烧香 都 站
都 站 在
站 在 两边
在 两边 观看
两边 观看 那些
观看 那些 小门
那些 小门 小户
小门 小户 的
小户 的 妇女
的 妇女 也
妇女 也 都
也 都 开了门
都 开了门 在
开了门 在 门口
在 门口 站
门口 站 着
站 着 七言八语
着 七言八语 指手画脚
七言八语 指手画脚 就
指手画脚 就 像
就 像 看
像 看 那
看 那 过会
那 过会 的
过会 的 一般
的 一般 只见
一般 只见 前头
只见 前头 的
前头 的 全副
的 全副 执事
全副 执事 摆开
执事 摆开 一位
摆开 一位 青年
一位 青年 公子
青年 公子 骑着
公子 骑着 银鞍
骑着 银鞍 白马
银鞍 白马 彩辔
白马 彩辔 朱缨
彩辔 朱缨 在
朱缨 在 那八人
在 那八人 轿
那八人 轿 前
轿 前 领着
前 领着 那些
领着 那些 车
那些 车 轿
车 轿 人
轿 人 马
人 马 浩浩荡荡
马 浩浩荡荡 一片
浩浩荡荡 一片 锦绣
一片 锦绣 香烟
锦绣 香烟 遮天
香烟 遮天 压地
遮天 压地 而
压地 而 来
而 来 却是
来 却是 鸦雀无闻
却是 鸦雀无闻 只有
鸦雀无闻 只有 车轮
只有 车轮 马蹄
车轮 马蹄 之声
马蹄 之声 不多时
之声 不多时 已
不多时 已 到了
已 到了 清虚观
到了 清虚观 门口
清虚观 门口 只听
门口 只听 钟鸣鼓
只听 钟鸣鼓 响
钟鸣鼓 响 早有
响 早有 张
早有 张 法官
张 法官 执香
法官 执香 披衣
执香 披衣 带领
披衣 带领 众道
带领 众道 士在
众道 士在 路旁
士在 路旁 迎接
路旁 迎接 宝玉
迎接 宝玉 下
宝玉 下 了
下 了 马
了 马 贾母
马 贾母 的
贾母 的 轿
的 轿 刚
轿 刚 至
刚 至 山门
至 山门 以内
山门 以内 见
以内 见 了
见 了 本境
了 本境 城隍
本境 城隍 土地
城隍 土地 各位
土地 各位 泥塑
各位 泥塑 圣像
泥塑 圣像 便命
圣像 便命 住
便命 住 轿
住 轿 贾珍
轿 贾珍 带领
贾珍 带领 各
带领 各 子弟
各 子弟 上来
子弟 上来 迎接
上来 迎接 凤姐儿
迎接 凤姐儿 的
凤姐儿 的 轿子
的 轿子 却
轿子 却 赶
却 赶 在
赶 在 头里
在 头里 先
头里 先 到了
先 到了 带
到了 带 着
带 着 鸳鸯
着 鸳鸯 等
鸳鸯 等 迎接
等 迎接 上来
迎接 上来 见
上来 见 贾母
见 贾母 下
贾母 下 了
下 了 轿
了 轿 忙
轿 忙 要
忙 要 搀扶
要 搀扶 可巧
搀扶 可巧 有个
可巧 有个 十二三岁
有个 十二三岁 的
十二三岁 的 小道士
的 小道士 儿
小道士 儿 拿
儿 拿 着
拿 着 个
着 个 剪筒
个 剪筒 照管
剪筒 照管 各处
照管 各处 剪蜡
各处 剪蜡 花儿
剪蜡 花儿 正欲得
花儿 正欲得 便
正欲得 便 且
便 且 藏
且 藏 出去
藏 出去 不想
出去 不想 一头
不想 一头 撞
一头 撞 在
撞 在 凤姐儿
在 凤姐儿 怀里
凤姐儿 怀里 凤
怀里 凤 姐便
凤 姐便 一
姐便 一 扬手
一 扬手 照脸
扬手 照脸 打了个
照脸 打了个 嘴巴
打了个 嘴巴 把
嘴巴 把 那
把 那 小孩子
那 小孩子 打
小孩子 打 了
打 了 一个
了 一个 斤斗
一个 斤斗 骂道
斤斗 骂道 小野
骂道 小野 杂种
小野 杂种 往
杂种 往 那
往 那 里
那 里 跑
里 跑 那小道士
跑 那小道士 也
那小道士 也 不顾
也 不顾 拾
不顾 拾 烛剪
拾 烛剪 爬起来
烛剪 爬起来 往外
爬起来 往外 还要
往外 还要 跑
还要 跑 正值
跑 正值 宝钗
正值 宝钗 等
宝钗 等 下车
等 下车 众
下车 众 婆娘
众 婆娘 媳
婆娘 媳 妇正围
媳 妇正围 随
妇正围 随 的
随 的 风雨不透
的 风雨不透 但见
风雨不透 但见 一个
但见 一个 小道士
一个 小道士 滚
小道士 滚 了
滚 了 出来
了 出来 都
出来 都 喝声
都 喝声 叫
喝声 叫 拿
叫 拿 拿
拿 拿 打
拿 打 打
打 打 贾母
打 贾母 听了
贾母 听了 忙
听了 忙 问
忙 问 是
问 是 怎么
是 怎么 了
怎么 了 贾珍忙
了 贾珍忙 过来
贾珍忙 过来 问
过来 问 凤姐
问 凤姐 上去
凤姐 上去 搀住
上去 搀住 贾母
搀住 贾母 就
贾母 就 回说
就 回说 一
回说 一 个
一 个 小道士
个 小道士 儿
小道士 儿 剪
儿 剪 蜡花
剪 蜡花 的
蜡花 的 没
的 没 躲
没 躲 出去
躲 出去 这会子
出去 这会子 混
这会子 混 钻
混 钻 呢
钻 呢 贾母
呢 贾母 听说
贾母 听说 忙
听说 忙 道
忙 道 快
道 快 带了
快 带了 那
带了 那 孩子
那 孩子 来
孩子 来 别唬
来 别唬 着
别唬 着 他
着 他 小门
他 小门 小户
小门 小户 的
小户 的 孩子
的 孩子 都是
孩子 都是 娇生惯养
都是 娇生惯养 惯
娇生惯养 惯 了
惯 了 的
了 的 那里
的 那里 见过
那里 见过 这个
见过 这个 势派
这个 势派 倘或
势派 倘或 唬
倘或 唬 着
唬 着 他
着 他 倒怪
他 倒怪 可怜见
倒怪 可怜见 儿
可怜见 儿 的
儿 的 他
的 他 老子
他 老子 娘
老子 娘 岂
娘 岂 不
岂 不 疼
不 疼 呢
疼 呢 说着
呢 说着 便叫
说着 便叫 贾珍
便叫 贾珍 去
贾珍 去 好生
去 好生 带了
好生 带了 来
带了 来 贾珍
来 贾珍 只得
贾珍 只得 去
只得 去 拉
去 拉 了
拉 了 那
了 那 孩子
那 孩子 一
孩子 一 手拿着
一 手拿着 蜡剪
手拿着 蜡剪 跪
蜡剪 跪 在
跪 在 地下
在 地下 乱
地下 乱 颤
乱 颤 贾母命
颤 贾母命 贾珍
贾母命 贾珍 拉
贾珍 拉 起来
拉 起来 叫
起来 叫 他
叫 他 不用
他 不用 怕
不用 怕 问
怕 问 他
问 他 几岁
他 几岁 了
几岁 了 那
了 那 孩子
那 孩子 总
孩子 总 说不出
总 说不出 话
说不出 话 来
话 来 贾母
来 贾母 还说
贾母 还说 可怜见
还说 可怜见 儿
可怜见 儿 的
儿 的 又
的 又 向贾珍
又 向贾珍 道
向贾珍 道 珍哥
道 珍哥 带
珍哥 带 他
带 他 去罢
他 去罢 给
去罢 给 他
给 他 几个
他 几个 钱
几个 钱 买
钱 买 果子吃
买 果子吃 别
果子吃 别 叫人
别 叫人 难
叫人 难 为了
难 为了 他
为了 他 贾珍
他 贾珍 答应
贾珍 答应 领出去
答应 领出去 了
领出去 了 这里
了 这里 贾母
这里 贾母 带
贾母 带 着
带 着 众人
着 众人 一层
众人 一层 一层
一层 一层 的
一层 的 瞻拜
的 瞻拜 观玩
瞻拜 观玩 外面
观玩 外面 小厮
外面 小厮 们
小厮 们 见
们 见 贾母
见 贾母 等
贾母 等 进入
等 进入 二层
进入 二层 山
二层 山 门
山 门 忽见
门 忽见 贾珍
忽见 贾珍 领了
贾珍 领了 个
领了 个 小道士
个 小道士 出来
小道士 出来 叫人
出来 叫人 来
叫人 来 带了
来 带了 去
带了 去 给
去 给 他
给 他 几百
他 几百 钱
几百 钱 别难
钱 别难 为了
别难 为了 他
为了 他 家人
他 家人 听说
家人 听说 忙
听说 忙 上来
忙 上来 领去
上来 领去 贾珍
领去 贾珍 站
贾珍 站 在
站 在 台阶
在 台阶 上
台阶 上 因问
上 因问 管家
因问 管家 在
管家 在 那里
在 那里 底下
那里 底下 站
底下 站 的
站 的 小厮
的 小厮 们
小厮 们 见
们 见 问
见 问 都
问 都 一齐
都 一齐 喝声
一齐 喝声 说
喝声 说 叫
说 叫 管家
叫 管家 登时
管家 登时 林之孝
登时 林之孝 一手
林之孝 一手 整理
一手 整理 着
整理 着 帽子
着 帽子 跑
帽子 跑 进来
跑 进来 到了
进来 到了 贾珍
到了 贾珍 跟前
贾珍 跟前 贾珍
跟前 贾珍 道
贾珍 道 虽然
道 虽然 这里
虽然 这里 地方
这里 地方 儿大
地方 儿大 今儿
儿大 今儿 咱们
今儿 咱们 的
咱们 的 人多
的 人多 你
人多 你 使
你 使 的
使 的 人
的 人 你
人 你 就
你 就 带了
就 带了 在
带了 在 这
在 这 院里
这 院里 罢
院里 罢 使
罢 使 不
使 不 着
不 着 的
着 的 打发
的 打发 到
打发 到 那
到 那 院里
那 院里 去
院里 去 把
去 把 小么儿
把 小么儿 们
小么儿 们 多
们 多 挑
多 挑 几个
挑 几个 在
几个 在 这
在 这 二层
这 二层 门上
二层 门上 和
门上 和 两
和 两 边
两 边 的
边 的 角门
的 角门 上
角门 上 伺候
上 伺候 着
伺候 着 要
着 要 东西
要 东西 传话
东西 传话 你
传话 你 可
你 可 知道
可 知道 不
知道 不 知道
不 知道 今儿
知道 今儿 姑娘
今儿 姑娘 奶奶
姑娘 奶奶 们
奶奶 们 都
们 都 出来
都 出来 一个
出来 一个 闲人
一个 闲人 也
闲人 也 不许
也 不许 到
不许 到 这里
到 这里 来
这里 来 林之孝
来 林之孝 忙
林之孝 忙 答应
忙 答应 知道
答应 知道 又说
知道 又说 了
又说 了 几个
了 几个 是
几个 是 贾珍
是 贾珍 道
贾珍 道 去
道 去 罢
去 罢 又问
罢 又问 怎么
又问 怎么 不见
怎么 不见 蓉
不见 蓉 儿
蓉 儿 一声
儿 一声 未了
一声 未了 只见
未了 只见 贾蓉
只见 贾蓉 从
贾蓉 从 钟楼
从 钟楼 里
钟楼 里 跑
里 跑 出来
跑 出来 了
出来 了 贾珍
了 贾珍 道
贾珍 道 你
道 你 瞧瞧
你 瞧瞧 我
瞧瞧 我 这里
我 这里 没热
这里 没热 他
没热 他 倒
他 倒 凉快
倒 凉快 去了
凉快 去了 喝命
去了 喝命 家人
喝命 家人 啐
家人 啐 他
啐 他 那
他 那 小厮
那 小厮 们
小厮 们 都
们 都 知道
都 知道 贾珍
知道 贾珍 素
贾珍 素 日
素 日 的
日 的 性子
的 性子 违拗
性子 违拗 不得
违拗 不得 就
不得 就 有个
就 有个 小厮
有个 小厮 上来
小厮 上来 向
上来 向 贾蓉
向 贾蓉 脸上
贾蓉 脸上 啐
脸上 啐 了
啐 了 一口
了 一口 贾珍
一口 贾珍 还
贾珍 还 瞪
还 瞪 着
瞪 着 他
着 他 那小
他 那小 厮
那小 厮 便
厮 便 问
便 问 贾蓉
问 贾蓉 爷
贾蓉 爷 还
爷 还 不怕
还 不怕 热
不怕 热 哥儿
热 哥儿 怎么
哥儿 怎么 先
怎么 先 凉快
先 凉快 去了
凉快 去了 贾蓉
去了 贾蓉 垂着手
贾蓉 垂着手 一声
垂着手 一声 不敢
一声 不敢 言语
不敢 言语 那
言语 那 贾芸
那 贾芸 贾萍
贾芸 贾萍 贾芹
贾萍 贾芹 等
贾芹 等 听见
等 听见 了
听见 了 不但
了 不但 他们
不但 他们 慌
他们 慌 了
慌 了 并
了 并 贾琏
并 贾琏 贾
贾琏 贾 贾琼
贾 贾琼 等
贾琼 等 也
等 也 都
也 都 忙
都 忙 了
忙 了 一个
了 一个 一个
一个 一个 都
一个 都 从
都 从 墙根儿
从 墙根儿 底下
墙根儿 底下 慢慢
底下 慢慢 的
慢慢 的 溜下来
的 溜下来 了
溜下来 了 贾珍
了 贾珍 又
贾珍 又 向
又 向 贾蓉
向 贾蓉 道
贾蓉 道 你
道 你 站
你 站 着
站 着 做
着 做 什么
做 什么 还
什么 还 不骑
还 不骑 了
不骑 了 马
了 马 跑
马 跑 到
跑 到 家里
到 家里 告诉
家里 告诉 你娘
告诉 你娘 母子
你娘 母子 去
母子 去 老太太
去 老太太 和
老太太 和 姑娘
和 姑娘 们
姑娘 们 都
们 都 来了
都 来了 叫
来了 叫 他们
叫 他们 快
他们 快 来
快 来 伺候
来 伺候 贾蓉
伺候 贾蓉 听说
贾蓉 听说 忙
听说 忙 跑
忙 跑 了
跑 了 出来
了 出来 一叠
出来 一叠 连声
一叠 连声 的
连声 的 要
的 要 马
要 马 一面
马 一面 抱怨
一面 抱怨 道
抱怨 道 早
道 早 都
早 都 不知
都 不知 做
不知 做 什么
做 什么 的
什么 的 这
的 这 会子
这 会子 寻
会子 寻 趁
寻 趁 我
趁 我 一面
我 一面 又
一面 又 骂
又 骂 小子
骂 小子 捆
小子 捆 着手
捆 着手 呢
着手 呢 么
呢 么 马也拉
么 马也拉 不
马也拉 不 来
不 来 要
来 要 打发
要 打发 小厮
打发 小厮 去
小厮 去 又
去 又 恐怕
又 恐怕 后来
恐怕 后来 对
后来 对 出来
对 出来 说不得
出来 说不得 亲自
说不得 亲自 走
亲自 走 一趟
走 一趟 骑马
一趟 骑马 去了
骑马 去了 且说
去了 且说 贾珍方
且说 贾珍方 要
贾珍方 要 抽身
要 抽身 进来
抽身 进来 只见
进来 只见 张道士
只见 张道士 站
张道士 站 在
站 在 傍边
在 傍边 陪笑
傍边 陪笑 说道
陪笑 说道 论理
说道 论理 我
论理 我 不比
我 不比 别
不比 别 人
别 人 应该
人 应该 里头
应该 里头 伺候
里头 伺候 只
伺候 只 因
只 因 天气炎热
因 天气炎热 众位
天气炎热 众位 千金
众位 千金 都
千金 都 出来
都 出来 了
出来 了 法官
了 法官 不敢
法官 不敢 擅入
不敢 擅入 请爷
擅入 请爷 的
请爷 的 示
的 示 下
示 下 恐
下 恐 老太太
恐 老太太 问
老太太 问 或
问 或 要
或 要 随喜
要 随喜 那里
随喜 那里 我
那里 我 只
我 只 在
只 在 这里
在 这里 伺候
这里 伺候 罢了
伺候 罢了 贾珍
罢了 贾珍 知道
贾珍 知道 这
知道 这 张道士
这 张道士 虽然
张道士 虽然 是
虽然 是 当日
是 当日 荣国公
当日 荣国公 的
荣国公 的 替身
的 替身 曾经
替身 曾经 先皇
曾经 先皇 御口
先皇 御口 亲呼
御口 亲呼 为
亲呼 为 大幻
为 大幻 仙人
大幻 仙人 如今
仙人 如今 现掌
如今 现掌 道
现掌 道 录司
道 录司 印
录司 印 又
印 又 是
又 是 当今
是 当今 封
当今 封 为
封 为 终了
为 终了 真人
终了 真人 现今
真人 现今 王公
现今 王公 藩镇
王公 藩镇 都
藩镇 都 称为
都 称为 神仙
称为 神仙 所以
神仙 所以 不敢
所以 不敢 轻慢
不敢 轻慢 二则
轻慢 二则 他
二则 他 又
他 又 常
又 常 往
常 往 两个
往 两个 府
两个 府 里
府 里 去
里 去 太太
去 太太 姑娘
太太 姑娘 们
姑娘 们 都是
们 都是 见
都是 见 的
见 的 今见
的 今见 他
今见 他 如此
他 如此 说
如此 说 便
说 便 笑道
便 笑道 咱们
笑道 咱们 自己
咱们 自己 你
自己 你 又
你 又 说起
又 说起 这话
说起 这话 来
这话 来 再
来 再 多
再 多 说
多 说 我
说 我 把
我 把 你
把 你 这
你 这 胡子
这 胡子 还
胡子 还 揪
还 揪 了
揪 了 你
了 你 的
你 的 呢
的 呢 还
呢 还 不
还 不 跟
不 跟 我
跟 我 进来
我 进来 呢
进来 呢 那
呢 那 张道士
那 张道士 呵呵
张道士 呵呵 的
呵呵 的 笑
的 笑 着
笑 着 跟
着 跟 了
跟 了 贾珍
了 贾珍 进来
贾珍 进来 贾珍
进来 贾珍 到
贾珍 到 贾母
到 贾母 跟前
贾母 跟前 控身
跟前 控身 陪笑
控身 陪笑 说道
陪笑 说道 张
说道 张 爷爷
张 爷爷 进来
爷爷 进来 请安
进来 请安 贾母
请安 贾母 听了
贾母 听了 忙
听了 忙 道
忙 道 请
道 请 他
请 他 来
他 来 贾珍忙
来 贾珍忙 去
贾珍忙 去 搀
去 搀 过来
搀 过来 那
过来 那 张道士
那 张道士 先
张道士 先 呵呵
先 呵呵 笑道
呵呵 笑道 无量
笑道 无量 寿佛
无量 寿佛 老祖宗
寿佛 老祖宗 一向
老祖宗 一向 福
一向 福 寿
福 寿 康宁
寿 康宁 众位
康宁 众位 奶奶
众位 奶奶 姑娘
奶奶 姑娘 纳福
姑娘 纳福 一向
纳福 一向 没到
一向 没到 府
没到 府 里
府 里 请安
里 请安 老太太
请安 老太太 气色
老太太 气色 越发
气色 越发 好了
越发 好了 贾母笑
好了 贾母笑 道
贾母笑 道 老
道 老 神仙
老 神仙 你好
神仙 你好 张道士
你好 张道士 笑道
张道士 笑道 托
笑道 托 老太太
托 老太太 的
老太太 的 万福
的 万福 小道
万福 小道 也
小道 也 还
也 还 康健
还 康健 别的
康健 别的 倒
别的 倒 罢
倒 罢 了
罢 了 只
了 只 记挂着
只 记挂着 哥儿
记挂着 哥儿 一向
哥儿 一向 身上
一向 身上 好
身上 好 前日
好 前日 四月
前日 四月 二十六
四月 二十六 我
二十六 我 这里
我 这里 做
这里 做 遮天
做 遮天 大王
遮天 大王 的
大王 的 圣诞
的 圣诞 人
圣诞 人 也
人 也 来
也 来 的
来 的 少
的 少 东西
少 东西 也
东西 也 很
也 很 干净
很 干净 我
干净 我 说
我 说 请
说 请 哥儿
请 哥儿 来
哥儿 来 逛逛
来 逛逛 怎么
逛逛 怎么 说
怎么 说 不
说 不 在家
不 在家 贾母
在家 贾母 说道
贾母 说道 果
说道 果 真
果 真 不
真 不 在家
不 在家 一面
在家 一面 回头
一面 回头 叫
回头 叫 宝玉
叫 宝玉 谁知
宝玉 谁知 宝玉
谁知 宝玉 解手
宝玉 解手 儿
解手 儿 去了
儿 去了 才
去了 才 来
才 来 忙
来 忙 上前
忙 上前 问
上前 问 张
问 张 爷爷
张 爷爷 好
爷爷 好 张道士
好 张道士 也
张道士 也 抱住
也 抱住 问
抱住 问 了
问 了 好
了 好 又
好 又 向
又 向 贾母笑
向 贾母笑 道
贾母笑 道 哥儿
道 哥儿 越发
哥儿 越发 发福
越发 发福 了
发福 了 贾母
了 贾母 道
贾母 道 他
道 他 外头
他 外头 好
