第 40 章
并 擦抹 桌椅
擦抹 桌椅 预备
桌椅 预备 茶酒
预备 茶酒 器皿
茶酒 器皿 只见
器皿 只见 丰儿
只见 丰儿 带了
丰儿 带了 刘老
带了 刘老 老板
刘老 老板 儿
老板 儿 进来
儿 进来 说
进来 说 大
说 大 奶奶
大 奶奶 倒忙
奶奶 倒忙 的
倒忙 的 很
的 很 李纨
很 李纨 笑道
李纨 笑道 我
笑道 我 说
我 说 你
说 你 昨儿
你 昨儿 去不成
昨儿 去不成 只忙
去不成 只忙 着
只忙 着 要
着 要 去
要 去 刘
去 刘 老老
刘 老老 笑道
老老 笑道 老
笑道 老 太太
老 太太 留下
太太 留下 我
留下 我 叫
我 叫 我
叫 我 也
我 也 热闹
也 热闹 一天
热闹 一天 去
一天 去 丰儿
去 丰儿 拿
丰儿 拿 了
拿 了 几把
了 几把 大小
几把 大小 钥匙
大小 钥匙 说道
钥匙 说道 我们
说道 我们 奶奶
我们 奶奶 说
奶奶 说 了
说 了 外头
了 外头 的
外头 的 高
的 高 几儿
高 几儿 怕
几儿 怕 不够
怕 不够 使
不够 使 不如
使 不如 开了
不如 开了 楼
开了 楼 把
楼 把 那收
把 那收 的
那收 的 拿
的 拿 下来
拿 下来 使
下来 使 一天
使 一天 罢
一天 罢 奶奶
罢 奶奶 原该
奶奶 原该 亲
原该 亲 自来
亲 自来 因
自来 因 和
因 和 太太
和 太太 说话
太太 说话 呢
说话 呢 请大
呢 请大 奶奶
请大 奶奶 开了
奶奶 开了 带
开了 带 着
带 着 人
着 人 搬
人 搬 罢
搬 罢 李氏
罢 李氏 便命
李氏 便命 素云
便命 素云 接了
素云 接了 钥匙
接了 钥匙 又
钥匙 又 命
又 命 婆子
命 婆子 出去
婆子 出去 把
出去 把 二门
把 二门 上
二门 上 小厮
上 小厮 叫
小厮 叫 几个
叫 几个 来
几个 来 李氏
来 李氏 站
李氏 站 在
站 在 大观楼
在 大观楼 下往
大观楼 下往 上
下往 上 看着
上 看着 命人
看着 命人 上去
命人 上去 开
上去 开 了
开 了 缀
了 缀 锦阁
缀 锦阁 一张
锦阁 一张 一张
一张 一张 的
一张 的 往
的 往 下
往 下 抬
下 抬 小厮
抬 小厮 老婆子
小厮 老婆子 丫头
老婆子 丫头 一齐
丫头 一齐 动手
一齐 动手 抬
动手 抬 了
抬 了 二十多
了 二十多 张
二十多 张 下来
张 下来 李纨
下来 李纨 道
李纨 道 好生
道 好生 着
好生 着 别
着 别 慌慌张张
别 慌慌张张 鬼
慌慌张张 鬼 赶着
鬼 赶着 似的
赶着 似的 仔细
似的 仔细 碰
仔细 碰 了
碰 了 牙子
了 牙子 又
牙子 又 回头
又 回头 向
回头 向 刘
向 刘 老老
刘 老老 笑
老老 笑 道
笑 道 老老
道 老老 也
老老 也 上去
也 上去 瞧瞧
上去 瞧瞧 刘
瞧瞧 刘 老老
刘 老老 听说
老老 听说 巴不得
听说 巴不得 一声
巴不得 一声 儿
一声 儿 拉
儿 拉 了
拉 了 板儿
了 板儿 登梯
板儿 登梯 上去
登梯 上去 进
上去 进 里面
进 里面 只见
里面 只见 乌
只见 乌 压压
乌 压压 的
压压 的 堆
的 堆 着
堆 着 些
着 些 围屏
些 围屏 桌椅
围屏 桌椅 大小
桌椅 大小 花灯
大小 花灯 之类
花灯 之类 虽
之类 虽 不大
虽 不大 认得
不大 认得 只见
认得 只见 五彩
只见 五彩 灼
五彩 灼 各有
灼 各有 奇妙
各有 奇妙 念
奇妙 念 了
念 了 几声
了 几声 佛便
几声 佛便 下来
佛便 下来 了
下来 了 然后
了 然后 锁上
然后 锁上 门
锁上 门 一齐
门 一齐 下来
一齐 下来 李纨
下来 李纨 道
李纨 道 恐怕
道 恐怕 老太太
恐怕 老太太 高兴
老太太 高兴 越发
高兴 越发 把
越发 把 船上
把 船上 划子
船上 划子 篙
划子 篙 桨
篙 桨 遮阳
桨 遮阳 幔子
遮阳 幔子 都
幔子 都 搬下来
都 搬下来 预备
搬下来 预备 着
预备 着 众人
着 众人 答应
众人 答应 又
答应 又 复
又 复 开了门
复 开了门 色色
开了门 色色 的
色色 的 搬下来
的 搬下来 命
搬下来 命 小厮
命 小厮 传驾
小厮 传驾 娘们
传驾 娘们 到
娘们 到 船坞
到 船坞 里
船坞 里 撑
里 撑 出
撑 出 两只
出 两只 船来
两只 船来 正乱
船来 正乱 着
正乱 着 只见
着 只见 贾母
只见 贾母 已
贾母 已 带了
已 带了 一群
带了 一群 人
一群 人 进来
人 进来 了
进来 了 李纨
了 李纨 忙
李纨 忙 迎上去
忙 迎上去 笑道
迎上去 笑道 老太太
笑道 老太太 高兴
老太太 高兴 倒进来
高兴 倒进来 了
倒进来 了 我
了 我 只当
我 只当 还
只当 还 没
还 没 梳头
没 梳头 呢
梳头 呢 才
呢 才 掐
才 掐 了
掐 了 菊花
了 菊花 要
菊花 要 送
要 送 去
送 去 一面
去 一面 说
一面 说 一面
说 一面 碧
一面 碧 月
碧 月 早已
月 早已 捧
早已 捧 过
捧 过 一个
过 一个 大
一个 大 荷叶
大 荷叶 式
荷叶 式 的
式 的 翡翠
的 翡翠 盘子
翡翠 盘子 来
盘子 来 里面
来 里面 养着
里面 养着 各色
养着 各色 折枝
各色 折枝 菊花
折枝 菊花 贾母
菊花 贾母 便
贾母 便 拣
便 拣 了
拣 了 一朵
了 一朵 大红
一朵 大红 的
大红 的 簪
的 簪 在
簪 在 鬓上
在 鬓上 因
鬓上 因 回头
因 回头 看见
回头 看见 了
看见 了 刘
了 刘 老老
刘 老老 忙
老老 忙 笑道
忙 笑道 过来
笑道 过来 带
过来 带 花儿
带 花儿 一语
花儿 一语 未
一语 未 完
未 完 凤姐儿
完 凤姐儿 便拉过
凤姐儿 便拉过 刘老
便拉过 刘老 老来
刘老 老来 笑道
老来 笑道 让
笑道 让 我
让 我 打扮
我 打扮 你
打扮 你 说着
你 说着 把
说着 把 一
把 一 盘子
一 盘子 花
盘子 花 横三竖四
花 横三竖四 的
横三竖四 的 插
的 插 了
插 了 一头
了 一头 贾
一头 贾 母
贾 母 和
母 和 众人
和 众人 笑
众人 笑 的
笑 的 了不得
的 了不得 刘
了不得 刘 老老
刘 老老 也
老老 也 笑道
也 笑道 我
笑道 我 这头
我 这头 也
这头 也 不知
也 不知 修
不知 修 了
修 了 什么
了 什么 福
什么 福 今儿
福 今儿 这样
今儿 这样 体面
这样 体面 起来
体面 起来 众人
起来 众人 笑道
众人 笑道 你
笑道 你 还
你 还 不
还 不 拔下来
不 拔下来 摔到
拔下来 摔到 他
摔到 他 脸上
他 脸上 呢
脸上 呢 把
呢 把 你
把 你 打扮
你 打扮 的
打扮 的 成
的 成 了
成 了 老妖精
了 老妖精 了
老妖精 了 刘
了 刘 老老
刘 老老 笑道
老老 笑道 我
笑道 我 虽
我 虽 老
虽 老 了
老 了 年轻
了 年轻 时
年轻 时 也
时 也 风流
也 风流 爱个
风流 爱个 花儿
爱个 花儿 粉儿
花儿 粉儿 的
粉儿 的 今儿
的 今儿 索性
今儿 索性 作个
索性 作个 老
作个 老 风流
老 风流 说话
风流 说话 间
说话 间 已
间 已 来至
已 来至 沁芳亭
来至 沁芳亭 上
沁芳亭 上 丫鬟
上 丫鬟 们
丫鬟 们 抱
们 抱 了
抱 了 个
了 个 大锦
个 大锦 褥子
大锦 褥子 来
褥子 来 铺
来 铺 在
铺 在 栏杆
在 栏杆 榻板
栏杆 榻板 上
榻板 上 贾母
上 贾母 倚栏
贾母 倚栏 坐下
倚栏 坐下 命
坐下 命 刘
命 刘 老老
刘 老老 也
老老 也 坐在
也 坐在 旁边
坐在 旁边 因问
旁边 因问 他
因问 他 这
他 这 园子
这 园子 好不好
园子 好不好 刘
好不好 刘 老老
刘 老老 念佛
老老 念佛 说道
念佛 说道 我们
说道 我们 乡下人
我们 乡下人 到了
乡下人 到了 年
到了 年 下
年 下 都
下 都 上城
都 上城 来
上城 来 买
来 买 画儿
买 画儿 贴
画儿 贴 闲
贴 闲 了
闲 了 的
了 的 时候
的 时候 儿
时候 儿 大家
儿 大家 都说
大家 都说 怎么
都说 怎么 得
怎么 得 到
得 到 画儿
到 画儿 上
画儿 上 逛逛
上 逛逛 想着
逛逛 想着 画儿
想着 画儿 也
画儿 也 不过
也 不过 是
不过 是 假
是 假 的
假 的 那里
的 那里 有
那里 有 这个
有 这个 真
这个 真 地方
真 地方 儿
地方 儿 谁知
儿 谁知 今儿
谁知 今儿 进
今儿 进 这园
进 这园 里
这园 里 一
里 一 瞧
一 瞧 竟
瞧 竟 比画
竟 比画 儿
比画 儿 还
儿 还 强
还 强 十倍
强 十倍 怎么
十倍 怎么 得
怎么 得 有人
得 有人 也
有人 也 照着
也 照着 这个
照着 这个 园子
这个 园子 画
园子 画 一张
画 一张 我
一张 我 带了
我 带了 家去
带了 家去 给
家去 给 他
给 他 们
他 们 见见
们 见见 死了
见见 死了 也
死了 也 得
也 得 好处
得 好处 贾母
好处 贾母 听说
贾母 听说 指着
听说 指着 惜春
指着 惜春 笑道
惜春 笑道 你
笑道 你 瞧
你 瞧 我
瞧 我 这个
我 这个 小
这个 小 孙女儿
小 孙女儿 他
孙女儿 他 就
他 就 会画
就 会画 等
会画 等 明儿
等 明儿 叫
明儿 叫 他
叫 他 画
他 画 一张
画 一张 如何
一张 如何 刘
如何 刘 老老
刘 老老 听了
老老 听了 喜的
听了 喜的 忙
喜的 忙 跑过来
忙 跑过来 拉着
跑过来 拉着 惜春
拉着 惜春 说道
惜春 说道 我的
说道 我的 姑娘
我的 姑娘 你
姑娘 你 这么
你 这么 大
这么 大 年纪
大 年纪 儿
年纪 儿 又
儿 又 这么
又 这么 个
这么 个 好
个 好 模样儿
好 模样儿 还有
模样儿 还有 这个
还有 这个 能干
这个 能干 别是
能干 别是 个
别是 个 神仙
个 神仙 托
神仙 托 生
托 生 的
生 的 罢
的 罢 贾母
罢 贾母 众人
贾母 众人 都
众人 都 笑
都 笑 了
笑 了 歇
了 歇 了
歇 了 歇
了 歇 又
歇 又 领着
又 领着 刘
领着 刘 老老
刘 老老 都
老老 都 见识
都 见识 见识
见识 见识 先
见识 先 到了
先 到了 潇湘
到了 潇湘 馆
潇湘 馆 一
馆 一 进门
一 进门 只见
进门 只见 两边
只见 两边 翠竹
两边 翠竹 夹
翠竹 夹 路
夹 路 土地
路 土地 下
土地 下 苍苔
下 苍苔 布满
苍苔 布满 中间
布满 中间 羊肠
中间 羊肠 一条
羊肠 一条 石子
一条 石子 漫
石子 漫 的
漫 的 甬路
的 甬路 刘
甬路 刘 老老
刘 老老 让
老老 让 出来
让 出来 与
出来 与 贾母
与 贾母 众人
贾母 众人 走
众人 走 自己
走 自己 却
自己 却 走
却 走 土地
走 土地 琥珀
土地 琥珀 拉
琥珀 拉 他
拉 他 道
他 道 老老
道 老老 你
老老 你 上来
你 上来 走
上来 走 看
走 看 青苔
看 青苔 滑倒
青苔 滑倒 了
滑倒 了 刘老
了 刘老 老道
刘老 老道 不
老道 不 相干
不 相干 我们
相干 我们 走熟
我们 走熟 了
走熟 了 姑娘
了 姑娘 们
姑娘 们 只管
们 只管 走
只管 走 罢
走 罢 可惜
罢 可惜 你们
可惜 你们 的
你们 的 那
的 那 鞋
那 鞋 别
鞋 别 沾
别 沾 了
沾 了 泥
了 泥 他
泥 他 只顾
他 只顾 上头
只顾 上头 和
上头 和 人
和 人 说话
人 说话 不防
说话 不防 脚底
不防 脚底 下果
脚底 下果 踩
下果 踩 滑
踩 滑 了
滑 了 咕咚
了 咕咚 一交
咕咚 一交 跌倒
一交 跌倒 众人
跌倒 众人 都
众人 都 拍手
都 拍手 呵呵
拍手 呵呵 的
呵呵 的 大笑
的 大笑 贾
大笑 贾 母
贾 母 笑骂
母 笑骂 道
笑骂 道 小
道 小 蹄子
小 蹄子 们
蹄子 们 还
们 还 不
还 不 搀
不 搀 起来
搀 起来 只
起来 只 站
只 站 着
站 着 笑
着 笑 说话
笑 说话 时
说话 时 刘
时 刘 老老
刘 老老 已
老老 已 爬起来
已 爬起来 了
爬起来 了 自己
了 自己 也
自己 也 笑
也 笑 了
笑 了 说道
了 说道 才
说道 才 说
才 说 嘴
说 嘴 就
嘴 就 打
就 打 了
打 了 嘴
了 嘴 了
嘴 了 贾母问
了 贾母问 他
贾母问 他 可扭
他 可扭 了
可扭 了 腰
了 腰 了
腰 了 没有
了 没有 叫
没有 叫 丫头
叫 丫头 们
丫头 们 捶
们 捶 捶
捶 捶 刘老
捶 刘老 老道
刘老 老道 那里
老道 那里 说的
那里 说的 我
说的 我 这么
我 这么 娇嫩
这么 娇嫩 了
娇嫩 了 那
了 那 一天
那 一天 不跌
一天 不跌 两下子
不跌 两下子 都
两下子 都 要
都 要 捶
要 捶 起
捶 起 来
起 来 还
来 还 了得
还 了得 呢
了得 呢 紫鹃
呢 紫鹃 早
紫鹃 早 打起
早 打起 湘帘
打起 湘帘 贾母
湘帘 贾母 等
贾母 等 进来
等 进来 坐下
进来 坐下 黛玉
坐下 黛玉 亲自
黛玉 亲自 用
亲自 用 小
用 小 茶盘
小 茶盘 儿
茶盘 儿 捧
儿 捧 了
捧 了 一
了 一 盖碗茶
一 盖碗茶 来
盖碗茶 来 奉
来 奉 与
奉 与 贾母
与 贾母 王夫人
贾母 王夫人 道
王夫人 道 我们
道 我们 不吃
我们 不吃 茶
不吃 茶 姑娘
茶 姑娘 不用
姑娘 不用 倒
不用 倒 了
倒 了 黛玉
了 黛玉 听说
黛玉 听说 便命
听说 便命 丫头
便命 丫头 把
丫头 把 自己
把 自己 窗
自己 窗 下常
窗 下常 坐
下常 坐 的
坐 的 一张
的 一张 椅子
一张 椅子 挪到
椅子 挪到 下手
挪到 下手 请
下手 请 王夫人
请 王夫人 坐
王夫人 坐 了
坐 了 刘
了 刘 老老
刘 老老 因见
老老 因见 窗下
因见 窗下 案上
窗下 案上 设着
案上 设着 笔砚
设着 笔砚 又见
笔砚 又见 书架上
又见 书架上 放着
书架上 放着 满满的
放着 满满的 书
满满的 书 刘老
书 刘老 老道
刘老 老道 这
老道 这 必定
这 必定 是
必定 是 那
是 那 一位
那 一位 哥儿
一位 哥儿 的
哥儿 的 书房
的 书房 了
书房 了 贾母笑
了 贾母笑 指黛
贾母笑 指黛 玉道
指黛 玉道 这是
玉道 这是 我
这是 我 这
我 这 外孙女儿
这 外孙女儿 的
外孙女儿 的 屋子
的 屋子 刘
屋子 刘 老老
刘 老老 留神
老老 留神 打量
留神 打量 了
打量 了 黛玉
了 黛玉 一番
黛玉 一番 方
一番 方 笑道
方 笑道 这
笑道 这 那里
这 那里 像
那里 像 个
像 个 小姐
个 小姐 的
小姐 的 绣房
的 绣房 竟比
绣房 竟比 那
竟比 那 上
那 上 等
上 等 的
等 的 书房
的 书房 还好
书房 还好 呢
还好 呢 贾母因
呢 贾母因 问
贾母因 问 宝玉
问 宝玉 怎么
宝玉 怎么 不见
怎么 不见 众
不见 众 丫头
众 丫头 们
丫头 们 答
们 答 说
答 说 在
说 在 池子
在 池子 里
池子 里 船上
里 船上 呢
船上 呢 贾母
呢 贾母 道
贾母 道 谁
道 谁 又
谁 又 预备
又 预备 下船
预备 下船 了
下船 了 李纨
了 李纨 忙
李纨 忙 回说
忙 回说 才
回说 才 开楼
才 开楼 拿
开楼 拿 的
拿 的 我
的 我 恐怕
我 恐怕 老太太
恐怕 老太太 高兴
老太太 高兴 就
高兴 就 预备
就 预备 下
预备 下 了
下 了 贾母
了 贾母 听了
贾母 听了 方欲
听了 方欲 说话
方欲 说话 时
说话 时 有人
时 有人 回说
有人 回说 姨太太
回说 姨太太 来了
姨太太 来了 贾母
来了 贾母 等
贾母 等 刚
等 刚 站
刚 站 起来
站 起来 只见
起来 只见 薛姨妈
只见 薛姨妈 早
薛姨妈 早 进来
早 进来 了
进来 了 一面
了 一面 归
一面 归 坐
归 坐 笑道
坐 笑道 今儿
笑道 今儿 老太太
今儿 老太太 高兴
老太太 高兴 这
高兴 这 早晚
这 早晚 就
早晚 就 来了
就 来了 贾母笑
来了 贾母笑 道
贾母笑 道 我
道 我 才
我 才 说
才 说 来
说 来 迟
来 迟 了
迟 了 的
了 的 要
的 要 罚
要 罚 他
罚 他 不想
他 不想 姨太太
不想 姨太太 就
姨太太 就 来
就 来 迟
来 迟 了
迟 了 说
了 说 笑
说 笑 一回
笑 一回 贾母因
一回 贾母因 见窗
贾母因 见窗 上纱
见窗 上纱 颜色
上纱 颜色 旧
颜色 旧 了
旧 了 便
了 便 和
便 和 王夫人
和 王夫人 说道
王夫人 说道 这个
说道 这个 纱新糊
这个 纱新糊 上
纱新糊 上 好看
上 好看 过了
好看 过了 后儿
过了 后儿 就
后儿 就 不翠
就 不翠 了
不翠 了 这院
了 这院 子
这院 子 里头
子 里头 又
里头 又 没有
又 没有 个桃
没有 个桃 杏树
个桃 杏树 这
杏树 这 竹子
这 竹子 已
竹子 已 是
已 是 绿的
是 绿的 再
绿的 再 拿
再 拿 绿纱糊
拿 绿纱糊 上
绿纱糊 上 反倒
上 反倒 不配
反倒 不配 我
不配 我 记得
我 记得 咱们
记得 咱们 先有
咱们 先有 四五
先有 四五 样
四五 样 颜色
样 颜色 糊窗
颜色 糊窗 的
糊窗 的 纱
的 纱 呢
纱 呢 明儿
呢 明儿 给
明儿 给 他
给 他 把
他 把 这
把 这 窗上
这 窗上 的
窗上 的 换
的 换 了
换 了 凤姐儿
了 凤姐儿 忙
凤姐儿 忙 道
忙 道 昨儿
道 昨儿 我
昨儿 我 开
我 开 库房
开 库房 看见
库房 看见 大板
看见 大板 箱里
大板 箱里 还有
箱里 还有 好几匹
还有 好几匹 银红
好几匹 银红 蝉翼
银红 蝉翼 纱
蝉翼 纱 也有
纱 也有 各样
也有 各样 折枝
各样 折枝 花样
折枝 花样 的
花样 的 也有
的 也有 流云
也有 流云 蝙蝠
流云 蝙蝠 花样
蝙蝠 花样 的
花样 的 也有
的 也有 百蝶
也有 百蝶 穿花
百蝶 穿花 花样
穿花 花样 的
花样 的 颜色
的 颜色 又
颜色 又 鲜
又 鲜 纱
鲜 纱 又
纱 又 轻软
又 轻软 我竟
轻软 我竟 没见
我竟 没见 这个
没见 这个 样
这个 样 的
样 的 拿
的 拿 了
拿 了 两匹
了 两匹 出来
两匹 出来 做
出来 做 两床
做 两床 绵纱
两床 绵纱 被
绵纱 被 想来
被 想来 一定
想来 一定 是
一定 是 好
是 好 的
好 的 贾母
的 贾母 听了
贾母 听了 笑道
听了 笑道 呸
笑道 呸 人
呸 人 人
人 人 都说
人 都说 你
都说 你 没有
你 没有 没
没有 没 经过
没 经过 没
经过 没 见过
没 见过 的
见过 的 连
的 连 这个
连 这个 纱
这个 纱 还
纱 还 不能
还 不能 认得
不能 认得 明儿
认得 明儿 还说
明儿 还说 嘴
还说 嘴 薛姨妈
嘴 薛姨妈 等
薛姨妈 等 都
等 都 笑
都 笑 说
笑 说 凭
说 凭 他
凭 他 怎么
他 怎么 经过
怎么 经过 见过
经过 见过 怎么
见过 怎么 敢
怎么 敢 比
敢 比 老太太
比 老太太 呢
老太太 呢 老太太
呢 老太太 何不
老太太 何不 教导
何不 教导 了
教导 了 他
了 他 连
他 连 我们
连 我们 也
我们 也 听听
也 听听 凤姐儿
听听 凤姐儿 也
凤姐儿 也 笑
也 笑 说
笑 说 好
说 好 祖宗
好 祖宗 教给
祖宗 教给 我
教给 我 罢
我 罢 贾母笑
罢 贾母笑 向
贾母笑 向 薛姨妈
向 薛姨妈 众人
薛姨妈 众人 道
众人 道 那个
道 那个 纱
那个 纱 比
纱 比 你们
比 你们 的
你们 的 年纪
的 年纪 还
年纪 还 大
还 大 呢
大 呢 怪不得
呢 怪不得 他
怪不得 他 认做
他 认做 蝉翼
认做 蝉翼 纱
蝉翼 纱 原
纱 原 也
原 也 有些
也 有些 像
有些 像 不
像 不 知道
不 知道 的
知道 的 都
的 都 认做
都 认做 蝉
认做 蝉 翼纱
蝉 翼纱 正经
翼纱 正经 名字
正经 名字 叫
名字 叫 软烟罗
叫 软烟罗 凤姐儿
软烟罗 凤姐儿 道
凤姐儿 道 这个
道 这个 名儿
这个 名儿 也好
名儿 也好 听
也好 听 只是
听 只是 我
只是 我 这么
我 这么 大
这么 大 了
大 了 纱罗
了 纱罗 也
纱罗 也 见过
也 见过 几百
见过 几百 样
几百 样 从没
样 从没 听见
从没 听见 过
听见 过 这个
过 这个 名色
这个 名色 贾母笑
名色 贾母笑 道
贾母笑 道 你
道 你 能活
你 能活 了
能活 了 多大
了 多大 见过
多大 见过 几
见过 几 样
几 样 东西
样 东西 就
东西 就 说
就 说 嘴
说 嘴 来了
嘴 来了 那个
来了 那个 软烟罗
那个 软烟罗 只有
软烟罗 只有 四样
只有 四样 颜色
四样 颜色 一样
颜色 一样 雨过天青
一样 雨过天青 一样
雨过天青 一样 秋香色
一样 秋香色 一
秋香色 一 样松
一 样松 绿的
样松 绿的 一样
绿的 一样 就是
一样 就是 银红
就是 银红 的
银红 的 要是
的 要是 做了
要是 做了 帐子
做了 帐子 糊
帐子 糊 了
糊 了 窗屉
了 窗屉 远远
窗屉 远远 的
远远 的 看着
的 看着 就
看着 就 和
就 和 烟雾
和 烟雾 一样
烟雾 一样 所以
一样 所以 叫做
所以 叫做 软烟罗
叫做 软烟罗 那
软烟罗 那 银红
那 银红 的
银红 的 又
的 又 叫做
又 叫做 霞
叫做 霞 影纱
霞 影纱 如今
影纱 如今 上用
如今 上用 的
上用 的 府
的 府 纱
府 纱 也
纱 也 没有
也 没有 这样
没有 这样 软
这样 软 厚轻密
软 厚轻密 的
厚轻密 的 了
的 了 薛姨妈
了 薛姨妈 笑道
薛姨妈 笑道 别说
笑道 别说 凤丫头
别说 凤丫头 没
凤丫头 没 见
没 见 连
见 连 我
连 我 也
我 也 没
也 没 听见
没 听见 过
听见 过 凤姐儿
过 凤姐儿 一面
凤姐儿 一面 说话
一面 说话 早
说话 早 命人
早 命人 取
命人 取 了
取 了 一匹
了 一匹 来了
一匹 来了 贾母
来了 贾母 说
贾母 说 可不是
说 可不是 这个
可不是 这个 先时
这个 先时 原
先时 原 不过
原 不过 是
不过 是 糊
是 糊 窗屉
糊 窗屉 后来
窗屉 后来 我们
后来 我们 拿
我们 拿 这个
拿 这个 做
这个 做 被
做 被 做
被 做 帐子
做 帐子 试试
帐子 试试 也
试试 也 竟
也 竟 好
竟 好 明日
好 明日 就
明日 就 找出
就 找出 几匹
找出 几匹 来
几匹 来 拿
来 拿 银红
拿 银红 的
银红 的 替
的 替 他糊
替 他糊 窗户
他糊 窗户 凤姐
窗户 凤姐 答应
凤姐 答应 着
答应 着 众人
着 众人 看了
众人 看了 都
看了 都 称赞
都 称赞 不已
称赞 不已 刘
不已 刘 老老
刘 老老 也
老老 也 觑着
也 觑着 眼看
觑着 眼看 口里
眼看 口里 不住
口里 不住 的
不住 的 念佛
的 念佛 说道
念佛 说道 我们
说道 我们 想
我们 想 做
想 做 衣裳
做 衣裳 也
衣裳 也 不能
也 不能 拿着
不能 拿着 糊
拿着 糊 窗子
糊 窗子 岂
窗子 岂 不
岂 不 可惜
不 可惜 贾母
可惜 贾母 道
贾母 道 倒是
道 倒是 做
倒是 做 衣裳
做 衣裳 不
衣裳 不 好看
不 好看 凤姐
好看 凤姐 忙
凤姐 忙 把
忙 把 自己
把 自己 身上
自己 身上 穿
身上 穿 的
穿 的 一件
的 一件 大红
一件 大红 棉纱
大红 棉纱 袄
棉纱 袄 的
袄 的 襟子
的 襟子 拉
襟子 拉 出来
拉 出来 向
出来 向 贾母
向 贾母 薛姨妈
贾母 薛姨妈 道
薛姨妈 道 看
道 看 我的
看 我的 这袄
我的 这袄 儿
这袄 儿 贾母
儿 贾母 薛姨妈
贾母 薛姨妈 都说
薛姨妈 都说 这
都说 这 也是
这 也是 上好
也是 上好 的
上好 的 了
的 了 这是
了 这是 如今
这是 如今 上用
如今 上用 内造
上用 内造 的
内造 的 竟
的 竟 比不上
竟 比不上 这个
比不上 这个 凤姐儿
这个 凤姐儿 道
凤姐儿 道 这个
道 这个 薄片
这个 薄片 子
薄片 子 还
子 还 说是
还 说是 内造
说是 内造 上
内造 上 用
上 用 呢
用 呢 竟连
呢 竟连 这个
竟连 这个 官用
这个 官用 的
官用 的 也
的 也 比不上
也 比不上 啊
比不上 啊 贾母
啊 贾母 道
贾母 道 再
道 再 找
再 找 一
找 一 找
一 找 只怕
找 只怕 还有
只怕 还有 要
还有 要 有
要 有 就
有 就 都
就 都 拿
都 拿 出来
拿 出来 送
出来 送 这
送 这 刘
这 刘 亲家
刘 亲家 两匹
亲家 两匹 有
两匹 有 雨过天青
有 雨过天青 的
雨过天青 的 我
的 我 做
我 做 一个
做 一个 帐子
一个 帐子 挂
帐子 挂 上
挂 上 剩
上 剩 的
剩 的 配上
的 配上 里子
配上 里子 做些
里子 做些 个
做些 个 夹
个 夹 坎肩
夹 坎肩 儿
坎肩 儿 给
儿 给 丫头
给 丫头 们
丫头 们 穿
们 穿 白收
穿 白收 着
白收 着 霉坏
着 霉坏 了
