第 119 章
文章 早早 的
早早 的 回来
的 回来 写
回来 写 出来
写 出来 请
出来 请 咱
请 咱 们
咱 们 的
们 的 世交
的 世交 老先生
世交 老先生 们
老先生 们 看了
们 看了 等
看了 等 着
等 着 爷儿
着 爷儿 两个
爷儿 两个 都
两个 都 报了
都 报了 喜
报了 喜 就
喜 就 完
就 完 了
完 了 一面
了 一面 叫人
一面 叫人 搀起
叫人 搀起 宝玉
搀起 宝玉 来
宝玉 来 宝玉
来 宝玉 却
宝玉 却 转过身
却 转过身 来
转过身 来 给
来 给 李纨
给 李纨 作了
李纨 作了 个
作了 个 揖
个 揖 说
揖 说 嫂子
说 嫂子 放心
嫂子 放心 我们
放心 我们 爷儿
我们 爷儿 两个
爷儿 两个 都是
两个 都是 必中
都是 必中 的
必中 的 日
的 日 后
日 后 兰哥
后 兰哥 还有
兰哥 还有 大
还有 大 出息
大 出息 大嫂子
出息 大嫂子 还要
大嫂子 还要 带
还要 带 凤冠
带 凤冠 穿
凤冠 穿 霞帔
穿 霞帔 呢
霞帔 呢 李纨
呢 李纨 笑道
李纨 笑道 但愿
笑道 但愿 应
但愿 应 了
应 了 叔叔
了 叔叔 的话
叔叔 的话 也
的话 也 不枉
也 不枉 说
不枉 说 到
说 到 这里
到 这里 恐怕
这里 恐怕 又
恐怕 又 惹起
又 惹起 王夫人
惹起 王夫人 的
王夫人 的 伤心
的 伤心 来
伤心 来 连忙
来 连忙 咽住
连忙 咽住 了
咽住 了 宝玉
了 宝玉 笑道
宝玉 笑道 只
笑道 只 要
只 要 有了
要 有了 个
有了 个 好
个 好 儿子
好 儿子 能够
儿子 能够 接续
能够 接续 祖基
接续 祖基 就是
祖基 就是 大
就是 大 哥哥
大 哥哥 不能
哥哥 不能 见
不能 见 也
见 也 算
也 算 他的
算 他的 后事
他的 后事 完
后事 完 了
完 了 李纨
了 李纨 见
李纨 见 天气
见 天气 不早了
天气 不早了 也
不早了 也 不肯
也 不肯 尽着
不肯 尽着 和
尽着 和 他
和 他 说话
他 说话 只好
说话 只好 点点头
只好 点点头 儿
点点头 儿 此
儿 此 时宝钗
此 时宝钗 听得
时宝钗 听得 早已
听得 早已 呆
早已 呆 了
呆 了 这些
了 这些 话
这些 话 不但
话 不但 宝玉
不但 宝玉 说的
宝玉 说的 不好
说的 不好 便是
不好 便是 王夫人
便是 王夫人 李纨
王夫人 李纨 所说
李纨 所说 句句
所说 句句 都是
句句 都是 不祥之兆
都是 不祥之兆 却
不祥之兆 却 又
却 又 不敢
又 不敢 认真
不敢 认真 只得
认真 只得 忍泪
只得 忍泪 无言
忍泪 无言 那宝玉
无言 那宝玉 走到
那宝玉 走到 跟前
走到 跟前 深深
跟前 深深 的
深深 的 作了
的 作了 一个
作了 一个 揖
一个 揖 众人
揖 众人 见
众人 见 他
见 他 行事
他 行事 古怪
行事 古怪 也
古怪 也 摸不着
也 摸不着 是
摸不着 是 怎么样
是 怎么样 又
怎么样 又 不敢
又 不敢 笑
不敢 笑 他
笑 他 只见
他 只见 宝钗
只见 宝钗 的
宝钗 的 眼泪
的 眼泪 直
眼泪 直 流下来
直 流下来 众人
流下来 众人 更是
众人 更是 纳罕
更是 纳罕 又
纳罕 又 听宝玉
又 听宝玉 说道
听宝玉 说道 姐姐
说道 姐姐 我要
姐姐 我要 走
我要 走 了
走 了 你
了 你 好生
你 好生 跟着
好生 跟着 太太
跟着 太太 听
太太 听 我的
听 我的 喜
我的 喜 信儿
喜 信儿 罢
信儿 罢 宝钗
罢 宝钗 道
宝钗 道 是
道 是 时候
是 时候 了
时候 了 你
了 你 不必
你 不必 说
不必 说 这些
说 这些 唠叨
这些 唠叨 话
唠叨 话 了
话 了 宝玉
了 宝玉 道
宝玉 道 你
道 你 倒
你 倒 催
倒 催 的
催 的 我
的 我 紧
我 紧 我
紧 我 自己
我 自己 也
自己 也 知道
也 知道 该
知道 该 走
该 走 了
走 了 回头见
了 回头见 众人
回头见 众人 都
众人 都 在
都 在 这里
在 这里 只
这里 只 没
只 没 惜春
没 惜春 紫鹃
惜春 紫鹃 便
紫鹃 便 说道
便 说道 四
说道 四 妹妹
四 妹妹 和
妹妹 和 紫鹃
和 紫鹃 姐姐
紫鹃 姐姐 跟前
姐姐 跟前 替
跟前 替 我
替 我 说
我 说 罢
说 罢 他们
罢 他们 两个
他们 两个 横竖
两个 横竖 是
横竖 是 再见
是 再见 的
再见 的 众人
的 众人 见
众人 见 他
见 他 的话
他 的话 又
的话 又 像
又 像 有理
像 有理 又
有理 又 像
又 像 疯话
像 疯话 大家
疯话 大家 只说
大家 只说 他
只说 他 从来没
他 从来没 出
从来没 出 过门
出 过门 都是
过门 都是 太太
都是 太太 的
太太 的 一套
的 一套 话
一套 话 招出来
话 招出来 的
招出来 的 不如
的 不如 早早
不如 早早 催
早早 催 他
催 他 去了
他 去了 就
去了 就 完
就 完 了事
完 了事 了
了事 了 便
了 便 说道
便 说道 外面
说道 外面 有人
外面 有人 等
有人 等 你
等 你 呢
你 呢 你
呢 你 再
你 再 闹
再 闹 就
闹 就 误
就 误 了
误 了 时辰
了 时辰 了
时辰 了 宝玉
了 宝玉 仰面
宝玉 仰面 大笑
仰面 大笑 道
大笑 道 走
道 走 了
走 了 走
了 走 了
走 了 不用
了 不用 胡闹
不用 胡闹 了
胡闹 了 完
了 完 了事
完 了事 了
了事 了 众
了 众 人
众 人 也
人 也 都
也 都 笑道
都 笑道 快
笑道 快 走
快 走 罢
走 罢 独有
罢 独有 王夫人
独有 王夫人 和
王夫人 和 宝钗
和 宝钗 娘儿
宝钗 娘儿 两个
娘儿 两个 倒像
两个 倒像 生离死别
倒像 生离死别 的
生离死别 的 一般
的 一般 那
一般 那 眼泪
那 眼泪 也
眼泪 也 不知
也 不知 从
不知 从 那里
从 那里 来
那里 来 的
来 的 直流
的 直流 下来
直流 下来 几乎
下来 几乎 失声
几乎 失声 哭出
失声 哭出 但见
哭出 但见 宝玉
但见 宝玉 嘻
宝玉 嘻 天哈地
嘻 天哈地 大有
天哈地 大有 疯
大有 疯 傻
疯 傻 之状
傻 之状 遂
之状 遂 从此
遂 从此 出门
从此 出门 而去
出门 而去 正是
而去 正是 走来
正是 走来 名利
走来 名利 无双
名利 无双 地
无双 地 打出
地 打出 樊笼
打出 樊笼 第一关
樊笼 第一关 不
第一关 不 言
不 言 宝玉
言 宝玉 贾兰
宝玉 贾兰 出门
贾兰 出门 赴考
出门 赴考 且说
赴考 且说 贾环见
且说 贾环见 他们
贾环见 他们 考去
他们 考去 自己
考去 自己 又
自己 又 气
又 气 又
气 又 恨
又 恨 便
恨 便 自
便 自 大为
自 大为 王
大为 王 说
王 说 我
说 我 可要
我 可要 给
可要 给 母亲
给 母亲 报仇
母亲 报仇 了
报仇 了 家里
了 家里 一个
家里 一个 男人
一个 男人 没有
男人 没有 上头
没有 上头 大
上头 大 太太
大 太太 依
太太 依 了
依 了 我
了 我 还
我 还 怕
还 怕 谁
怕 谁 想
谁 想 定
想 定 了
定 了 主意
了 主意 跑
主意 跑 到
跑 到 邢夫人
到 邢夫人 那边
邢夫人 那边 请了
那边 请了 安
请了 安 说
安 说 了
说 了 些
了 些 奉承
些 奉承 的话
奉承 的话 那
的话 那 邢夫人
那 邢夫人 自然
邢夫人 自然 喜欢
自然 喜欢 便
喜欢 便 说道
便 说道 你
说道 你 这
你 这 才
这 才 是
才 是 明理
是 明理 的
明理 的 孩子
的 孩子 呢
孩子 呢 像
呢 像 那巧姐儿
像 那巧姐儿 的
那巧姐儿 的 事
的 事 原该
事 原该 我
原该 我 作主
我 作主 的
作主 的 你琏
的 你琏 二哥
你琏 二哥 糊涂
二哥 糊涂 放着
糊涂 放着 亲
放着 亲 奶奶
亲 奶奶 倒托
奶奶 倒托 别人
倒托 别人 去
别人 去 贾环
去 贾环 道
贾环 道 人家
道 人家 那
人家 那 头儿
那 头儿 也说
头儿 也说 了
也说 了 只
了 只 认得
只 认得 这
认得 这 一门
这 一门 子
一门 子 现在
子 现在 定
现在 定 了
定 了 还要
了 还要 备
还要 备 一分
备 一分 大礼
一分 大礼 来
大礼 来 送
来 送 太太
送 太太 呢
太太 呢 如今
呢 如今 太太
如今 太太 有了
太太 有了 这样
有了 这样 的
这样 的 藩王
的 藩王 孙女
藩王 孙女 女婿
孙女 女婿 还
女婿 还 怕
还 怕 大老爷
怕 大老爷 没
大老爷 没 大
没 大 官
大 官 做
官 做 么
做 么 不是
么 不是 我
不是 我 说
我 说 自己
说 自己 的
自己 的 太太
的 太太 他们
太太 他们 有了
他们 有了 元妃
有了 元妃 姐姐
元妃 姐姐 便
姐姐 便 欺压
便 欺压 的
欺压 的 人
的 人 难受
人 难受 将来
难受 将来 巧姐儿
将来 巧姐儿 别
巧姐儿 别 也是
别 也是 这样
也是 这样 没良心
这样 没良心 等
没良心 等 我
等 我 去
我 去 问问
去 问问 他
问问 他 邢夫人
他 邢夫人 道
邢夫人 道 你
道 你 也
你 也 该
也 该 告诉
该 告诉 他
告诉 他 他
他 他 才
他 才 知道
才 知道 你
知道 你 的
你 的 好处
的 好处 只怕
好处 只怕 他
只怕 他 父亲
他 父亲 在家
父亲 在家 也
在家 也 找不出
也 找不出 这么
找不出 这么 门子
这么 门子 好
门子 好 亲事
好 亲事 来
亲事 来 但
来 但 只
但 只 平儿
只 平儿 那个
平儿 那个 糊涂
那个 糊涂 东西
糊涂 东西 他
东西 他 倒
他 倒 说
倒 说 这件
说 这件 事
这件 事 不好
事 不好 说是
不好 说是 你
说是 你 太太
你 太太 也
太太 也 不
也 不 愿意
不 愿意 想来
愿意 想来 恐怕
想来 恐怕 我们
恐怕 我们 得
我们 得 了
得 了 意
了 意 若迟
意 若迟 了
若迟 了 你
了 你 二哥
你 二哥 回来
二哥 回来 又
回来 又 听
又 听 人家
听 人家 的话
人家 的话 就
的话 就 办不成
就 办不成 了
办不成 了 贾环
了 贾环 道
贾环 道 那边
道 那边 都
那边 都 定
都 定 了
定 了 只
了 只 等
只 等 太太
等 太太 出了
太太 出了 八字
出了 八字 王府
八字 王府 的
王府 的 规矩
的 规矩 三天
规矩 三天 就要
三天 就要 来
就要 来 娶
来 娶 的
娶 的 但是
的 但是 一件
但是 一件 只怕
一件 只怕 太太
只怕 太太 不
太太 不 愿意
不 愿意 那边
愿意 那边 说是
那边 说是 不该
说是 不该 娶
不该 娶 犯官
娶 犯官 的
犯官 的 孙女
的 孙女 只好
孙女 只好 悄悄的
只好 悄悄的 抬
悄悄的 抬 了
抬 了 去
了 去 等
去 等 大老爷
等 大老爷 免
大老爷 免 了
免 了 罪
了 罪 做了
罪 做了 官
做了 官 再
官 再 大家
再 大家 热闹
大家 热闹 起来
热闹 起来 邢夫人
起来 邢夫人 道
邢夫人 道 这有
道 这有 什
这有 什 么
什 么 不
么 不 愿意
不 愿意 也是
愿意 也是 礼上
也是 礼上 应该
礼上 应该 的
应该 的 贾环
的 贾环 道
贾环 道 既
道 既 这么着
既 这么着 这
这么着 这 帖子
这 帖子 太太
帖子 太太 出了
太太 出了 就是了
出了 就是了 邢夫
就是了 邢夫 人道
邢夫 人道 这
人道 这 孩子
这 孩子 又
孩子 又 糊涂
又 糊涂 了
糊涂 了 里头
了 里头 都是
里头 都是 女人
都是 女人 你
女人 你 叫
你 叫 蔷
叫 蔷 哥儿
蔷 哥儿 写
哥儿 写 了
写 了 一个
了 一个 就是了
一个 就是了 贾环
就是了 贾环 听说
贾环 听说 喜欢
听说 喜欢 的
喜欢 的 了不得
的 了不得 连忙
了不得 连忙 答应
连忙 答应 了
答应 了 出来
了 出来 赶着
出来 赶着 和
赶着 和 贾芸
和 贾芸 说
贾芸 说 了
说 了 邀着
了 邀着 王仁
邀着 王仁 到
王仁 到 那
到 那 外藩
那 外藩 公馆
外藩 公馆 立
公馆 立 文书
立 文书 兑
文书 兑 银子
兑 银子 去了
银子 去了 那知刚
去了 那知刚 才
那知刚 才 所说
才 所说 的话
所说 的话 早
的话 早 被
早 被 跟
被 跟 邢夫人
跟 邢夫人 的
邢夫人 的 丫头
的 丫头 听见
丫头 听见 那丫头
听见 那丫头 是
那丫头 是 求
是 求 了
求 了 平儿
了 平儿 才
平儿 才 挑上
才 挑上 的
挑上 的 便
的 便 抽空
便 抽空 儿
抽空 儿 赶到
儿 赶到 平儿
赶到 平儿 那里
平儿 那里 一五一十
那里 一五一十 的
一五一十 的 都
的 都 告诉
都 告诉 了
告诉 了 平儿
了 平儿 早知
平儿 早知 此事
早知 此事 不好
此事 不好 已
不好 已 和巧姐
已 和巧姐 细细的
和巧姐 细细的 说明
细细的 说明 巧姐
说明 巧姐 哭
巧姐 哭 了
哭 了 一夜
了 一夜 必要
一夜 必要 等
必要 等 他
等 他 父亲
他 父亲 回来
父亲 回来 作主
回来 作主 大
作主 大 太太
大 太太 的话
太太 的话 不能
的话 不能 遵
不能 遵 今儿
遵 今儿 又
今儿 又 听见
又 听见 这
听见 这 话
这 话 便
话 便 大哭
便 大哭 起来
大哭 起来 要
起来 要 和
要 和 太太
和 太太 讲去
太太 讲去 平儿
讲去 平儿 急忙
平儿 急忙 拦住
急忙 拦住 道
拦住 道 姑娘
道 姑娘 且慢
姑娘 且慢 着
且慢 着 大
着 大 太太
大 太太 是
太太 是 你
是 你 的
你 的 亲
的 亲 祖母
亲 祖母 他说
祖母 他说 二爷
他说 二爷 不
二爷 不 在家
不 在家 大
在家 大 太太
大 太太 做
太太 做 得主
做 得主 的
得主 的 况且
的 况且 还有
况且 还有 舅舅
还有 舅舅 做
舅舅 做 保山
做 保山 他们
保山 他们 都是
他们 都是 一气
都是 一气 姑娘
一气 姑娘 一个人
姑娘 一个人 那里
一个人 那里 说得
那里 说得 过
说得 过 呢
过 呢 我
呢 我 到底
我 到底 是
到底 是 下人
是 下人 说不上
下人 说不上 话
说不上 话 去
话 去 如今
去 如今 只
如今 只 可
只 可 想法
可 想法 儿
想法 儿 断
儿 断 不
断 不 可
不 可 冒失
可 冒失 的
冒失 的 邢夫人
的 邢夫人 那边
邢夫人 那边 的
那边 的 丫头
的 丫头 道
丫头 道 你们
道 你们 快快
你们 快快 的
快快 的 想
的 想 主意
想 主意 不然
主意 不然 可
不然 可 就要
可 就要 抬走
就要 抬走 了
抬走 了 说
了 说 着
说 着 各自
着 各自 去了
各自 去了 平儿
去了 平儿 回过头来
平儿 回过头来 见巧姐
回过头来 见巧姐 哭作
见巧姐 哭作 一团
哭作 一团 连忙
一团 连忙 扶
连忙 扶 着
扶 着 道
着 道 姑娘
道 姑娘 哭
姑娘 哭 是
哭 是 不中用
是 不中用 的
不中用 的 如今
的 如今 是
如今 是 二爷
是 二爷 彀
二爷 彀 不
彀 不 着
不 着 听见
着 听见 他们
听见 他们 的话
他们 的话 头
的话 头 这句
头 这句 话
这句 话 还
话 还 没
还 没 说完
没 说完 只见
说完 只见 邢夫人
只见 邢夫人 那边
邢夫人 那边 打发
那边 打发 人来
打发 人来 告诉
人来 告诉 姑娘
告诉 姑娘 大喜
姑娘 大喜 的
大喜 的 事
的 事 来了
事 来了 叫
来了 叫 平儿
叫 平儿 将
平儿 将 姑娘
将 姑娘 所有
姑娘 所有 应用
所有 应用 的
应用 的 东西
的 东西 料理
东西 料理 出来
料理 出来 若是
出来 若是 赔送
若是 赔送 呢
赔送 呢 原
呢 原 说明
原 说明 了
说明 了 等
了 等 二爷
等 二爷 回来
二爷 回来 再办
回来 再办 平儿
再办 平儿 只得
平儿 只得 答应
只得 答应 了
答应 了 回来
了 回来 又见
回来 又见 王夫人
又见 王夫人 过来
王夫人 过来 巧姐儿
过来 巧姐儿 一把
巧姐儿 一把 抱住
一把 抱住 哭
抱住 哭 得
哭 得 倒
得 倒 在
倒 在 怀里
在 怀里 王夫人
怀里 王夫人 也
王夫人 也 哭
也 哭 道
哭 道 妞儿
道 妞儿 不用
妞儿 不用 着急
不用 着急 我
着急 我 为
我 为 你
为 你 吃
你 吃 了
吃 了 大
了 大 太太
大 太太 好些
太太 好些 话
好些 话 看来
话 看来 是
看来 是 扭
是 扭 不
扭 不 过来
不 过来 的
过来 的 我们
的 我们 只好
我们 只好 应着
只好 应着 缓
应着 缓 下去
缓 下去 即刻
下去 即刻 差个
即刻 差个 家人
差个 家人 赶到
家人 赶到 你
赶到 你 父亲
你 父亲 那里
父亲 那里 去
那里 去 告诉
去 告诉 平儿
告诉 平儿 道
平儿 道 太太
道 太太 还
太太 还 不
还 不 知道
不 知道 么
知道 么 早起
么 早起 三爷
早起 三爷 在
三爷 在 大
在 大 太太
大 太太 跟前
太太 跟前 说
跟前 说 了
说 了 什么
了 什么 外藩
什么 外藩 规矩
外藩 规矩 三日
规矩 三日 就要
三日 就要 过去
就要 过去 的
过去 的 如今
的 如今 大
如今 大 太太
大 太太 已
太太 已 叫
已 叫 芸
叫 芸 哥儿
芸 哥儿 写
哥儿 写 了
写 了 名字
了 名字 年庚
名字 年庚 去了
年庚 去了 还
去了 还 等
还 等 得
等 得 二爷
得 二爷 么
二爷 么 王夫人
么 王夫人 听说
王夫人 听说 是
听说 是 三爷
是 三爷 便气
三爷 便气 得
便气 得 话
得 话 也
话 也 说不出来
也 说不出来 呆
说不出来 呆 了
呆 了 半天
了 半天 一叠
半天 一叠 声
一叠 声 叫
声 叫 找
叫 找 贾环
找 贾环 找
贾环 找 了
找 了 半天
了 半天 人回
半天 人回 今
人回 今 早同
今 早同 蔷
早同 蔷 哥儿
蔷 哥儿 王
哥儿 王 舅爷
王 舅爷 出去
舅爷 出去 了
出去 了 王夫人
了 王夫人 问
王夫人 问 芸哥
问 芸哥 呢
芸哥 呢 众人
呢 众人 回说
众人 回说 不
回说 不 知道
不 知道 巧姐
知道 巧姐 屋
巧姐 屋 内
屋 内 人人
内 人人 瞪眼
人人 瞪眼 都
瞪眼 都 无
都 无 方法
无 方法 王夫人
方法 王夫人 也
王夫人 也 难
也 难 和
难 和 邢夫人
和 邢夫人 争论
邢夫人 争论 只有
争论 只有 大家
只有 大家 抱头大哭
大家 抱头大哭 正闹
抱头大哭 正闹 着
正闹 着 一个
着 一个 婆子
一个 婆子 进来
婆子 进来 回说
进来 回说 后门
回说 后门 上
后门 上 的
上 的 人
的 人 说
人 说 那个
说 那个 刘
那个 刘 老老
刘 老老 又
老老 又 来了
又 来了 王夫人
来了 王夫人 道
王夫人 道 咱们
道 咱们 家
咱们 家 遭
家 遭 了
遭 了 这样
了 这样 事
这样 事 那有
事 那有 工夫
那有 工夫 接待
工夫 接待 人
接待 人 不拘
人 不拘 怎么
不拘 怎么 回
怎么 回 了
回 了 他
了 他 去罢
