第 77 章
亲身 过来 请问
过来 请问 贾母
请问 贾母 贾母忙
贾母 贾母忙 命
贾母忙 命 鸳鸯
命 鸳鸯 取出
鸳鸯 取出 当日
取出 当日 馀
当日 馀 的
馀 的 来
的 来 竟
来 竟 还有
竟 还有 一
还有 一 大包
一 大包 皆
大包 皆 有
皆 有 手指头
有 手指头 粗
手指头 粗 细
粗 细 不等
细 不等 遂
不等 遂 秤
遂 秤 了
秤 了 二两
了 二两 给
二两 给 王夫人
给 王夫人 王夫人
王夫人 王夫人 出来
王夫人 出来 交给
出来 交给 周瑞家的
交给 周瑞家的 拿去
周瑞家的 拿去 令
拿去 令 小厮
令 小厮 送与
小厮 送与 医生
送与 医生 家去
医生 家去 又
家去 又 命
又 命 将那
命 将那 几包
将那 几包 不能
几包 不能 辨
不能 辨 的
辨 的 药
的 药 也
药 也 带了
也 带了 去
带了 去 命
去 命 医生
命 医生 认了
医生 认了 各包
认了 各包 号
各包 号 上
号 上 一时
上 一时 周瑞家的
一时 周瑞家的 又
周瑞家的 又 拿
又 拿 进来
拿 进来 说
进来 说 这
说 这 几样
这 几样 都
几样 都 各
都 各 包号
各 包号 上
包号 上 名字
上 名字 了
名字 了 但
了 但 那
但 那 一包
那 一包 人参
一包 人参 固然
人参 固然 是
固然 是 上好
是 上好 的
上好 的 只是
的 只是 年
只是 年 代太
年 代太 陈
代太 陈 这
陈 这 东西
这 东西 比
东西 比 别的
比 别的 却
别的 却 不同
却 不同 凭
不同 凭 是
凭 是 怎么
是 怎么 好
怎么 好 的
好 的 只过
的 只过 一百年
只过 一百年 后
一百年 后 就
后 就 自己
就 自己 成
自己 成 了
成 了 灰
了 灰 了
灰 了 如今
了 如今 这个
如今 这个 虽
这个 虽 未成
虽 未成 灰
未成 灰 然
灰 然 已成
然 已成 了
已成 了 糟
了 糟 朽烂
糟 朽烂 木
朽烂 木 也
木 也 没有
也 没有 力量
没有 力量 的
力量 的 了
的 了 请
了 请 太太
请 太太 收了
太太 收了 这个
收了 这个 倒
这个 倒 不
倒 不 拘
不 拘 粗细
拘 粗细 多少
粗细 多少 再换些
多少 再换些 新
再换些 新 的
新 的 才好
的 才好 王夫人
才好 王夫人 听了
王夫人 听了 低头不语
听了 低头不语 半日
低头不语 半日 才
半日 才 说
才 说 这
说 这 可
这 可 没法
可 没法 了
没法 了 只好
了 只好 去
只好 去 买
去 买 二两
买 二两 来
二两 来 罢
来 罢 也
罢 也 无心
也 无心 看
无心 看 那些
看 那些 只命
那些 只命 都
只命 都 收了
都 收了 罢
收了 罢 因问
罢 因问 周瑞家的
因问 周瑞家的 你
周瑞家的 你 就
你 就 去
就 去 说
去 说 给
说 给 外头
给 外头 人们
外头 人们 拣
人们 拣 好
拣 好 的
好 的 换
的 换 二两
换 二两 来
二两 来 倘或
来 倘或 一时
倘或 一时 老太太
一时 老太太 问
老太太 问 你们
问 你们 只说
你们 只说 用
只说 用 的
用 的 是
的 是 老太太
是 老太太 的
老太太 的 不必
的 不必 多
不必 多 说
多 说 周瑞
说 周瑞 家
周瑞 家 的
家 的 方才
的 方才 要
方才 要 去
要 去 时
去 时 宝钗因
时 宝钗因 在
宝钗因 在 坐
在 坐 乃
坐 乃 笑道
乃 笑道 姨娘
笑道 姨娘 且
姨娘 且 住
且 住 如今
住 如今 外头
如今 外头 人参
外头 人参 都
人参 都 没有
都 没有 好
没有 好 的
好 的 虽
的 虽 有
虽 有 全枝
有 全枝 他们
全枝 他们 也
他们 也 必截
也 必截 做
必截 做 两三
做 两三 段
两三 段 镶嵌
段 镶嵌 上芦
镶嵌 上芦 泡须
上芦 泡须 枝
泡须 枝 搀匀
枝 搀匀 了
搀匀 了 好
了 好 卖
好 卖 看不得
卖 看不得 粗细
看不得 粗细 我们
粗细 我们 铺子
我们 铺子 里常
铺子 里常 和
里常 和 行里
和 行里 交易
行里 交易 如今
交易 如今 我
如今 我 去
我 去 和
去 和 妈妈
和 妈妈 说
妈妈 说 了
说 了 哥哥
了 哥哥 去托个
哥哥 去托个 伙计
去托个 伙计 过去
伙计 过去 和
过去 和 参行
和 参行 里
参行 里 要
里 要 他
要 他 二
他 二 两原
二 两原 枝来
两原 枝来 不妨
枝来 不妨 咱们
不妨 咱们 多使
咱们 多使 几两
多使 几两 银子
几两 银子 到底
银子 到底 得
到底 得 了
得 了 好
了 好 的
好 的 王夫人
的 王夫人 笑道
王夫人 笑道 倒是
笑道 倒是 你
倒是 你 明白
你 明白 但
明白 但 只
但 只 还
只 还 得
还 得 你
得 你 亲自
你 亲自 走
亲自 走 一趟
走 一趟 才能
一趟 才能 明白
才能 明白 于是
明白 于是 宝钗
于是 宝钗 去了
宝钗 去了 半日
去了 半日 回来
半日 回来 说
回来 说 已遣
说 已遣 人
已遣 人 去
人 去 赶晚
去 赶晚 就
赶晚 就 有
就 有 回信
有 回信 明日
回信 明日 一早
明日 一早 去配
一早 去配 也
去配 也 不迟
也 不迟 王夫人
不迟 王夫人 自是
王夫人 自是 喜悦
自是 喜悦 因
喜悦 因 说道
因 说道 卖油
说道 卖油 的
卖油 的 娘
的 娘 子水
娘 子水 梳头
子水 梳头 自来
梳头 自来 家里
自来 家里 有的
家里 有的 给
有的 给 人
给 人 多少
人 多少 这会子
多少 这会子 轮到
这会子 轮到 自己
轮到 自己 用
自己 用 反倒
用 反倒 各处
反倒 各处 寻去
各处 寻去 说毕
寻去 说毕 长叹
说毕 长叹 宝钗笑
长叹 宝钗笑 道
宝钗笑 道 这
道 这 东西
这 东西 虽然
东西 虽然 值钱
虽然 值钱 总
值钱 总 不过
总 不过 是
不过 是 药
是 药 原该
药 原该 济众
原该 济众 散
济众 散 人才
散 人才 是
人才 是 咱们
是 咱们 比
咱们 比 不
比 不 得
不 得 那
得 那 没
那 没 见世面
没 见世面 的
见世面 的 人家
的 人家 得
人家 得 了
得 了 这个
了 这个 就
这个 就 珍藏密敛
就 珍藏密敛 的
珍藏密敛 的 王夫人
的 王夫人 点头
王夫人 点头 道
点头 道 你
道 你 这话
你 这话 也是
这话 也是 一
也是 一 时宝钗
一 时宝钗 去
时宝钗 去 后
去 后 因见
后 因见 无
因见 无 别人
无 别人 在
别人 在 室
在 室 遂
室 遂 唤
遂 唤 周瑞家的
唤 周瑞家的 问
周瑞家的 问 前日
问 前日 园中
前日 园中 搜检
园中 搜检 的
搜检 的 事情
的 事情 可
事情 可 得
可 得 下落
得 下落 周瑞家的
下落 周瑞家的 是
周瑞家的 是 已
是 已 和
已 和 凤姐
和 凤姐 商议
凤姐 商议 停妥
商议 停妥 一字
停妥 一字 不隐
一字 不隐 遂
不隐 遂 回明
遂 回明 王夫人
回明 王夫人 王夫人
王夫人 王夫人 吃
王夫人 吃 了
吃 了 一惊
了 一惊 想到
一惊 想到 司棋
想到 司棋 系
司棋 系 迎春
系 迎春 丫头
迎春 丫头 乃系
丫头 乃系 那边
乃系 那边 的
那边 的 人
的 人 只得
人 只得 令人
只得 令人 去
令人 去 回
去 回 邢氏
回 邢氏 周瑞家的
邢氏 周瑞家的 回道
周瑞家的 回道 前日
回道 前日 那边
前日 那边 太太
那边 太太 嗔
太太 嗔 着
嗔 着 王善保家的
着 王善保家的 多事
王善保家的 多事 打
多事 打 了
打 了 几个
了 几个 嘴巴
几个 嘴巴 子
嘴巴 子 如今
子 如今 他
如今 他 也
他 也 装病
也 装病 在家
装病 在家 不肯
在家 不肯 出头
不肯 出头 了
出头 了 况且
了 况且 又是
况且 又是 他
又是 他 外孙女儿
他 外孙女儿 自己
外孙女儿 自己 打
自己 打 了
打 了 嘴
了 嘴 他
嘴 他 只好
他 只好 装个
只好 装个 忘了
装个 忘了 日久
忘了 日久 平服
日久 平服 了
平服 了 再说
了 再说 如今
再说 如今 我们
如今 我们 过去
我们 过去 回时
过去 回时 恐怕
回时 恐怕 又
恐怕 又 多心
又 多心 倒像
多心 倒像 咱们
倒像 咱们 多事
咱们 多事 是
多事 是 的
是 的 不如
的 不如 直
不如 直 把
直 把 司棋
把 司棋 带
司棋 带 过去
带 过去 一并
过去 一并 连
一并 连 赃证
连 赃证 与
赃证 与 那边
与 那边 太太
那边 太太 瞧了
太太 瞧了 不过
瞧了 不过 打
不过 打 一顿
打 一顿 配
一顿 配 了
配 了 人
了 人 再
人 再 指个
再 指个 丫头
指个 丫头 来
丫头 来 岂
来 岂 不
岂 不 省事
不 省事 如今
省事 如今 白告
如今 白告 诉去
白告 诉去 那边
诉去 那边 太太
那边 太太 再
太太 再 推三阻四
再 推三阻四 的
推三阻四 的 又说
的 又说 既
又说 既 这样
既 这样 你
这样 你 太太
你 太太 就
太太 就 该
就 该 料理
该 料理 又
料理 又 来说
又 来说 什么
来说 什么 呢
什么 呢 岂
呢 岂 不
岂 不 倒
不 倒 耽搁
倒 耽搁 了
耽搁 了 倘或
了 倘或 那丫头
倘或 那丫头 瞅
那丫头 瞅 空儿
瞅 空儿 寻
空儿 寻 了
寻 了 死
了 死 反
死 反 不好
反 不好 了
不好 了 如今
了 如今 看了
如今 看了 两三天
看了 两三天 都
两三天 都 有些
都 有些 偷
有些 偷 懒
偷 懒 倘
懒 倘 一时
倘 一时 不到
一时 不到 岂
不到 岂 不
岂 不 倒
不 倒 弄
倒 弄 出事
弄 出事 来
出事 来 王夫人
来 王夫人 想
王夫人 想 了
想 了 一想
了 一想 说
一想 说 这
说 这 也
这 也 倒是
也 倒是 快办
倒是 快办 了
快办 了 这
了 这 一件
这 一件 再办
一件 再办 咱们
再办 咱们 家
咱们 家 的
家 的 那些
的 那些 妖精
那些 妖精 周瑞家的
妖精 周瑞家的 听说
周瑞家的 听说 会齐
听说 会齐 了
会齐 了 那边
了 那边 几个
那边 几个 媳妇
几个 媳妇 先到
媳妇 先到 迎春
先到 迎春 房里
迎春 房里 回明
房里 回明 迎春
回明 迎春 迎春
迎春 迎春 听了
迎春 听了 含泪
听了 含泪 似有
含泪 似有 不舍
似有 不舍 之意
不舍 之意 因
之意 因 前夜
因 前夜 之事
前夜 之事 丫头
之事 丫头 们
丫头 们 悄悄
们 悄悄 说
悄悄 说 了
说 了 原故
了 原故 虽
原故 虽 数年
虽 数年 之情
数年 之情 难舍
之情 难舍 但
难舍 但 事关
但 事关 风化
事关 风化 亦
风化 亦 无可如何
亦 无可如何 了
无可如何 了 那司棋
了 那司棋 也
那司棋 也 曾求
也 曾求 了
曾求 了 迎春
了 迎春 实
迎春 实 指望
实 指望 能救
指望 能救 只是
能救 只是 迎春
只是 迎春 语言
迎春 语言 迟慢
语言 迟慢 耳
迟慢 耳 软心活
耳 软心活 是
软心活 是 不能
是 不能 作主
不能 作主 的
作主 的 司棋
的 司棋 见
司棋 见 了
见 了 这般
了 这般 知
这般 知 不能
知 不能 免
不能 免 因
免 因 跪
因 跪 着
跪 着 哭
着 哭 道
哭 道 姑娘
道 姑娘 好
姑娘 好 狠心
好 狠心 哄
狠心 哄 了
哄 了 我
了 我 这
我 这 两日
这 两日 如今
两日 如今 怎么
如今 怎么 连
怎么 连 一句
连 一句 话
一句 话 也
话 也 没有
也 没有 周瑞家的
没有 周瑞家的 说道
周瑞家的 说道 你
说道 你 还要
你 还要 姑娘
还要 姑娘 留
姑娘 留 你
留 你 不
你 不 成
不 成 便
成 便 留下
便 留下 你
留下 你 也
你 也 难见
也 难见 园里
难见 园里 的
园里 的 人
的 人 了
人 了 依
了 依 我们
依 我们 的
我们 的 好话
的 好话 快快
好话 快快 收了
快快 收了 这
收了 这 样子
这 样子 倒是
样子 倒是 人不知
倒是 人不知 鬼不觉
人不知 鬼不觉 的
鬼不觉 的 去罢
的 去罢 大家
去罢 大家 体面
大家 体面 些
体面 些 迎春
些 迎春 手里
迎春 手里 拿着
手里 拿着 一
拿着 一 本书
一 本书 正看
本书 正看 呢
正看 呢 听了
呢 听了 这话
听了 这话 书
这话 书 也
书 也 不
也 不 看
不 看 话
看 话 也
话 也 不答
也 不答 只管
不答 只管 扭着
只管 扭着 身子
扭着 身子 呆呆
身子 呆呆 的
呆呆 的 坐着
的 坐着 周瑞家的
坐着 周瑞家的 又
周瑞家的 又 催道
又 催道 这么
催道 这么 大
这么 大 女孩儿
大 女孩儿 自己
女孩儿 自己 作
自己 作 的
作 的 还
的 还 不
还 不 知道
不 知道 把
知道 把 姑娘
把 姑娘 都
姑娘 都 带
都 带 的
带 的 不好
的 不好 了
不好 了 你
了 你 还敢
你 还敢 紧着
还敢 紧着 缠磨
紧着 缠磨 他
缠磨 他 迎春
他 迎春 听了
迎春 听了 方
听了 方 发话
方 发话 道
发话 道 你
道 你 瞧
你 瞧 入画
瞧 入画 也是
入画 也是 几年
也是 几年 的
几年 的 怎么
的 怎么 说
怎么 说 去
说 去 就
去 就 去了
就 去了 自然
去了 自然 不止
自然 不止 你
不止 你 两个
你 两个 想
两个 想 这
想 这 园里
这 园里 凡大
园里 凡大 的
凡大 的 都
的 都 要
都 要 去
要 去 呢
去 呢 依
呢 依 我
依 我 说
我 说 将来
说 将来 总有
将来 总有 一散
总有 一散 不如
一散 不如 各人
不如 各人 去罢
各人 去罢 周瑞家的
去罢 周瑞家的 道
周瑞家的 道 所以
道 所以 到底
所以 到底 是
到底 是 姑娘
是 姑娘 明白
姑娘 明白 明儿
明白 明儿 还有
明儿 还有 打发
还有 打发 的
打发 的 人
的 人 呢
人 呢 你
呢 你 放心
你 放心 罢
放心 罢 司棋
罢 司棋 无法
司棋 无法 只得
无法 只得 含泪
只得 含泪 给
含泪 给 迎春
给 迎春 磕头
迎春 磕头 和
磕头 和 众
和 众 人
众 人 告别
人 告别 又
告别 又 向
又 向 迎春
向 迎春 耳边
迎春 耳边 说
耳边 说 好歹
说 好歹 打听
好歹 打听 我
打听 我 受罪
我 受罪 替
受罪 替 我
替 我 说
我 说 个
说 个 情儿
个 情儿 就是
情儿 就是 主仆
就是 主仆 一场
主仆 一场 迎春
一场 迎春 亦
迎春 亦 含泪
亦 含泪 答应
含泪 答应 放心
答应 放心 于是
放心 于是 周瑞家的
于是 周瑞家的 等
周瑞家的 等 人
等 人 带了
人 带了 司棋
带了 司棋 出去
司棋 出去 又有
出去 又有 两个
又有 两个 婆子
两个 婆子 将
婆子 将 司棋
将 司棋 所有
司棋 所有 的
所有 的 东西
的 东西 都
东西 都 与
都 与 他
与 他 拿
他 拿 着
拿 着 走
着 走 了
走 了 没
了 没 几步
没 几步 只见
几步 只见 后头
只见 后头 绣橘
后头 绣橘 赶来
绣橘 赶来 一面
赶来 一面 也
一面 也 擦
也 擦 着
擦 着 泪
着 泪 一面
泪 一面 递给
一面 递给 司棋
递给 司棋 一个
司棋 一个 绢
一个 绢 包
绢 包 说
包 说 这是
说 这是 姑娘
这是 姑娘 给
姑娘 给 你
给 你 的
你 的 主仆
的 主仆 一场
主仆 一场 如今
一场 如今 一旦
如今 一旦 分离
一旦 分离 这个
分离 这个 给
这个 给 你
给 你 做
你 做 个
做 个 念
个 念 心儿
念 心儿 罢
心儿 罢 司棋
罢 司棋 接
司棋 接 了
接 了 不觉
了 不觉 更
不觉 更 哭
更 哭 起来
哭 起来 了
起来 了 又
了 又 和
又 和 绣橘
和 绣橘 哭
绣橘 哭 了
哭 了 一回
了 一回 周瑞家的
一回 周瑞家的 不耐烦
周瑞家的 不耐烦 只管
不耐烦 只管 催促
只管 催促 二人
催促 二人 只得
二人 只得 散
只得 散 了
散 了 司棋因
了 司棋因 又
司棋因 又 哭
又 哭 告道
哭 告道 婶子
告道 婶子 大娘
婶子 大娘 们
大娘 们 好歹
们 好歹 略
好歹 略 徇个
略 徇个 情儿
徇个 情儿 如今
情儿 如今 且
如今 且 歇
且 歇 一歇
歇 一歇 让
一歇 让 我
让 我 到
我 到 相好
到 相好 姊妹
相好 姊妹 跟前
姊妹 跟前 辞一辞
跟前 辞一辞 也是
辞一辞 也是 这
也是 这 几年
这 几年 我们
几年 我们 相好
我们 相好 一场
相好 一场 周瑞家的
一场 周瑞家的 等
周瑞家的 等 人
等 人 皆
人 皆 各
皆 各 有事
各 有事 做
有事 做 这
做 这 些
这 些 事
些 事 便是
事 便是 不得已
便是 不得已 了
不得已 了 况且
了 况且 又
况且 又 深恨
又 深恨 他们
深恨 他们 素日
他们 素日 大样
素日 大样 如今
大样 如今 那里
如今 那里 工夫
那里 工夫 听
工夫 听 他
听 他 的话
他 的话 因
的话 因 冷笑
因 冷笑 道
冷笑 道 我
道 我 劝
我 劝 你
劝 你 去罢
你 去罢 别
去罢 别 拉拉扯扯
别 拉拉扯扯 的
拉拉扯扯 的 了
的 了 我们
了 我们 还有
我们 还有 正经事
还有 正经事 呢
正经事 呢 谁
呢 谁 是
谁 是 你
是 你 一个
你 一个 衣胞
一个 衣胞 里
衣胞 里 爬出来
里 爬出来 的
爬出来 的 辞
的 辞 他们
辞 他们 做
他们 做 什么
做 什么 你
什么 你 不过
你 不过 挨
不过 挨 一会
挨 一会 是
一会 是 一会
是 一会 难道
一会 难道 算了
难道 算了 不成
算了 不成 依
不成 依 我
依 我 说
我 说 快
说 快 去罢
快 去罢 一面
去罢 一面 说
一面 说 一面
说 一面 总
一面 总 不住
总 不住 脚
不住 脚 直带
脚 直带 着
直带 着 出后
着 出后 角门
出后 角门 去
角门 去 司棋
去 司棋 无奈
司棋 无奈 又
无奈 又 不敢
又 不敢 再说
不敢 再说 只得
再说 只得 跟着
只得 跟着 出来
跟着 出来 可巧
出来 可巧 正值
可巧 正值 宝玉
正值 宝玉 从
宝玉 从 外头
从 外头 进来
外头 进来 一见
进来 一见 带了
一见 带了 司棋
带了 司棋 出去
司棋 出去 又见
出去 又见 后面
又见 后面 抱
后面 抱 着
抱 着 许多
着 许多 东西
许多 东西 料
东西 料 着
料 着 此去
着 此去 再
此去 再 不能
再 不能 来了
不能 来了 因
来了 因 听见
因 听见 上夜
听见 上夜 的
上夜 的 事
的 事 并
事 并 晴雯
并 晴雯 的
晴雯 的 病
的 病 也
病 也 因
也 因 那日
因 那日 加重
那日 加重 细问
加重 细问 晴雯
细问 晴雯 又
晴雯 又 不
又 不 说
不 说 是
说 是 为何
是 为何 今见
为何 今见 司棋
今见 司棋 亦
司棋 亦 走
亦 走 不觉
走 不觉 如丧
不觉 如丧 魂魄
如丧 魂魄 因忙
魂魄 因忙 拦住
因忙 拦住 问道
拦住 问道 那里
问道 那里 去
那里 去 周瑞家的
去 周瑞家的 等
周瑞家的 等 皆知
等 皆知 宝玉
皆知 宝玉 素昔
宝玉 素昔 行为
素昔 行为 又
行为 又 恐
又 恐 唠叨
恐 唠叨 误事
唠叨 误事 因
误事 因 笑道
因 笑道 不干
笑道 不干 你
不干 你 事
你 事 快
事 快 念书
快 念书 去罢
念书 去罢 宝玉
去罢 宝玉 笑
宝玉 笑 道
笑 道 姐姐
道 姐姐 们
姐姐 们 且
们 且 站
且 站 一站
站 一站 我
一站 我 有
我 有 道理
有 道理 周瑞家的
道理 周瑞家的 便道
周瑞家的 便道 太太
便道 太太 吩咐
太太 吩咐 不许
吩咐 不许 少
不许 少 捱
少 捱 时刻
捱 时刻 又有
时刻 又有 什么
又有 什么 道理
什么 道理 我们
道理 我们 只
我们 只 知道
只 知道 太太
知道 太太 的话
太太 的话 管
的话 管 不得
管 不得 许多
不得 许多 司棋
许多 司棋 见
司棋 见 了
见 了 宝玉
了 宝玉 因
宝玉 因 拉住
因 拉住 哭道
拉住 哭道 他们
哭道 他们 做
他们 做 不得
做 不得 主
不得 主 好歹
主 好歹 求求
好歹 求求 太太
求求 太太 去
太太 去 宝玉
去 宝玉 不禁
宝玉 不禁 也
不禁 也 伤心
也 伤心 含泪
伤心 含泪 说道
含泪 说道 我
说道 我 不知
我 不知 你
不知 你 做
你 做 了
做 了 什么
了 什么 大事
什么 大事 晴雯
大事 晴雯 也
晴雯 也 气病
也 气病 着
气病 着 如今
着 如今 你
如今 你 又
你 又 要
又 要 去了
要 去了 这
去了 这 却
这 却 怎么着
却 怎么着 好
怎么着 好 周瑞家的
好 周瑞家的 发躁
周瑞家的 发躁 向
发躁 向 司棋
向 司棋 道
司棋 道 你
道 你 如今
你 如今 不是
如今 不是 副
不是 副 小姐
副 小姐 了
小姐 了 要
了 要 不
要 不 听说
不 听说 我
听说 我 就
我 就 打
就 打 得
打 得 你
得 你 了
你 了 别想
了 别想 往日
别想 往日 有
往日 有 姑娘
有 姑娘 护着
姑娘 护着 任
护着 任 你们
任 你们 作耗
你们 作耗 越
作耗 越 说着
越 说着 还
说着 还 不
还 不 好生
不 好生 走
好生 走 一个
走 一个 小爷
一个 小爷 见了面
小爷 见了面 也
见了面 也 拉拉扯扯
也 拉拉扯扯 的
拉拉扯扯 的 什么
的 什么 意思
什么 意思 那
意思 那 几个
那 几个 妇人
几个 妇人 不由分说
妇人 不由分说 拉着
不由分说 拉着 司棋
拉着 司棋 便
司棋 便 出去
便 出去 了
出去 了 宝玉
了 宝玉 又
宝玉 又 恐
又 恐 他们
恐 他们 去
他们 去 告舌
去 告舌 恨
告舌 恨 的
恨 的 只
的 只 瞪
只 瞪 着
瞪 着 他们
着 他们 看
他们 看 走
看 走 远
走 远 了
远 了 方
了 方 指着
方 指着 恨
指着 恨 道
恨 道 奇怪
道 奇怪 奇
奇怪 奇 怪
奇 怪 怎么
怪 怎么 这些
怎么 这些 人
这些 人 只
人 只 一嫁
只 一嫁 了
一嫁 了 汉子
了 汉子 染
汉子 染 了
染 了 男人
了 男人 的
男人 的 气味
的 气味 就
气味 就 这样
就 这样 混账
这样 混账 起来
混账 起来 比
起来 比 男人
比 男人 更
男人 更 可
更 可 杀
可 杀 了
杀 了 守
了 守 园门
守 园门 的
园门 的 婆子
的 婆子 听了
婆子 听了 也
听了 也 不禁
也 不禁 好笑
不禁 好笑 起来
好笑 起来 因
起来 因 问道
因 问道 这样
问道 这样 说
这样 说 凡
说 凡 女儿
凡 女儿 个个
女儿 个个 是
个个 是 好
是 好 的
好 的 了
的 了 女人
了 女人 个个
女人 个个 是
个个 是 坏
是 坏 的
坏 的 了
的 了 宝玉
了 宝玉 发恨
宝玉 发恨 道
发恨 道 不错
道 不错 不错
不错 不错 正说
不错 正说 着
正说 着 只见
着 只见 几个
只见 几个 老
几个 老 婆子
老 婆子 走来
婆子 走来 忙
走来 忙 说道
忙 说道 你们
说道 你们 小心
你们 小心 传齐
小心 传齐 了
传齐 了 伺候
了 伺候 着
伺候 着 此刻
着 此刻 太太
此刻 太太 亲自
太太 亲自 到
亲自 到 园里
到 园里 查人
园里 查人 呢
查人 呢 又
呢 又 吩咐
又 吩咐 快
吩咐 快 叫
快 叫 怡红院
叫 怡红院 晴雯
怡红院 晴雯 姑娘
晴雯 姑娘 的
姑娘 的 哥嫂
的 哥嫂 来
哥嫂 来 在
来 在 这里
在 这里 等
这里 等 着
等 着 领出
着 领出 他
领出 他 妹子
他 妹子 去
妹子 去 因
去 因 又
因 又 笑道
又 笑道 阿弥陀佛
笑道 阿弥陀佛 今日
阿弥陀佛 今日 天睁
今日 天睁 了
天睁 了 眼
了 眼 把
眼 把 这个
把 这个 祸害
这个 祸害 妖精
祸害 妖精 退
妖精 退 送了
退 送了 大家
送了 大家 清净
大家 清净 些
清净 些 宝玉
些 宝玉 一闻
宝玉 一闻 得
一闻 得 王夫人
得 王夫人 进来
王夫人 进来 亲查
进来 亲查 便料
亲查 便料 道
便料 道 晴雯
道 晴雯 也
晴雯 也 保不住
也 保不住 了
保不住 了 早
了 早 飞也似
早 飞也似 的
飞也似 的 赶了
的 赶了 去
赶了 去 所以
去 所以 后来
所以 后来 趁愿
后来 趁愿 之话
趁愿 之话 竟未
之话 竟未 听见
竟未 听见 宝玉
听见 宝玉 及
宝玉 及 到了
及 到了 怡红院
到了 怡红院 只见
怡红院 只见 一群
只见 一群 人
一群 人 在
人 在 那里
在 那里 王夫人
那里 王夫人 在
王夫人 在 屋里
在 屋里 坐着
屋里 坐着 一脸
坐着 一脸 怒色
一脸 怒色 见宝
怒色 见宝 玉
见宝 玉 也
玉 也 不理
也 不理 晴雯
