第 117 章
不过 是 来
是 来 处来
来 处来 去处
处来 去处 去
去处 去 罢了
去 罢了 我
罢了 我 是
我 是 送还
是 送还 你
送还 你 的
你 的 玉来
的 玉来 的
玉来 的 我且
的 我且 问
我且 问 你
问 你 那玉
你 那玉 是从
那玉 是从 那里
是从 那里 来
那里 来 的
来 的 宝玉
的 宝玉 一时
宝玉 一时 对答
一时 对答 不
对答 不 来
不 来 那僧笑
来 那僧笑 道
那僧笑 道 你
道 你 自己
你 自己 的
自己 的 来路
的 来路 还
来路 还 不知
还 不知 便来
不知 便来 问
便来 问 我
问 我 宝玉
我 宝玉 本来
宝玉 本来 颖悟
本来 颖悟 又
颖悟 又 经
又 经 点化
经 点化 早
点化 早 把
早 把 红尘
把 红尘 看破
红尘 看破 只是
看破 只是 自己
只是 自己 的
自己 的 底里
的 底里 未知
底里 未知 一闻
未知 一闻 那
一闻 那 僧
那 僧 问起
僧 问起 玉来
问起 玉来 好像
玉来 好像 当头一棒
好像 当头一棒 便
当头一棒 便 说道
便 说道 你
说道 你 也
你 也 不用
也 不用 银子
不用 银子 的
银子 的 我
的 我 把
我 把 那玉
把 那玉 还
那玉 还 你
还 你 罢
你 罢 那僧笑
罢 那僧笑 道
那僧笑 道 也
道 也 该
也 该 还
该 还 我
还 我 了
我 了 宝玉
了 宝玉 也
宝玉 也 不
也 不 答言
不 答言 往里
答言 往里 就
往里 就 跑
就 跑 走到
跑 走到 自己
走到 自己 院内
自己 院内 见
院内 见 宝钗
见 宝钗 袭人
宝钗 袭人 等
袭人 等 都
等 都 到
都 到 王夫人
到 王夫人 那里
王夫人 那里 去了
那里 去了 忙
去了 忙 向
忙 向 自己
向 自己 床边
自己 床边 取
床边 取 了
取 了 那玉
了 那玉 便
那玉 便 走
便 走 出来
走 出来 迎面
出来 迎面 碰见
迎面 碰见 了
碰见 了 袭人
了 袭人 撞
袭人 撞 了
撞 了 一个
了 一个 满怀
一个 满怀 把
满怀 把 袭人
把 袭人 唬
袭人 唬 了
唬 了 一跳
了 一跳 说道
一跳 说道 太太
说道 太太 说
太太 说 你
说 你 陪
你 陪 着
陪 着 和尚
着 和尚 坐着
和尚 坐着 很
坐着 很 好
很 好 太太
好 太太 在
太太 在 那里
在 那里 打算
那里 打算 送
打算 送 他些
送 他些 银两
他些 银两 你
银两 你 又
你 又 回
又 回 来
回 来 做
来 做 什么
做 什么 宝玉
什么 宝玉 道
宝玉 道 你
道 你 快
你 快 去
快 去 回
去 回 太太
回 太太 说
太太 说 不用
说 不用 张罗
不用 张罗 银子
张罗 银子 了
银子 了 我
了 我 把
我 把 这玉
把 这玉 还
这玉 还 了
还 了 他
了 他 就是
他 就是 了
就是 了 袭人
了 袭人 听说
袭人 听说 即忙
听说 即忙 拉住
即忙 拉住 宝玉
拉住 宝玉 道
宝玉 道 这断
道 这断 使不得
这断 使不得 的
使不得 的 那玉
的 那玉 就是
那玉 就是 你
就是 你 的
你 的 命
的 命 若是
命 若是 他
若是 他 拿
他 拿 了
拿 了 去
了 去 你
去 你 又
你 又 要
又 要 病
要 病 着
病 着 了
着 了 宝玉
了 宝玉 道
宝玉 道 如今
道 如今 再
如今 再 不病
再 不病 的
不病 的 了
的 了 我
了 我 已经
我 已经 有了
已经 有了 心
有了 心 了
心 了 要
了 要 那玉
要 那玉 何用
那玉 何用 摔脱
何用 摔脱 袭人
摔脱 袭人 便
袭人 便 想要
便 想要 走
想要 走 袭人
走 袭人 急
袭人 急 的
急 的 赶着
的 赶着 嚷
赶着 嚷 道
嚷 道 你
道 你 回来
你 回来 我
回来 我 告诉
我 告诉 你
告诉 你 一句
你 一句 话
一句 话 宝玉
话 宝玉 回过头来
宝玉 回过头来 道
回过头来 道 没有
道 没有 什么
没有 什么 说的
什么 说的 了
说的 了 袭人
了 袭人 顾不得
袭人 顾不得 什么
顾不得 什么 一面
什么 一面 赶着
一面 赶着 跑
赶着 跑 一面
跑 一面 嚷
一面 嚷 道
嚷 道 上
道 上 回
上 回 丢
回 丢 了
丢 了 玉
了 玉 几乎
玉 几乎 没有
几乎 没有 把
没有 把 我的
把 我的 命要
我的 命要 了
命要 了 刚刚
了 刚刚 儿
刚刚 儿 的
儿 的 有了
的 有了 他
有了 他 拿
他 拿 了
拿 了 去
了 去 你
去 你 也
你 也 活不成
也 活不成 我
活不成 我 也
我 也 活不成
也 活不成 了
活不成 了 你
了 你 要
你 要 还
要 还 他
还 他 除非
他 除非 是
除非 是 叫
是 叫 我
叫 我 死了
我 死了 说着
死了 说着 赶上
说着 赶上 一把
赶上 一把 拉住
一把 拉住 宝玉
拉住 宝玉 急
宝玉 急 了
急 了 道
了 道 你
道 你 死
你 死 也
死 也 要
也 要 还
要 还 你
还 你 不
你 不 死
不 死 也
死 也 要
也 要 还
要 还 狠命
还 狠命 的
狠命 的 把
的 把 袭人
把 袭人 一推
袭人 一推 抽身
一推 抽身 要
抽身 要 走
要 走 怎奈
走 怎奈 袭人
怎奈 袭人 两
袭人 两 只手
两 只手 绕
只手 绕 着
绕 着 宝玉
着 宝玉 的
宝玉 的 带子
的 带子 不
带子 不 放
不 放 哭
放 哭 着
哭 着 喊
着 喊 着
喊 着 坐在
着 坐在 地下
坐在 地下 里面
地下 里面 的
里面 的 丫头
的 丫头 听见
丫头 听见 连忙
听见 连忙 赶来
连忙 赶来 瞧见
赶来 瞧见 他
瞧见 他 两个
他 两个 人
两个 人 的
人 的 神情
的 神情 不好
神情 不好 只
不好 只 听见
只 听见 袭人
听见 袭人 哭道
袭人 哭道 快
哭道 快 告诉
快 告诉 太太
告诉 太太 去
太太 去 宝二爷
去 宝二爷 要
宝二爷 要 把
要 把 那玉去
把 那玉去 还
那玉去 还 和尚
还 和尚 呢
和尚 呢 丫头
呢 丫头 赶忙
丫头 赶忙 飞报
赶忙 飞报 王夫人
飞报 王夫人 那宝玉
王夫人 那宝玉 更加
那宝玉 更加 生
更加 生 气
生 气 用手
气 用手 来
用手 来 掰开
来 掰开 了
掰开 了 袭人
了 袭人 的
袭人 的 手
的 手 幸亏
手 幸亏 袭人
幸亏 袭人 忍痛
袭人 忍痛 不
忍痛 不 放
不 放 紫鹃
放 紫鹃 在
紫鹃 在 屋里
在 屋里 听见
屋里 听见 宝玉
听见 宝玉 要
宝玉 要 把
要 把 玉
把 玉 给
玉 给 人
给 人 这一急
人 这一急 比
这一急 比 别人
比 别人 更
别人 更 甚
更 甚 把
甚 把 素日
把 素日 冷淡
素日 冷淡 宝玉
冷淡 宝玉 的
宝玉 的 主意
的 主意 都
主意 都 忘
都 忘 在
忘 在 九霄云外
在 九霄云外 了
九霄云外 了 连忙
了 连忙 跑
连忙 跑 出来
跑 出来 帮着
出来 帮着 抱住
帮着 抱住 宝玉
抱住 宝玉 那宝玉
宝玉 那宝玉 虽是
那宝玉 虽是 个
虽是 个 男人
个 男人 用力
男人 用力 摔打
用力 摔打 怎奈
摔打 怎奈 两个
怎奈 两个 人
两个 人 死命
人 死命 的
死命 的 抱住不放
的 抱住不放 也
抱住不放 也 难
也 难 脱身
难 脱身 叹
脱身 叹 口气道
叹 口气道 为
口气道 为 一块
为 一块 玉
一块 玉 这样
玉 这样 死命
这样 死命 的
死命 的 不放
的 不放 若是
不放 若是 我
若是 我 一个人
我 一个人 走
一个人 走 了
走 了 你们
了 你们 又
你们 又 怎么样
又 怎么样 袭人
怎么样 袭人 紫鹃
袭人 紫鹃 听了
紫鹃 听了 这话
听了 这话 不禁
这话 不禁 嚎啕大哭
不禁 嚎啕大哭 起来
嚎啕大哭 起来 正在
起来 正在 难分难解
正在 难分难解 王夫人
难分难解 王夫人 宝钗
王夫人 宝钗 急忙
宝钗 急忙 赶来
急忙 赶来 见
赶来 见 是
见 是 这样
是 这样 形景
这样 形景 王夫人
形景 王夫人 便
王夫人 便 哭
便 哭 着
哭 着 喝道
着 喝道 宝
喝道 宝 玉
宝 玉 你
玉 你 又
你 又 疯
又 疯 了
疯 了 宝玉
了 宝玉 见
宝玉 见 王夫人
见 王夫人 来了
王夫人 来了 明知
来了 明知 不能
明知 不能 脱身
不能 脱身 只得
脱身 只得 陪笑
只得 陪笑 道
陪笑 道 这当
道 这当 什么
这当 什么 又
什么 又 叫
又 叫 太太
叫 太太 着急
太太 着急 他们
着急 他们 总是
他们 总是 这样
总是 这样 大惊小怪
这样 大惊小怪 我
大惊小怪 我 说
我 说 那
说 那 和尚
那 和尚 不近人情
和尚 不近人情 他
不近人情 他 必要
他 必要 一万
必要 一万 银子
一万 银子 少
银子 少 一个
少 一个 不能
一个 不能 我
不能 我 生气
我 生气 进来
生气 进来 拿
进来 拿 了
拿 了 这玉
了 这玉 还
这玉 还 他
还 他 就
他 就 说是
就 说是 假
说是 假 的
假 的 要
的 要 这玉
要 这玉 干什么
这玉 干什么 他
干什么 他 见
他 见 我们
见 我们 不
我们 不 希罕
不 希罕 那玉
希罕 那玉 便
那玉 便 随意
便 随意 给
随意 给 他些
给 他些 就
他些 就 过去
就 过去 了
过去 了 王夫人
了 王夫人 道
王夫人 道 我
道 我 打量
我 打量 真要
打量 真要 还
真要 还 他
还 他 这
他 这 也罢
这 也罢 了
也罢 了 为什么
了 为什么 不
为什么 不 告诉
不 告诉 明白
告诉 明白 了
明白 了 他们
了 他们 叫
他们 叫 他们
叫 他们 哭
他们 哭 哭喊
哭 哭喊 喊
哭喊 喊 的
喊 的 像
的 像 什么
像 什么 宝钗
什么 宝钗 道
宝钗 道 这么
道 这么 说
这么 说 呢
说 呢 倒
呢 倒 还
倒 还 使得
还 使得 要是
使得 要是 真
要是 真 拿
真 拿 那玉
拿 那玉 给
那玉 给 他
给 他 那
他 那 和尚
那 和尚 有些
和尚 有些 古怪
有些 古怪 倘或
古怪 倘或 一给
倘或 一给 了
一给 了 他
了 他 又
他 又 闹
又 闹 到
闹 到 家口
到 家口 不宁
家口 不宁 岂不是
不宁 岂不是 不成
岂不是 不成 事
不成 事 了
事 了 么
了 么 至于
么 至于 银钱
至于 银钱 呢
银钱 呢 就
呢 就 把
就 把 我的
把 我的 头面
我的 头面 折变
头面 折变 了
折变 了 也
了 也 还够
也 还够 了
还够 了 呢
了 呢 王夫人
呢 王夫人 听
王夫人 听 了
听 了 道
了 道 也罢
道 也罢 了
也罢 了 且
了 且 就
且 就 这么
就 这么 办
这么 办 罢
办 罢 宝玉
罢 宝玉 也
宝玉 也 不
也 不 回答
不 回答 只见
回答 只见 宝钗
只见 宝钗 走上
宝钗 走上 来
走上 来 在
来 在 宝玉
在 宝玉 手
宝玉 手 里
手 里 拿
里 拿 了
拿 了 这玉
了 这玉 说道
这玉 说道 你
说道 你 也
你 也 不用
也 不用 出去
不用 出去 我合
出去 我合 太太
我合 太太 给
太太 给 他
给 他 钱
他 钱 就是了
钱 就是了 宝玉
就是了 宝玉 道
宝玉 道 玉
道 玉 不
玉 不 还
不 还 他
还 他 也
他 也 使得
也 使得 只是
使得 只是 我
只是 我 还
我 还 得当
还 得当 面见
得当 面见 他
面见 他 一见
他 一见 才好
一见 才好 袭人
才好 袭人 等
袭人 等 仍
等 仍 不肯
仍 不肯 放手
不肯 放手 到底
放手 到底 宝钗
到底 宝钗 明决
宝钗 明决 说
明决 说 放
说 放 了
放 了 手
了 手 由他去
手 由他去 就是了
由他去 就是了 袭人
就是了 袭人 只得
袭人 只得 放手
只得 放手 宝玉
放手 宝玉 笑道
宝玉 笑道 你们
笑道 你们 这些
你们 这些 人
这些 人 原来
人 原来 重玉
原来 重玉 不
重玉 不 重人
不 重人 哪
重人 哪 你们
哪 你们 既放
你们 既放 了
既放 了 我
了 我 我
我 我 便
我 便 跟着
便 跟着 他
跟着 他 走
他 走 了
走 了 看
了 看 你们
看 你们 就
你们 就 守
就 守 着
守 着 那块
着 那块 玉
那块 玉 怎么样
玉 怎么样 袭人
怎么样 袭人 心里
袭人 心里 又
心里 又 着急起来
又 着急起来 仍要
着急起来 仍要 拉
仍要 拉 他
拉 他 只碍
他 只碍 着
只碍 着 王夫人
着 王夫人 和
王夫人 和 宝钗
和 宝钗 的
宝钗 的 面前
的 面前 又
面前 又 不好
又 不好 太露
不好 太露 轻薄
太露 轻薄 恰好
轻薄 恰好 宝玉
恰好 宝玉 一
宝玉 一 撒手
一 撒手 就
撒手 就 走
就 走 了
走 了 袭人
了 袭人 忙
袭人 忙 叫
忙 叫 小丫头
叫 小丫头 在
小丫头 在 三门
在 三门 口传
三门 口传 了
口传 了 焙茗
了 焙茗 等
焙茗 等 告诉
等 告诉 外头
告诉 外头 照应
外头 照应 着
照应 着 二爷
着 二爷 他
二爷 他 有些
他 有些 疯
有些 疯 了
疯 了 小丫头
了 小丫头 答应
小丫头 答应 了
答应 了 出去
了 出去 王夫人
出去 王夫人 宝钗
王夫人 宝钗 等
宝钗 等 进来
等 进来 坐下
进来 坐下 问起
坐下 问起 袭人
问起 袭人 来
袭人 来 由
来 由 袭人
由 袭人 便
袭人 便 将
便 将 宝玉
将 宝玉 的话
宝玉 的话 细细
的话 细细 说
细细 说 了
说 了 王夫人
了 王夫人 宝钗
王夫人 宝钗 甚是
宝钗 甚是 不
甚是 不 放心
不 放心 又
放心 又 叫人
又 叫人 出去
叫人 出去 吩咐
出去 吩咐 众人
吩咐 众人 伺候
众人 伺候 听
伺候 听 着
听 着 和尚
着 和尚 说些
和尚 说些 什么
说些 什么 回来
什么 回来 小丫头
回来 小丫头 传话
小丫头 传话 进来
传话 进来 回
进来 回 王夫人
回 王夫人 道
王夫人 道 二爷
道 二爷 真
二爷 真 有些
真 有些 疯
有些 疯 了
疯 了 外头
了 外头 小厮
外头 小厮 们
小厮 们 说
们 说 里头
说 里头 不
里头 不 给
不 给 他
给 他 玉
他 玉 他
玉 他 也
他 也 没
也 没 法儿
没 法儿 如今
法儿 如今 身子
如今 身子 出来
身子 出来 了
出来 了 求
了 求 那
求 那 和尚
那 和尚 带了
和尚 带了 他
带了 他 去
他 去 王夫人
去 王夫人 听了
王夫人 听了 说道
听了 说道 这
说道 这 还
这 还 了得
还 了得 那
了得 那 和尚
那 和尚 说
和尚 说 什么
说 什么 来
什么 来 着
来 着 小丫头
着 小丫头 回道
小丫头 回道 和尚
回道 和尚 说
和尚 说 要玉
说 要玉 不要
要玉 不要 人
不要 人 宝钗
人 宝钗 道
宝钗 道 不要
道 不要 银
不要 银 子
银 子 了
子 了 么
了 么 小丫头
么 小丫头 道
小丫头 道 没
道 没 听见
没 听见 说
听见 说 后来
说 后来 和尚
后来 和尚 合
和尚 合 二爷
合 二爷 两个
二爷 两个 人
两个 人 说着
人 说着 笑
说着 笑 着
笑 着 有
着 有 好些
有 好些 话
好些 话 外头
话 外头 小厮
外头 小厮 们
小厮 们 都
们 都 不大
都 不大 懂
不大 懂 王夫人
懂 王夫人 道
王夫人 道 糊涂
道 糊涂 东西
糊涂 东西 听不出来
东西 听不出来 学是
听不出来 学是 自然
学是 自然 学
自然 学 得来
学 得来 的
得来 的 便叫
的 便叫 小丫头
便叫 小丫头 你
小丫头 你 把
你 把 那
把 那 小厮
那 小厮 叫
小厮 叫 进来
叫 进来 小丫头
进来 小丫头 连忙
小丫头 连忙 出去
连忙 出去 叫进
出去 叫进 那
叫进 那 小厮
那 小厮 站
小厮 站 在
站 在 廊
在 廊 下
廊 下 隔
下 隔 着
隔 着 窗户
着 窗户 请了
窗户 请了 安
请了 安 王夫人
安 王夫人 便
王夫人 便 问道
便 问道 和尚
问道 和尚 和
和尚 和 二爷
和 二爷 的话
二爷 的话 你们
的话 你们 不
你们 不 懂
不 懂 难道
懂 难道 学
难道 学 也
学 也 学不来
也 学不来 吗
学不来 吗 那
吗 那 小厮
那 小厮 回道
小厮 回道 我们
回道 我们 只
我们 只 听见
只 听见 说
听见 说 什么
说 什么 大
什么 大 荒山
大 荒山 什么
荒山 什么 青埂峰
什么 青埂峰 又说
青埂峰 又说 什么
又说 什么 太虚
什么 太虚 境
太虚 境 斩断
境 斩断 尘缘
斩断 尘缘 这些
尘缘 这些 话
这些 话 王夫人
话 王夫人 听
王夫人 听 着
听 着 也
着 也 不
也 不 懂
不 懂 宝钗
懂 宝钗 听了
宝钗 听了 唬得
听了 唬得 两眼
唬得 两眼 直
两眼 直 瞪
直 瞪 半句
瞪 半句 话
半句 话 都
话 都 没有
都 没有 了
没有 了 正要
了 正要 叫人
正要 叫人 出去
叫人 出去 拉
出去 拉 宝玉
拉 宝玉 进来
宝玉 进来 只见
进来 只见 宝玉
只见 宝玉 笑嘻嘻
宝玉 笑嘻嘻 的
笑嘻嘻 的 进来
的 进来 说
进来 说 好了
说 好了 好了
好了 好了 宝
好了 宝 钗
宝 钗 仍
钗 仍 是
仍 是 发怔
是 发怔 王夫人
发怔 王夫人 道
王夫人 道 你
道 你 疯疯癫癫
你 疯疯癫癫 的
疯疯癫癫 的 说的
的 说的 是
说的 是 什么
是 什么 宝玉
什么 宝玉 道
宝玉 道 正经话
道 正经话 又说
正经话 又说 我
又说 我 疯癫
我 疯癫 那
疯癫 那 和尚
那 和尚 与
和尚 与 我
与 我 原
我 原 认得
原 认得 的
认得 的 他
的 他 不过
他 不过 也是
不过 也是 要来
也是 要来 见
要来 见 我
见 我 一见
我 一见 他
一见 他 何尝
他 何尝 是
何尝 是 真要
是 真要 银子
真要 银子 呢
银子 呢 也
呢 也 只当
也 只当 化个
只当 化个 善缘
化个 善缘 就是了
善缘 就是了 所以
就是了 所以 说明
所以 说明 了
说明 了 他
了 他 自己
他 自己 就
自己 就 飘然
就 飘然 而去
飘然 而去 了
而去 了 这
了 这 可不是
这 可不是 好了
可不是 好了 么
好了 么 王
么 王 夫人
王 夫人 不
夫人 不 信
不 信 又
信 又 隔着
又 隔着 窗户
隔着 窗户 问
窗户 问 那
问 那 小厮
那 小厮 那
小厮 那 小厮
那 小厮 连忙
小厮 连忙 出去
连忙 出去 问
出去 问 了
问 了 门上
了 门上 的
门上 的 人
的 人 进来
人 进来 回说
进来 回说 果
回说 果 然
果 然 和尚
然 和尚 走
和尚 走 了
走 了 说
了 说 请
说 请 太太
请 太太 们
太太 们 放心
们 放心 我原
放心 我原 不要
我原 不要 银子
不要 银子 只要
银子 只要 宝二爷
只要 宝二爷 时常
宝二爷 时常 到
时常 到 他
到 他 那里
他 那里 去
那里 去 去
去 去 就是了
去 就是了 诸事
就是了 诸事 只要
诸事 只要 随缘
只要 随缘 自有
随缘 自有 一定
自有 一定 的
一定 的 道理
的 道理 王夫人
道理 王夫人 道
王夫人 道 原来
道 原来 是
原来 是 个
是 个 好
个 好 和尚
好 和尚 你们
和尚 你们 曾
你们 曾 问
曾 问 他
问 他 住在
他 住在 那里
住在 那里 小厮
那里 小厮 道
小厮 道 门上
道 门上 的
门上 的 说
的 说 他
说 他 说来
他 说来 着
说来 着 我们
着 我们 二爷
我们 二爷 知道
二爷 知道 的
知道 的 王
的 王 夫人
王 夫人 便
夫人 便 问宝玉
便 问宝玉 他
问宝玉 他 到底
他 到底 住在
到底 住在 那里
住在 那里 宝玉
那里 宝玉 笑道
宝玉 笑道 这个
笑道 这个 地方
这个 地方 儿
地方 儿 说
儿 说 远
说 远 就
远 就 远
就 远 说近
远 说近 就近
说近 就近 宝钗
就近 宝钗 不待说
宝钗 不待说 完
不待说 完 便道
完 便道 你
便道 你 醒醒
你 醒醒 儿
醒醒 儿 罢
儿 罢 别尽
罢 别尽 着迷
别尽 着迷 在
着迷 在 里头
在 里头 现在
里头 现在 老爷
现在 老爷 太太
老爷 太太 就
太太 就 疼
就 疼 你
疼 你 一个人
你 一个人 老爷
一个人 老爷 还
老爷 还 吩咐
还 吩咐 叫
吩咐 叫 你
叫 你 干
你 干 功名
干 功名 上进
功名 上进 呢
上进 呢 宝玉
呢 宝玉 道
宝玉 道 我
道 我 说的
我 说的 不是
说的 不是 功名
不是 功名 么
功名 么 你们
么 你们 不
你们 不 知道
不 知道 一
知道 一 子
一 子 出家
子 出家 七祖
出家 七祖 升天
七祖 升天 王夫人
升天 王夫人 听到
王夫人 听到 那里
听到 那里 不觉
那里 不觉 伤起
不觉 伤起 心来
伤起 心来 说
心来 说 我们
说 我们 的
我们 的 家运
的 家运 怎么
家运 怎么 好
怎么 好 一个
好 一个 四
一个 四 丫头
四 丫头 口口声声
丫头 口口声声 要
口口声声 要 出家
要 出家 如今
出家 如今 又
如今 又 添出
又 添出 一个
添出 一个 来了
一个 来了 我
来了 我 这样
我 这样 的
这样 的 日子
的 日子 过
日子 过 他
过 他 做
他 做 什么
做 什么 说着
什么 说着 放声大哭
说着 放声大哭 宝钗见
放声大哭 宝钗见 王夫人
宝钗见 王夫人 伤心
王夫人 伤心 只得
伤心 只得 上前
只得 上前 苦劝
上前 苦劝 宝玉
苦劝 宝玉 笑道
宝玉 笑道 我
笑道 我 说
我 说 了
说 了 一句
了 一句 玩
一句 玩 话儿
玩 话儿 太太
话儿 太太 又
太太 又 认起
又 认起 真
认起 真 来了
真 来了 王夫人
来了 王夫人 止住
王夫人 止住 哭声
止住 哭声 道
哭声 道 这些
道 这些 话
这些 话 也是
话 也是 混
也是 混 说的
混 说的 么
说的 么 正闹
么 正闹 着
正闹 着 只见
着 只见 丫头
只见 丫头 来回
丫头 来回 话
来回 话 琏
话 琏 二爷
琏 二爷 回来
二爷 回来 了
回来 了 颜色
了 颜色 大
颜色 大 变
大 变 说
变 说 请
说 请 太太
请 太太 回去
太太 回去 说话
回去 说话 王夫人
说话 王夫人 又
王夫人 又 吃
又 吃 了
吃 了 一惊
了 一惊 说道
一惊 说道 将
说道 将 就
将 就 些
就 些 叫
些 叫 他
叫 他 进来
他 进来 罢
进来 罢 小
罢 小 婶子
小 婶子 也是
婶子 也是 旧亲
也是 旧亲 不用
旧亲 不用 回避
不用 回避 了
回避 了 贾琏
了 贾琏 进来
贾琏 进来 见
进来 见 了
见 了 王夫人
了 王夫人 请了
王夫人 请了 安
请了 安 宝钗
安 宝钗 迎着
宝钗 迎着 也
迎着 也 问
也 问 了
问 了 贾琏
了 贾琏 的
贾琏 的 安
的 安 贾琏
安 贾琏 回道
贾琏 回道 刚才
回道 刚才 接
刚才 接 了
接 了 我
了 我 父亲
我 父亲 的
父亲 的 书信
的 书信 说是
书信 说是 病重
说是 病重 的
病重 的 很
的 很 叫
很 叫 我
叫 我 就
我 就 去
就 去 迟
去 迟 了
迟 了 恐怕
了 恐怕 不能
恐怕 不能 见面
不能 见面 说
见面 说 到
说 到 那里
到 那里 眼泪
那里 眼泪 便
眼泪 便 掉下来
便 掉下来 了
掉下来 了 王夫人
了 王夫人 道
王夫人 道 书上
道 书上 写的
书上 写的 是
写的 是 什么
是 什么 病
什么 病 贾琏
病 贾琏 道
贾琏 道 写的
道 写的 是
写的 是 感冒
是 感冒 风寒
感冒 风寒 起的
风寒 起的 如今
起的 如今 竟成
如今 竟成 了
竟成 了 痨病
了 痨病 了
痨病 了 现在
了 现在 危急
现在 危急 专差
危急 专差 一个人
专差 一个人 连日连夜
一个人 连日连夜 赶来
连日连夜 赶来 的
赶来 的 说
的 说 如若
说 如若 再
如若 再 耽搁
再 耽搁 一
耽搁 一 两天
一 两天 就
两天 就 不能
就 不能 见面
不能 见面 了
见面 了 故
了 故 来回
故 来回 太太
来回 太太 侄儿
太太 侄儿 必得
侄儿 必得 就
必得 就 去
就 去 才好
去 才好 只是
才好 只是 家里
只是 家里 没人
家里 没人 照管
没人 照管 蔷
照管 蔷 儿芸儿
蔷 儿芸儿 虽说
儿芸儿 虽说 糊涂
虽说 糊涂 到底
糊涂 到底 是
到底 是 个
是 个 男人
个 男人 外头
男人 外头 有
外头 有 了事
有 了事 来
了事 来 还
来 还 可传
还 可传 个
可传 个 话
个 话 侄儿
话 侄儿 家里
侄儿 家里 倒
家里 倒 没有
倒 没有 什
没有 什 么
什 么 事
么 事 秋桐
事 秋桐 是
秋桐 是 天天
是 天天 哭
天天 哭 着
哭 着 喊
着 喊 着
喊 着 不
着 不 愿意
不 愿意 在
愿意 在 这里
在 这里 侄儿
这里 侄儿 叫
侄儿 叫 了
叫 了 他
了 他 娘家
他 娘家 的
娘家 的 人来
的 人来 领
人来 领 了
领 了 去了
了 去了 倒
去了 倒 省
倒 省 了
省 了 平儿
了 平儿 好些
平儿 好些 气
好些 气 虽是
气 虽是 巧姐
虽是 巧姐 没人
巧姐 没人 照应
没人 照应 还
照应 还 亏
还 亏 平儿
亏 平儿 的
平儿 的 心
的 心 不
心 不 很
不 很 坏
很 坏 姐儿
坏 姐儿 心里
姐儿 心里 也
心里 也 明白
也 明白 只
