第 102 章
先生 都 高明
都 高明 的
高明 的 么
的 么 毛半仙
么 毛半仙 道
毛半仙 道 知道
道 知道 些
知道 些 贾蓉
些 贾蓉 便
贾蓉 便 要
便 要 请教
要 请教 报了
请教 报了 一个
报了 一个 时辰
一个 时辰 毛先生
时辰 毛先生 便
毛先生 便 画了
便 画了 盘子
画了 盘子 将
盘子 将 神将
将 神将 排定
神将 排定 算去
排定 算去 是
算去 是 戌上
是 戌上 白虎
戌上 白虎 这
白虎 这 课加
这 课加 做
课加 做 魄化
做 魄化 课
魄化 课 大凡
课 大凡 白虎
大凡 白虎 乃是
白虎 乃是 凶将
乃是 凶将 乘
凶将 乘 旺象
乘 旺象 气
旺象 气 受制
气 受制 便
受制 便 不能
便 不能 为害
不能 为害 如今
为害 如今 乘着
如今 乘着 死
乘着 死 神
死 神 死煞
神 死煞 及时
死煞 及时 令
及时 令 囚死
令 囚死 则
囚死 则 为
则 为 饿虎
为 饿虎 定是
饿虎 定是 伤人
定是 伤人 就如
伤人 就如 魄神
就如 魄神 受惊
魄神 受惊 消散
受惊 消散 故名
消散 故名 魄化
故名 魄化 这
魄化 这 课象
这 课象 说是
课象 说是 人身
说是 人身 丧魄
人身 丧魄 忧患
丧魄 忧患 相仍
忧患 相仍 病多
相仍 病多 丧死
病多 丧死 讼
丧死 讼 有
讼 有 忧惊
有 忧惊 按象
忧惊 按象 有
按象 有 日暮
有 日暮 虎临
日暮 虎临 必定
虎临 必定 是
必定 是 傍
是 傍 晚
傍 晚 得病
晚 得病 的
得病 的 象内
的 象内 说
象内 说 凡
说 凡 占
凡 占 此课
占 此课 必定
此课 必定 旧宅
必定 旧宅 有
旧宅 有 伏虎
有 伏虎 作怪
伏虎 作怪 或
作怪 或 有形
或 有形 响
有形 响 如今
响 如今 尊驾
如今 尊驾 为
尊驾 为 大
为 大 人
大 人 而
人 而 占
而 占 正合
占 正合 着
正合 着 虎
着 虎 在
虎 在 阳忧
在 阳忧 男
阳忧 男 在
男 在 阴忧
在 阴忧 女
阴忧 女 此课
女 此课 十分
此课 十分 凶险
十分 凶险 呢
凶险 呢 贾蓉
呢 贾蓉 没有
贾蓉 没有 听完
没有 听完 唬得
听完 唬得 面上
唬得 面上 失色
面上 失色 道
失色 道 先生
道 先生 说的
先生 说的 很是
说的 很是 但
很是 但 与
但 与 那卦
与 那卦 又
那卦 又 不大
又 不大 相合
不大 相合 到底
相合 到底 有
到底 有 妨碍
有 妨碍 么
妨碍 么 毛半仙
么 毛半仙 道
毛半仙 道 你
道 你 不用
你 不用 慌
不用 慌 待
慌 待 我
待 我 慢慢
我 慢慢 的
慢慢 的 再看
的 再看 低着头
再看 低着头 又
低着头 又 咕哝
又 咕哝 了
咕哝 了 一会子
了 一会子 便说
一会子 便说 好了
便说 好了 有
好了 有 救星
有 救星 了
救星 了 算出
了 算出 巳
算出 巳 上
巳 上 有
上 有 贵神
有 贵神 救解
贵神 救解 谓之
救解 谓之 魄化
谓之 魄化 魂归
魄化 魂归 先忧后喜
魂归 先忧后喜 是
先忧后喜 是 不妨
是 不妨 事
不妨 事 的
事 的 只要
的 只要 小心
只要 小心 些
小心 些 就
些 就 是
就 是 了
是 了 贾蓉
了 贾蓉 奉上
贾蓉 奉上 卦金
奉上 卦金 送了
卦金 送了 出去
送了 出去 回禀
出去 回禀 贾珍
回禀 贾珍 说是
贾珍 说是 母亲
说是 母亲 的
母亲 的 病
的 病 是
病 是 在
是 在 旧宅
在 旧宅 傍晚
旧宅 傍晚 得
傍晚 得 的
得 的 为
的 为 撞着
为 撞着 什么
撞着 什么 伏尸
什么 伏尸 白虎
伏尸 白虎 贾珍
白虎 贾珍 道
贾珍 道 你说
道 你说 你
你说 你 母亲
你 母亲 前日
母亲 前日 从
前日 从 园里
从 园里 走
园里 走 回来
走 回来 的
回来 的 可不是
的 可不是 那
可不是 那 里
那 里 撞着
里 撞着 的
撞着 的 你
的 你 还
你 还 记得
还 记得 你
记得 你 二婶娘
你 二婶娘 到
二婶娘 到 园里
到 园里 去
园里 去 回来
去 回来 就
回来 就 病了
就 病了 他
病了 他 虽
他 虽 没有
虽 没有 见
没有 见 什么
见 什么 后来
什么 后来 那些
后来 那些 丫
那些 丫 头
丫 头 老婆
头 老婆 们
老婆 们 都
们 都 说是
都 说是 山子
说是 山子 上
山子 上 一个
上 一个 毛烘烘
一个 毛烘烘 的
毛烘烘 的 东西
的 东西 眼睛
东西 眼睛 有
眼睛 有 灯笼
有 灯笼 大
灯笼 大 还会
大 还会 说话
还会 说话 他
说话 他 把
他 把 二奶奶
把 二奶奶 赶回来
二奶奶 赶回来 了
赶回来 了 唬
了 唬 出
唬 出 一场
出 一场 病来
一场 病来 贾蓉
病来 贾蓉 道
贾蓉 道 怎么
道 怎么 不
怎么 不 记得
不 记得 我
记得 我 还
我 还 听见
还 听见 宝二叔
听见 宝二叔 家
宝二叔 家 的
家 的 焙茗
的 焙茗 说
焙茗 说 晴雯
说 晴雯 做了
晴雯 做了 园里
做了 园里 芙蓉花
园里 芙蓉花 的
芙蓉花 的 神
的 神 了
神 了 林姑娘
了 林姑娘 死了
林姑娘 死了 半空
死了 半空 里
半空 里 有
里 有 音乐
有 音乐 必定
音乐 必定 他
必定 他 也是
他 也是 管
也是 管 什么
管 什么 花儿
什么 花儿 了
花儿 了 想
了 想 这
想 这 许多
这 许多 妖怪
许多 妖怪 在
妖怪 在 园里
在 园里 还
园里 还 了得
还 了得 头里
了得 头里 人多
头里 人多 阳气
人多 阳气 重
阳气 重 常来常往
重 常来常往 不打紧
常来常往 不打紧 如今
不打紧 如今 冷落
如今 冷落 的
冷落 的 时候
的 时候 母亲
时候 母亲 打
母亲 打 那里
打 那里 走
那里 走 还
走 还 不知
还 不知 踹
不知 踹 了
踹 了 什么
了 什么 花儿
什么 花儿 呢
花儿 呢 不然
呢 不然 就是
不然 就是 撞着
就是 撞着 那
撞着 那 一个
那 一个 那卦
一个 那卦 也
那卦 也 还
也 还 算是
还 算是 准的
算是 准的 贾珍
准的 贾珍 道
贾珍 道 到底
道 到底 说
到底 说 有
说 有 妨碍
有 妨碍 没有
妨碍 没有 呢
没有 呢 贾蓉
呢 贾蓉 道
贾蓉 道 据
道 据 他说
据 他说 到了
他说 到了 戌日
到了 戌日 就好
戌日 就好 了
就好 了 只愿
了 只愿 早
只愿 早 两天
早 两天 好
两天 好 或
好 或 除
或 除 两天
除 两天 才好
两天 才好 贾珍
才好 贾珍 道
贾珍 道 这
道 这 又是
这 又是 什么
又是 什么 意思
什么 意思 贾蓉
意思 贾蓉 道
贾蓉 道 那
道 那 先生
那 先生 若是
先生 若是 这样
若是 这样 准
这样 准 生怕
准 生怕 老爷
生怕 老爷 也
老爷 也 有些
也 有些 不自在
有些 不自在 正说
不自在 正说 着
正说 着 里头
着 里头 喊
里头 喊 说
喊 说 奶奶
说 奶奶 要
奶奶 要 坐
要 坐 起到
坐 起到 那
起到 那 边
那 边 园里
边 园里 去
园里 去 丫头
去 丫头 们
丫头 们 都
们 都 按捺不住
都 按捺不住 贾珍
按捺不住 贾珍 等
贾珍 等 进去
等 进去 安慰
进去 安慰 只
安慰 只 闻尤氏
只 闻尤氏 嘴里
闻尤氏 嘴里 乱说
嘴里 乱说 穿
乱说 穿 红的
穿 红的 来
红的 来 叫
来 叫 我
叫 我 穿
我 穿 绿的
穿 绿的 来
绿的 来 赶
来 赶 我
赶 我 地下
我 地下 这些
地下 这些 人
这些 人 又怕
人 又怕 又
又怕 又 好笑
又 好笑 贾珍便
好笑 贾珍便 命人
贾珍便 命人 买些
命人 买些 纸钱
买些 纸钱 送到
纸钱 送到 园里
送到 园里 烧
园里 烧 化
烧 化 果然
化 果然 那夜
果然 那夜 出了
那夜 出了 汗
出了 汗 便
汗 便 安静
便 安静 些
安静 些 到了
些 到了 戌日
到了 戌日 也
戌日 也 就
也 就 渐渐
就 渐渐 的
渐渐 的 好
的 好 起来
好 起来 由是
起来 由是 一人
由是 一人 传十
一人 传十 十人
传十 十人 传百
十人 传百 都说
传百 都说 大观园
都说 大观园 中
大观园 中 有了
中 有了 妖怪
有了 妖怪 唬得
妖怪 唬得 那些
唬得 那些 看园
那些 看园 的
看园 的 人
的 人 也
人 也 不
也 不 修花
不 修花 补树
修花 补树 灌溉
补树 灌溉 果蔬
灌溉 果蔬 起先
果蔬 起先 晚上
起先 晚上 不敢
晚上 不敢 行走
不敢 行走 以致
行走 以致 鸟兽
以致 鸟兽 逼人
鸟兽 逼人 近来
逼人 近来 甚至
近来 甚至 日间
甚至 日间 也是
日间 也是 约伴
也是 约伴 持械
约伴 持械 而行
持械 而行 过了
而行 过了 些
过了 些 时
些 时 果然
时 果然 贾珍
果然 贾珍 也
贾珍 也 病
也 病 竟
病 竟 不
竟 不 请医
不 请医 调治
请医 调治 轻则
调治 轻则 到园
轻则 到园 化纸
到园 化纸 许愿
化纸 许愿 重则
许愿 重则 详
重则 详 星
详 星 拜斗
星 拜斗 贾珍方
拜斗 贾珍方 好
贾珍方 好 贾蓉
好 贾蓉 等
贾蓉 等 相继
等 相继 而病
相继 而病 如此
而病 如此 接连
如此 接连 数月
接连 数月 闹
数月 闹 的
闹 的 两府
的 两府 俱怕
两府 俱怕 从此
俱怕 从此 风声
从此 风声 鹤
风声 鹤 唳
鹤 唳 草木
唳 草木 皆
草木 皆 妖
皆 妖 园中
妖 园中 出息
园中 出息 一概
出息 一概 全
一概 全 蠲
全 蠲 各房
蠲 各房 月例
各房 月例 重新
月例 重新 添起
重新 添起 反弄
添起 反弄 的
反弄 的 荣府
的 荣府 中
荣府 中 更加
中 更加 拮据
更加 拮据 那些
拮据 那些 看园
那些 看园 的
看园 的 没有
的 没有 了
没有 了 想头
了 想头 个个
想头 个个 要离
个个 要离 此处
要离 此处 每每
此处 每每 造言生事
每每 造言生事 便
造言生事 便 将
便 将 花妖
将 花妖 树怪
花妖 树怪 编派
树怪 编派 起来
编派 起来 各要
起来 各要 搬出
各要 搬出 将
搬出 将 园门
将 园门 封固
园门 封固 再
封固 再 无人
再 无人 敢
无人 敢 到
敢 到 园中
到 园中 以致
园中 以致 崇
以致 崇 楼高阁
崇 楼高阁 琼馆
楼高阁 琼馆 瑶台
琼馆 瑶台 皆
瑶台 皆 为
皆 为 禽兽
为 禽兽 所
禽兽 所 栖
所 栖 却说
栖 却说 晴雯
却说 晴雯 的
晴雯 的 表兄
的 表兄 吴贵
表兄 吴贵 正
吴贵 正 住在
正 住在 园
住在 园 门口
园 门口 他
门口 他 媳妇
他 媳妇 自从
媳妇 自从 晴雯
自从 晴雯 死后
晴雯 死后 听见
死后 听见 说
听见 说 作了
说 作了 花神
作了 花神 每日
花神 每日 晚间
每日 晚间 便
晚间 便 不敢
便 不敢 出门
不敢 出门 这
出门 这 一日
这 一日 吴贵
一日 吴贵 出门
吴贵 出门 买
出门 买 东西
买 东西 回来
东西 回来 晚
回来 晚 了
晚 了 那
了 那 媳妇子
那 媳妇子 本
媳妇子 本 有些
本 有些 感冒
有些 感冒 着
感冒 着 了
着 了 日间
了 日间 吃错
日间 吃错 了
吃错 了 药
了 药 晚上
药 晚上 吴贵
晚上 吴贵 到家
吴贵 到家 已死
到家 已死 在
已死 在 炕上
在 炕上 外面
炕上 外面 的
外面 的 人
的 人 因
人 因 那
因 那 媳妇子
那 媳妇子 不大
媳妇子 不大 妥当
不大 妥当 便说
妥当 便说 妖怪
便说 妖怪 爬
妖怪 爬 过
爬 过 墙
过 墙 来
墙 来 吸
来 吸 了
