第 107 章
细查 只 看了
只 看了 家
看了 家 下
家 下 的
下 的 人丁
的 人丁 册子
人丁 册子 别说
册子 别说 上头
别说 上头 的
上头 的 钱
的 钱 一无所出
钱 一无所出 那
一无所出 那 底下
那 底下 的
底下 的 人
的 人 也
人 也 养不起
也 养不起 许多
养不起 许多 贾母正
许多 贾母正 在
贾母正 在 忧虑
在 忧虑 只见
忧虑 只见 贾赦
只见 贾赦 贾珍
贾赦 贾珍 贾蓉
贾珍 贾蓉 一齐
贾蓉 一齐 进来
一齐 进来 给
进来 给 贾母
给 贾母 请安
贾母 请安 贾母
请安 贾母 看
贾母 看 这般光景
看 这般光景 一只
这般光景 一只 手拉
一只 手拉 着
手拉 着 贾赦
着 贾赦 一只
贾赦 一只 手拉
一只 手拉 着
手拉 着 贾珍
着 贾珍 便
贾珍 便 大哭
便 大哭 起来
大哭 起来 他
起来 他 两人
他 两人 脸上
两人 脸上 羞惭
脸上 羞惭 又见
羞惭 又见 贾母
又见 贾母 哭泣
贾母 哭泣 都
哭泣 都 跪
都 跪 在
跪 在 地下
在 地下 哭
地下 哭 着
哭 着 说道
着 说道 儿孙
说道 儿孙 们
儿孙 们 不长进
们 不长进 将
不长进 将 祖上
将 祖上 功勋
祖上 功勋 丢
功勋 丢 了
丢 了 又
了 又 累
又 累 老太太
累 老太太 伤心
老太太 伤心 儿孙
伤心 儿孙 们
儿孙 们 是
们 是 死无葬身之地
是 死无葬身之地 的
死无葬身之地 的 了
的 了 满屋
了 满屋 中人
满屋 中人 看
中人 看 这
看 这 光景
这 光景 又
光景 又 一齐
又 一齐 大哭
一齐 大哭 起来
大哭 起来 贾政
起来 贾政 只得
贾政 只得 劝解
只得 劝解 倒
劝解 倒 先
倒 先 要
先 要 打算
要 打算 他
打算 他 两个
他 两个 的
两个 的 使用
的 使用 大约
使用 大约 在家
大约 在家 只
在家 只 可住
只 可住 得
可住 得 一两日
得 一两日 迟则
一两日 迟则 人家
迟则 人家 就
人家 就 不依
就 不依 了
不依 了 老太太
了 老太太 含悲
老太太 含悲 忍泪
含悲 忍泪 的
忍泪 的 说道
的 说道 你
说道 你 两个
你 两个 且
两个 且 各自
且 各自 同
各自 同 你们
同 你们 媳妇
你们 媳妇 们
媳妇 们 说说话
们 说说话 儿
说说话 儿 去罢
儿 去罢 又
去罢 又 吩咐
又 吩咐 贾政道
吩咐 贾政道 这
贾政道 这 件
这 件 事
件 事 是
事 是 不能
是 不能 久待
不能 久待 的
久待 的 想来
的 想来 外面
想来 外面 挪移
外面 挪移 恐
挪移 恐 不中用
恐 不中用 那时
不中用 那时 误
那时 误 了
误 了 钦限
了 钦限 怎么
钦限 怎么 好
怎么 好 只好
好 只好 我
只好 我 替
我 替 你们
替 你们 打算
你们 打算 罢了
打算 罢了 就是
罢了 就是 家中
就是 家中 如此
家中 如此 乱糟糟
如此 乱糟糟 的
乱糟糟 的 也
的 也 不是
也 不是 常
不是 常 法儿
常 法儿 一面
法儿 一面 说着
一面 说着 便叫
说着 便叫 鸳鸯
便叫 鸳鸯 吩
鸳鸯 吩 咐
吩 咐 去了
咐 去了 这里
去了 这里 贾赦
这里 贾赦 等
贾赦 等 出来
等 出来 又
出来 又 与
又 与 贾政
与 贾政 哭泣
贾政 哭泣 了
哭泣 了 一会
了 一会 都
一会 都 不免
都 不免 将
不免 将 从前
将 从前 任性
从前 任性 过后
任性 过后 恼悔
过后 恼悔 如今
恼悔 如今 分离
如今 分离 的话
分离 的话 说
的话 说 了
说 了 一会
了 一会 各自
一会 各自 夫妻
各自 夫妻 们
夫妻 们 那边
们 那边 悲伤
那边 悲伤 去了
悲伤 去了 贾赦
去了 贾赦 年老
贾赦 年老 倒
年老 倒 还
倒 还 撂
还 撂 的
撂 的 下
的 下 独有
下 独有 贾珍
独有 贾珍 与
贾珍 与 尤氏
与 尤氏 怎忍
尤氏 怎忍 分离
怎忍 分离 贾琏贾
分离 贾琏贾 蓉
贾琏贾 蓉 两个
蓉 两个 也
两个 也 只有
也 只有 拉着
只有 拉着 父亲
拉着 父亲 啼哭
父亲 啼哭 虽说
啼哭 虽说 是
虽说 是 比军
是 比军 流减
比军 流减 等
流减 等 究
等 究 竟
究 竟 生离死别
竟 生离死别 这
生离死别 这 也是
这 也是 事到
也是 事到 如此
事到 如此 只得
如此 只得 大家
只得 大家 硬
大家 硬 着
硬 着 心肠
着 心肠 过去
心肠 过去 却说
过去 却说 贾母
却说 贾母 叫
贾母 叫 邢王二
叫 邢王二 夫人
邢王二 夫人 同着
夫人 同着 鸳鸯
同着 鸳鸯 等
鸳鸯 等 开箱
等 开箱 倒笼
开箱 倒笼 将
倒笼 将 做
将 做 媳妇
做 媳妇 到
媳妇 到 如今
到 如今 积攒
如今 积攒 的
积攒 的 东西
的 东西 都
东西 都 拿
都 拿 出来
拿 出来 又
出来 又 叫
又 叫 贾赦
叫 贾赦 贾政
贾赦 贾政 贾珍
贾政 贾珍 等
贾珍 等 一一
等 一一 的
一一 的 分派
的 分派 给
分派 给 贾赦
给 贾赦 三千两
贾赦 三千两 说
三千两 说 这里
说 这里 现有
这里 现有 的
现有 的 银
的 银 子
银 子 你
子 你 拿
你 拿 二千两
拿 二千两 去
二千两 去 做
去 做 你
做 你 的
你 的 盘费
的 盘费 使用
盘费 使用 留
使用 留 一千
留 一千 给
一千 给 大
给 大 太太
大 太太 零用
太太 零用 这
零用 这 三千
这 三千 给
三千 给 珍儿
给 珍儿 你
珍儿 你 只许
你 只许 拿
只许 拿 一千
拿 一千 去
一千 去 留下
去 留下 二千
留下 二千 给
二千 给 你
给 你 媳妇
你 媳妇 收着
媳妇 收着 仍旧
收着 仍旧 各自
仍旧 各自 过日子
各自 过日子 房子
过日子 房子 还是
房子 还是 一处
还是 一处 住
一处 住 饭食
住 饭食 各自
饭食 各自 吃
各自 吃 罢
吃 罢 四
罢 四 丫头
四 丫头 将来
丫头 将来 的
将来 的 亲事
的 亲事 还是
亲事 还是 我的
还是 我的 事
我的 事 只
事 只 可怜
只 可怜 凤丫头
可怜 凤丫头 操
凤丫头 操 了
操 了 一辈子
了 一辈子 心
一辈子 心 如今
心 如今 弄
如今 弄 的
弄 的 精光
的 精光 也
精光 也 给
也 给 他
给 他 三千两
他 三千两 叫
三千两 叫 他
叫 他 自己
他 自己 收着
自己 收着 不许
收着 不许 叫琏
不许 叫琏 儿用
叫琏 儿用 如今
儿用 如今 他
如今 他 还
他 还 病
还 病 的
病 的 神昏
的 神昏 气短
神昏 气短 叫
气短 叫 平儿来
叫 平儿来 拿去
平儿来 拿去 这是
拿去 这是 你
这是 你 祖父
你 祖父 留下
祖父 留下 的
留下 的 衣裳
的 衣裳 还有
衣裳 还有 我
还有 我 少年
我 少年 穿
少年 穿 的
穿 的 衣服
的 衣服 首饰
衣服 首饰 如今
首饰 如今 我
如今 我 也
我 也 用不着
也 用不着 了
用不着 了 男
了 男 的
男 的 呢
的 呢 叫
呢 叫 大老爷
叫 大老爷 珍儿
大老爷 珍儿 琏
珍儿 琏 儿
琏 儿 蓉
儿 蓉 儿
蓉 儿 拿去
儿 拿去 分
拿去 分 了
分 了 女
了 女 的
女 的 呢
的 呢 叫
呢 叫 大
叫 大 太太
大 太太 珍
太太 珍 儿媳妇
珍 儿媳妇 凤
儿媳妇 凤 丫头
凤 丫头 拿
丫头 拿 了
拿 了 分去
了 分去 这
分去 这 五百两
这 五百两 银子
五百两 银子 交给
银子 交给 琏
交给 琏 儿
琏 儿 明年
儿 明年 将
明年 将 林丫头
将 林丫头 的
林丫头 的 棺材
的 棺材 送回
棺材 送回 南
送回 南 去
南 去 分派
去 分派 定
分派 定 了
定 了 又
了 又 叫
又 叫 贾政道
叫 贾政道 你说
贾政道 你说 外头
你说 外头 还
外头 还 该
还 该 着
该 着 账
着 账 呢
账 呢 这是
呢 这是 少不得
这是 少不得 的
少不得 的 你
的 你 叫
你 叫 拿
叫 拿 这
拿 这 金子
这 金子 变卖
金子 变卖 偿还
变卖 偿还 这是
偿还 这是 他们
这是 他们 闹
他们 闹 掉
闹 掉 了
掉 了 我的
了 我的 你
我的 你 也是
你 也是 我的
也是 我的 儿子
我的 儿子 我
儿子 我 并不
我 并不 偏向
并不 偏向 宝玉
偏向 宝玉 已经
宝玉 已经 成
已经 成 了
成 了 家
了 家 我
家 我 下剩
我 下剩 的
下剩 的 这些
的 这些 金银
这些 金银 东西
金银 东西 大约
东西 大约 还值
大约 还值 几千
还值 几千 银子
几千 银子 这是
银子 这是 都
这是 都 给
都 给 宝玉
给 宝玉 的
宝玉 的 了
的 了 珠
了 珠 儿媳妇
珠 儿媳妇 向来
儿媳妇 向来 孝顺
向来 孝顺 我
孝顺 我 兰
我 兰 儿
兰 儿 也好
儿 也好 我
也好 我 也
我 也 分给
也 分给 他们
分给 他们 些
他们 些 这
些 这 就是
这 就是 我的
就是 我的 事情
我的 事情 完
事情 完 了
完 了 贾政
了 贾政 等
贾政 等 见
等 见 母亲
见 母亲 如此
母亲 如此 明断
如此 明断 分晰
明断 分晰 俱
分晰 俱 跪下
俱 跪下 哭
跪下 哭 着
哭 着 说
着 说 老太太
说 老太太 这么
老太太 这么 大
这么 大 年纪
大 年纪 儿孙
年纪 儿孙 们
儿孙 们 没点
们 没点 孝顺
没点 孝顺 承受
孝顺 承受 老祖宗
承受 老祖宗 这样
老祖宗 这样 恩典
这样 恩典 叫
恩典 叫 儿孙
叫 儿孙 们
儿孙 们 更
们 更 无地自容
更 无地自容 了
无地自容 了 贾母
