第 76 章
那壁 里 桂花树
里 桂花树 下
桂花树 下 呜咽
下 呜咽 悠扬
呜咽 悠扬 吹出
悠扬 吹出 笛声
吹出 笛声 来
笛声 来 趁着
来 趁着 这
趁着 这 明月清风
这 明月清风 天空
明月清风 天空 地静
天空 地静 真令人
地静 真令人 烦心
真令人 烦心 顿释
烦心 顿释 万虑
顿释 万虑 齐除
万虑 齐除 肃然危坐
齐除 肃然危坐 默然
肃然危坐 默然 相赏
默然 相赏 听约
相赏 听约 两盏
听约 两盏 茶时
两盏 茶时 方才
茶时 方才 止住
方才 止住 大家
止住 大家 称赞
大家 称赞 不已
称赞 不已 于是
不已 于是 遂
于是 遂 又
遂 又 斟上
又 斟上 暖酒
斟上 暖酒 来
暖酒 来 贾母笑
来 贾母笑 道
贾母笑 道 果然
道 果然 好听
果然 好听 么
好听 么 众人
么 众人 笑道
众人 笑道 实在
笑道 实在 好听
实在 好听 我们
好听 我们 也
我们 也 想不到
也 想不到 这样
想不到 这样 须
这样 须 得
须 得 老太太
得 老太太 带领
老太太 带领 着
带领 着 我们
着 我们 也
我们 也 得
也 得 开些
得 开些 心儿
开些 心儿 贾母
心儿 贾母 道
贾母 道 这
道 这 还
这 还 不大好
还 不大好 须
不大好 须 得
须 得 拣
得 拣 那
拣 那 曲谱
那 曲谱 越慢
曲谱 越慢 的
越慢 的 吹来
的 吹来 越
吹来 越 好听
越 好听 便命
好听 便命 斟
便命 斟 一大
斟 一大 杯酒
一大 杯酒 送给
杯酒 送给 吹笛
送给 吹笛 之
吹笛 之 人
之 人 慢慢
人 慢慢 的
慢慢 的 吃
的 吃 了
吃 了 再
了 再 细细的
再 细细的 吹
细细的 吹 一套
吹 一套 来
一套 来 媳妇
来 媳妇 们
媳妇 们 答应
们 答应 了
答应 了 方送
了 方送 去
方送 去 只见
去 只见 方才
只见 方才 看
方才 看 贾赦
看 贾赦 的
贾赦 的 两个
的 两个 婆子
两个 婆子 回来
婆子 回来 说
回来 说 瞧了
说 瞧了 右脚
瞧了 右脚 面上
右脚 面上 白肿
面上 白肿 了
白肿 了 些
了 些 如今
些 如今 调
如今 调 服了
调 服了 药
服了 药 疼
药 疼 的
疼 的 好些
的 好些 了
好些 了 也
了 也 没大
也 没大 关系
没大 关系 贾母
关系 贾母 点头
贾母 点头 叹道
点头 叹道 我
叹道 我 也
我 也 太
也 太 操心
太 操心 打紧
操心 打紧 说
打紧 说 我
说 我 偏心
我 偏心 我
偏心 我 反
我 反 这样
反 这样 说着
这样 说着 鸳鸯
说着 鸳鸯 拿巾
鸳鸯 拿巾 兜
拿巾 兜 与
兜 与 大
与 大 斗篷
大 斗篷 来
斗篷 来 说
来 说 夜深
说 夜深 了
夜深 了 恐
了 恐 露水
恐 露水 下
露水 下 了
下 了 风吹
了 风吹 了
风吹 了 头
了 头 坐坐
头 坐坐 也
坐坐 也 该
也 该 歇
该 歇 了
歇 了 贾母
了 贾母 道
贾母 道 偏
道 偏 今儿
偏 今儿 高兴
今儿 高兴 你
高兴 你 又来
你 又来 催
又来 催 难道
催 难道 我醉
难道 我醉 了
我醉 了 不成
了 不成 偏要
不成 偏要 坐
偏要 坐 到
坐 到 天亮
到 天亮 因命
天亮 因命 再
因命 再 斟来
再 斟来 一面
斟来 一面 戴上
一面 戴上 兜巾
戴上 兜巾 披
兜巾 披 了
披 了 斗篷
了 斗篷 大家
斗篷 大家 陪
大家 陪 着
陪 着 又
着 又 饮
又 饮 说些
饮 说些 笑话
说些 笑话 只听
笑话 只听 桂花
只听 桂花 阴里
桂花 阴里 又
阴里 又 发出
又 发出 一缕
发出 一缕 笛音
一缕 笛音 来
笛音 来 果然
来 果然 比先
果然 比先 越发
比先 越发 凄凉
越发 凄凉 大家
凄凉 大家 都
大家 都 寂然
都 寂然 而
寂然 而 坐
而 坐 夜静
坐 夜静 月明
夜静 月明 众人
月明 众人 不禁
众人 不禁 伤
不禁 伤 感
伤 感 忙
感 忙 转身
忙 转身 陪笑
转身 陪笑 说语
陪笑 说语 解释
说语 解释 又
解释 又 命换
又 命换 酒止
命换 酒止 笛
酒止 笛 尤氏笑
笛 尤氏笑 说道
尤氏笑 说道 我
说道 我 也
我 也 就学
也 就学 了
就学 了 一个
了 一个 笑话
一个 笑话 说
笑话 说 给
说 给 老太太
给 老太太 解闷
老太太 解闷 儿
解闷 儿 贾母
儿 贾母 勉强
贾母 勉强 笑道
勉强 笑道 这样
笑道 这样 更好
这样 更好 快
更好 快 说来
快 说来 我
说来 我 听
我 听 尤氏乃
听 尤氏乃 说道
尤氏乃 说道 一家子
说道 一家子 养
一家子 养 了
养 了 四个
了 四个 儿子
四个 儿子 大儿子
儿子 大儿子 只
大儿子 只 一个
只 一个 眼睛
一个 眼睛 二
眼睛 二 儿子
二 儿子 只
儿子 只 一个
只 一个 耳朵
一个 耳朵 三
耳朵 三 儿子
三 儿子 只
儿子 只 一个
只 一个 鼻
一个 鼻 子眼
鼻 子眼 四
子眼 四 儿子
四 儿子 倒
儿子 倒 都
倒 都 齐全
都 齐全 偏
齐全 偏 又是
偏 又是 个
又是 个 哑吧
个 哑吧 正说
哑吧 正说 到
正说 到 这里
到 这里 只见
这里 只见 席上
只见 席上 贾母
席上 贾母 已
贾母 已 朦胧
已 朦胧 双眼
朦胧 双眼 似有
双眼 似有 睡去
似有 睡去 之态
睡去 之态 尤氏方
之态 尤氏方 住
尤氏方 住 了
住 了 忙
了 忙 和
忙 和 王夫人
和 王夫人 轻轻
王夫人 轻轻 叫
轻轻 叫 请
叫 请 贾母
请 贾母 睁眼
贾母 睁眼 笑道
睁眼 笑道 我
笑道 我 不困
我 不困 白
不困 白 闭
白 闭 闭眼
闭 闭眼 养神
闭眼 养神 你们
养神 你们 只管
你们 只管 说
只管 说 我
说 我 听
我 听 着
听 着 呢
着 呢 王夫人
呢 王夫人 等
王夫人 等 道
等 道 夜
道 夜 已
夜 已 深
已 深 了
深 了 风露
了 风露 也
风露 也 大
也 大 请
大 请 老太太
请 老太太 安歇
老太太 安歇 罢了
安歇 罢了 明日
罢了 明日 再赏
明日 再赏 十六
再赏 十六 月色
十六 月色 也好
月色 也好 贾母
也好 贾母 道
贾母 道 什么
道 什么 时候
什么 时候 王夫人
时候 王夫人 笑
王夫人 笑 道
笑 道 已交四
道 已交四 更
已交四 更 他们
更 他们 姊妹
他们 姊妹 们
姊妹 们 熬不过
们 熬不过 都
熬不过 都 去
都 去 睡
去 睡 了
睡 了 贾母
了 贾母 听说
贾母 听说 细看
听说 细看 了
细看 了 一看
了 一看 果然
一看 果然 都
果然 都 散
都 散 了
散 了 只有
了 只有 探春
只有 探春 一人
探春 一人 在
一人 在 此
在 此 贾母笑
此 贾母笑 道
贾母笑 道 也罢
道 也罢 你们
也罢 你们 也
你们 也 熬
也 熬 不惯
熬 不惯 况且
不惯 况且 弱
况且 弱 的
弱 的 弱
的 弱 病
弱 病 的
病 的 病
的 病 去了
病 去了 倒
去了 倒 省心
倒 省心 只是
省心 只是 三
只是 三 丫头
三 丫头 可怜
丫头 可怜 尚
可怜 尚 还
尚 还 等
还 等 着
等 着 你
着 你 也
你 也 去罢
也 去罢 我们
去罢 我们 散
我们 散 了
散 了 说着
了 说着 便
说着 便 起身
便 起身 吃
起身 吃 了
吃 了 一口
了 一口 清茶
一口 清茶 便
清茶 便 坐
便 坐 竹椅
坐 竹椅 小
竹椅 小 轿
小 轿 两个
轿 两个 婆子
两个 婆子 搭起
婆子 搭起 众人
搭起 众人 围随
众人 围随 出园
围随 出园 去了
出园 去了 不在
去了 不在 话
不在 话 下
话 下 这里
下 这里 众
这里 众 媳妇
众 媳妇 收拾
媳妇 收拾 杯盘
收拾 杯盘 却
杯盘 却 少
却 少 了
少 了 个
了 个 细
个 细 茶杯
细 茶杯 各处
茶杯 各处 寻觅
各处 寻觅 不见
寻觅 不见 又问
不见 又问 众人
又问 众人 必是
众人 必是 失
必是 失 手打
失 手打 了
手打 了 撂
了 撂 在
撂 在 那里
在 那里 告诉
那里 告诉 我
告诉 我 拿
我 拿 了
拿 了 磁瓦去
了 磁瓦去 交
磁瓦去 交 好
交 好 作证
好 作证 见
作证 见 不然
见 不然 又说
不然 又说 偷起来
又说 偷起来 了
偷起来 了 众人
了 众人 都说
众人 都说 没有
都说 没有 打碎
没有 打碎 只怕
打碎 只怕 跟
只怕 跟 姑娘
跟 姑娘 的
姑娘 的 人
的 人 打
人 打 了
打 了 也未可知
了 也未可知 你
也未可知 你 细
你 细 想想
细 想想 或
想想 或 问问
或 问问 他们
问问 他们 去
他们 去 一语
去 一语 提醒
一语 提醒 了
提醒 了 那
了 那 媳妇
那 媳妇 笑道
媳妇 笑道 是
笑道 是 了
是 了 那
了 那 一会
那 一会 记得
一会 记得 是
记得 是 翠缕
是 翠缕 拿着
翠缕 拿着 的
拿着 的 我
的 我 去
我 去 问
去 问 他
问 他 说着
他 说着 便
说着 便 找
便 找 时
找 时 刚
时 刚 到了
刚 到了 甬道
到了 甬道 就
甬道 就 遇见
就 遇见 紫鹃
遇见 紫鹃 和
紫鹃 和 翠缕
和 翠缕 来了
翠缕 来了 翠缕
来了 翠缕 便
翠缕 便 问道
便 问道 老太太
问道 老太太 散
老太太 散 了
散 了 可知
了 可知 我们
可知 我们 姑娘
我们 姑娘 那里
姑娘 那里 去了
那里 去了 这
去了 这 媳妇
这 媳妇 道
媳妇 道 我来
道 我来 问
我来 问 你
问 你 一个
你 一个 茶钟
一个 茶钟 那里
茶钟 那里 去了
那里 去了 你
去了 你 倒
你 倒 问
倒 问 我
问 我 要
我 要 姑娘
要 姑娘 翠缕
姑娘 翠缕 笑道
翠缕 笑道 我
笑道 我 因
我 因 倒
因 倒 茶
倒 茶 给
茶 给 姑娘
给 姑娘 喝来
姑娘 喝来 着
喝来 着 展眼
着 展眼 回头
展眼 回头 连
回头 连 姑娘
连 姑娘 也
姑娘 也 没
也 没 了
没 了 那
了 那 媳妇
那 媳妇 道
媳妇 道 太太
道 太太 才
太太 才 说
才 说 都
说 都 睡觉
都 睡觉 去了
睡觉 去了 你
去了 你 不知
你 不知 那里
不知 那里 玩
那里 玩 去了
玩 去了 还
去了 还 不
还 不 知道
不 知道 呢
知道 呢 翠缕
呢 翠缕 和
翠缕 和 紫鹃
和 紫鹃 道
紫鹃 道 断乎
道 断乎 没有
断乎 没有 悄悄儿
没有 悄悄儿 睡去
悄悄儿 睡去 的
睡去 的 只怕
的 只怕 在
只怕 在 那里
在 那里 走
那里 走 了
走 了 一
了 一 走
一 走 如今
走 如今 老太太
如今 老太太 走
老太太 走 了
走 了 赶过
了 赶过 前边
赶过 前边 送
前边 送 去
送 去 也未可知
去 也未可知 我们
也未可知 我们 且
我们 且 往前
且 往前 边
往前 边 找
边 找 去
找 去 有了
去 有了 姑娘
有了 姑娘 自然
姑娘 自然 你
自然 你 的
你 的 茶钟
的 茶钟 也有
茶钟 也有 了
也有 了 你
了 你 明日
你 明日 一早
明日 一早 再
一早 再 找
再 找 罢
找 罢 有
罢 有 什么
有 什么 忙的
什么 忙的 媳妇
忙的 媳妇 笑道
媳妇 笑道 有了
笑道 有了 下落
有了 下落 就
下落 就 不必
就 不必 忙
不必 忙 了
忙 了 明儿
了 明儿 和
明儿 和 你
和 你 要
你 要 罢
要 罢 说毕
罢 说毕 回
说毕 回 去
回 去 查收
去 查收 家伙
查收 家伙 这里
家伙 这里 紫鹃
这里 紫鹃 和
紫鹃 和 翠缕
和 翠缕 便
翠缕 便 往
便 往 贾母
往 贾母 处来
贾母 处来 不在话下
处来 不在话下 原来
不在话下 原来 黛玉
原来 黛玉 和
黛玉 和 湘云
和 湘云 二人
湘云 二人 并未
二人 并未 去
并未 去 睡
去 睡 只
睡 只 因
只 因 黛玉
因 黛玉 见
黛玉 见 贾府中
见 贾府中 许多
贾府中 许多 人
许多 人 赏月
人 赏月 贾母
赏月 贾母 犹叹
贾母 犹叹 人
犹叹 人 少
人 少 又
少 又 想
又 想 宝钗
想 宝钗 姐妹
宝钗 姐妹 家去
姐妹 家去 母女
家去 母女 弟兄
母女 弟兄 自去
弟兄 自去 赏月
自去 赏月 不觉
赏月 不觉 对景
不觉 对景 感怀
对景 感怀 自去
感怀 自去 倚栏
自去 倚栏 垂泪
倚栏 垂泪 宝玉
垂泪 宝玉 近因
宝玉 近因 晴雯
近因 晴雯 病势
晴雯 病势 甚重
病势 甚重 诸务
甚重 诸务 无心
诸务 无心 王夫人
无心 王夫人 再四遣
王夫人 再四遣 他
再四遣 他 去
他 去 睡
去 睡 他
睡 他 从此
他 从此 去了
从此 去了 探春
去了 探春 又
探春 又 因
又 因 近日
因 近日 家事
近日 家事 恼
家事 恼 着
恼 着 无心
着 无心 游玩
无心 游玩 虽
游玩 虽 有
虽 有 迎春
有 迎春 惜春
迎春 惜春 二人
惜春 二人 偏
二人 偏 又
偏 又 素日
又 素日 不大
素日 不大 甚合
不大 甚合 所以
甚合 所以 只
所以 只 剩
只 剩 湘云
剩 湘云 一人
湘云 一人 宽慰
一人 宽慰 他
宽慰 他 因说
他 因说 你
因说 你 是
你 是 个
是 个 明白人
个 明白人 还
明白人 还 不
还 不 自己
不 自己 保养
自己 保养 可恨
保养 可恨 宝姐姐
可恨 宝姐姐 琴
宝姐姐 琴 妹妹
琴 妹妹 天天
妹妹 天天 说亲道热
天天 说亲道热 早已
说亲道热 早已 说
早已 说 今年
说 今年 中秋
今年 中秋 要
中秋 要 大家
要 大家 一处
大家 一处 赏月
一处 赏月 必要
赏月 必要 起
必要 起 诗社
起 诗社 大家
诗社 大家 联句
大家 联句 到
联句 到 今日
到 今日 便
今日 便 扔下
便 扔下 咱们
扔下 咱们 自
咱们 自 己
自 己 赏月
己 赏月 去了
赏月 去了 社也散
去了 社也散 了
社也散 了 诗
了 诗 也
诗 也 不
也 不 做了
不 做了 倒是
做了 倒是 他们
倒是 他们 父子
他们 父子 叔侄
父子 叔侄 纵横
叔侄 纵横 起来
纵横 起来 你
起来 你 可知
你 可知 宋太祖
可知 宋太祖 说的
宋太祖 说的 好
说的 好 卧榻
好 卧榻 之侧
卧榻 之侧 岂容
之侧 岂容 他人
岂容 他人 酣睡
他人 酣睡 他们
酣睡 他们 不
他们 不 来
不 来 咱们
来 咱们 两个
咱们 两个 竟联
两个 竟联 起句
竟联 起句 来
起句 来 明日
来 明日 羞
明日 羞 他们
羞 他们 一羞
他们 一羞 黛玉
一羞 黛玉 见
黛玉 见 他
见 他 这般
他 这般 劝慰
这般 劝慰 也
劝慰 也 不肯
也 不肯 负
不肯 负 他的
负 他的 豪兴
他的 豪兴 因
豪兴 因 笑道
因 笑道 你
笑道 你 看
你 看 这里
看 这里 这
这里 这 等
这 等 人
等 人 声
人 声 嘈杂
声 嘈杂 有何
嘈杂 有何 诗兴
有何 诗兴 湘云
诗兴 湘云 笑道
湘云 笑道 这
笑道 这 山上
这 山上 赏月
山上 赏月 虽好
赏月 虽好 总
虽好 总 不及
总 不及 近水
不及 近水 赏月
近水 赏月 更妙
赏月 更妙 你
更妙 你 知
你 知 道
知 道 这
道 这 山坡
这 山坡 底下
山坡 底下 就是
底下 就是 池沿
就是 池沿 山凹
池沿 山凹 里
山凹 里 近水
里 近水 一个
近水 一个 所在
一个 所在 就是
所在 就是 凹晶馆
就是 凹晶馆 可知
凹晶馆 可知 当日
可知 当日 盖
当日 盖 这
盖 这 园子
这 园子 就
园子 就 有
就 有 学问
有 学问 这山
学问 这山 之
这山 之 高处
之 高处 就
高处 就 叫
就 叫 凸
叫 凸 碧
凸 碧 山
碧 山 之
山 之 低洼
之 低洼 近水处
低洼 近水处 就
近水处 就 叫
就 叫 凹晶
叫 凹晶 这
凹晶 这 凸
这 凸 凹
凸 凹 二字
凹 二字 历来
二字 历来 用
历来 用 的
用 的 人
的 人 最少
人 最少 如今
最少 如今 直
如今 直 用作
直 用作 轩馆
用作 轩馆 之名
轩馆 之名 更觉
之名 更觉 新鲜
更觉 新鲜 不落窠臼
新鲜 不落窠臼 可知
不落窠臼 可知 这
可知 这 两处
这 两处 一
两处 一 上
一 上 一下
上 一下 一明
一下 一明 一暗
一明 一暗 一
一暗 一 高一
一 高一 矮
高一 矮 一山一水
矮 一山一水 竟是
一山一水 竟是 特因
竟是 特因 玩
特因 玩 月
玩 月 而
月 而 设
而 设 此处
设 此处 有
此处 有 爱
有 爱 那
爱 那 山高
那 山高 月
山高 月 小
月 小 的
小 的 便
的 便 往
便 往 这里
往 这里 来
这里 来 有
来 有 爱
有 爱 那
爱 那 皓月
那 皓月 清波
皓月 清波 的
清波 的 便
的 便 往
便 往 那里
往 那里 去
那里 去 只是
去 只是 这
只是 这 两个
这 两个 字
两个 字 俗念
字 俗念 作
俗念 作 洼
作 洼 拱
洼 拱 二音
拱 二音 便说
二音 便说 俗
便说 俗 了
俗 了 不大
了 不大 见用
不大 见用 只
见用 只 陆放翁
只 陆放翁 用
陆放翁 用 了
用 了 一个
了 一个 凹
一个 凹 字
凹 字 古砚微
字 古砚微 凹聚墨
古砚微 凹聚墨 多
凹聚墨 多 还有
多 还有 人批
还有 人批 他俗
人批 他俗 岂
他俗 岂 不可
岂 不可 笑
不可 笑 黛玉
笑 黛玉 道
黛玉 道 也
道 也 不
也 不 只
不 只 放翁
只 放翁 才
放翁 才 用
才 用 古人
用 古人 中
古人 中 用者
中 用者 太
用者 太 多
太 多 如
多 如 青苔
如 青苔 赋
青苔 赋 东方朔
赋 东方朔 神异
东方朔 神异 经
神异 经 以至
经 以至 画记
以至 画记 上云
画记 上云 张僧繇
上云 张僧繇 画一
张僧繇 画一 乘寺
画一 乘寺 的
乘寺 的 故事
的 故事 不可胜举
故事 不可胜举 只是
不可胜举 只是 今日
只是 今日 不知
今日 不知 误作
不知 误作 俗字
误作 俗字 用
俗字 用 了
用 了 实和
了 实和 你说
实和 你说 罢
你说 罢 这
罢 这 两个
这 两个 字
两个 字 还是
字 还是 我拟
还是 我拟 的
我拟 的 呢
的 呢 因
呢 因 那年
因 那年 试
那年 试 宝玉
试 宝玉 宝玉
宝玉 宝玉 拟
宝玉 拟 了
拟 了 未妥
了 未妥 我们
未妥 我们 拟写
我们 拟写 出来
拟写 出来 送给
出来 送给 大
送给 大 姐姐
