第 53 章
养血 之剂 宝玉
之剂 宝玉 一面
宝玉 一面 忙
一面 忙 命人
忙 命人 煎
命人 煎 去
煎 去 一面
去 一面 叹
一面 叹 说
叹 说 这
说 这 怎么
这 怎么 处
怎么 处 倘或
处 倘或 有个
倘或 有个 好歹
有个 好歹 都是
好歹 都是 我的
都是 我的 罪孽
我的 罪孽 晴雯
罪孽 晴雯 睡
晴雯 睡 在
睡 在 枕上
在 枕上 道
枕上 道 好
道 好 二爷
好 二爷 你
二爷 你 干
你 干 你
干 你 的
你 的 去罢
的 去罢 那
去罢 那 里
那 里 就
里 就 得
就 得 了
得 了 痨病
了 痨病 了
痨病 了 呢
了 呢 宝玉
呢 宝玉 无奈
宝玉 无奈 只得
无奈 只得 去了
只得 去了 至下
去了 至下 半天
至下 半天 说
半天 说 身上
说 身上 不好
身上 不好 就
不好 就 回来
就 回来 了
回来 了 晴雯
了 晴雯 此症
晴雯 此症 虽重
此症 虽重 幸亏
虽重 幸亏 他素
幸亏 他素 昔
他素 昔 是
昔 是 个
是 个 使力
个 使力 不
使力 不 使心
不 使心 的
使心 的 人
的 人 再者
人 再者 素昔
再者 素昔 饮食
素昔 饮食 清淡
饮食 清淡 饥饱
清淡 饥饱 无伤
饥饱 无伤 的
无伤 的 这
的 这 贾宅
这 贾宅 中
贾宅 中 的
中 的 秘法
的 秘法 无论
秘法 无论 上下
无论 上下 只略
上下 只略 有些
只略 有些 伤风
有些 伤风 咳嗽
伤风 咳嗽 总以
咳嗽 总以 净
总以 净 饿
净 饿 为主
饿 为主 次则
为主 次则 服药
次则 服药 调养
服药 调养 故于
调养 故于 前
故于 前 一日
前 一日 病时
一日 病时 就
病时 就 饿
就 饿 了
饿 了 两三天
了 两三天 又
两三天 又 谨慎
又 谨慎 服药
谨慎 服药 调养
服药 调养 如今
调养 如今 虽
如今 虽 劳碌
虽 劳碌 了
劳碌 了 些
了 些 又
些 又 加倍
又 加倍 培养
加倍 培养 了
培养 了 几日
了 几日 便
几日 便 渐渐
便 渐渐 的
渐渐 的 好了
的 好了 近日
好了 近日 园中
近日 园中 姐妹
园中 姐妹 皆
姐妹 皆 各
皆 各 在
各 在 房中
在 房中 吃饭
房中 吃饭 炊
吃饭 炊 爨
炊 爨 饮食
爨 饮食 甚便
饮食 甚便 宝玉
甚便 宝玉 自
宝玉 自 能
自 能 要
能 要 汤要
要 汤要 羹
汤要 羹 调停
羹 调停 不必
调停 不必 细说
不必 细说 袭人
细说 袭人 送母
袭人 送母 殡后
送母 殡后 业已
殡后 业已 回来
业已 回来 麝月
回来 麝月 便
麝月 便 将
便 将 坠儿
将 坠儿 一事
坠儿 一事 并
一事 并 晴雯
并 晴雯 撵
晴雯 撵 逐出
撵 逐出 去
逐出 去 也
去 也 曾
也 曾 回过
曾 回过 宝玉
回过 宝玉 等语
宝玉 等语 一一
等语 一一 的
一一 的 告诉
的 告诉 袭人
告诉 袭人 袭人
袭人 袭人 也
袭人 也 没
也 没 说
没 说 别的
说 别的 只说
别的 只说 太
只说 太 性急
太 性急 了
性急 了 只
了 只 因
只 因 李纨
因 李纨 亦
李纨 亦 因
亦 因 时气
因 时气 感冒
时气 感冒 邢夫人
感冒 邢夫人 正害
邢夫人 正害 火眼
正害 火眼 迎春
火眼 迎春 岫
迎春 岫 烟
岫 烟 皆
烟 皆 过去
皆 过去 朝夕
过去 朝夕 侍药
朝夕 侍药 李婶
侍药 李婶 之
李婶 之 弟
之 弟 又
弟 又 接了
又 接了 李婶娘
接了 李婶娘 李纹
李婶娘 李纹 李绮
李纹 李绮 家去
李绮 家去 住
家去 住 几天
住 几天 宝玉
几天 宝玉 又见
宝玉 又见 袭人
又见 袭人 常常
袭人 常常 思母
常常 思母 含悲
思母 含悲 晴雯
含悲 晴雯 又
晴雯 又 未
又 未 大愈
未 大愈 因此
大愈 因此 诗社
因此 诗社 一事
诗社 一事 皆
一事 皆 未
皆 未 有人
未 有人 作兴
有人 作兴 便空
作兴 便空 了
便空 了 几社
了 几社 当下
几社 当下 已
当下 已 是
已 是 腊月
是 腊月 离年
腊月 离年 日近
离年 日近 王夫人
日近 王夫人 和
王夫人 和 凤姐儿
和 凤姐儿 治办
凤姐儿 治办 年
治办 年 事
年 事 王子腾
事 王子腾 升
王子腾 升 了
升 了 九省
了 九省 都
九省 都 检点
都 检点 贾雨村
检点 贾雨村 补授
贾雨村 补授 了
补授 了 大司马
了 大司马 协理
大司马 协理 军机
协理 军机 参赞
军机 参赞 朝政
参赞 朝政 不提
朝政 不提 且说
不提 且说 贾珍
且说 贾珍 那边
贾珍 那边 开了
那边 开了 宗祠
开了 宗祠 着
宗祠 着 人
着 人 打扫
人 打扫 收拾
打扫 收拾 供器
收拾 供器 请
供器 请 神主
请 神主 又
神主 又 打扫
又 打扫 上屋
打扫 上屋 以备
上屋 以备 悬供
以备 悬供 遗真
悬供 遗真 影像
遗真 影像 此时
影像 此时 荣宁
此时 荣宁 二府
荣宁 二府 内外
二府 内外 上下
内外 上下 皆是
上下 皆是 忙忙碌碌
皆是 忙忙碌碌 这日
忙忙碌碌 这日 宁府中
这日 宁府中 尤氏
宁府中 尤氏 正
尤氏 正 起来
正 起来 同贾
起来 同贾 蓉
同贾 蓉 之妻
蓉 之妻 打点
之妻 打点 送
打点 送 贾母
送 贾母 这边
贾母 这边 的
这边 的 针线
的 针线 礼物
针线 礼物 正值
礼物 正值 丫头
正值 丫头 捧
丫头 捧 了
捧 了 一
了 一 茶盘
一 茶盘 押
茶盘 押 岁锞子
押 岁锞子 进来
岁锞子 进来 回说
进来 回说 兴
回说 兴 儿回
兴 儿回 奶奶
儿回 奶奶 前儿
奶奶 前儿 那
前儿 那 一包
那 一包 碎
一包 碎 金子
碎 金子 共是
金子 共是 一百五十
共是 一百五十 三两六
一百五十 三两六 钱
三两六 钱 七分
钱 七分 里头
七分 里头 成色
里头 成色 不等
成色 不等 总倾
不等 总倾 了
总倾 了 二百
了 二百 二十个
二百 二十个 锞
二十个 锞 子
锞 子 说着
子 说着 递上去
说着 递上去 尤氏
递上去 尤氏 看了
尤氏 看了 一看
看了 一看 只见
一看 只见 也有
只见 也有 梅花
也有 梅花 式
梅花 式 的
式 的 也有
的 也有 海棠
也有 海棠 式
海棠 式 的
式 的 也有
的 也有 笔锭
也有 笔锭 如意
笔锭 如意 的
如意 的 也有
的 也有 八宝
也有 八宝 联春
八宝 联春 的
联春 的 尤氏命
的 尤氏命 收拾
尤氏命 收拾 起来
收拾 起来 就
起来 就 叫
就 叫 兴
叫 兴 儿
兴 儿 将
儿 将 银锞子
将 银锞子 快快
银锞子 快快 交了
快快 交了 进来
交了 进来 丫鬟
进来 丫鬟 答应
丫鬟 答应 去了
答应 去了 一时
去了 一时 贾珍
一时 贾珍 进来
贾珍 进来 吃饭
进来 吃饭 贾蓉之妻
吃饭 贾蓉之妻 回避
贾蓉之妻 回避 了
回避 了 贾珍
了 贾珍 因问
贾珍 因问 尤氏
因问 尤氏 咱们
尤氏 咱们 春
咱们 春 祭
春 祭 的
祭 的 恩赏
的 恩赏 可领
恩赏 可领 了
可领 了 不曾
了 不曾 尤氏
不曾 尤氏 道
尤氏 道 今儿
道 今儿 我
今儿 我 打发
我 打发 蓉
打发 蓉 儿关
蓉 儿关 去了
儿关 去了 贾珍
去了 贾珍 道
贾珍 道 咱们
道 咱们 家
咱们 家 虽
家 虽 不等
虽 不等 这
不等 这 几两
这 几两 银子
几两 银子 使
银子 使 多少
使 多少 是
多少 是 皇上
是 皇上 天恩
皇上 天恩 早关
天恩 早关 了
早关 了 来
了 来 给
来 给 那边
给 那边 老太太
那边 老太太 送
老太太 送 过去
送 过去 置办
过去 置办 祖宗
置办 祖宗 的
祖宗 的 供
的 供 上领
供 上领 皇上
上领 皇上 的
皇上 的 恩
的 恩 下则
恩 下则 是
下则 是 托
是 托 祖宗
托 祖宗 的
祖宗 的 福
的 福 咱们
福 咱们 那怕
咱们 那怕 用
那怕 用 一万
用 一万 银子
一万 银子 供
银子 供 祖宗
供 祖宗 到底
祖宗 到底 不如
到底 不如 这个
不如 这个 有
这个 有 体面
有 体面 又是
体面 又是 沾恩
又是 沾恩 锡福
沾恩 锡福 除
锡福 除 咱们
除 咱们 这么
咱们 这么 一二
这么 一二 家
一二 家 之外
家 之外 那些
之外 那些 世袭
那些 世袭 穷
世袭 穷 官儿
穷 官儿 家
官儿 家 要
家 要 不
要 不 仗着
不 仗着 这
仗着 这 银子
这 银子 拿
银子 拿 什么
拿 什么 上供
什么 上供 过年
上供 过年 真正
过年 真正 皇恩浩荡
真正 皇恩浩荡 想得
皇恩浩荡 想得 周到
想得 周到 尤氏
周到 尤氏 道
尤氏 道 正是
道 正是 这话
正是 这话 二人
这话 二人 正说
二人 正说 着
正说 着 只见
着 只见 人回
只见 人回 哥儿
人回 哥儿 来了
哥儿 来了 贾珍便
来了 贾珍便 命
贾珍便 命 叫
命 叫 他
叫 他 进来
他 进来 只见
进来 只见 贾蓉
只见 贾蓉 捧
贾蓉 捧 了
捧 了 一个
了 一个 小
一个 小 黄布口
小 黄布口 袋
黄布口 袋 进来
袋 进来 贾珍
进来 贾珍 道
贾珍 道 怎么
道 怎么 去了
怎么 去了 这
去了 这 一日
这 一日 贾蓉
一日 贾蓉 陪笑
贾蓉 陪笑 回说
陪笑 回说 今儿
回说 今儿 不在
今儿 不在 礼部
不在 礼部 关领
礼部 关领 了
关领 了 又
了 又 在
又 在 光禄
在 光禄 寺库
光禄 寺库 上
寺库 上 因
上 因 又到
因 又到 了
又到 了 光禄
了 光禄 寺
光禄 寺 才
寺 才 领
才 领 下来
领 下来 了
下来 了 光禄
了 光禄 寺
光禄 寺 老爷
寺 老爷 们
老爷 们 都说
们 都说 问
都说 问 父亲
问 父亲 好
父亲 好 多日不见
好 多日不见 都
多日不见 都 着实
都 着实 想念
着实 想念 贾珍笑
想念 贾珍笑 道
贾珍笑 道 他们
道 他们 那里
他们 那里 是
那里 是 想
是 想 我
想 我 这
我 这 又到
这 又到 了
又到 了 年
了 年 下
年 下 了
下 了 不是
了 不是 想
不是 想 我的
想 我的 东西
我的 东西 就是
东西 就是 想
就是 想 我的
想 我的 戏酒
我的 戏酒 了
戏酒 了 一面
了 一面 说
一面 说 一面
说 一面 瞧
一面 瞧 那
瞧 那 黄布
那 黄布 口袋
黄布 口袋 上
口袋 上 有
上 有 封条
有 封条 就是
封条 就是 皇恩
就是 皇恩 永锡
皇恩 永锡 四个
永锡 四个 大字
四个 大字 那
大字 那 一边
那 一边 又有
一边 又有 礼部
又有 礼部 祠
礼部 祠 祭司
祠 祭司 的
祭司 的 印记
的 印记 一行
印记 一行 小字
一行 小字 道是
小字 道是 宁国
道是 宁国 公
宁国 公 贾演
公 贾演 荣国公
贾演 荣国公 贾法
荣国公 贾法 恩赐
贾法 恩赐 永远
恩赐 永远 春
永远 春 祭赏
春 祭赏 共
祭赏 共 二分
共 二分 净折
二分 净折 银
净折 银 若干
银 若干 两
若干 两 某
两 某 年月日
某 年月日 龙禁尉
年月日 龙禁尉 候补
龙禁尉 候补 侍卫
候补 侍卫 贾蓉
侍卫 贾蓉 当堂
贾蓉 当堂 领讫
当堂 领讫 值年
领讫 值年 寺
值年 寺 丞
寺 丞 某人
丞 某人 下面
某人 下面 一个
下面 一个 朱笔
一个 朱笔 花押
朱笔 花押 贾珍
花押 贾珍 看了
贾珍 看了 吃过饭
看了 吃过饭 盥漱
吃过饭 盥漱 毕
盥漱 毕 换
毕 换 了
换 了 靴
了 靴 帽
靴 帽 命
帽 命 贾蓉
命 贾蓉 捧着
贾蓉 捧着 银子
捧着 银子 跟
银子 跟 了
跟 了 来
了 来 回过
来 回过 贾母王
回过 贾母王 夫人
贾母王 夫人 又
夫人 又 至
又 至 这边
至 这边 回过
这边 回过 贾赦
回过 贾赦 邢夫人
贾赦 邢夫人 方
邢夫人 方 回家
方 回家 去
回家 去 取出
去 取出 银子
取出 银子 命
银子 命 将
命 将 口袋
将 口袋 向
口袋 向 宗祠
向 宗祠 大炉
宗祠 大炉 内
大炉 内 焚
内 焚 了
焚 了 又
了 又 命
又 命 贾蓉
命 贾蓉 道
贾蓉 道 你
道 你 去
你 去 问问
去 问问 你
问问 你 那边
你 那边 二婶娘
那边 二婶娘 正月
二婶娘 正月 里
正月 里 请吃
里 请吃 年
请吃 年 酒
年 酒 的
酒 的 日子
的 日子 拟
日子 拟 了
拟 了 没有
了 没有 若
没有 若 拟定
若 拟定 了
拟定 了 叫
了 叫 书房
叫 书房 里
书房 里 明白
里 明白 开了
明白 开了 单子
开了 单子 来
单子 来 咱们
来 咱们 再
咱们 再 请
再 请 时
请 时 就
时 就 不能
就 不能 重复
不能 重复 了
重复 了 旧年
了 旧年 不
旧年 不 留神
不 留神 重了
留神 重了 几家
重了 几家 人家
几家 人家 不说
人家 不说 咱们
不说 咱们 不留心
咱们 不留心 倒像
不留心 倒像 两家
倒像 两家 商议
两家 商议 定
商议 定 了
定 了 送
了 送 虚情
送 虚情 怕
虚情 怕 费事
怕 费事 的
费事 的 一样
的 一样 贾蓉忙
一样 贾蓉忙 答应
贾蓉忙 答应 去了
答应 去了 一时
去了 一时 拿
一时 拿 了
拿 了 请
了 请 人
请 人 吃
人 吃 年
吃 年 酒
年 酒 的
酒 的 日期
的 日期 单子
日期 单子 来了
单子 来了 贾珍
来了 贾珍 看了
贾珍 看了 命
看了 命 交给
命 交给 赖升
交给 赖升 去
赖升 去 看了
去 看了 请
看了 请 人别
请 人别 重
人别 重 了
重 了 这
了 这 上头
这 上头 的
上头 的 日子
的 日子 因
日子 因 在
因 在 厅
在 厅 上
厅 上 看着
上 看着 小厮
看着 小厮 们
小厮 们 抬
们 抬 围屏
抬 围屏 擦抹
围屏 擦抹 几案
擦抹 几案 金银
几案 金银 供
金银 供 器
供 器 只见
器 只见 小厮
只见 小厮 手里
小厮 手里 拿着
手里 拿着 一个
拿着 一个 禀帖
一个 禀帖 并
禀帖 并 一篇
并 一篇 账目
一篇 账目 回说
账目 回说 黑
回说 黑 山村
黑 山村 乌
山村 乌 庄头
乌 庄头 来了
庄头 来了 贾
来了 贾 珍道
贾 珍道 这个
珍道 这个 老
这个 老 砍头
老 砍头 的
砍头 的 今儿
的 今儿 才
今儿 才 来
才 来 贾蓉
来 贾蓉 接过
贾蓉 接过 禀帖
接过 禀帖 和
禀帖 和 账目
和 账目 忙
账目 忙 展开
忙 展开 捧着
展开 捧着 贾珍
捧着 贾珍 倒
贾珍 倒 背着
倒 背着 两手
背着 两手 向
两手 向 贾蓉
向 贾蓉 手内
贾蓉 手内 看
手内 看 去
看 去 那红
去 那红 禀上
那红 禀上 写着
禀上 写着 门下
写着 门下 庄头
门下 庄头 乌进孝
庄头 乌进孝 叩请爷
乌进孝 叩请爷 奶奶
叩请爷 奶奶 万福金安
奶奶 万福金安 并
万福金安 并 公子
并 公子 小姐
公子 小姐 金安
小姐 金安 新春
金安 新春 大喜
新春 大喜 大
大喜 大 福
大 福 荣贵
福 荣贵 平安
荣贵 平安 加官进禄
平安 加官进禄 万事如意
加官进禄 万事如意 贾珍笑
万事如意 贾珍笑 道
贾珍笑 道 庄家
道 庄家 人
庄家 人 有些
人 有些 意思
有些 意思 贾蓉
意思 贾蓉 也
贾蓉 也 忙
也 忙 笑道
忙 笑道 别看
笑道 别看 文法
别看 文法 只
文法 只 取个
只 取个 吉利
取个 吉利 儿
吉利 儿 罢
儿 罢 一面
罢 一面 忙
一面 忙 展开
忙 展开 单子
展开 单子 看时
单子 看时 只见
看时 只见 上面
只见 上面 写着
上面 写着 大鹿
写着 大鹿 三十只
大鹿 三十只 獐子
三十只 獐子 五十只
獐子 五十只 子
五十只 子 五十只
子 五十只 暹猪
五十只 暹猪 二十个
暹猪 二十个 汤猪
二十个 汤猪 二十个
汤猪 二十个 龙猪
二十个 龙猪 二十
龙猪 二十 个
二十 个 野猪
个 野猪 二十个
野猪 二十个 家腊
二十个 家腊 猪
家腊 猪 二十个
猪 二十个 野羊
二十个 野羊 二十个
野羊 二十个 青羊
二十个 青羊 二十个
青羊 二十个 家汤
二十个 家汤 羊
家汤 羊 二十个
羊 二十个 家风
二十个 家风 羊
家风 羊 二十个
羊 二十个 鲟
二十个 鲟 鳇鱼
鲟 鳇鱼 二百个
鳇鱼 二百个 各色
二百个 各色 杂鱼
各色 杂鱼 二百斤
杂鱼 二百斤 活鸡
二百斤 活鸡 鸭
活鸡 鸭 鹅
鸭 鹅 各
鹅 各 二百只
各 二百只 风鸡
二百只 风鸡 鸭
风鸡 鸭 鹅
鸭 鹅 二百只
鹅 二百只 野鸡
二百只 野鸡 野猫
野鸡 野猫 各
野猫 各 二百对
各 二百对 熊掌
二百对 熊掌 二十
熊掌 二十 对
二十 对 鹿筋
对 鹿筋 二十斤
鹿筋 二十斤 海参
二十斤 海参 五十斤
海参 五十斤 鹿舌
五十斤 鹿舌 五十
鹿舌 五十 条
五十 条 牛舌
条 牛舌 五十条
牛舌 五十条 蛏干
五十条 蛏干 二十斤
蛏干 二十斤 榛
二十斤 榛 松
榛 松 桃
松 桃 杏
桃 杏 瓤
杏 瓤 各二
瓤 各二 口袋
各二 口袋 大对虾
口袋 大对虾 五十
大对虾 五十 对
五十 对 干虾
对 干虾 二百斤
干虾 二百斤 银霜炭
二百斤 银霜炭 上
银霜炭 上 等
上 等 选用
等 选用 一千斤
选用 一千斤 中等
一千斤 中等 二千斤
中等 二千斤 柴炭
二千斤 柴炭 三万斤
柴炭 三万斤 御田
三万斤 御田 胭脂
御田 胭脂 米
胭脂 米 二担
米 二担 碧
二担 碧 糯
碧 糯 五十
糯 五十 斛
五十 斛 白
斛 白 糯
白 糯 五十
糯 五十 斛
五十 斛 粉粳
斛 粉粳 五十
粉粳 五十 斛
五十 斛 杂色
斛 杂色 粱
杂色 粱 谷
粱 谷 各
谷 各 五十
各 五十 斛
五十 斛 下用
斛 下用 常米
下用 常米 一千
常米 一千 担
一千 担 各
担 各 色
各 色 干菜
色 干菜 一车
干菜 一车 外卖
一车 外卖 粱
外卖 粱 谷
粱 谷 牲口
谷 牲口 各项
牲口 各项 折银
各项 折银 二千五百两
折银 二千五百两 外
二千五百两 外 门下
外 门下 孝敬
门下 孝敬 哥儿
孝敬 哥儿 玩意儿
哥儿 玩意儿 活鹿
玩意儿 活鹿 两
活鹿 两 对
两 对 白兔
对 白兔 四对
白兔 四对 黑兔
四对 黑兔 四
黑兔 四 对
四 对 活
对 活 锦鸡
活 锦鸡 两对
锦鸡 两对 西洋
两对 西洋 鸭
西洋 鸭 两对
鸭 两对 贾珍
两对 贾珍 看完
贾珍 看完 说
看完 说 带进
说 带进 他来
带进 他来 一时
他来 一时 只见
一时 只见 乌进孝
只见 乌进孝 进来
乌进孝 进来 只
进来 只 在
只 在 院内
在 院内 磕头
院内 磕头 请安
磕头 请安 贾
请安 贾 珍
贾 珍 命人
珍 命人 拉起
命人 拉起 他来
拉起 他来 笑
他来 笑 说
笑 说 你
说 你 还
你 还 硬朗
还 硬朗 乌进孝
硬朗 乌进孝 笑道
乌进孝 笑道 不瞒
笑道 不瞒 爷
不瞒 爷 说
爷 说 小
说 小 的
小 的 们
的 们 走惯
们 走惯 了
走惯 了 不来
了 不来 也
不来 也 闷
也 闷 的
闷 的 慌
的 慌 他们
慌 他们 可
他们 可 都
可 都 不是
都 不是 愿意
不是 愿意 来
愿意 来 见见
来 见见 天子
见见 天子 脚下
天子 脚下 世面
脚下 世面 他们
世面 他们 到底
他们 到底 年轻
到底 年轻 怕
年轻 怕 路上
怕 路上 有
路上 有 闪失
有 闪失 再
闪失 再 过
再 过 几年
过 几年 就
几年 就 可以
就 可以 放心
可以 放心 了
放心 了 贾珍
了 贾珍 道
贾珍 道 你
道 你 走
你 走 了
走 了 几日
了 几日 乌进孝
几日 乌进孝 道
乌进孝 道 回爷
道 回爷 的
回爷 的 话
的 话 今年
话 今年 雪大
今年 雪大 外头
雪大 外头 都是
外头 都是 四五尺
都是 四五尺 深
四五尺 深 的
深 的 雪
的 雪 前日
雪 前日 忽然
前日 忽然 一暖
忽然 一暖 一化
一暖 一化 路上
一化 路上 竟难
路上 竟难 走
竟难 走 的
走 的 很
的 很 耽
很 耽 搁
耽 搁 了
搁 了 几日
了 几日 虽
几日 虽 走
虽 走 了
走 了 一个月
了 一个月 零
一个月 零 两日
零 两日 日子
两日 日子 有限
日子 有限 怕
有限 怕 爷
怕 爷 心焦
爷 心焦 可不
心焦 可不 赶着
可不 赶着 来了
赶着 来了 贾珍
来了 贾珍 道
贾珍 道 我
道 我 说
我 说 呢
说 呢 怎么
呢 怎么 今儿
怎么 今儿 才
今儿 才 来
才 来 我
来 我 才
我 才 看
才 看 那
看 那 单子
那 单子 上
单子 上 今年
上 今年 你
今年 你 这
你 这 老货
这 老货 又来
老货 又来 打擂台
又来 打擂台 来了
打擂台 来了 乌
来了 乌 进孝忙
乌 进孝忙 进前
进孝忙 进前 两步
进前 两步 回道
两步 回道 回爷
回道 回爷 说
回爷 说 今年
说 今年 年成
今年 年成 实在
年成 实在 不好
实在 不好 从
不好 从 三月
从 三月 下雨
三月 下雨 接连
下雨 接连 着
接连 着 直到
着 直到 八
直到 八 月
八 月 竟
月 竟 没有
竟 没有 一连
没有 一连 晴过
一连 晴过 五六日
晴过 五六日 九月
五六日 九月 一场
九月 一场 碗
一场 碗 大
碗 大 的
大 的 雹子
的 雹子 方近
雹子 方近 二三百里
方近 二三百里 地方
二三百里 地方 连人
地方 连人 带房
连人 带房 并
带房 并 牲口
并 牲口 粮食
牲口 粮食 打伤
粮食 打伤 了
打伤 了 上
了 上 千上万
上 千上万 的
千上万 的 所以
的 所以 才
所以 才 这样
才 这样 小
这样 小 的
小 的 并
的 并 不敢
并 不敢 说谎
不敢 说谎 贾珍
说谎 贾珍 绉
贾珍 绉 眉道
绉 眉道 我
眉道 我 算定
我 算定 你
算定 你 至少
你 至少 也有
至少 也有 五千
也有 五千 银子
五千 银子 来
银子 来 这够
来 这够 做
这够 做 什么
做 什么 的
什么 的 如今
的 如今 你们
如今 你们 一共
你们 一共 只
一共 只 剩
只 剩 了
剩 了 八九个
了 八九个 庄
八九个 庄 子
庄 子 今年
子 今年 倒
今年 倒 有
倒 有 两处
有 两处 报了
两处 报了 旱潦
报了 旱潦 你们
旱潦 你们 又
你们 又 打擂台
又 打擂台 真真是
打擂台 真真是 叫别
真真是 叫别 过年
叫别 过年 了
过年 了 乌进孝
了 乌进孝 道
乌进孝 道 爷
道 爷 的
爷 的 这
的 这 地方
这 地方 还算
地方 还算 好
还算 好 呢
好 呢 我
呢 我 兄弟
我 兄弟 离
兄弟 离 我
离 我 那里
我 那里 只
那里 只 一百多
只 一百多 地
一百多 地 竟
地 竟 又
竟 又 大差
又 大差 了
大差 了 他
了 他 现管
他 现管 着
现管 着 那府
着 那府 八处
那府 八处 庄地
八处 庄地 比爷
庄地 比爷 这边
比爷 这边 多着
这边 多着 几倍
多着 几倍 今年
几倍 今年 也是
今年 也是 这些
也是 这些 东西
这些 东西 不过
东西 不过 二
不过 二 三千两
二 三千两 银子
三千两 银子 也是
银子 也是 有
也是 有 饥荒
有 饥荒 打
饥荒 打 呢
打 呢 贾珍
呢 贾珍 道
贾珍 道 正是
道 正是 呢
正是 呢 我
呢 我 这边
我 这边 倒
这边 倒 可
倒 可 已
可 已 没什么
已 没什么 外项
没什么 外项 大事
外项 大事 不过
大事 不过 是
不过 是 一年
是 一年 的
一年 的 费用
的 费用 我
费用 我 受用
我 受用 些
受用 些 就
些 就 费些
就 费些 我
费些 我 受些
我 受些 委曲
受些 委曲 就
委曲 就 省些
就 省些 再者
省些 再者 年例
再者 年例 送
年例 送 人
送 人 请
人 请 人
请 人 我
人 我 把
我 把 脸皮厚
把 脸皮厚 些
脸皮厚 些 也
些 也 就
也 就 完
就 完 了
完 了 比
了 比 不得
比 不得 那府
不得 那府 里
那府 里 这
里 这 几年
这 几年 添
几年 添 了
添 了 许多
了 许多 花钱
许多 花钱 的
花钱 的 事
的 事 一定
事 一定 不可
一定 不可 免是
不可 免是 要
免是 要 花
要 花 的
花 的 却
的 却 又
却 又 不
又 不 添些
不 添些 银子
添些 银子 产业
银子 产业 这
产业 这 一二年
这 一二年 里
一二年 里 赔
里 赔 了
赔 了 许多
了 许多 不
许多 不 和
不 和 你们
和 你们 要
你们 要 找
要 找 谁
找 谁 去
谁 去 乌进孝
去 乌进孝 笑道
乌进孝 笑道 那府
笑道 那府 里
那府 里 如今
里 如今 虽添
如今 虽添 了事
虽添 了事 有
了事 有 去
有 去 有
去 有 来
有 来 娘娘
来 娘娘 和
娘娘 和 万岁
和 万岁 爷
万岁 爷 岂
爷 岂 不赏
岂 不赏 呢
不赏 呢 贾珍
呢 贾珍 听了
贾珍 听了 笑
听了 笑 向
笑 向 贾蓉
向 贾蓉 等
贾蓉 等 道
等 道 你们
道 你们 听听
你们 听听 他
听听 他 说的
他 说的 可笑
说的 可笑 不可
可笑 不可 笑
不可 笑 贾蓉
笑 贾蓉 等
贾蓉 等 忙
等 忙 笑道
忙 笑道 你
笑道 你 们
你 们 山坳
们 山坳 海
山坳 海 沿子
海 沿子 上
沿子 上 的
上 的 人
的 人 那里
人 那里 知道
那里 知道 这
知道 这 道理
这 道理 娘娘
道理 娘娘 难道
娘娘 难道 把
难道 把 皇上
把 皇上 的
皇上 的 库
的 库 给
库 给 我们
给 我们 不成
我们 不成 他
不成 他 心里
他 心里 纵
心里 纵 有
纵 有 这心
有 这心 他
这心 他 不能
他 不能 作主
不能 作主 岂
作主 岂 有
岂 有 不赏
有 不赏 之理
不赏 之理 按时
之理 按时 按节
按时 按节 不过
按节 不过 是
不过 是 些
